time/episodes,train/learning_rate,rollout/success rate,time/total timesteps,train/actor_loss,train/n_updates,train/critic_loss,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed
780,0.001,0.96,1880871,66.53128639221191,1880700,7.154665895700455,20,-826.4691553399998,1214.51,91938
781,0.001,0.96,1881676,68.17989799499512,1881500,17.449945343136786,20,-831.34033786,1214.69,91980
782,0.001,0.96,1883766,65.6098501586914,1883600,11.921773522496224,20,-833.11984965,1223.86,92077
783,0.001,0.96,1884299,65.206650390625,1884100,9.736007649898529,20,-828.58635568,1215.41,92108
784,0.001,0.96,1884982,66.99620742797852,1884800,5.344308824539184,20,-835.4986615900001,1220.61,92137
785,0.001,0.97,1885193,65.59537147521972,1885000,6.180553445219994,20,-823.2401644100001,1172.72,92149
786,0.001,0.97,1885667,67.38937675476075,1885500,8.353016124367715,20,-816.025864,1148.63,92175
787,0.001,0.97,1886307,67.13654891967774,1886200,7.161597821712494,20,-813.85950938,1142.86,92203
788,0.001,0.97,1886540,66.8739281463623,1886400,11.25535528063774,20,-811.75732187,1139.04,92220
789,0.001,0.97,1887053,66.28855575561523,1886900,4.549760574698448,20,-815.4790511000001,1137.93,92244
790,0.001,0.97,1887736,63.817148971557614,1887600,8.432570405006409,20,-822.25648594,1136.62,92278
791,0.001,0.97,1888305,65.38115776062011,1888200,16.88248644888401,20,-822.76320806,1126.73,92306
792,0.001,0.97,1889313,67.35778778076173,1889200,11.565765724182128,20,-839.5452946099999,1133.86,92358
793,0.001,0.97,1890079,66.01660705566407,1889900,5.879077476859092,20,-842.2522483999998,1135.02,92391
794,0.001,0.97,1891917,67.820179977417,1891800,1.3653439903259277,20,-867.2103495599999,1146.57,92485
795,0.001,0.97,1893001,66.58515953063964,1892900,13.234625347852706,20,-866.9539866699997,1148.09,92539
796,0.001,0.97,1893597,68.19938331604004,1893400,2.453786193728447,20,-867.5329913999999,1143.29,92565
797,0.001,0.97,1895797,66.85625999450684,1895600,6.979639450907707,20,-878.6109031899998,1158.78,92676
798,0.001,0.97,1896274,65.3977117919922,1896100,9.209661241173745,20,-882.3511344699998,1161.5,92698
799,0.001,0.97,1900354,65.15955101013184,1900200,9.485025485754013,20,-886.7272168499999,1194.04,92912
800,0.001,0.97,1901272,66.04975303649903,1901100,7.320931209921837,20,-893.5650879499999,1199.31,92964
801,0.001,0.97,1901957,65.49176765441895,1901800,2.266905189752579,20,-891.7574502800001,1200.28,92996
802,0.001,0.97,1903062,65.69876525878907,1902900,5.9091672158241275,20,-888.1816984199999,1204.53,93057
803,0.001,0.97,1903381,66.01101364135742,1903200,11.239068419337272,20,-881.6634331700001,1200.42,93077
804,0.001,0.98,1904380,67.37777687072754,1904200,9.151764242649078,20,-874.86484267,1160.41,93128
805,0.001,0.98,1904662,68.26969627380372,1904500,13.7436260586977,20,-872.7529769600001,1147.8,93150
806,0.001,0.98,1904957,66.88223823547364,1904800,10.469014357924461,20,-860.99778875,1137.08,93165
807,0.001,0.98,1905497,65.27245132446289,1905300,14.393800770044328,20,-855.79188201,1133.9,93192
808,0.001,0.98,1906057,65.00910751342774,1905900,6.252182406187058,20,-855.0382142099999,1132.38,93226
809,0.001,0.98,1906673,66.85260498046875,1906500,4.328612921833992,20,-852.7758706599998,1131.35,93259
810,0.001,0.98,1906801,65.99300964355469,1906700,7.440768085122109,20,-846.9758557799998,1121.89,93269
811,0.001,0.98,1907554,67.90030868530273,1907400,5.63755624294281,20,-854.49983853,1127.41,93305
812,0.001,0.98,1907932,66.37874710083008,1907800,13.496198746562005,20,-851.22520744,1107.34,93332
813,0.001,0.98,1908622,64.85537963867188,1908500,9.814920008778572,20,-855.52586161,1090.75,93366
814,0.001,0.98,1911053,65.68743255615234,1910900,2.7331137609481813,20,-856.9927536299999,1111.62,93497
815,0.001,0.99,1911800,66.18480842590333,1911600,5.970728709697723,20,-853.4787946499999,1069.09,93539
816,0.001,1.0,1912522,65.87488380432129,1912400,5.291160488724708,20,-854.5051981699997,1026.31,93582
817,0.001,1.0,1913131,67.59288513183594,1913000,8.530313038229941,20,-846.3181444199997,1005.9,93609
818,0.001,1.0,1913776,65.43593948364258,1913600,3.594840270578861,20,-849.6483952599998,972.76,93647
819,0.001,1.0,1914451,67.27916038513183,1914300,9.592356992959976,20,-853.38828495,969.89,93679
820,0.001,1.0,1915007,65.41346504211425,1914900,4.4922382158041,20,-853.4168258999999,969.14,93716
821,0.001,1.0,1915647,65.09289733886719,1915500,14.82199845790863,20,-851.5492049600001,960.63,93752
822,0.001,1.0,1916203,66.69975715637207,1916100,6.893359339237213,20,-855.8777610199999,962.67,93781
823,0.001,1.0,1916904,67.14616828918457,1916800,9.168995430469513,20,-855.6824837300001,961.23,93822
824,0.001,1.0,1919292,66.39765838623048,1919100,6.969727870225906,20,-851.6131876100001,973.38,93950
825,0.001,1.0,1920085,65.87597747802734,1919900,8.74466140627861,20,-841.0383955800003,969.24,93987
826,0.001,1.0,1920428,66.93523971557617,1920300,12.886370778083801,20,-835.7797567200001,965.06,94013
827,0.001,1.0,1921314,67.03168029785157,1921200,6.561489769220352,20,-835.0990102300001,948.16,94061
828,0.001,1.0,1922022,64.6584757232666,1921900,12.03774433672428,20,-820.11173556,941.64,94097
829,0.001,1.0,1922635,66.46511985778808,1922500,15.338098563551902,20,-820.57574852,940.57,94132
830,0.001,1.0,1923552,67.78841209411621,1923400,10.140415394306183,20,-815.14539091,939.06,94177
831,0.001,1.0,1925537,67.80911064147949,1925400,5.284320325255394,20,-813.81895879,953.4,94286
832,0.001,1.0,1926037,65.80226066589356,1925900,8.645414862632752,20,-799.2705123699999,946.07,94319
833,0.001,1.0,1926626,63.99274932861328,1926500,8.286999772191047,20,-796.4304455199999,944.69,94347
834,0.001,1.0,1927214,66.82111335754395,1927100,6.21652223944664,20,-794.9528206399998,943.36,94383
835,0.001,1.0,1927920,67.4028335571289,1927800,11.696821909546852,20,-798.1001577200001,939.63,94417
836,0.001,1.0,1928539,65.18262313842773,1928400,12.59611832857132,20,-758.8477423400001,920.24,94456
837,0.001,1.0,1929157,66.16782623291016,1929000,6.7728472191095355,20,-757.2955041200001,918.04,94489
838,0.001,1.0,1931136,65.53735397338868,1931000,13.484234778881072,20,-764.3497504000001,933.85,94594
839,0.001,1.0,1932231,69.0669857788086,1932100,7.444593034982681,20,-762.9653599200001,937.86,94652
840,0.001,1.0,1932918,65.41226600646972,1932800,4.536317191123962,20,-763.1361185199999,938.62,94692
841,0.001,1.0,1933759,65.7842618560791,1933600,8.74193213224411,20,-757.7498287499999,926.76,94740
842,0.001,1.0,1934387,65.00919151306152,1934200,8.224424630403519,20,-754.9996750299999,898.37,94772
843,0.001,1.0,1934962,67.6818837738037,1934800,6.039011237025261,20,-758.24413818,895.83,94807
844,0.001,1.0,1935301,67.71958152770996,1935200,3.2128692060709,20,-752.2868243400001,890.97,94825
845,0.001,1.0,1936235,66.30508880615234,1936100,7.98613950908184,20,-751.9461693400002,891.83,94879
846,0.001,1.0,1938619,67.20911399841309,1938500,13.02684342443943,20,-748.7977560100002,907.83,95009
847,0.001,1.0,1939287,66.59615242004395,1939100,11.441914692223072,20,-735.1096571200001,898.23,95045
848,0.001,1.0,1941851,68.20504981994628,1941700,6.38220331043005,20,-727.8887294100001,916.38,95186
849,0.001,1.0,1943291,65.96502601623536,1943100,3.989555736780167,20,-710.2975602500001,918.28,95263
850,0.001,1.0,1943594,66.05910850524903,1943400,11.629211867451668,20,-710.1292242200001,916.18,95277
851,0.001,1.0,1944437,65.40909576416016,1944300,5.134163916110992,20,-713.2148804399999,894.66,95328
852,0.001,1.0,1945096,66.66755462646485,1944900,12.294547519087791,20,-711.90104473,872.95,95369
853,0.001,1.0,1945842,65.2933903503418,1945700,8.73673297584057,20,-709.9622835699998,870.05,95406
854,0.001,1.0,1946626,65.51789878845214,1946500,9.12220223248005,20,-713.3224070599997,873.36,95451
855,0.001,1.0,1947796,67.5345832824707,1947600,16.897982356548308,20,-720.3923866299999,880.86,95512
856,0.001,1.0,1948462,66.27785850524903,1948300,2.7089589577913284,20,-722.0191414299999,881.95,95553
857,0.001,1.0,1950668,66.15843879699707,1950500,12.992174347043038,20,-723.58837715,894.2,95675
858,0.001,1.0,1953325,68.00375442504883,1953200,9.884846649169923,20,-728.2499002099999,915.15,95816
859,0.001,1.0,1954148,66.90639572143554,1954000,7.479583826065063,20,-733.35087074,917.02,95864
860,0.001,1.0,1955409,65.32857597351074,1955300,7.72285404920578,20,-725.56319703,919.77,95931
861,0.001,0.99,1960409,64.65192390441895,1960300,9.754040979146957,20,-728.11419032,963.98,96201
862,0.001,0.99,1960990,66.28230117797851,1960800,4.8603161138296125,20,-718.37150466,957.34,96237
863,0.001,0.99,1962154,64.64320137023925,1962000,12.870963299274445,20,-711.6253392700002,957.24,96300
864,0.001,0.99,1962832,63.578810424804686,1962700,5.083019336462021,20,-706.3751208300002,956.26,96338
865,0.001,0.99,1963520,65.95348785400391,1963400,8.001468916535378,20,-703.53361107,955.78,96373
866,0.001,0.99,1963840,64.89908477783203,1963700,6.952425958514214,20,-705.4361955200001,957.58,96392
867,0.001,0.99,1965216,65.38465087890626,1965100,9.770444103479385,20,-722.3327609999999,968.95,96471
868,0.001,0.99,1965752,64.04151847839356,1965600,10.957070666253566,20,-724.8905683600001,970.44,96496
869,0.001,0.99,1965911,64.11979110717773,1965800,4.533085181117058,20,-721.1481824599999,967.65,96504
870,0.001,0.98,1970911,64.22746994018554,1970800,5.494032545983791,20,-728.81645221,1011.59,96783
871,0.001,0.98,1971481,64.07494758605957,1971300,11.094936950802802,20,-731.25934446,1007.49,96809
872,0.001,0.98,1972546,64.23067321777344,1972400,7.441886533498764,20,-716.3914665899999,998.52,96867
873,0.001,0.98,1973206,64.24807075500489,1973100,5.165793869197369,20,-719.7984658500001,994.83,96905
874,0.001,0.98,1975706,62.57347747802734,1975600,17.057176701426506,20,-724.4035388799999,980.97,97040
875,0.001,0.97,1980706,63.28441047668457,1980600,14.885510665178298,20,-741.40082347,1028.47,97316
876,0.001,0.97,1981319,62.22177749633789,1981200,10.08239601433277,20,-744.0068305000001,1030.65,97349
877,0.001,0.97,1981616,61.59006233215332,1981500,3.7920090985298156,20,-738.6106312899999,1026.43,97363
878,0.001,0.97,1982148,62.798284912109374,1982000,2.502467706203461,20,-743.6726607199998,1025.73,97398
879,0.001,0.97,1982949,62.276204910278324,1982800,9.803302849531173,20,-746.6872242,1027.45,97441
880,0.001,0.97,1983453,62.22817352294922,1983300,2.692531047165394,20,-742.16839315,1025.82,97468
881,0.001,0.97,1985317,62.12655975341797,1985200,5.132761172056198,20,-736.7719970500001,1036.41,97574
882,0.001,0.97,1989604,60.14289710998535,1989500,2.959373563528061,20,-723.50957739,1058.38,97807
883,0.001,0.97,1990322,62.646969375610354,1990200,12.937844393253327,20,-727.07216339,1060.23,97843
884,0.001,0.96,1995322,60.9962134552002,1995200,8.889914014339446,20,-729.9335706200001,1103.4,98100
885,0.001,0.96,1999835,60.78006591796875,1999700,15.345570053458214,20,-743.8115283200001,1146.42,98330
