time/time_elapsed,train/actor_loss,time/fps,train/learning_rate,rollout/ep_len_mean,rollout/ep_rew_mean,time/total timesteps,rollout/success rate,train/n_updates,time/episodes,train/critic_loss
65533,233.4073452758789,20,0.001,388.6,-1370.8097931700001,1322218,0.99,1322100,2788,695.2606010437012
65544,228.41848083496095,20,0.001,389.65,-1383.6049051300004,1322453,0.99,1322300,2789,383.475980796814
65556,232.5729833984375,20,0.001,388.61,-1378.47651125,1322651,0.99,1322500,2790,548.8545640563965
65564,234.55707916259766,20,0.001,388.2,-1378.11493869,1322816,0.99,1322700,2791,759.9756697463989
65572,233.4820422363281,20,0.001,384.07,-1372.94177002,1322982,0.99,1322800,2792,356.04782932281495
65590,232.81534759521483,20,0.001,383.13,-1375.4151465099997,1323372,0.99,1323200,2793,729.3870557022095
65609,232.36264404296875,20,0.001,385.9,-1388.0217553699997,1323784,0.99,1323600,2794,555.2890381240845
65639,235.4507144165039,20,0.001,389.73,-1388.6814899400001,1324374,0.99,1324200,2795,659.7847338485718
65658,239.23234313964844,20,0.001,390.28,-1400.45247086,1324772,0.99,1324600,2796,431.40000480651855
65679,223.90545196533202,20,0.001,392.18,-1406.3457591800002,1325177,0.99,1325000,2797,481.09209312438963
65698,233.2127783203125,20,0.001,389.64,-1405.3119615599999,1325579,0.99,1325400,2798,612.822021560669
65728,232.00556213378906,20,0.001,392.88,-1402.5417614599999,1326227,0.99,1326100,2799,626.7114147949219
65746,235.09248443603516,20,0.001,392.45,-1399.50071373,1326534,0.99,1326400,2800,558.5949448776245
65756,239.0345538330078,20,0.001,392.81,-1403.22191713,1326754,0.99,1326600,2801,504.435280418396
65767,245.01843719482423,20,0.001,391.78,-1397.45376481,1326983,0.99,1326800,2802,652.2663148880005
65777,230.36157409667967,20,0.001,387.78,-1388.2978932999997,1327188,0.99,1327000,2803,576.7855410003663
65791,233.56335540771485,20,0.001,385.57,-1382.6732067699998,1327492,0.99,1327300,2804,290.8259845352173
65806,236.83479797363282,20,0.001,383.7,-1381.9848826799998,1327728,0.99,1327600,2805,532.3517994308472
65849,231.51704467773436,20,0.001,390.51,-1382.8894899299996,1328650,0.99,1328500,2806,471.73816246032715
65853,235.01319244384766,20,0.001,387.64,-1370.0078660099998,1328739,0.99,1328600,2807,569.7753158187866
65867,232.70037200927734,20,0.001,386.85,-1377.2671006399996,1328980,0.99,1328800,2808,587.6733136367798
65879,236.19783111572266,20,0.001,384.06,-1377.4148157799998,1329212,0.99,1329100,2809,517.1103164291382
65889,234.6882437133789,20,0.001,382.95,-1364.98491606,1329430,0.99,1329300,2810,738.6841452407837
65909,236.96072631835938,20,0.001,381.51,-1368.87765963,1329876,0.99,1329700,2811,650.2262007141113
65915,237.9694351196289,20,0.001,379.54,-1355.16665104,1329984,0.99,1329800,2812,403.23025169372556
65930,234.0909686279297,20,0.001,379.62,-1357.01920204,1330233,0.99,1330100,2813,551.4376028060913
65945,232.21534210205078,20,0.001,380.09,-1364.8891407799997,1330549,0.99,1330400,2814,343.4133302307129
65957,235.50542144775392,20,0.001,381.71,-1379.01677131,1330806,0.99,1330700,2815,389.9441584396362
65963,234.33605895996095,20,0.001,380.86,-1372.79786983,1330945,0.99,1330800,2816,552.5598784255982
65976,234.76649169921876,20,0.001,380.3,-1369.1163065899998,1331221,0.99,1331100,2817,448.86530586242674
65998,236.5567825317383,20,0.001,334.38,-1284.8535127300001,1331629,1.0,1331500,2818,557.605551071167
66031,239.46804260253907,20,0.001,340.42,-1305.45322897,1332344,1.0,1332200,2819,656.4273639297485
66054,237.84445556640625,20,0.001,340.62,-1298.4093986799999,1332775,1.0,1332600,2820,514.4972379302978
66055,,20,,338.92,-1287.8416688300001,1332798,1.0,,2821,
66071,237.05735046386718,20,0.001,341.48,-1299.32246174,1333131,1.0,1333000,2822,430.25461952209474
66086,232.73888946533202,20,0.001,342.4,-1307.06602216,1333447,1.0,1333300,2823,560.5217299652099
66133,236.58394287109374,20,0.001,350.05,-1321.75979469,1334394,1.0,1334200,2824,567.0856119537353
66146,233.49215850830078,20,0.001,346.77,-1323.81425684,1334672,1.0,1334500,2825,500.0492610168457
66167,238.46038330078125,20,0.001,337.47,-1318.42096048,1335099,1.0,1334900,2826,744.527431678772
66181,233.5446206665039,20,0.001,333.81,-1328.0526142400004,1335341,1.0,1335200,2827,566.5184231567383
66193,233.33943145751954,20,0.001,331.71,-1331.4594627299998,1335589,1.0,1335400,2828,511.00758365631106
66200,233.7073538208008,20,0.001,328.93,-1325.3809018900001,1335745,1.0,1335600,2829,474.64041385650637
66254,235.89614379882812,20,0.001,337.88,-1332.58805503,1336839,1.0,1336700,2830,538.865175819397
66265,237.71961059570313,20,0.001,335.13,-1334.5477885499997,1337065,1.0,1336900,2831,530.1851887893677
66277,237.57916595458985,20,0.001,331.83,-1331.9653116899997,1337336,1.0,1337200,2832,475.55064918518065
66282,238.5891357421875,20,0.001,331.87,-1332.1842005600001,1337442,1.0,1337300,2833,692.9854056167602
66287,236.00281311035155,20,0.001,330.18,-1321.1106356999999,1337529,1.0,1337400,2834,403.06471870422365
66305,231.00540893554688,20,0.001,330.88,-1324.8577430399998,1337853,1.0,1337700,2835,375.49056335449217
66318,236.487265625,20,0.001,328.16,-1301.9606923299998,1338140,1.0,1338000,2836,496.2258010482788
66335,233.0926513671875,20,0.001,331.0,-1318.3765472400003,1338506,1.0,1338400,2837,642.2808131027222
66340,235.6265725708008,20,0.001,322.61,-1295.1687884199998,1338610,1.0,1338500,2838,619.8697786331177
66353,234.45830810546875,20,0.001,323.62,-1296.55633703,1338846,1.0,1338700,2839,671.4513671112061
66367,233.45446533203125,20,0.001,324.77,-1313.2287331499997,1339126,1.0,1339000,2840,484.4254334640503
66371,,20,,322.57,-1301.3951629899998,1339195,1.0,,2841,
66382,234.25624450683594,20,0.001,323.71,-1301.4958125199998,1339436,1.0,1339300,2842,641.7802185440064
66390,239.60476806640625,20,0.001,323.18,-1296.43696209,1339600,1.0,1339400,2843,397.1835243988037
66429,236.66275299072265,20,0.001,329.12,-1304.79147265,1340373,1.0,1340200,2844,628.0045462036132
66435,234.00962127685546,20,0.001,326.1,-1287.7632791,1340500,1.0,1340300,2845,365.4456363677979
66452,235.87197357177735,20,0.001,327.47,-1289.2488315700002,1340867,1.0,1340700,2846,374.19794105529786
66459,239.26991668701172,20,0.001,323.98,-1279.32818836,1341010,1.0,1340900,2847,510.34706336975097
66491,237.9685891723633,20,0.001,325.78,-1279.72487965,1341638,1.0,1341500,2848,450.4335636520386
66508,238.82897277832032,20,0.001,326.78,-1281.0839937800001,1341988,1.0,1341800,2849,442.46399433135986
66526,231.56888061523438,20,0.001,325.21,-1271.0431474499999,1342388,1.0,1342200,2850,600.5226621246338
66543,240.7763186645508,20,0.001,326.25,-1278.31775109,1342697,1.0,1342500,2851,945.9297115325928
66562,234.7448309326172,20,0.001,328.26,-1277.3671582800002,1343069,1.0,1342900,2852,641.1822413253784
66583,234.2536193847656,20,0.001,329.93,-1264.12485023,1343524,1.0,1343400,2853,387.7032858276367
66597,236.00234588623047,20,0.001,329.76,-1266.90485234,1343801,1.0,1343700,2854,500.00980182647703
66615,239.48941009521485,20,0.001,330.03,-1274.80699863,1344144,1.0,1344000,2855,413.0697665023804
66640,237.01976165771484,20,0.001,332.38,-1267.9221247799999,1344694,1.0,1344500,2856,562.0945677947998
66651,239.91141387939453,20,0.001,329.58,-1255.0063705399998,1344935,1.0,1344800,2857,665.9904273223877
66664,233.3289404296875,20,0.001,328.58,-1250.38750527,1345142,1.0,1345000,2858,491.47631607055666
66682,238.2082275390625,20,0.001,329.06,-1262.44653483,1345507,1.0,1345400,2859,679.9900706481934
66698,239.80262603759766,20,0.001,329.66,-1248.9414800299999,1345860,1.0,1345700,2860,835.30655834198
66707,232.9189318847656,20,0.001,329.82,-1250.30320569,1346061,1.0,1345900,2861,782.8991052246093
66734,240.35788940429688,20,0.001,329.97,-1245.20880137,1346592,1.0,1346400,2862,526.7552536392212
66738,239.78315124511718,20,0.001,327.59,-1218.6849977900001,1346679,1.0,1346500,2863,719.9796955108643
66749,238.4767709350586,20,0.001,327.98,-1214.56636852,1346898,1.0,1346700,2864,560.7419198989868
66754,238.7715151977539,20,0.001,326.15,-1196.5264002600002,1346993,1.0,1346800,2865,560.1122384262085
66761,235.96040588378906,20,0.001,324.92,-1180.43238034,1347154,1.0,1347000,2866,448.7975273513794
66794,237.22201843261718,20,0.001,326.02,-1175.39351306,1347799,1.0,1347600,2867,433.7002328491211
66819,235.6311129760742,20,0.001,327.11,-1184.03322824,1348325,1.0,1348200,2868,489.32790229797365
66830,233.66572174072266,20,0.001,323.56,-1177.5166767199999,1348561,1.0,1348400,2869,384.4695043182373
66855,239.34934997558594,20,0.001,325.38,-1186.2674195499999,1349033,1.0,1348900,2870,761.7515034866333
66870,234.182353515625,20,0.001,326.89,-1191.2007015699999,1349352,1.0,1349200,2871,705.0729074859619
66887,238.00138732910156,20,0.001,325.61,-1174.3034264400003,1349740,1.0,1349600,2872,277.6632092666626
66902,231.13320922851562,20,0.001,313.56,-1164.29091858,1350038,1.0,1349900,2873,678.2879301834106
66928,238.5388619995117,20,0.001,315.78,-1168.8904237800002,1350524,1.0,1350400,2874,523.2070876312256
66938,236.18928436279296,20,0.001,316.52,-1177.4217947700001,1350738,1.0,1350600,2875,682.9873999404907
66950,239.11762603759766,20,0.001,316.95,-1187.7280820800001,1351004,1.0,1350900,2876,493.685206489563
66962,236.0602261352539,20,0.001,318.45,-1202.48965173,1351257,1.0,1351100,2877,504.6382767868042
66977,237.35314361572264,20,0.001,318.21,-1192.18567171,1351512,1.0,1351400,2878,620.3514171600342
67023,241.10925537109375,20,0.001,326.67,-1213.6432367700002,1352510,1.0,1352400,2879,453.94802997589113
67036,233.80924438476563,20,0.001,322.27,-1199.80352393,1352716,1.0,1352600,2880,396.76376430511476
67065,232.54943878173827,20,0.001,325.21,-1210.3667823900003,1353353,1.0,1353200,2881,787.3957734680175
67107,233.837041015625,20,0.001,331.79,-1224.05081299,1354199,1.0,1354000,2882,405.30361656188967
67112,234.61459411621092,20,0.001,330.59,-1217.9411834599998,1354288,1.0,1354100,2883,547.2490385437012
67124,238.56866973876953,20,0.001,331.87,-1229.24376812,1354544,1.0,1354400,2884,757.445611038208
67141,235.60770294189453,20,0.001,332.97,-1235.84996454,1354918,1.0,1354800,2885,514.3458955001831
67157,230.20156372070312,20,0.001,332.52,-1233.1258369399998,1355203,1.0,1355100,2886,634.4382925796509
67183,237.06597595214845,20,0.001,336.72,-1244.6554488,1355750,1.0,1355600,2887,532.2561954498291
67202,234.95900177001954,20,0.001,339.45,-1261.43493695,1356163,1.0,1356000,2888,345.21895736694336
67214,233.34226959228516,20,0.001,339.03,-1260.25423461,1356356,1.0,1356200,2889,835.8975922012329
67228,243.29263397216798,20,0.001,339.81,-1255.3887656,1356632,1.0,1356500,2890,791.8732197952271
67241,234.275830078125,20,0.001,340.97,-1262.6943686,1356913,1.0,1356800,2891,622.9231645965576
67277,236.7849850463867,20,0.001,346.76,-1274.11425313,1357658,1.0,1357500,2892,480.11355419158934
67291,236.14481689453126,20,0.001,345.72,-1268.04882032,1357944,1.0,1357800,2893,554.0645214080811
67302,239.58452423095704,20,0.001,343.86,-1258.24476688,1358170,1.0,1358000,2894,612.0317230224609
67314,234.30829132080078,20,0.001,340.56,-1260.3775472900002,1358430,1.0,1358300,2895,391.34661277770994
67342,237.27596801757812,20,0.001,342.05,-1250.6759817900002,1358977,1.0,1358800,2896,422.3732279205322
67354,238.6602392578125,20,0.001,340.42,-1250.8041093999998,1359219,1.0,1359100,2897,856.4973009872436
67360,233.52829711914063,20,0.001,337.63,-1236.72528408,1359342,1.0,1359200,2898,425.280897064209
67370,239.22644409179688,20,0.001,333.22,-1229.8046015300001,1359549,1.0,1359400,2899,739.2520799255371
67384,231.93061737060546,20,0.001,333.25,-1228.65102699,1359859,1.0,1359700,2900,884.064076423645
67387,231.48457763671874,20,0.001,331.77,-1222.16092481,1359931,1.0,1359800,2901,495.11513236999514
67412,231.66405822753907,20,0.001,334.08,-1222.9467698699998,1360391,1.0,1360200,2902,528.4352807998657
67426,230.02797454833984,20,0.001,334.79,-1217.66862,1360667,1.0,1360500,2903,495.8038897705078
67440,238.20367614746092,20,0.001,334.85,-1223.96805815,1360977,1.0,1360800,2904,593.5416102600097
67445,241.4456558227539,20,0.001,333.68,-1213.18786334,1361096,1.0,1360900,2905,496.63321865081787
67458,239.12369262695313,20,0.001,326.71,-1213.4053152099998,1361321,1.0,1361200,2906,366.75255935668946
67473,231.59013275146484,20,0.001,328.54,-1225.9255339999997,1361593,1.0,1361400,2907,571.1887742233276
67510,237.68375518798828,20,0.001,334.33,-1229.3750585999999,1362413,1.0,1362300,2908,643.5424619674683
67524,238.51085174560546,20,0.001,334.38,-1233.69054741,1362650,1.0,1362500,2909,586.2464526748657
67538,238.8492904663086,20,0.001,335.19,-1229.0919576,1362949,1.0,1362800,2910,652.9461547088623
67545,235.92731689453126,20,0.001,332.12,-1217.78201532,1363088,1.0,1362900,2911,661.3270872879028
67555,239.95816650390626,20,0.001,333.17,-1226.54559107,1363301,1.0,1363200,2912,818.8633495330811
67573,232.93469451904298,20,0.001,334.6,-1223.46588309,1363693,1.0,1363500,2913,397.01644493103026
67588,237.2480615234375,20,0.001,334.02,-1209.31839587,1363951,1.0,1363800,2914,509.4919453048706
67602,232.35732666015625,20,0.001,334.63,-1209.8808817299998,1364269,1.0,1364100,2915,381.61681758880616
67612,232.5144430541992,20,0.001,335.18,-1216.7151224099998,1364463,1.0,1364300,2916,768.3058700942993
67627,233.872646484375,20,0.001,335.68,-1206.90254815,1364789,1.0,1364600,2917,490.6234439468384
67642,235.39740844726563,20,0.001,334.54,-1208.9047225099998,1365083,1.0,1364900,2918,474.89953678131104
67669,232.13011291503906,20,0.001,332.65,-1203.97571449,1365609,1.0,1365500,2919,427.8491148376465
67686,240.01390380859374,20,0.001,331.93,-1198.2767059799999,1365968,1.0,1365800,2920,585.3415794754028
67699,237.90704833984375,20,0.001,334.57,-1213.03868274,1366255,1.0,1366100,2921,713.5984809875488
67710,232.72122680664063,20,0.001,333.01,-1209.8243868,1366432,1.0,1366300,2922,598.34505859375
67731,236.3607846069336,20,0.001,334.15,-1212.7405736299997,1366862,1.0,1366700,2923,443.51409469604494
67743,235.95198822021484,20,0.001,327.2,-1204.5340396599997,1367114,1.0,1367000,2924,538.5771667480469
67747,,20,,325.28,-1189.0961030999997,1367200,1.0,,2925,
67752,239.9295053100586,20,0.001,321.92,-1177.05745016,1367291,1.0,1367100,2926,391.24485553741454
67776,235.30165832519532,20,0.001,324.26,-1187.23652507,1367767,1.0,1367600,2927,566.5920973587037
67790,231.98582122802733,20,0.001,324.66,-1184.2242908300002,1368055,1.0,1367900,2928,592.4971621322632
67807,233.45743438720703,20,0.001,326.71,-1181.9280133799998,1368416,1.0,1368300,2929,421.71693283081055
67816,239.40601409912108,20,0.001,317.91,-1171.8957669000001,1368630,1.0,1368500,2930,508.7378398513794
67847,235.74722198486327,20,0.001,321.53,-1170.38899042,1369218,1.0,1369100,2931,721.2706607818603
67857,239.04693786621092,20,0.001,321.1,-1167.6014067499998,1369446,1.0,1369300,2932,608.9690433120727
67873,235.78868560791017,20,0.001,323.29,-1174.54006305,1369771,1.0,1369600,2933,564.736873550415
67885,237.54534606933595,20,0.001,324.97,-1174.85216476,1370026,1.0,1369900,2934,942.1253997802735
67902,235.53968505859376,20,0.001,324.82,-1162.5357359999998,1370335,1.0,1370200,2935,487.8309664916992
67911,234.50369415283203,20,0.001,323.83,-1149.2196503799998,1370523,1.0,1370400,2936,537.5950899124146
67915,,20,,320.87,-1132.1794090100002,1370593,1.0,,2937,
67923,242.54914764404296,20,0.001,321.59,-1134.34781125,1370769,1.0,1370600,2938,651.1424028015136
67937,236.98928192138672,20,0.001,322.17,-1144.99158975,1371063,1.0,1370900,2939,667.4740868759155
67947,234.51735961914062,20,0.001,321.34,-1135.6052204399998,1371260,1.0,1371100,2940,398.8290032958984
67955,243.9074252319336,20,0.001,322.05,-1137.3400864,1371400,1.0,1371200,2941,681.5654792404175
67972,236.2734765625,20,0.001,323.18,-1153.96097786,1371754,1.0,1371600,2942,639.8317888641358
67985,233.4402410888672,20,0.001,324.17,-1151.1958483600001,1372017,1.0,1371900,2943,495.12771968841554
68017,233.76581268310548,20,0.001,322.88,-1153.88993044,1372661,1.0,1372500,2944,658.119266166687
68032,232.8586981201172,20,0.001,324.63,-1176.44904998,1372963,1.0,1372800,2945,678.3243537902832
68043,234.23024536132812,20,0.001,323.5,-1178.39483348,1373217,1.0,1373100,2946,456.1170553970337
68055,235.54389495849608,20,0.001,324.57,-1183.19268586,1373467,1.0,1373300,2947,585.5044412231446
68065,233.8615576171875,20,0.001,320.42,-1173.2177671,1373680,1.0,1373500,2948,511.36587127685544
68084,241.735263671875,20,0.001,320.37,-1175.00568541,1374025,1.0,1373900,2949,487.3468985748291
68104,238.40537353515626,20,0.001,320.52,-1157.33677765,1374440,1.0,1374300,2950,589.9002880477906
68247,233.54670959472656,20,0.001,347.53,-1200.67117152,1377450,1.0,1377300,2951,691.9102780532837
68267,239.73880981445313,20,0.001,347.38,-1202.4591528600001,1377807,1.0,1377700,2952,354.1195827484131
68272,232.41779083251953,20,0.001,343.98,-1195.9963360299998,1377922,1.0,1377800,2953,751.2351239776611
68284,237.03577545166016,20,0.001,343.5,-1192.2354698800002,1378151,1.0,1378000,2954,537.3293141174316
68297,239.6498388671875,20,0.001,343.14,-1202.39280818,1378458,1.0,1378300,2955,509.4827401351929
68322,241.21225830078126,20,0.001,342.44,-1202.5699974899999,1378938,1.0,1378800,2956,604.3140495681763
68369,235.32378173828124,20,0.001,350.13,-1220.38226991,1379948,1.0,1379800,2957,778.4699011230468
68380,232.32681671142578,20,0.001,350.0,-1227.76055336,1380142,1.0,1380000,2958,651.4688512802124
68393,232.19293914794923,20,0.001,348.7,-1222.6579241000002,1380377,1.0,1380200,2959,572.8507279205322
68406,235.9224575805664,20,0.001,347.89,-1225.6799510600001,1380649,1.0,1380500,2960,490.8247772216797
68416,236.5198828125,20,0.001,348.07,-1227.24723689,1380868,1.0,1380700,2961,460.3215816116333
68427,242.58025024414061,20,0.001,345.09,-1233.84823932,1381101,1.0,1381000,2962,545.62090259552
68524,239.90823852539063,20,0.001,363.99,-1263.702074,1383078,1.0,1382900,2963,473.8149655914307
68538,230.5383087158203,20,0.001,365.0,-1274.1160783,1383398,1.0,1383200,2964,586.5588869094848
68545,236.14284240722657,20,0.001,365.4,-1274.63762285,1383533,1.0,1383400,2965,738.4328304290772
68573,241.92360595703124,20,0.001,369.02,-1299.15028017,1384056,1.0,1383900,2966,567.9857866287232
68586,241.22543060302735,20,0.001,365.36,-1302.1431276,1384335,1.0,1384200,2967,470.02044578552244
68600,237.31138092041016,20,0.001,362.96,-1297.18018163,1384621,1.0,1384500,2968,636.6002320098877
68606,231.61029083251952,20,0.001,361.74,-1285.06498785,1384735,1.0,1384600,2969,345.829196434021
68616,236.771123046875,20,0.001,359.24,-1269.1895783600003,1384957,1.0,1384800,2970,552.0928186035156
68634,242.36337921142578,20,0.001,359.41,-1277.2189406900002,1385293,1.0,1385100,2971,526.9315715026855
68661,236.53658782958985,20,0.001,361.05,-1281.30799361,1385845,1.0,1385700,2972,611.703715019226
68668,236.63758728027344,20,0.001,359.68,-1258.03608149,1386006,1.0,1385900,2973,601.2775209426879
68680,239.63929077148438,20,0.001,357.59,-1257.7791555100002,1386283,1.0,1386100,2974,456.5602110290527
68697,235.19049896240233,20,0.001,358.28,-1260.5809724,1386566,1.0,1386400,2975,728.3354044723511
68712,237.04373229980467,20,0.001,358.73,-1256.7444002500004,1386877,1.0,1386700,2976,457.1484557723999
68759,236.64305816650392,20,0.001,365.82,-1256.9927477000003,1387839,1.0,1387700,2977,681.5798860168456
68771,235.8126611328125,20,0.001,365.73,-1253.7469596200003,1388085,1.0,1387900,2978,591.7045376968384
68788,242.10354736328125,20,0.001,359.3,-1238.1678965700003,1388440,1.0,1388300,2979,449.64606197357176
68819,229.0319384765625,20,0.001,363.51,-1242.4337616899998,1389067,1.0,1388900,2980,500.6461009979248
68849,235.77359436035155,20,0.001,363.49,-1241.1600539500002,1389702,1.0,1389600,2981,371.2831986618042
68856,234.25575927734374,20,0.001,356.51,-1223.0596012,1389850,1.0,1389700,2982,680.426021118164
68868,244.43558807373046,20,0.001,358.1,-1239.3286496100002,1390098,1.0,1389900,2983,579.0935530471802
68881,235.75862884521484,20,0.001,357.61,-1230.10941536,1390305,1.0,1390200,2984,603.4537047958374
68896,233.64320770263672,20,0.001,356.95,-1222.05318221,1390613,1.0,1390500,2985,566.3193145370483
68924,236.54307250976564,20,0.001,360.46,-1230.92283454,1391249,1.0,1391100,2986,797.2065072250366
68936,238.33575592041015,20,0.001,356.94,-1221.395409,1391444,1.0,1391300,2987,368.3298687744141
68948,239.6156607055664,20,0.001,355.32,-1212.4729080700001,1391695,1.0,1391500,2988,564.7428067398072
68963,234.91400787353516,20,0.001,356.36,-1217.76057782,1391992,1.0,1391800,2989,595.4748081970215
68976,237.77748504638672,20,0.001,356.5,-1227.46964769,1392282,1.0,1392100,2990,787.7434922409058
68989,237.43088165283203,20,0.001,356.48,-1224.3740251100003,1392561,1.0,1392400,2991,593.1734884643555
69006,236.36788848876952,20,0.001,352.08,-1222.9854009300002,1392866,1.0,1392700,2992,435.45566402435304
69025,232.5162969970703,20,0.001,353.1,-1222.4567713200001,1393254,1.0,1393100,2993,382.7285622787476
69043,229.7583612060547,20,0.001,354.66,-1245.98752009,1393636,1.0,1393500,2994,463.01148674011233
69053,235.9630563354492,20,0.001,354.11,-1247.93601212,1393841,1.0,1393700,2995,544.9102997207642
69065,232.80668853759767,20,0.001,350.84,-1241.60971288,1394061,1.0,1393900,2996,462.080506439209
69075,240.38168518066405,20,0.001,350.65,-1243.3336308400003,1394284,1.0,1394100,2997,635.9716766738892
69108,229.38060699462892,20,0.001,356.44,-1257.7557291900002,1394986,1.0,1394800,2998,714.269388847351
69122,232.81381225585938,20,0.001,357.06,-1263.03784386,1395255,1.0,1395100,2999,573.3521043777466
69135,235.47947814941406,20,0.001,356.48,-1270.4481798400002,1395507,1.0,1395400,3000,480.8404777908325
69149,244.5549411010742,20,0.001,358.66,-1286.2505385800002,1395797,1.0,1395600,3001,658.8035902023315
69165,235.2883770751953,20,0.001,357.5,-1280.6014318400003,1396141,1.0,1396000,3002,350.76646087646486
69191,239.04761474609376,20,0.001,359.57,-1290.23919639,1396624,1.0,1396500,3003,560.4681198120118
69203,240.3427536010742,20,0.001,359.08,-1282.92051625,1396885,1.0,1396700,3004,692.904847946167
69230,232.38673065185546,20,0.001,363.61,-1310.1828707799998,1397457,1.0,1397300,3005,752.7167935562134
69258,237.39016662597658,20,0.001,366.68,-1308.3917133100001,1397989,1.0,1397800,3006,679.9672158813477
69269,230.62999664306642,20,0.001,366.12,-1307.29497787,1398205,1.0,1398100,3007,524.2678872299194
69287,237.30529113769532,20,0.001,361.95,-1295.7300534600001,1398608,1.0,1398500,3008,561.2237155151367
69329,233.11942993164064,20,0.001,367.95,-1300.4424283800001,1399445,1.0,1399300,3009,464.45753604888915
69343,239.59394470214843,20,0.001,368.14,-1306.12271241,1399763,1.0,1399600,3010,484.1055952453613
69356,237.56507659912108,20,0.001,369.54,-1312.86755594,1400042,1.0,1399900,3011,497.2302783584595
69368,241.16455261230467,20,0.001,369.36,-1310.90394571,1400237,1.0,1400100,3012,750.668505821228
69370,,20,,365.81,-1296.68292063,1400274,1.0,,3013,
69389,236.87822723388672,20,0.001,367.03,-1307.02749129,1400654,1.0,1400500,3014,687.474619178772
69401,237.398818359375,20,0.001,366.32,-1302.71221603,1400901,1.0,1400800,3015,511.07048946380615
69415,237.78141693115234,20,0.001,367.57,-1300.73816018,1401220,1.0,1401100,3016,552.1978237915039
69437,240.98902587890626,20,0.001,368.43,-1306.33235181,1401632,1.0,1401500,3017,674.7790021514893
69470,234.67955444335936,20,0.001,372.45,-1314.10611565,1402328,1.0,1402200,3018,518.1462758636475
69491,240.7751123046875,20,0.001,371.2,-1316.23919058,1402729,1.0,1402600,3019,531.6884381484986
69494,,20,,368.29,-1307.7367344900001,1402797,1.0,,3020,
69506,236.91500427246095,20,0.001,367.91,-1305.6098259,1403046,1.0,1402900,3021,599.7564936065673
69514,236.04574981689453,20,0.001,367.76,-1300.2895081100003,1403208,1.0,1403100,3022,331.8768319320679
69530,237.47055541992188,20,0.001,366.99,-1284.37482783,1403561,1.0,1403400,3023,634.8565194702148
69539,239.93557586669922,20,0.001,366.48,-1275.5714837,1403762,1.0,1403600,3024,566.8873294830322
69559,236.05034881591797,20,0.001,369.04,-1284.80871403,1404104,1.0,1404000,3025,639.5398484802246
69579,235.5647299194336,20,0.001,372.35,-1298.7239363800002,1404526,1.0,1404400,3026,541.5982627105712
69592,231.4689291381836,20,0.001,370.42,-1282.12185817,1404809,1.0,1404700,3027,596.7172242355347
69603,240.0447039794922,20,0.001,369.96,-1276.4450153799999,1405051,1.0,1404900,3028,653.6588523101807
69619,241.8434603881836,20,0.001,369.02,-1284.1750441999998,1405318,1.0,1405200,3029,690.5446382141113
69630,239.40788299560546,20,0.001,369.28,-1294.30073691,1405558,1.0,1405400,3030,438.3165211868286
69648,234.51571868896485,20,0.001,366.9,-1297.96792784,1405908,1.0,1405800,3031,405.36627712249754
69664,236.85906768798827,20,0.001,368.42,-1322.58508251,1406288,1.0,1406100,3032,602.0601924133301
69679,232.44295928955077,20,0.001,367.66,-1328.90267242,1406537,1.0,1406400,3033,621.9122622680665
69697,237.50206115722656,20,0.001,368.81,-1336.9767826500001,1406907,1.0,1406800,3034,612.0475133132935
69699,,20,,366.11,-1332.4763706800002,1406946,1.0,,3035,
69708,230.60777069091796,20,0.001,366.07,-1332.2965749000002,1407130,1.0,1407000,3036,591.9692824554444
69714,237.4293814086914,20,0.001,366.88,-1334.7613635399998,1407281,1.0,1407100,3037,559.0897004699707
69732,244.2461215209961,20,0.001,368.39,-1351.3017244899997,1407608,1.0,1407500,3038,698.1175415802002
69746,239.74512237548828,20,0.001,368.29,-1353.42591128,1407892,1.0,1407700,3039,699.0501716613769
69762,238.9632406616211,20,0.001,369.7,-1358.5368994400005,1408230,1.0,1408100,3040,650.7996926879882
69773,239.76472290039064,20,0.001,370.57,-1366.9748108000003,1408457,1.0,1408300,3041,1013.2966978073121
69796,240.3442739868164,20,0.001,371.67,-1364.6790961600002,1408921,1.0,1408800,3042,581.6458690261841
69809,236.81708770751953,20,0.001,371.66,-1372.0799670700005,1409183,1.0,1409000,3043,550.7928339767456
69819,230.7537353515625,20,0.001,367.34,-1364.06487741,1409395,1.0,1409200,3044,505.5992043685913
69832,236.02983520507811,20,0.001,366.91,-1357.6792334900001,1409654,1.0,1409500,3045,525.7104753112793
69858,232.87323638916016,20,0.001,369.63,-1360.8811064700003,1410180,1.0,1410000,3046,513.8675290298462
69873,237.58206970214843,20,0.001,370.31,-1365.1740749900002,1410498,1.0,1410300,3047,673.6286948013305
69886,240.8842446899414,20,0.001,370.78,-1374.37963395,1410758,1.0,1410600,3048,567.2356731414795
69903,238.1529510498047,20,0.001,370.91,-1383.4247881000001,1411116,1.0,1411000,3049,457.2408557128906
69918,239.1588934326172,20,0.001,369.54,-1386.73626568,1411394,1.0,1411200,3050,781.1879587936402
69937,240.1181085205078,20,0.001,343.42,-1341.75216613,1411792,1.0,1411600,3051,560.4693980407715
69946,236.68951416015625,20,0.001,341.91,-1336.53636526,1411998,1.0,1411800,3052,576.4803933715821
69954,238.4944515991211,20,0.001,342.26,-1338.4329289299997,1412148,1.0,1412000,3053,629.9016270828247
