train/ent_coef,rollout/ep_rew_mean,rollout/success rate,train/std,time/fps,time/episodes,train/ent_coef_loss,time/total timesteps,rollout/ep_len_mean,train/n_updates,train/learning_rate,train/critic_loss,train/actor_loss,time/time_elapsed
0.04717105254530907,-53.8022493,0.04,0.0498470775783062,9,2588,-4.0786027908325195,254004,96.57,12695,0.0003,16.956302642822266,66.34207153320312,26252
0.047062236815690994,-53.61804411999999,0.04,0.04984667897224426,9,2592,-0.6202278733253479,254404,96.57,12715,0.0003,19.106538772583008,66.82817077636719,26388
0.04695332795381546,-53.79587206,0.04,0.049845438450574875,9,2596,0.10623040795326233,254804,96.57,12735,0.0003,63.86296463012695,65.86914825439453,26583
0.04683390259742737,-53.66590161000001,0.04,0.049844108521938324,9,2600,-0.22572258114814758,255204,96.57,12755,0.0003,33.30232620239258,66.66000366210938,26761
0.0467139333486557,-54.16744471000001,0.04,0.04984080046415329,9,2604,-2.192835807800293,255604,96.57,12775,0.0003,34.215576171875,66.0155258178711,26909
0.046585895121097565,-54.43361980999999,0.04,0.049836110323667526,9,2608,-1.5023725032806396,256004,96.57,12795,0.0003,38.87736511230469,66.53060913085938,27115
0.046494293957948685,-54.17307835999999,0.04,0.049836426973342896,9,2612,-2.9641168117523193,256404,96.57,12815,0.0003,30.945756912231445,66.31648254394531,27274
0.0463840626180172,-54.61193278,0.04,0.049833595752716064,9,2616,-2.8865838050842285,256804,96.57,12835,0.0003,36.019065856933594,66.0760269165039,27455
0.04627569392323494,-54.95945852,0.04,0.04983247444033623,9,2620,-3.680722236633301,257204,96.57,12855,0.0003,52.221012115478516,66.05245971679688,27627
0.046142637729644775,-55.75103348,0.04,0.04982905834913254,9,2624,1.3124675750732422,257604,96.57,12875,0.0003,110.51937866210938,65.93595886230469,27795
0.046009551733732224,-55.39381383999999,0.04,0.049824994057416916,9,2628,-12.829975128173828,258004,96.57,12895,0.0003,57.94908142089844,65.8823013305664,27970
0.045875728130340576,-55.29650034,0.04,0.04982302337884903,9,2632,-2.776702642440796,258404,96.57,12915,0.0003,18.30297088623047,65.6068344116211,28139
0.04575904458761215,-54.971235639999996,0.04,0.04982084035873413,9,2636,-3.8594276905059814,258804,96.57,12935,0.0003,32.350425720214844,65.73783874511719,28312
0.0456496961414814,-54.47258847,0.04,0.04981943964958191,9,2640,-4.2609052658081055,259204,96.57,12955,0.0003,56.44336700439453,65.30987548828125,28485
0.04556023329496384,-55.10090608,0.03,0.04981973022222519,9,2644,-3.8937478065490723,259604,97.56,12975,0.0003,47.37737274169922,65.55352783203125,28665
0.045424144715070724,-55.726788860000006,0.03,0.04981711506843567,9,2648,-1.3092352151870728,260004,97.56,12995,0.0003,35.90557861328125,65.33979797363281,28858
0.04532290995121002,-55.44957667,0.03,0.04981687664985657,8,2652,1.2237378358840942,260404,97.56,13015,0.0003,35.40632629394531,65.76298522949219,29062
0.045219358056783676,-55.860507000000005,0.03,0.04981711506843567,8,2656,-1.4224833250045776,260804,97.56,13035,0.0003,20.657054901123047,65.37743377685547,29229
0.04513533040881157,-55.585472169999996,0.04,0.04981823265552521,8,2660,0.6010099649429321,261161,97.13,13053,0.0003,32.558448791503906,66.02255249023438,29393
0.04507138207554817,-54.842114390000006,0.05,0.04981839656829834,8,2664,1.4584527015686035,261495,96.47,13069,0.0003,3.214766263961792,65.63827514648438,29528
0.04500184580683708,-54.725824689999996,0.05,0.049818508327007294,8,2668,-0.5634139180183411,261895,96.47,13089,0.0003,88.0361328125,64.68905639648438,29696
0.044913824647665024,-55.405192240000005,0.03,0.049815475940704346,8,2672,-1.509322166442871,262295,98.18,13109,0.0003,23.210426330566406,65.25857543945312,29864
0.04486445337533951,-55.81360510999999,0.02,0.04981740936636925,8,2676,3.8439998626708984,262695,98.91,13129,0.0003,20.6261043548584,65.20457458496094,30049
0.04479203000664711,-56.324854890000005,0.02,0.04981503635644913,8,2680,-0.007092729210853577,263095,98.91,13149,0.0003,38.60529327392578,64.43644714355469,30219
0.04469480738043785,-57.14653259,0.02,0.04981200024485588,8,2684,-1.6445934772491455,263495,98.91,13169,0.0003,54.29637145996094,65.29556274414062,30394
0.04462176561355591,-57.347006279999995,0.02,0.04981215298175812,8,2688,1.4921737909317017,263895,98.91,13189,0.0003,15.506834983825684,64.79875946044922,30548
0.04451460391283035,-57.22422794,0.03,0.04980987310409546,8,2692,-1.7923460006713867,264251,98.47,13207,0.0003,59.21210479736328,65.55064392089844,30695
0.044401831924915314,-56.45774952,0.03,0.04980779439210892,8,2696,1.7695469856262207,264651,98.47,13227,0.0003,64.18247985839844,65.55709075927734,30847
0.044330697506666183,-56.07123310000001,0.04,0.049807485193014145,8,2700,-2.803173065185547,264965,97.61,13243,0.0003,34.507789611816406,65.1474609375,30980
0.04421401768922806,-55.58805726,0.04,0.049804966896772385,8,2704,3.5692129135131836,265365,97.61,13263,0.0003,37.75841522216797,65.4375228881836,31136
0.044139135628938675,-54.95156292000001,0.04,0.04980454593896866,8,2708,2.462446451187134,265765,97.61,13283,0.0003,71.82588958740234,65.31031036376953,31310
0.044061433523893356,-55.572468149999985,0.04,0.04980269819498062,8,2712,-2.7718093395233154,266165,97.61,13303,0.0003,2.5367989540100098,65.57405090332031,31490
0.04395255446434021,-55.95695970999999,0.04,0.04980143904685974,8,2716,-0.642808198928833,266565,97.61,13323,0.0003,96.27355194091797,63.98244094848633,31659
0.043815795332193375,-55.69471832999999,0.04,0.04979640245437622,8,2720,-3.6318607330322266,266965,97.61,13343,0.0003,67.55779266357422,64.11402130126953,31822
0.043677203357219696,-55.161022970000005,0.04,0.049791932106018066,8,2724,0.19912269711494446,267365,97.61,13363,0.0003,32.238548278808594,64.71268463134766,31981
0.043582260608673096,-55.166435760000006,0.04,0.04979000613093376,8,2728,-3.232808828353882,267765,97.61,13383,0.0003,96.75812530517578,64.83232116699219,32153
0.043483804911375046,-55.06605608999999,0.04,0.049787189811468124,8,2732,-0.4424688220024109,268165,97.61,13403,0.0003,111.7633056640625,64.31173706054688,32300
