time/total timesteps,time/time_elapsed,rollout/success rate,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/episodes,train/n_updates,train/actor_loss,train/critic_loss,train/learning_rate
356617,44598,0.84,7,-1384.39854115,22.9,8742,356500,12381.64560546875,8168650.425,0.001
356628,44608,0.84,7,-1355.8862312799997,22.96,8743,356520,12178.72568359375,10855188.26875,0.001
356635,44611,0.84,7,-1397.543524,23.01,8744,,,,
356639,44613,0.84,7,-1372.1480792,22.57,8745,,,,
356739,44664,0.83,7,-1392.8798669399998,23.22,8746,356620,12158.10009765625,9296238.0125,0.001
356744,44677,0.83,7,-1402.82086936,23.22,8747,356640,12106.8990234375,9396028.15,0.001
356748,44680,0.83,7,-1423.7881814900002,23.22,8748,,,,
356755,44719,0.83,7,-1444.7162786700003,23.24,8749,,,,
356759,44725,0.84,7,-1408.4178487600002,22.28,8750,,,,
356763,44728,0.84,7,-1405.7228106200002,22.21,8751,356660,12322.33095703125,8372821.55,0.001
356766,44736,0.84,7,-1426.5914618400002,22.22,8752,,,,
356866,44804,0.84,7,-1444.3817681499997,22.22,8753,356760,12198.21298828125,7289065.2375,0.001
356966,44824,0.83,7,-1480.0387486300003,23.16,8754,356860,12083.28056640625,7841341.10625,0.001
356970,44841,0.83,7,-1479.45411284,23.16,8755,,,,
357031,44873,0.83,7,-1485.11864125,23.66,8756,356920,12006.3806640625,9771436.225,0.001
357076,44884,0.84,7,-1465.28101611,23.11,8757,356960,12191.24140625,8815378.0125,0.001
357082,44892,0.84,7,-1466.1858645400002,23.12,8758,356980,12236.36142578125,8394509.1625,0.001
357086,44985,0.85,7,-1415.6044649800003,22.16,8759,,,,
357090,44987,0.85,7,-1415.7696614200001,22.14,8760,,,,
357102,44991,0.85,7,-1397.23489349,22.2,8761,357000,12244.611328125,8709511.7875,0.001
357202,45020,0.84,7,-1450.08260857,23.14,8762,357100,12601.96533203125,6738797.9,0.001
357205,45037,0.84,7,-1447.2924318800005,23.07,8763,,,,
357213,45050,0.84,7,-1446.38767075,23.05,8764,,,,
357221,45073,0.84,7,-1466.8799149000001,23.07,8765,357120,12101.06318359375,10706006.925,0.001
357321,45106,0.83,7,-1486.26740273,24.03,8766,357220,12255.32978515625,8397266.125,0.001
357421,45154,0.82,7,-1730.33387717,24.73,8767,357320,12481.98916015625,7410321.675,0.001
357426,45156,0.82,7,-1731.1009365899997,24.72,8768,,,,
357432,45164,0.82,7,-1721.85899213,24.73,8769,,,,
357436,45192,0.83,7,-1715.67190803,23.77,8770,,,,
357536,45218,0.82,7,-1743.76193034,24.66,8771,357420,12408.16064453125,8829828.45,0.001
357540,45231,0.82,7,-1742.4830710899998,24.61,8772,,,,
357555,45296,0.82,7,-1695.94752156,24.7,8773,357440,12390.96826171875,8601821.2625,0.001
357564,45305,0.82,7,-1699.3314422600001,24.74,8774,357460,12354.27470703125,9034911.425,0.001
357571,45318,0.82,7,-1690.9199214900002,24.78,8775,,,,
357580,45346,0.82,7,-1692.4474691100002,24.82,8776,,,,
357585,45359,0.82,7,-1681.5356511800003,24.81,8777,357480,12265.5232421875,6903442.1375,0.001
357594,45368,0.82,7,-1682.93866838,24.78,8778,,,,
357600,45396,0.82,7,-1683.92292888,24.81,8779,,,,
357615,45458,0.83,7,-1623.7645219400001,23.96,8780,357500,12320.78525390625,6123237.1875,0.001
357618,45464,0.83,7,-1622.9649629700004,23.96,8781,,,,
357620,45470,0.83,7,-1619.9877681,23.92,8782,,,,
357655,45481,0.83,7,-1626.6853405999998,24.22,8783,357540,12366.85029296875,7409771.675,0.001
357661,45499,0.83,7,-1646.9568767199996,24.24,8784,357560,12178.7521484375,10296646.4875,0.001
357665,45571,0.83,7,-1625.17164929,24.22,8785,,,,
357669,45594,0.83,7,-1631.7757049,24.11,8786,,,,
357674,45631,0.84,7,-1586.3149191599996,23.16,8787,,,,
357678,45658,0.84,7,-1577.36533394,23.17,8788,,,,
357778,45679,0.83,7,-1657.5955447899998,24.15,8789,357660,12112.848828125,8061301.2125,0.001
357784,45682,0.83,7,-1668.8275609200002,24.16,8790,357680,12371.35888671875,8394436.05,0.001
357884,45717,0.82,7,-1706.9022417400004,25.06,8791,357780,12180.16416015625,7870151.7125,0.001
357895,45726,0.82,7,-1708.3963421700005,25.1,8792,,,,
357902,45805,0.82,7,-1728.14590652,25.12,8793,357800,12291.27607421875,10013355.85625,0.001
358002,45844,0.81,7,-1777.4053185300002,26.08,8794,357900,12354.81044921875,8465993.8625,0.001
358102,45870,0.81,7,-1774.4081221000004,26.08,8795,358000,12149.38583984375,8935104.15,0.001
358112,45879,0.82,7,-1738.4906806900003,25.18,8796,,,,
358202,45901,0.82,7,-1755.35576416,26.03,8797,358100,12288.58671875,9857087.3625,0.001
358235,45917,0.82,7,-1752.2801503100002,26.33,8798,358120,12379.4099609375,7350146.2,0.001
358252,45947,0.82,7,-1755.5517330199998,26.44,8799,358140,12258.018359375,9070618.996875,0.001
358352,45986,0.81,7,-1802.2458729100001,27.4,8800,358240,12099.03671875,7143600.2625,0.001
358358,45988,0.81,7,-1770.6172065899996,27.37,8801,,,,
358367,45992,0.81,7,-1771.41870791,27.41,8802,358260,12282.20791015625,6863873.76875,0.001
358368,45999,0.81,7,-1764.08003277,26.76,8803,,,,
358371,46015,0.81,7,-1771.86700789,26.64,8804,,,,
358381,46054,0.81,7,-1753.7164708199998,26.69,8805,358280,12419.76259765625,7394269.9875,0.001
358404,46067,0.81,7,-1757.34819698,26.86,8806,358300,12273.628125,8978756.1125,0.001
358420,46093,0.81,7,-1780.2695488099998,26.97,8807,,,,
358425,46116,0.81,7,-1770.64952789,26.96,8808,358320,12349.425390625,8741112.0125,0.001
358431,46124,0.82,7,-1736.3602356600002,26.02,8809,,,,
358448,46155,0.82,7,-1770.1430993800002,26.15,8810,358340,12272.242578125,8557887.9625,0.001
358453,46162,0.82,7,-1759.6800206700002,26.15,8811,,,,
358454,46184,0.82,7,-1756.5990040100003,26.05,8812,,,,
358460,46201,0.82,7,-1717.12215734,26.04,8813,,,,
358506,46249,0.82,7,-1730.1733982300002,26.45,8814,358400,12181.8365234375,8034218.9,0.001
358513,46267,0.83,7,-1686.3581713899998,25.52,8815,,,,
358517,46274,0.83,7,-1687.6368625,25.54,8816,,,,
358525,46292,0.83,7,-1658.2838562099998,25.58,8817,358420,12232.589453125,9433231.5875,0.001
358543,46317,0.83,7,-1551.8847196600002,25.62,8818,358440,12227.24921875,10850691.3625,0.001
358549,46320,0.83,7,-1550.5955305300001,25.58,8819,,,,
358563,46325,0.83,7,-1552.35296696,25.66,8820,358460,12268.5669921875,11720643.425,0.001
358568,46348,0.84,7,-1506.6712858199999,24.71,8821,,,,
358622,46371,0.84,7,-1518.4129380499999,25.1,8822,358520,12335.6857421875,8561940.48125,0.001
358655,46386,0.85,7,-1488.0835907399999,24.43,8823,358540,12159.72021484375,8371741.2,0.001
358667,46426,0.85,7,-1490.8513148499997,24.5,8824,358560,12259.7716796875,8776570.4125,0.001
358673,46429,0.85,7,-1500.8164611099999,24.5,8825,,,,
358681,46432,0.85,7,-1500.1004016099998,24.46,8826,358580,12352.61748046875,5428807.0875,0.001
358684,46445,0.85,7,-1499.0967469700001,24.41,8827,,,,
358688,46457,0.85,7,-1496.1034280800002,24.31,8828,,,,
358693,46469,0.85,7,-1495.78313599,24.31,8829,,,,
358793,46505,0.84,7,-1517.1334435200004,25.27,8830,358680,12152.1455078125,8783824.15,0.001
358799,46508,0.84,7,-1506.4371910100003,25.26,8831,,,,
358814,46523,0.84,7,-1509.4051110199998,25.38,8832,358700,12301.516015625,6853716.3375,0.001
358820,46536,0.84,7,-1541.2744191900001,25.41,8833,,,,
358824,46548,0.84,7,-1540.0372516,25.36,8834,358720,12247.2201171875,9392201.8,0.001
358828,46561,0.85,7,-1515.1998257300002,24.4,8835,,,,
358837,46565,0.85,7,-1525.4276095400003,24.44,8836,,,,
358937,46594,0.84,7,-1594.19897673,25.39,8837,358820,12315.46142578125,6118262.03125,0.001
358942,46602,0.85,7,-1566.8620273500003,24.44,8838,358840,12137.16982421875,7410106.75,0.001
359042,46623,0.84,7,-1616.96766059,25.39,8839,358940,12245.08095703125,10205922.525,0.001
359049,46631,0.84,7,-1616.03329141,25.4,8840,,,,
359149,46668,0.83,7,-1661.8202946,26.32,8841,359040,12147.25703125,8537138.35625,0.001
359152,46676,0.84,7,-1638.69220756,25.35,8842,,,,
359155,46733,0.84,7,-1636.3250327299997,25.27,8843,,,,
359173,46749,0.84,7,-1677.8531303,25.38,8844,359060,12462.193359375,6562421.41875,0.001
359180,46753,0.84,7,-1678.2875500799998,25.41,8845,,,,
359187,46756,0.85,7,-1640.8570850799997,24.48,8846,359080,12268.2509765625,9445456.8875,0.001
359193,46759,0.85,7,-1612.4837222499998,24.49,8847,,,,
359293,46801,0.84,7,-1750.45662152,25.45,8848,359180,12365.20869140625,6419243.61875,0.001
359297,46803,0.84,7,-1729.1496143,25.42,8849,,,,
359304,46827,0.84,7,-1729.8399808799995,25.45,8850,359200,12414.9912109375,8690703.7625,0.001
359317,46841,0.84,7,-1822.4103321999999,25.54,8851,,,,
359325,46879,0.84,7,-1803.06675983,25.59,8852,359220,12125.45908203125,10541356.875,0.001
359334,46883,0.85,7,-1769.1676100899997,24.68,8853,,,,
359340,46886,0.86,7,-1763.2607977700004,23.74,8854,,,,
359348,46899,0.86,7,-1764.2933315800003,23.78,8855,359240,12436.99248046875,7815767.8375,0.001
359362,46914,0.86,7,-1748.6867077,23.31,8856,359260,12256.4744140625,8616026.1625,0.001
359368,46962,0.86,7,-1735.0108023099997,22.92,8857,,,,
359373,46974,0.86,7,-1735.1943787999999,22.91,8858,,,,
359377,46997,0.86,7,-1735.4097465899997,22.91,8859,,,,
359383,47050,0.86,7,-1747.4652533199999,22.93,8860,359280,12425.2673828125,9671391.5,0.001
359397,47055,0.86,7,-1748.1341173399996,22.95,8861,,,,
359497,47112,0.86,7,-1744.4905858099999,22.95,8862,359380,12103.75693359375,6854661.5375,0.001
359562,47129,0.86,7,-1822.4236510599999,23.57,8863,359460,12220.604296875,7832718.0625,0.001
359567,47152,0.86,7,-1821.5494368,23.54,8864,,,,
359570,47169,0.86,7,-1800.0393690600001,23.49,8865,,,,
359574,47171,0.87,7,-1770.71580574,22.53,8866,,,,
359582,47179,0.88,7,-1521.1326547400001,21.61,8867,359480,12301.43134765625,8174146.13125,0.001
359586,47232,0.88,7,-1519.8640415099999,21.6,8868,,,,
359590,47239,0.88,7,-1548.79443624,21.58,8869,,,,
359595,47246,0.88,7,-1529.66408278,21.59,8870,,,,
359611,47262,0.89,7,-1510.67048889,20.75,8871,359500,12465.353515625,7673124.7375,0.001
359636,47284,0.89,7,-1517.84831664,20.96,8872,359520,12466.0142578125,8315857.73125,0.001
359640,47301,0.89,7,-1514.17817432,20.85,8873,,,,
359647,47309,0.89,7,-1531.93221689,20.83,8874,359540,12147.63505859375,7620512.825,0.001
359658,47318,0.89,7,-1532.7039376399998,20.87,8875,,,,
359664,47325,0.89,7,-1530.2337082099996,20.84,8876,359560,12325.26337890625,9225404.025,0.001
359672,47334,0.89,7,-1529.9907027799998,20.87,8877,,,,
359683,47388,0.89,7,-1528.8336815799996,20.89,8878,359580,12502.4830078125,7819439.0625,0.001
359689,47411,0.89,7,-1528.5457437699997,20.89,8879,,,,
359696,47418,0.89,7,-1565.7509017300001,20.81,8880,,,,
359728,47431,0.89,7,-1573.1114652200004,21.1,8881,359620,12370.591015625,9151669.6625,0.001
359732,47432,0.89,7,-1573.84160854,21.12,8882,,,,
359832,47487,0.88,7,-1629.0899197200001,21.77,8883,359720,12246.5572265625,8469505.50625,0.001
359932,47525,0.87,7,-1983.2559309800004,22.71,8884,359820,12448.03671875,8860083.19375,0.001
359990,47555,0.87,7,-2124.5123762700005,23.25,8885,359880,12447.5931640625,7876265.59375,0.001
360036,47582,0.87,7,-2126.0443958800006,23.67,8886,359920,12138.6787109375,10718153.6,0.001
360095,47598,0.87,7,-2152.5355868800007,24.21,8887,359980,12366.50078125,6809485.5375,0.001
360100,47606,0.87,7,-2153.6094884100003,24.22,8888,,,,
360104,47613,0.88,7,-2084.45014296,23.26,8889,360000,12343.26494140625,7858982.5,0.001
360134,47646,0.88,7,-2078.4476246599997,23.5,8890,360020,12485.185546875,7207148.9625,0.001
360142,47655,0.89,7,-2064.9652778699997,22.58,8891,360040,12410.78369140625,8673400.575,0.001
360170,47678,0.89,7,-2067.4896372199996,22.75,8892,360060,12304.9296875,6997097.78125,0.001
360173,47710,0.89,7,-2046.1017965499998,22.71,8893,,,,
360177,47723,0.9,7,-2016.8223350499998,21.75,8894,,,,
360180,47725,0.91,7,-1991.1092236900001,20.78,8895,,,,
360217,47735,0.91,7,-1996.2999350100001,21.05,8896,360100,12612.64521484375,8644597.925,0.001
360223,47764,0.91,7,-1968.64459254,20.21,8897,360120,12329.35810546875,9292641.0625,0.001
360231,47792,0.91,7,-1974.69901505,19.96,8898,,,,
360236,47795,0.91,7,-1981.5184497199998,19.84,8899,,,,
360258,47823,0.92,7,-1917.1136030599998,19.06,8900,360140,12339.03349609375,7515716.8625,0.001
360262,47855,0.92,7,-1917.0875500599996,19.04,8901,360160,12283.52392578125,7416996.425,0.001
360268,47868,0.92,7,-1916.51984477,19.01,8902,,,,
360271,47871,0.92,7,-1908.04574457,19.03,8903,,,,
360371,47899,0.91,7,-1951.5329762299998,20.0,8904,360260,12257.57099609375,8931309.075,0.001
360378,47907,0.91,7,-1990.86957112,19.97,8905,,,,
360383,47915,0.91,7,-1996.58997418,19.79,8906,360280,12277.61767578125,11550539.05,0.001
360389,47943,0.91,7,-1983.52196175,19.69,8907,,,,
360395,47946,0.91,7,-1994.3270594499998,19.7,8908,,,,
360397,47968,0.91,7,-1992.6110714899999,19.66,8909,,,,
360400,47980,0.91,7,-1968.2475301099996,19.52,8910,,,,
360403,47997,0.91,7,-1966.8606918799999,19.5,8911,360300,12509.51552734375,7248132.775,0.001
360409,48011,0.91,7,-1998.15714319,19.55,8912,,,,
360414,48034,0.91,7,-1998.1596760200002,19.54,8913,,,,
360447,48091,0.91,7,-2010.7621285300002,19.41,8914,360340,12285.54111328125,9323000.0625,0.001
360460,48105,0.91,7,-2091.35778947,19.47,8915,,,,
360484,48132,0.91,7,-2124.3557067700003,19.67,8916,360380,12434.207421875,9025913.959375,0.001
360529,48150,0.91,7,-2132.5824767300005,20.04,8917,360420,12202.75419921875,7458565.6625,0.001
360536,48163,0.91,7,-2129.02722301,19.93,8918,,,,
360560,48186,0.91,7,-2137.33974477,20.11,8919,360440,12235.2177734375,7879561.73125,0.001
360564,48189,0.91,7,-2135.9277550700003,20.01,8920,360460,12306.680078125,8550512.3125,0.001
360664,48203,0.9,7,-2174.16084031,20.96,8921,360560,12273.23203125,6839103.6125,0.001
360674,48206,0.9,7,-2220.0689036500003,20.52,8922,,,,
360680,48209,0.9,7,-2211.5958355099997,20.25,8923,,,,
360725,48221,0.9,7,-2221.8694114600003,20.58,8924,360620,12343.24775390625,9640187.425,0.001
360825,48249,0.89,7,-2242.67773629,21.52,8925,360720,12521.712890625,8071385.7375,0.001
360829,48317,0.89,7,-2240.8616467,21.48,8926,,,,
360832,48334,0.89,7,-2241.15872034,21.48,8927,,,,
360836,48352,0.89,7,-2241.27117116,21.48,8928,,,,
360842,48379,0.89,7,-2261.0285986900003,21.49,8929,360740,12307.9458984375,6769536.275,0.001
360847,48382,0.9,7,-2229.9658175,20.54,8930,,,,
360851,48389,0.9,7,-2228.44841315,20.52,8931,,,,
360855,48417,0.9,7,-2225.2328784399997,20.41,8932,,,,
360955,48442,0.89,7,-2253.06964439,21.35,8933,360840,12398.76240234375,10888206.45,0.001
360958,48479,0.89,7,-2252.6568425299997,21.34,8934,,,,
360963,48507,0.89,7,-2242.44289142,21.35,8935,360860,12347.07392578125,7155266.325,0.001
360969,48515,0.89,7,-2261.29780116,21.32,8936,,,,
360972,48547,0.9,7,-2192.29791533,20.35,8937,,,,
360976,48564,0.9,7,-2181.9690464699997,20.34,8938,,,,
361076,48596,0.9,7,-2163.67814652,20.34,8939,360960,12190.1591796875,8282544.025,0.001
361090,48610,0.9,7,-2186.88315325,20.41,8940,360980,12290.4873046875,9346418.96875,0.001
361096,48633,0.91,7,-2142.68626404,19.47,8941,,,,
361135,48649,0.91,7,-2142.34843781,19.83,8942,361020,12634.34169921875,6818224.3875,0.001
361139,48656,0.91,7,-2143.05042624,19.84,8943,,,,
361143,48694,0.91,7,-2071.2525995999995,19.7,8944,361040,12304.52119140625,10576680.79375,0.001
361235,48736,0.91,7,-2099.4068719799993,20.55,8945,361120,12348.84775390625,6821152.7625,0.001
361239,48754,0.91,7,-2105.24598987,20.52,8946,,,,
361252,48759,0.91,7,-2105.9564201099997,20.59,8947,361140,12370.3888671875,8864587.4375,0.001
361258,48772,0.92,7,-1968.4353812800005,19.65,8948,,,,
361358,48807,0.91,7,-2050.7191021,20.61,8949,361240,12497.79638671875,8518660.2625,0.001
361363,48809,0.91,7,-2051.58222635,20.59,8950,361260,12307.26171875,9521373.925,0.001
361367,48827,0.91,7,-1959.3428243100002,20.5,8951,,,,
361370,48854,0.91,7,-1968.2148471400003,20.45,8952,,,,
361373,48891,0.91,7,-1957.1984699400002,20.39,8953,,,,
361381,48894,0.91,7,-1988.29498637,20.41,8954,361280,12196.0490234375,9891662.19375,0.001
361384,48912,0.91,7,-1987.26943585,20.36,8955,,,,
361388,48919,0.91,7,-1994.6155512,20.26,8956,,,,
361392,48937,0.91,7,-1993.27192463,20.24,8957,,,,
361492,48960,0.9,7,-2081.41669838,21.19,8958,361380,12330.3693359375,7981745.26875,0.001
361500,48964,0.9,7,-2083.44452103,21.23,8959,,,,
361506,48966,0.9,7,-2061.47979359,21.23,8960,361400,12452.12587890625,8403925.675,0.001
361511,48973,0.9,7,-2068.1249807400004,21.14,8961,,,,
361611,49001,0.9,7,-2050.8107484,21.14,8962,361500,12389.446484375,8224766.375,0.001
361645,49014,0.9,7,-1979.1910081600001,20.83,8963,361540,12394.694140625,10008118.65,0.001
361649,49026,0.9,7,-1978.3061791600003,20.82,8964,,,,
361656,49049,0.9,7,-1980.2537669800004,20.86,8965,,,,
361660,49051,0.9,7,-1980.0255322000003,20.86,8966,,,,
361667,49074,0.9,7,-1980.2402128100002,20.85,8967,361560,12634.4740234375,6561440.0,0.001
361678,49079,0.9,7,-1982.4499793700002,20.92,8968,,,,
361683,49082,0.9,7,-1953.07703514,20.93,8969,361580,12560.7185546875,7471285.9875,0.001
361687,49104,0.9,7,-1933.21594099,20.92,8970,,,,
361698,49123,0.9,7,-1913.57612347,20.87,8971,,,,
361798,49158,0.89,7,-1975.30424594,21.62,8972,361680,12459.305859375,7960807.1125,0.001
361801,49185,0.89,7,-1994.6728374600002,21.61,8973,361700,12512.50634765625,10269573.8125,0.001
361805,49207,0.89,7,-1973.8534278800005,21.58,8974,,,,
361815,49211,0.89,7,-1985.3120788600002,21.57,8975,,,,
361819,49228,0.89,7,-1985.4085223800002,21.55,8976,,,,
361824,49245,0.89,7,-1985.8832825299999,21.52,8977,361720,12483.32373046875,8079141.66875,0.001
361835,49285,0.89,7,-1985.9366758799997,21.52,8978,,,,
361838,49317,0.89,7,-1985.52150715,21.49,8979,,,,
361843,49339,0.89,7,-1945.4078410600005,21.47,8980,361740,12205.4642578125,9601526.4375,0.001
361852,49348,0.89,7,-1940.3763256900002,21.24,8981,,,,
361859,49387,0.89,7,-1951.4178619499999,21.27,8982,,,,
361862,49389,0.9,7,-1888.93698941,20.3,8983,361760,12569.0013671875,7501463.675,0.001
361937,49413,0.91,7,-1538.5529721300002,20.05,8984,361820,12600.0072265625,7695008.0125,0.001
361951,49418,0.91,7,-1439.36254867,19.61,8985,361840,12630.7857421875,7029690.60625,0.001
361962,49422,0.91,7,-1429.58738335,19.26,8986,361860,12398.3193359375,8823618.425,0.001
362062,49456,0.9,7,-1449.78406369,19.67,8987,361960,12333.0169921875,8301085.8625,0.001
362068,49503,0.9,7,-1448.87409502,19.68,8988,,,,
362080,49537,0.9,7,-1442.66843112,19.76,8989,,,,
362083,49544,0.9,7,-1436.6364115900003,19.49,8990,361980,12383.01640625,8753653.625,0.001
362087,49566,0.9,7,-1405.73632757,19.45,8991,,,,
362092,49583,0.9,7,-1420.36595551,19.22,8992,,,,
362101,49587,0.9,7,-1451.27108056,19.28,8993,362000,12307.6193359375,8588824.8625,0.001
362106,49595,0.9,7,-1421.8324171800004,19.29,8994,,,,
362117,49614,0.9,7,-1415.79885163,19.37,8995,,,,
362128,49618,0.9,7,-1410.3781892599998,19.11,8996,362020,12568.47666015625,8065031.0875,0.001
362166,49629,0.9,7,-1418.1921638799997,19.43,8997,362060,12306.67197265625,8676229.95,0.001
362172,49657,0.9,7,-1408.5069555999996,19.41,8998,,,,
362174,49679,0.9,7,-1397.1335840199995,19.38,8999,,,,
362177,49681,0.9,7,-1393.3997704499996,19.19,9000,,,,
362212,49734,0.9,7,-1424.2241001999996,19.5,9001,362100,12309.8494140625,9848316.6625,0.001
362216,49766,0.9,7,-1422.3734758099997,19.48,9002,,,,
362222,49790,0.9,7,-1432.84665909,19.51,9003,362120,12318.565234375,8735828.68125,0.001
362229,49793,0.91,7,-1381.15545234,18.58,9004,,,,
362329,49814,0.9,7,-1365.44705678,19.51,9005,362220,12386.97412109375,9869622.575,0.001
362333,49822,0.9,7,-1355.2208397799998,19.5,9006,,,,
362433,49973,0.89,7,-1395.7411210499997,20.44,9007,362320,12206.559375,6319617.45,0.001
362437,49975,0.89,7,-1383.41227126,20.42,9008,,,,
362438,49976,0.89,7,-1382.8723762999998,20.41,9009,,,,
362444,50004,0.89,7,-1373.42615834,20.44,9010,362340,12547.3548828125,9662200.403125,0.001
362447,50011,0.89,7,-1383.32900295,20.44,9011,,,,
362450,50024,0.89,7,-1352.38127508,20.41,9012,,,,
362454,50031,0.89,7,-1350.7327343400002,20.4,9013,,,,
362464,50085,0.89,7,-1376.80041518,20.17,9014,362360,12185.799609375,7556379.2375,0.001
362564,50161,0.88,7,-1387.0767553900002,21.04,9015,362460,12460.65361328125,8398216.175,0.001
362565,50183,0.88,7,-1352.5702046899999,20.81,9016,,,,
362570,50195,0.88,7,-1344.2579892799997,20.41,9017,,,,
362573,50262,0.88,7,-1341.96493023,20.37,9018,,,,
362575,50305,0.88,7,-1332.41146353,20.15,9019,,,,
362593,50316,0.88,7,-1338.1817392599999,20.29,9020,362480,12395.46494140625,7098676.86875,0.001
362598,50329,0.89,7,-1310.9641523,19.34,9021,,,,
362615,50360,0.89,7,-1273.3958893299998,19.41,9022,362500,12341.537890625,7429373.4625,0.001
362633,50401,0.89,7,-1275.68167651,19.53,9023,362520,12319.85380859375,8330057.9625,0.001
362638,50464,0.89,7,-1273.01048754,19.13,9024,,,,
362646,50503,0.9,7,-1232.00137714,18.21,9025,362540,12236.32314453125,10693871.2875,0.001
362653,50506,0.9,7,-1253.2188593099997,18.24,9026,,,,
362694,50517,0.9,7,-1264.2265835599999,18.62,9027,362580,12467.08642578125,7890051.7875,0.001
362794,50557,0.89,7,-1311.78754755,19.58,9028,362680,12639.96953125,6452453.2,0.001
362802,50565,0.89,7,-1302.3932666599999,19.6,9029,362700,12155.35009765625,10868744.15625,0.001
362806,50588,0.89,7,-1301.9590905799998,19.59,9030,,,,
