time/time_elapsed,time/iterations,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/fps,train/clip_range,train/loss,train/policy_gradient_loss,train/clip_fraction,train/approx_kl,train/std,train/entropy_loss,train/explained_variance,train/n_updates,train/learning_rate,train/value_loss
23597,763,-571.6259423299999,100.0,276300,11,0.2,2100.115966796875,-0.002981901361636119,0.24999999403953552,0.02097324,0.8875646591186523,-7.796124458312988,0.06774038076400757,13805,0.0003,4209.23359375
23639,764,-572.03697625,100.0,276400,11,0.2,2314.573974609375,-0.005197256998690137,0.3979999840259552,0.053554945,0.8874756097793579,-7.795450019836426,-0.007439851760864258,13810,0.0003,4642.833203125
23677,765,-572.15778005,100.0,276500,11,0.2,2300.69580078125,-0.007896602071559755,0.20799999237060546,0.022610243,0.8873885869979858,-7.794934463500977,0.021052122116088867,13815,0.0003,4625.5232421875
23718,766,-571.8269602,100.0,276600,11,0.2,2337.18896484375,-0.009510862413299037,0.26199998818337916,0.046245016,0.8873009085655212,-7.794233417510986,-0.13004910945892334,13820,0.0003,4688.898828125
23760,767,-571.84994624,100.0,276700,11,0.2,2057.6279296875,-0.00993815515184906,0.24199999757111074,0.031997684,0.8870353102684021,-7.7932860374450685,-0.00301206111907959,13825,0.0003,4137.9904296875
23795,768,-571.4919302400001,100.0,276800,11,0.2,2063.646484375,-0.007869807392353323,0.3119999900460243,0.06883142,0.8867098689079285,-7.791171836853027,0.05732923746109009,13830,0.0003,4168.40869140625
23836,769,-571.32238891,100.0,276900,11,0.2,2127.764892578125,-0.010650081038329517,0.3019999906420708,0.08037178,0.8864835500717163,-7.789150810241699,-0.042227864265441895,13835,0.0003,4265.9177734375
23865,770,-571.1229136100001,100.0,277000,11,0.2,1988.5587158203125,-0.01918192359735258,0.40399999022483823,0.13836849,0.8863546252250671,-7.787886714935302,0.02259230613708496,13840,0.0003,3992.608056640625
23898,771,-571.4412894100001,100.0,277100,11,0.2,2153.5400390625,-0.0254363058207673,0.3599999949336052,0.12752812,0.8863623142242432,-7.787409114837646,-0.012227058410644531,13845,0.0003,4345.249609375
23932,772,-571.02252969,100.0,277200,11,0.2,2251.24609375,-0.004995872379367938,0.25199999995529654,0.035024285,0.8864437341690063,-7.7876605033874515,-0.01683676242828369,13850,0.0003,4513.4083984375
23972,773,-570.78315243,100.0,277300,11,0.2,2242.432861328125,-0.009106607038484071,0.3279999941587448,0.035465077,0.8865453004837036,-7.788281536102295,-0.047949910163879395,13855,0.0003,4503.6205078125
24006,774,-570.6558306400001,100.0,277400,11,0.2,2092.989501953125,-0.007129208391506836,0.38799998760223386,0.06651042,0.8865302801132202,-7.788720703125,-0.0037592649459838867,13860,0.0003,4211.43671875
24039,775,-570.70456397,100.0,277500,11,0.2,2109.83203125,-0.004427672260499093,0.19999999105930327,0.018876122,0.8864560127258301,-7.78843879699707,-0.02095210552215576,13865,0.0003,4242.80146484375
24080,776,-571.12400407,100.0,277600,11,0.2,2192.7861328125,-0.027466984539933036,0.521999990940094,0.21862353,0.886570155620575,-7.78829927444458,-0.03122234344482422,13870,0.0003,4421.54189453125
24122,777,-571.3748056499999,100.0,277700,11,0.2,2171.14501953125,-0.00023242802199092695,0.3719999849796295,0.0497202,0.8866299390792847,-7.789084243774414,0.10639101266860962,13875,0.0003,4348.82822265625
24167,778,-571.34792613,100.0,277800,11,0.2,2285.524658203125,-0.01794006428863213,0.43599999248981475,0.12884094,0.8865582942962646,-7.789019775390625,-0.03608846664428711,13880,0.0003,4592.009765625
24210,779,-571.50507364,100.0,277900,11,0.2,2073.345458984375,-0.0031136980131122984,0.3579999953508377,0.060702987,0.8864057064056396,-7.7882866859436035,0.13267934322357178,13885,0.0003,4170.446484375
24242,780,-571.0463764,100.0,278000,11,0.2,2380.2607421875,-0.022804199709935347,0.4339999794960022,0.13685715,0.8861054182052612,-7.786862468719482,-0.13909780979156494,13890,0.0003,4787.56064453125
24276,781,-570.9333333,100.0,278100,11,0.2,1944.061279296875,-0.0030085158348811094,0.2379999954253435,0.03960673,0.8858482241630554,-7.784817695617676,0.03380674123764038,13895,0.0003,3934.579443359375
24320,782,-570.73802599,100.0,278200,11,0.2,2034.9010009765625,-0.018610123850157832,0.4759999990463257,0.14721274,0.8855718970298767,-7.783036804199218,0.040351688861846924,13900,0.0003,4083.595849609375
24363,783,-570.75837353,100.0,278300,11,0.2,2184.111083984375,0.005232570162070261,0.1719999983906746,0.014552653,0.8853360414505005,-7.781198978424072,-0.09206628799438477,13905,0.0003,4390.8498046875
24407,784,-570.69552354,100.0,278400,11,0.2,2022.2071533203125,-0.009419249608981772,0.30599999278783796,0.04119981,0.8851141333580017,-7.779668617248535,0.0019483566284179688,13910,0.0003,4062.229931640625
24446,785,-570.3965326800001,100.0,278500,11,0.2,2188.489013671875,-0.0023465456572012043,0.41799998879432676,0.05210548,0.8849102258682251,-7.778207111358642,-0.040244340896606445,13915,0.0003,4421.0978515625
24486,786,-570.17495752,100.0,278600,11,0.2,2197.104736328125,-0.005649011475998123,0.2879999868571758,0.05144893,0.884615421295166,-7.77661018371582,-0.009096384048461914,13920,0.0003,4410.22060546875
24523,787,-567.50108197,99.58,278700,11,0.2,2106.814453125,-0.0035967616466223264,0.177999996766448,0.00845206,0.884339451789856,-7.774549293518066,0.0857698917388916,13925,0.0003,4234.4349609375
24560,788,-567.44640226,99.58,278800,11,0.2,2880.6953125,-0.01805875246282085,0.3479999899864197,0.08960952,0.8841465711593628,-7.772814559936523,-0.07679593563079834,13930,0.0003,5810.22138671875
24604,789,-567.5129739500001,99.58,278900,11,0.2,2545.09130859375,0.0017078910748750786,0.2939999923110008,0.045358077,0.8840104937553406,-7.771581363677979,-0.06110739707946777,13935,0.0003,5203.7458984375
24634,790,-561.85409858,98.62,279000,11,0.2,2486.8876953125,-0.02338863541081082,0.3739999830722809,0.11784775,0.8838942050933838,-7.770700168609619,0.04072129726409912,13940,0.0003,5065.300390625
24657,791,-561.64264891,98.62,279100,11,0.2,3987.9755859375,-0.016552247986692237,0.37799998819828035,0.080993496,0.8838579058647156,-7.770050811767578,-0.11327815055847168,13945,0.0003,8033.1876953125
24684,792,-561.42594881,98.62,279200,11,0.2,2759.251953125,-0.007203514918728615,0.2259999919682741,0.036996488,0.8837766647338867,-7.769796752929688,0.03367125988006592,13950,0.0003,5574.4513671875
24720,793,-561.7039380400001,98.62,279300,11,0.2,2907.8876953125,-0.016990294560764597,0.28799998462200166,0.06534467,0.883686900138855,-7.769160461425781,-0.025936365127563477,13955,0.0003,5858.29140625
24748,794,-561.6169725300001,98.62,279400,11,0.2,2963.183837890625,-0.007362701650708914,0.26199999637901783,0.050324544,0.8836230635643005,-7.768647766113281,0.09264510869979858,13960,0.0003,5953.98115234375
24784,795,-561.79577963,98.62,279500,11,0.2,3309.287841796875,-0.013672387510541738,0.2999999850988388,0.051300123,0.8837730288505554,-7.768639659881591,-0.0017899274826049805,13965,0.0003,6646.3955078125
24813,796,-561.8589321399999,98.62,279600,11,0.2,3510.49853515625,-0.014022411599762563,0.3539999946951866,0.06731663,0.8839998245239258,-7.770077419281006,-0.036678314208984375,13970,0.0003,7045.45068359375
24843,797,-561.6491876299999,98.62,279700,11,0.2,3468.28271484375,-0.0006547463701281231,0.4539999902248383,0.08638845,0.8840903043746948,-7.771308898925781,-0.021121621131896973,13975,0.0003,6949.2095703125
24868,798,-561.5935236199999,98.62,279800,11,0.2,3503.904541015625,0.004180595774050744,0.17399998866021632,0.017828155,0.8841289281845093,-7.7717461585998535,-0.09619271755218506,13980,0.0003,7042.8966796875
24897,799,-561.70054862,98.62,279900,11,0.2,3288.7490234375,0.0008685955490363995,0.20599999725818635,0.021403221,0.8842034339904785,-7.772130298614502,0.12089133262634277,13985,0.0003,6602.2671875
24929,800,-561.67927376,98.62,280000,11,0.2,3509.109375,-0.007959554426361138,0.31199999451637267,0.054091047,0.8842581510543823,-7.772693920135498,-0.16180872917175293,13990,0.0003,7048.71611328125
24965,801,-561.5553768899999,98.62,280100,11,0.2,3263.82373046875,-0.014784110560867703,0.46599998474121096,0.079604775,0.8843700289726257,-7.773162841796875,-0.008555054664611816,13995,0.0003,6536.94287109375
25013,802,-561.6840062699998,98.62,280200,11,0.2,3246.372314453125,-0.01215740803636436,0.3719999879598618,0.10304166,0.8844716548919678,-7.773999404907227,0.10931545495986938,14000,0.0003,6572.42802734375
25043,803,-561.67830367,98.62,280300,11,0.2,3559.014892578125,-0.007569600824353984,0.2839999873191118,0.06891363,0.8844448924064636,-7.774344825744629,-0.025884389877319336,14005,0.0003,7138.55869140625
25075,804,-561.7206688900001,98.62,280400,11,0.2,3453.301513671875,-0.0151860276608204,0.26999999284744264,0.054934643,0.884379506111145,-7.773995304107666,-0.11517775058746338,14010,0.0003,6981.51396484375
25103,805,-561.62910954,98.62,280500,11,0.2,3254.519287109375,-0.00543408151352196,0.17199999392032622,0.031399634,0.8843092322349548,-7.773525047302246,-0.05705547332763672,14015,0.0003,6543.4556640625
25134,806,-561.39379124,98.62,280600,11,0.2,3275.476318359375,-0.01957882271017297,0.2459999918937683,0.05757904,0.8842388987541199,-7.7730841636657715,0.05298924446105957,14020,0.0003,6553.938671875
25160,807,-561.6712320099999,98.62,280700,11,0.2,3416.5224609375,-0.009846904933510814,0.2719999961555004,0.039168973,0.8841814994812012,-7.772648334503174,0.03559833765029907,14025,0.0003,6871.6001953125
25185,808,-561.59589275,98.62,280800,11,0.2,3568.614990234375,-0.004726886181742884,0.321999990940094,0.05473376,0.8841224908828735,-7.77222261428833,-0.08514964580535889,14030,0.0003,7157.64453125
25213,809,-561.61796574,98.62,280900,11,0.2,3443.467041015625,-0.014745836492511443,0.3599999979138374,0.07508503,0.8840341567993164,-7.771817016601562,0.13842034339904785,14035,0.0003,6923.19892578125
25245,810,-561.33018879,98.62,281000,11,0.2,3774.958984375,0.0009318174976215232,0.30999999344348905,0.07926536,0.8839508891105652,-7.771187210083008,-0.39269399642944336,14040,0.0003,7565.9130859375
25278,811,-561.5283419599999,98.62,281100,11,0.2,3170.987548828125,-0.008864889595861314,0.265999998152256,0.04568537,0.8839149475097656,-7.770727634429932,0.21317869424819946,14045,0.0003,6368.44775390625
25308,812,-561.5109574499999,98.62,281200,11,0.2,3588.484130859375,-0.009895429096650333,0.27999999523162844,0.05329579,0.8838839530944824,-7.7705206871032715,-0.19105887413024902,14050,0.0003,7212.94443359375
25338,813,-561.2484696999999,98.62,281300,11,0.2,3356.2216796875,-0.008664386316377204,0.2159999955445528,0.03775521,0.8838424682617188,-7.770292854309082,0.00047343969345092773,14055,0.0003,6735.2140625
25368,814,-560.8830013599999,98.62,281400,11,0.2,3196.540283203125,-0.007139949979136873,0.27399999648332596,0.047081135,0.8837904930114746,-7.769988250732422,0.03147310018539429,14060,0.0003,6421.9021484375
25393,815,-560.6819414499998,98.62,281500,11,0.2,3324.674072265625,-0.018831359013711337,0.301999993622303,0.05636836,0.883699893951416,-7.769512367248535,0.08479034900665283,14065,0.0003,6686.65498046875
25418,816,-560.4412579799998,98.62,281600,11,0.2,3595.57470703125,-0.01738916457434243,0.3079999938607216,0.06892365,0.8836201429367065,-7.768932056427002,-0.047869205474853516,14070,0.0003,7203.668359375
25442,817,-560.2312186599999,98.62,281700,11,0.2,3328.567138671875,-0.01786682340534753,0.309999992325902,0.089197904,0.8835532665252686,-7.768428802490234,-0.12373936176300049,14075,0.0003,6691.4146484375
25476,818,-560.1877268399999,98.62,281800,11,0.2,3298.7001953125,-0.009150571297504939,0.1979999966919422,0.049698886,0.8835904598236084,-7.768194103240967,0.09431010484695435,14080,0.0003,6645.7025390625
25508,819,-560.2251780799999,98.62,281900,11,0.2,3501.343017578125,-0.011406112421536819,0.4059999883174896,0.081861764,0.8837080001831055,-7.768736934661865,-0.12296056747436523,14085,0.0003,7010.1798828125
25538,820,-559.94072188,98.62,282000,11,0.2,3362.08251953125,-0.009129332892553067,0.3859999865293503,0.081588365,0.8838629722595215,-7.769618034362793,0.02376687526702881,14090,0.0003,6755.81455078125
25566,821,-560.06416714,98.62,282100,11,0.2,3678.26611328125,-0.022010315880288546,0.335999995470047,0.08455826,0.8839971423149109,-7.770649528503418,0.09945410490036011,14095,0.0003,7412.5796875
25598,822,-560.16142087,98.62,282200,11,0.2,4079.5986328125,-0.01551393854606431,0.4159999847412109,0.114609346,0.8840023875236511,-7.771221542358399,-0.1360161304473877,14100,0.0003,8180.59150390625
25625,823,-560.29528673,98.62,282300,11,0.2,3702.889404296875,-0.007461651433186489,0.35199999511241914,0.063757025,0.8839306831359863,-7.771005916595459,0.13603049516677856,14105,0.0003,7437.661328125
25651,824,-560.5217067300001,98.62,282400,11,0.2,3959.150390625,-0.005398163052268501,0.2659999903291464,0.033038385,0.8838205337524414,-7.770394611358642,-0.08671057224273682,14110,0.0003,7995.9505859375
25679,825,-560.12992802,98.62,282500,11,0.2,3754.176513671875,-0.014282807894051074,0.21999999582767488,0.04977497,0.8837007880210876,-7.769576549530029,-0.07820248603820801,14115,0.0003,7523.16572265625
25713,826,-560.1999461800001,98.62,282600,10,0.2,3565.431884765625,-0.014844657100911717,0.3699999928474426,0.094680004,0.8836362361907959,-7.768870162963867,0.03969621658325195,14120,0.0003,7160.24228515625
25744,827,-560.83204563,98.62,282700,10,0.2,3673.337890625,0.0016740350372856482,0.11799999959766864,0.020051258,0.8836064338684082,-7.768563747406006,0.04002875089645386,14125,0.0003,7356.50771484375
25772,828,-561.0773719200001,98.62,282800,10,0.2,3766.527099609375,-0.003507654496570467,0.17199999690055848,0.026250504,0.8835417628288269,-7.768304538726807,0.005363881587982178,14130,0.0003,7588.86865234375
25801,829,-561.09883661,98.62,282900,10,0.2,3742.3212890625,-0.008619201129113208,0.10399999506771565,0.02276805,0.883547306060791,-7.767993450164795,-0.21971285343170166,14135,0.0003,7523.298046875
25826,830,-561.0483292199999,98.62,283000,10,0.2,3117.732421875,-0.003099294883213588,0.29399999529123305,0.049310215,0.8836054801940918,-7.768227672576904,-0.0020366907119750977,14140,0.0003,6253.38564453125
25859,831,-561.07248065,98.62,283100,10,0.2,3260.442138671875,-0.01640179818869001,0.361999985575676,0.08040379,0.8835858106613159,-7.768499088287354,-0.08468616008758545,14145,0.0003,6560.40849609375
25892,832,-560.6711100099999,98.62,283200,10,0.2,2977.001953125,-0.015244290575401465,0.421999990940094,0.07079711,0.8834520578384399,-7.768087577819824,0.10757213830947876,14150,0.0003,5978.84140625
25922,833,-560.70658249,98.62,283300,10,0.2,3216.787353515625,-0.0034383936244921642,0.3839999884366989,0.07770075,0.8832997679710388,-7.767040824890136,0.1780165433883667,14155,0.0003,6508.52607421875
25953,834,-560.93748697,98.62,283400,10,0.2,3859.290283203125,-0.020982258126605303,0.32600000090897086,0.11294647,0.8832554817199707,-7.7662910461425785,-0.2010122537612915,14160,0.0003,7709.883984375
25987,835,-560.70097216,98.62,283500,10,0.2,3225.9521484375,-0.001999555070506176,0.19199999868869783,0.03956759,0.8832974433898926,-7.76625623703003,-0.04881441593170166,14165,0.0003,6504.22919921875
26024,836,-561.0336257299999,98.62,283600,10,0.2,3326.06201171875,-0.008510370504154707,0.19399999380111693,0.025223656,0.883410632610321,-7.766742610931397,0.050631582736968994,14170,0.0003,6670.9484375
26056,837,-560.87942887,98.62,283700,10,0.2,3291.686279296875,-0.010098854273746839,0.24799999184906482,0.062316224,0.883479118347168,-7.7674812316894535,0.14250391721725464,14175,0.0003,6609.0267578125
26095,838,-560.65569991,98.62,283800,10,0.2,3672.92578125,-0.008647397853383153,0.2459999918937683,0.04356483,0.8835314512252808,-7.767846584320068,-0.3550426959991455,14180,0.0003,7392.4595703125
26130,839,-560.0214714800001,98.62,283900,10,0.2,2934.130615234375,-0.012261543043132405,0.28599999733269216,0.059135225,0.8835324645042419,-7.768119049072266,0.1235893964767456,14185,0.0003,5913.4166015625
26171,840,-559.80313755,98.62,284000,10,0.2,3384.451171875,-0.015917749579966767,0.26999999582767487,0.06069906,0.8834353685379028,-7.767852878570556,0.01664292812347412,14190,0.0003,6804.77666015625
26203,841,-559.59075709,98.62,284100,10,0.2,3508.646484375,-0.01134316938696429,0.18599999845027923,0.03333541,0.8833522200584412,-7.767172241210938,0.085560142993927,14195,0.0003,7046.8833984375
26242,842,-559.26214131,98.62,284200,10,0.2,3657.804931640625,-0.012648879252446931,0.3479999955743551,0.0683992,0.8834007978439331,-7.766895008087158,-0.06614434719085693,14200,0.0003,7330.62646484375
26283,843,-559.68288662,98.62,284300,10,0.2,3582.214111328125,-0.0014121980537311174,0.03799999877810478,0.009701218,0.8834928274154663,-7.76742115020752,-0.13180196285247803,14205,0.0003,7216.6173828125
26319,844,-559.28363866,98.62,284400,10,0.2,3125.917724609375,-0.017703735858231085,0.2939999967813492,0.07867938,0.8835360407829285,-7.7679009437561035,0.02427959442138672,14210,0.0003,6286.6330078125
26345,845,-559.69026661,98.62,284500,10,0.2,3328.081298828125,-0.016250459812727058,0.30199999213218687,0.0723192,0.883508563041687,-7.768063068389893,0.13688772916793823,14215,0.0003,6672.61748046875
26379,846,-560.29879478,98.62,284600,10,0.2,3566.6328125,-0.016595084235450485,0.3599999900907278,0.08434017,0.8834295272827148,-7.767675399780273,0.07194894552230835,14220,0.0003,7187.901953125
26413,847,-560.03733145,98.62,284700,10,0.2,3726.97119140625,-0.0049370243810699325,0.2819999948143959,0.04944729,0.8833710551261902,-7.7671911239624025,-0.3143395185470581,14225,0.0003,7471.29814453125
26451,848,-560.3070371599999,98.62,284800,10,0.2,3130.4873046875,-0.011272461637963716,0.2819999948143959,0.05351636,0.8832998275756836,-7.766814136505127,0.130016028881073,14230,0.0003,6299.0716796875
26497,849,-560.39771175,98.62,284900,10,0.2,3426.25830078125,-0.01368346449744422,0.38199999630451204,0.0826126,0.883159339427948,-7.766112327575684,-0.047673940658569336,14235,0.0003,6876.17314453125
26550,850,-560.9386147599998,98.62,285000,10,0.2,3310.882080078125,-0.004936485626240028,0.3979999929666519,0.082659125,0.8829765319824219,-7.765045261383056,0.19058823585510254,14240,0.0003,6632.86376953125
26587,851,-560.9141553999999,98.62,285100,10,0.2,3990.55029296875,-0.010602368481340819,0.2659999866038561,0.059459858,0.8828186988830566,-7.763846111297608,-0.23024964332580566,14245,0.0003,8022.3353515625
26630,852,-561.3950072099999,98.62,285200,10,0.2,3402.8779296875,-0.017510039999979198,0.2659999907016754,0.058749005,0.882705569267273,-7.762870597839355,0.03117150068283081,14250,0.0003,6846.69130859375
26672,853,-561.0059601500001,98.62,285300,10,0.2,3494.764892578125,-0.012004084192449227,0.31599999517202376,0.055451658,0.8826130628585815,-7.76221342086792,-0.3313816785812378,14255,0.0003,7022.8892578125
26719,854,-560.5798139699999,98.62,285400,10,0.2,2780.69677734375,-0.011957880228760587,0.2759999930858612,0.05484968,0.8825087547302246,-7.76153564453125,0.090251624584198,14260,0.0003,5610.73896484375
26776,855,-560.8196469499999,98.62,285500,10,0.2,3275.780029296875,-0.01289694401621091,0.3039999894797802,0.07263049,0.8824089765548706,-7.760830020904541,0.11349570751190186,14265,0.0003,6601.183203125
26821,856,-561.26968081,98.62,285600,10,0.2,4007.6591796875,-0.018302451863564783,0.2520000010728836,0.06285624,0.8823931217193604,-7.760338306427002,-0.07642471790313721,14270,0.0003,8072.57978515625
26869,857,-561.5488233699999,98.62,285700,10,0.2,3798.107421875,-0.0032011120543756987,0.3219999894499779,0.007971353,0.8823164701461792,-7.760165691375732,-0.056154608726501465,14275,0.0003,7610.17158203125
26914,858,-561.5497067199999,98.62,285800,10,0.2,3421.430419921875,0.011693562045684303,0.463999992609024,0.102757655,0.8821160197257996,-7.759344673156738,0.08826541900634766,14280,0.0003,6885.43388671875
26943,859,-561.54204097,98.62,285900,10,0.2,3656.759765625,0.001007181131717516,0.4319999873638153,0.1259926,0.8819488286972046,-7.7579755783081055,-0.1311401128768921,14285,0.0003,7322.789453125
26983,860,-561.1451536200001,98.62,286000,10,0.2,3137.68701171875,-0.018296754077164225,0.4039999842643738,0.07447842,0.881676435470581,-7.756643676757813,-0.05292177200317383,14290,0.0003,6297.90107421875
27036,861,-560.76282201,98.62,286100,10,0.2,3103.327392578125,-0.010506206989288103,0.33999999463558195,0.07415904,0.8813374042510986,-7.754568672180175,-0.032158493995666504,14295,0.0003,6223.5240234375
27083,862,-560.6337982900001,98.62,286200,10,0.2,3068.885986328125,-0.008128734070851351,0.33199998885393145,0.08124287,0.8810343146324158,-7.75229845046997,0.11228692531585693,14300,0.0003,6146.62548828125
27126,863,-559.97198171,98.62,286300,10,0.2,3246.404541015625,5.7254555758845524e-05,0.10799999535083771,0.018187532,0.8808103799819946,-7.750495433807373,-0.07722604274749756,14305,0.0003,6525.1771484375
27170,864,-559.79997979,98.62,286400,10,0.2,3270.209716796875,-0.01279092036857037,0.33600000105798244,0.09504463,0.8806346654891968,-7.749123668670654,0.042779743671417236,14310,0.0003,6562.41748046875
27217,865,-559.95386903,98.62,286500,10,0.2,3364.49560546875,-0.005626846021186793,0.2979999899864197,0.048892707,0.8805313110351562,-7.748129177093506,-0.13577163219451904,14315,0.0003,6777.35224609375
27269,866,-560.2706538900001,98.62,286600,10,0.2,3207.2763671875,-0.001451463701960165,0.10799999684095382,0.014150642,0.8805036544799805,-7.74764986038208,0.08018481731414795,14320,0.0003,6451.9412109375
27314,867,-560.32818003,98.62,286700,10,0.2,3464.412841796875,-0.013967905506433453,0.3379999931901693,0.090462,0.880340039730072,-7.747231101989746,0.027774930000305176,14325,0.0003,6997.75537109375
27356,868,-560.39369383,98.62,286800,10,0.2,3578.31005859375,-0.00993173065398878,0.1579999953508377,0.032819785,0.8801532983779907,-7.745955753326416,-0.05712783336639404,14330,0.0003,7222.90185546875
27418,869,-560.33627105,98.62,286900,10,0.2,3502.212158203125,-0.00783327473764075,0.36599999368190766,0.074957006,0.8800927996635437,-7.744992733001709,-0.06963074207305908,14335,0.0003,7063.5728515625
27462,870,-560.59457157,98.62,287000,10,0.2,3532.77099609375,-0.010984956130414503,0.29199999272823335,0.061683796,0.8801296949386597,-7.744897365570068,0.013932526111602783,14340,0.0003,7132.971875
27506,871,-560.9180483200001,98.62,287100,10,0.2,3597.56201171875,-0.012923846661942661,0.3099999837577343,0.06730374,0.8801698684692383,-7.745255851745606,-0.055209994316101074,14345,0.0003,7235.66220703125
27565,872,-560.7204069300001,98.62,287200,10,0.2,3439.22021484375,-0.008641735147830332,0.30199999958276746,0.081730515,0.8801674842834473,-7.745383834838867,-0.2114121913909912,14350,0.0003,6891.69072265625
27608,873,-560.8279521100001,98.62,287300,10,0.2,3202.431396484375,-0.005382026203005807,0.21399999558925628,0.041065197,0.8802087306976318,-7.74541130065918,0.015236854553222656,14355,0.0003,6432.866015625
27651,874,-560.9517165400001,98.62,287400,10,0.2,3282.822265625,-0.00492977075628005,0.2679999966174364,0.051644724,0.880319356918335,-7.74589433670044,0.04629480838775635,14360,0.0003,6600.62529296875
27702,875,-560.7892378700001,98.62,287500,10,0.2,3402.14599609375,-0.025155529335097526,0.342000001296401,0.11384607,0.8804594278335571,-7.74678373336792,-0.03267967700958252,14365,0.0003,6807.63232421875
27751,876,-560.75328867,98.62,287600,10,0.2,3343.39208984375,-0.007398551184633106,0.28999999165534973,0.032984685,0.8805036544799805,-7.747536468505859,0.1292022466659546,14370,0.0003,6766.88876953125
27796,877,-560.48599246,98.62,287700,10,0.2,3767.36279296875,-0.0009414787251444068,0.2499999910593033,0.034055933,0.88047194480896,-7.747605991363526,-0.23223519325256348,14375,0.0003,7556.77236328125
27835,878,-560.6146332200001,98.62,287800,10,0.2,3357.00830078125,-0.01343534121660923,0.3239999935030937,0.0760372,0.8804318308830261,-7.7473423957824705,0.20911377668380737,14380,0.0003,6747.74521484375
27882,879,-560.55211979,98.62,287900,10,0.2,3773.874267578125,-0.00613440036540851,0.08399999886751175,0.015101693,0.8804597854614258,-7.747210311889648,-0.3680957555770874,14385,0.0003,7580.4111328125
27921,880,-560.5228598799999,98.62,288000,10,0.2,3041.61474609375,-0.001668270987283904,0.173999996855855,0.032611337,0.8805372714996338,-7.747556877136231,0.11790335178375244,14390,0.0003,6099.8203125
27964,881,-560.75175066,98.62,288100,10,0.2,3351.9931640625,-0.0034469185266061686,0.319999997317791,0.060770445,0.8805427551269531,-7.747944068908692,0.11561685800552368,14395,0.0003,6749.74609375
28008,882,-560.7446801699999,98.62,288200,10,0.2,3752.22607421875,-0.011076028250136006,0.2699999868869781,0.05173765,0.880436360836029,-7.747649669647217,-0.08253598213195801,14400,0.0003,7504.207421875
28062,883,-560.92440418,98.62,288300,10,0.2,3512.777099609375,-0.009778532527343486,0.2319999910891056,0.03524562,0.8802894353866577,-7.746775913238525,-0.06647777557373047,14405,0.0003,7057.064453125
28107,884,-561.04364722,98.62,288400,10,0.2,3377.490478515625,-0.006847356862272136,0.3859999939799309,0.04557532,0.880164623260498,-7.745839691162109,0.11067211627960205,14410,0.0003,6782.4759765625
28153,885,-561.3890380500001,98.62,288500,10,0.2,3781.901123046875,-0.0030032352849957535,0.3719999849796295,0.06913152,0.8800408244132996,-7.745018672943115,-0.09760153293609619,14415,0.0003,7589.075390625
28203,886,-563.84712096,99.04,288600,10,0.2,3410.16552734375,0.012053916030708933,0.43799999356269836,0.05356364,0.8799617290496826,-7.744246292114258,0.02868068218231201,14420,0.0003,6832.37578125
28249,887,-563.88975512,99.04,288700,10,0.2,3544.604736328125,-0.004164051235602528,0.3119999997317791,0.06422656,0.8799607157707214,-7.743907070159912,-0.02057516574859619,14425,0.0003,7128.2384765625
28303,888,-563.9999673100001,99.04,288800,10,0.2,3446.390625,-0.0069398601539433,0.25,0.03382482,0.8800505995750427,-7.744138622283936,0.07517653703689575,14430,0.0003,6909.61796875
28353,889,-564.0007537800001,99.04,288900,10,0.2,3629.186767578125,-0.020343018948915416,0.3059999939054251,0.07545072,0.8801059722900391,-7.744730281829834,-0.21734631061553955,14435,0.0003,7302.771875
28391,890,-569.82240046,100.0,289000,10,0.2,3179.8037109375,-0.010796554178523366,0.2899999875575304,0.068991944,0.8801116943359375,-7.744948291778565,0.17345023155212402,14440,0.0003,6380.74296875
28434,891,-570.25211145,100.0,289100,10,0.2,3640.741455078125,-0.005534533642639871,0.1899999976158142,0.02308954,0.880031943321228,-7.744773197174072,0.024546504020690918,14445,0.0003,7315.60009765625
28476,892,-570.4706027199999,100.0,289200,10,0.2,3679.940185546875,-0.005164485275599873,0.23599999248981476,0.04760106,0.8799730539321899,-7.744200706481934,0.027361154556274414,14450,0.0003,7393.3205078125
28514,893,-570.7574223999999,100.0,289300,10,0.2,3771.87109375,0.003184167397921556,0.24799998998641967,0.018388268,0.879854142665863,-7.743748760223388,0.019285380840301514,14455,0.0003,7555.87451171875
28545,894,-570.6170761599999,100.0,289400,10,0.2,3760.48193359375,-0.012401910782500636,0.36999998688697816,0.09005458,0.8796600103378296,-7.7427267074584964,-0.21514356136322021,14460,0.0003,7563.197265625
28597,895,-570.60908195,100.0,289500,10,0.2,3311.3583984375,0.0011146545133669862,0.10199999809265137,0.016490966,0.8794567584991455,-7.741381549835205,-0.036242008209228516,14465,0.0003,6689.419140625
28643,896,-570.36214415,100.0,289600,10,0.2,3121.9169921875,-0.00576285722454486,0.17799999192357063,0.03243618,0.8792769312858582,-7.740043258666992,0.003785431385040283,14470,0.0003,6258.9173828125
28680,897,-570.4661316300001,100.0,289700,10,0.2,3277.079833984375,-0.019347887992626055,0.28999999910593033,0.059595365,0.8790844678878784,-7.73881196975708,0.021732032299041748,14475,0.0003,6595.45439453125
28716,898,-570.64038016,100.0,289800,10,0.2,3235.619140625,-0.013702706761660011,0.30399999804794786,0.101330414,0.878821849822998,-7.7373433113098145,0.02477729320526123,14480,0.0003,6499.45888671875
