train/actor_loss,train/n_updates,time/fps,rollout/success rate,rollout/ep_rew_mean,rollout/ep_len_mean,train/learning_rate,time/time_elapsed,time/total timesteps,time/episodes,train/std,train/ent_coef,train/ent_coef_loss,train/critic_loss
53.29271697998047,18189,15,0.05,-51.30617704,96.96,0.0003,23321,363882,3708,0.04956351965665817,0.0384821817278862,3.7013509273529053,30.97330093383789
53.662776947021484,18206,15,0.06,-50.632422139999996,96.35,0.0003,23453,364221,3712,0.04956531524658203,0.03850531578063965,1.217792272567749,53.008209228515625
53.34141159057617,18226,15,0.06,-51.45138277000001,96.35,0.0003,23597,364621,3716,0.0495619997382164,0.038466840982437134,-1.5649223327636719,36.226234436035156
53.34368896484375,18246,15,0.06,-51.66282618,96.35,0.0003,23728,365021,3720,0.04956158995628357,0.038455232977867126,-0.5299717783927917,19.879169464111328
52.328025817871094,18266,15,0.06,-51.92957898999998,96.35,0.0003,23903,365421,3724,0.049562662839889526,0.038485314697027206,1.304565668106079,10.3189058303833
52.682273864746094,18286,15,0.06,-53.21317759000001,96.35,0.0003,24079,365821,3728,0.049562931060791016,0.0385068841278553,-1.4173492193222046,27.495468139648438
52.585289001464844,18306,15,0.06,-53.554213709999985,96.35,0.0003,24213,366221,3732,0.04956262558698654,0.038498278707265854,-1.2815686464309692,20.67994499206543
52.66587829589844,18326,15,0.06,-53.66480277000001,96.35,0.0003,24320,366621,3736,0.04956483095884323,0.03850395977497101,-2.2692501544952393,21.68701934814453
52.679412841796875,18343,15,0.07,-52.95339904,95.88,0.0003,24430,366974,3740,0.04956170544028282,0.038441695272922516,3.1245522499084473,10.43220329284668
52.33041000366211,18361,14,0.07,-52.69479079,95.52,0.0003,24544,367322,3744,0.04955979436635971,0.03844123333692551,2.2389161586761475,34.91720199584961
52.18375015258789,18381,14,0.07,-52.89399985,95.52,0.0003,24691,367722,3748,0.04956124722957611,0.03850860521197319,3.6927809715270996,11.690123558044434
53.079524993896484,18401,14,0.07,-53.69252406,95.52,0.0003,24853,368122,3752,0.049559757113456726,0.038503725081682205,-0.31068775057792664,37.26805114746094
52.368404388427734,18421,14,0.06,-54.07506888999999,95.88,0.0003,24993,368522,3756,0.04955877363681793,0.03848070278763771,3.191437244415283,1.3191428184509277
52.92675018310547,18441,14,0.06,-53.78690027,95.88,0.0003,25126,368922,3760,0.04956122487783432,0.038504116237163544,1.0672661066055298,37.690879821777344
52.86213684082031,18461,14,0.06,-53.62381846,95.88,0.0003,25271,369322,3764,0.04956021159887314,0.03849348425865173,1.8769290447235107,41.36333465576172
52.46259689331055,18476,14,0.07,-52.9838465,94.94,0.0003,25381,369628,3768,0.04956002160906792,0.03847517818212509,0.529321551322937,30.105266571044922
52.43811798095703,18496,14,0.07,-51.83644921999999,94.94,0.0003,25538,370028,3772,0.04956097528338432,0.03851177915930748,3.049926996231079,36.33686447143555
52.11870574951172,18516,14,0.07,-52.41499229,94.94,0.0003,25694,370428,3776,0.04955987259745598,0.038488030433654785,2.4244508743286133,10.150618553161621
52.55183029174805,18530,14,0.08,-51.70973280000001,94.64,0.0003,25827,370701,3780,0.04956056922674179,0.03849717229604721,-3.1585745811462402,10.257059097290039
52.40031433105469,18550,14,0.08,-51.61089704,94.64,0.0003,25956,371101,3784,0.049561530351638794,0.03846746310591698,-0.0156705379486084,24.221397399902344
52.51115798950195,18570,14,0.07,-52.46851545,95.23,0.0003,26091,371501,3788,0.0495586097240448,0.0384267121553421,-1.2651824951171875,46.651832580566406
52.06955337524414,18590,14,0.07,-52.08254361000001,95.23,0.0003,26233,371901,3792,0.04955683648586273,0.038417741656303406,0.012366145849227905,10.533712387084961
52.17485809326172,18609,14,0.08,-51.31014921999999,95.04,0.0003,26378,372282,3796,0.04955226927995682,0.0383790098130703,0.695975124835968,54.864051818847656
51.88006591796875,18629,14,0.08,-51.475871240000004,95.04,0.0003,26563,372682,3800,0.04954883083701134,0.03834695369005203,0.0771525651216507,58.42806625366211
51.5815315246582,18649,13,0.08,-51.83223006,95.04,0.0003,26728,373082,3804,0.04954847693443298,0.03834950178861618,1.9072418212890625,12.580259323120117
51.901634216308594,18666,13,0.08,-51.94448788999999,95.48,0.0003,26869,373430,3808,0.04954470321536064,0.038289450109004974,0.4297144412994385,34.469478607177734
51.72706985473633,18686,13,0.07,-51.71820965,96.09,0.0003,27001,373830,3812,0.04954327270388603,0.03824567422270775,-2.8562159538269043,23.168067932128906
52.112648010253906,18706,13,0.07,-50.90389894,96.09,0.0003,27128,374230,3816,0.04954605549573898,0.03824920579791069,1.1294442415237427,14.352344512939453
52.76161575317383,18719,13,0.09,-49.803651339999995,94.73,0.0003,27209,374494,3820,0.04954597353935242,0.03823890909552574,-0.5271497368812561,65.53193664550781
51.841148376464844,18739,13,0.09,-48.877429830000004,94.73,0.0003,27364,374894,3824,0.04954230785369873,0.038175955414772034,-1.4270713329315186,11.00928020477295
52.103389739990234,18759,13,0.09,-47.90359862000002,94.73,0.0003,27521,375294,3828,0.049538664519786835,0.03813627362251282,-0.36396580934524536,13.322185516357422
51.991615295410156,18779,13,0.09,-47.90703291,94.73,0.0003,27677,375694,3832,0.04953752085566521,0.038133200258016586,2.4529969692230225,27.393375396728516
52.140724182128906,18796,13,0.1,-47.33088949,94.08,0.0003,27818,376029,3836,0.04953758046030998,0.03813185542821884,0.0997169092297554,12.882999420166016
51.51007843017578,18816,13,0.09,-48.261811570000006,94.55,0.0003,27961,376429,3840,0.04953731223940849,0.03812631219625473,-0.5653259754180908,35.19432830810547
52.108299255371094,18836,13,0.08,-48.900569360000006,95.07,0.0003,28118,376829,3844,0.049536339938640594,0.03808712586760521,3.8124020099639893,33.535526275634766
52.43194580078125,18856,13,0.08,-48.50033923,95.07,0.0003,28277,377229,3848,0.049540650099515915,0.03811488673090935,-3.7232489585876465,16.5084228515625
51.2879638671875,18876,13,0.08,-48.15709578999999,95.07,0.0003,28447,377629,3852,0.0495368167757988,0.03807771950960159,1.3747344017028809,28.861286163330078
51.73884582519531,18896,13,0.08,-48.12450661,95.07,0.0003,28572,378029,3856,0.0495336651802063,0.038055453449487686,1.967032551765442,38.96442794799805
52.56584167480469,18916,13,0.08,-48.716967260000004,95.07,0.0003,28719,378429,3860,0.04953387379646301,0.038076385855674744,-4.481082916259766,1.2945990562438965
52.196319580078125,18936,13,0.08,-48.973116850000004,95.07,0.0003,28859,378829,3864,0.049533240497112274,0.03807257115840912,0.5233173370361328,36.37171173095703
51.647247314453125,18956,13,0.07,-49.604727839999995,96.01,0.0003,29016,379229,3868,0.049534305930137634,0.03806186094880104,-0.5494595170021057,22.034656524658203
51.946327209472656,18976,13,0.07,-49.528117810000005,96.01,0.0003,29151,379629,3872,0.04953516647219658,0.038001805543899536,-1.106215238571167,40.249061584472656
52.10823059082031,18996,12,0.07,-49.23350918,96.01,0.0003,29290,380029,3876,0.04953600466251373,0.03796190023422241,2.878392219543457,26.77688980102539
51.80229949951172,19015,12,0.06,-49.61707335,97.19,0.0003,29431,380420,3880,0.049535706639289856,0.037992075085639954,0.2564426064491272,11.377707481384277
51.60116958618164,19035,12,0.06,-49.27807732,97.19,0.0003,29579,380820,3884,0.049532126635313034,0.037979695945978165,-2.7666850090026855,93.98797607421875
51.823089599609375,19052,12,0.07,-48.87153429,96.58,0.0003,29728,381159,3888,0.049533307552337646,0.037999268621206284,0.23799371719360352,15.421087265014648
51.60488510131836,19072,12,0.07,-48.88008030000001,96.58,0.0003,29867,381559,3892,0.04953267425298691,0.03800103813409805,-1.5063464641571045,15.368295669555664
51.55715560913086,19092,12,0.06,-49.222421140000016,96.77,0.0003,29997,381959,3896,0.04953377693891525,0.038019340485334396,-0.7429497838020325,27.151241302490234
51.253143310546875,19112,12,0.06,-48.120746229999995,96.77,0.0003,30111,382359,3900,0.04953714832663536,0.03807750716805458,-6.095262050628662,43.963096618652344
50.90055465698242,19132,12,0.06,-47.89167746000001,96.77,0.0003,30274,382759,3904,0.049532368779182434,0.03804062306880951,-1.0782997608184814,53.063045501708984
51.54299545288086,19152,12,0.05,-48.074527790000005,97.29,0.0003,30419,383159,3908,0.04953005909919739,0.03799304738640785,-1.164747953414917,15.783913612365723
52.02056121826172,19172,12,0.05,-48.87845922,97.29,0.0003,30588,383559,3912,0.04953283816576004,0.03798549249768257,-5.520655632019043,1.2967514991760254
50.745513916015625,19192,12,0.05,-48.92525884999999,97.29,0.0003,30727,383959,3916,0.04953819513320923,0.03803024813532829,-0.8628148436546326,43.47737503051758
50.969139099121094,19212,12,0.03,-51.20115370999999,98.65,0.0003,30888,384359,3920,0.049536000937223434,0.03801829740405083,1.4625965356826782,29.61379623413086
51.598873138427734,19227,12,0.04,-50.66100708,97.66,0.0003,30992,384660,3924,0.049535781145095825,0.03803815320134163,1.8233989477157593,23.262569427490234
51.19095230102539,19244,12,0.05,-49.656431680000004,96.94,0.0003,31101,384988,3928,0.0495409294962883,0.03809192776679993,-3.140029191970825,17.8510684967041
50.866973876953125,19264,12,0.05,-49.839065370000014,96.94,0.0003,31269,385388,3932,0.04954252392053604,0.03809189051389694,-0.6603051424026489,13.680974960327148
50.59812927246094,19284,12,0.04,-50.48501373,97.59,0.0003,31397,385788,3936,0.049538951367139816,0.0380636490881443,-5.563365459442139,50.2960205078125
51.132896423339844,19304,12,0.04,-49.77716191000001,97.59,0.0003,31551,386188,3940,0.04953405261039734,0.03802017867565155,-0.3943069577217102,42.79643249511719
50.54527282714844,19324,12,0.04,-49.61335328999999,97.59,0.0003,31689,386588,3944,0.04953257739543915,0.038018714636564255,-0.7974721193313599,10.665792465209961
51.4112548828125,19344,12,0.04,-49.74123171,97.59,0.0003,31855,386988,3948,0.04952974244952202,0.03795715793967247,0.34379029273986816,7.972007751464844
51.80817413330078,19364,12,0.04,-50.73743116,97.59,0.0003,32020,387388,3952,0.04952813684940338,0.03791610151529312,-1.719365119934082,16.54010009765625
50.38960266113281,19379,12,0.05,-50.26433112999998,96.62,0.0003,32118,387691,3956,0.049528978765010834,0.03791791945695877,1.6033973693847656,34.76116943359375
49.879058837890625,19399,12,0.05,-50.32388912000001,96.62,0.0003,32248,388091,3960,0.04952985793352127,0.03793381527066231,3.3517813682556152,31.8804931640625
50.131446838378906,19419,11,0.05,-50.418187210000006,96.62,0.0003,32392,388491,3964,0.04952938109636307,0.03793530911207199,-2.9179110527038574,83.64656829833984
50.426536560058594,19439,11,0.05,-50.47531013,96.62,0.0003,32549,388891,3968,0.04952801391482353,0.03789396956562996,2.7084569931030273,23.229705810546875
49.564796447753906,19459,11,0.05,-51.22544836,96.62,0.0003,32699,389291,3972,0.04953339695930481,0.03793074190616608,0.28693586587905884,37.09569549560547
50.669654846191406,19479,11,0.05,-50.81774192999999,96.62,0.0003,32828,389691,3976,0.049535758793354034,0.03790074586868286,-4.081439018249512,20.351097106933594
50.2127685546875,19499,11,0.04,-51.88652335999999,96.71,0.0003,33015,390091,3980,0.04953048378229141,0.03778867423534393,2.516758441925049,46.061580657958984
50.432979583740234,19519,11,0.04,-52.89030726,96.71,0.0003,33164,390491,3984,0.04953223094344139,0.037809789180755615,1.6435343027114868,24.317270278930664
50.99003982543945,19535,11,0.04,-52.01733024,96.47,0.0003,33275,390806,3988,0.04953242093324661,0.03779973089694977,2.5857272148132324,19.62993621826172
49.935699462890625,19555,11,0.04,-52.84346227,96.47,0.0003,33437,391206,3992,0.0495317280292511,0.03773434832692146,-0.07950668036937714,51.86821365356445
49.538841247558594,19575,11,0.04,-53.23648018,96.47,0.0003,33601,391606,3996,0.049534790217876434,0.03771285340189934,0.08704310655593872,57.3291130065918
50.33513641357422,19595,11,0.04,-53.84478859000001,96.47,0.0003,33748,392006,4000,0.04953655228018761,0.037688981741666794,0.1652967780828476,44.940673828125
50.46360778808594,19615,11,0.04,-53.719996519999995,96.47,0.0003,33907,392406,4004,0.049539268016815186,0.037689682096242905,-0.440574586391449,20.147937774658203
49.717044830322266,19635,11,0.04,-54.21913401,96.47,0.0003,34081,392806,4008,0.04953841492533684,0.03764289245009422,1.3600481748580933,18.130020141601562
50.87236404418945,19655,11,0.04,-54.22817958,96.47,0.0003,34230,393206,4012,0.04954172298312187,0.03765406832098961,-1.1733579635620117,9.278608322143555
51.12394714355469,19670,11,0.05,-53.55237542,95.55,0.0003,34337,393514,4016,0.04954316467046738,0.03765234351158142,-3.198904037475586,1.127537488937378
50.78434753417969,19690,11,0.05,-52.59898439999999,95.55,0.0003,34495,393914,4020,0.0495443269610405,0.03763522952795029,0.5921900868415833,54.22681427001953
50.04615020751953,19710,11,0.04,-53.53825798999999,96.54,0.0003,34638,394314,4024,0.0495479479432106,0.03766589239239693,-6.062845230102539,39.68890380859375
50.75636291503906,19730,11,0.03,-54.803561249999994,97.26,0.0003,34788,394714,4028,0.04954991489648819,0.037648241966962814,-4.286632537841797,36.35237121582031
49.581031799316406,19750,11,0.03,-55.08704117000001,97.26,0.0003,34961,395114,4032,0.04954829812049866,0.03758370503783226,1.3077890872955322,39.60125732421875
49.79340744018555,19770,11,0.03,-55.14968581,97.26,0.0003,35103,395514,4036,0.04954972118139267,0.03751986101269722,-8.480903625488281,45.5757942199707
50.02758026123047,19790,11,0.03,-55.43116546,97.26,0.0003,35250,395914,4040,0.04954807087779045,0.03743531554937363,-4.436498641967773,1.3622469902038574
50.36119079589844,19805,11,0.04,-55.4582643,96.32,0.0003,35408,396220,4044,0.04954814538359642,0.03739579766988754,-1.1869605779647827,24.316402435302734
50.436222076416016,19825,11,0.04,-56.38463625,96.32,0.0003,35573,396620,4048,0.04954764246940613,0.037305090576410294,3.2731986045837402,63.39265823364258
49.37223815917969,19845,11,0.04,-55.363727280000006,96.32,0.0003,35718,397020,4052,0.04954296350479126,0.03722668066620827,2.0704126358032227,55.16581726074219
50.315372467041016,19865,11,0.04,-55.57997121000001,97.18,0.0003,35855,397409,4056,0.0495440736413002,0.037183865904808044,4.844120979309082,7.35540771484375
49.8995361328125,19885,11,0.04,-54.8933844,97.18,0.0003,36054,397809,4060,0.049547575414180756,0.0371837392449379,-1.1689189672470093,25.184154510498047
49.93479919433594,19905,10,0.04,-54.83909032,97.18,0.0003,36258,398209,4064,0.0495457798242569,0.03716292977333069,2.1230006217956543,11.972633361816406
50.03449249267578,19925,10,0.04,-55.274186179999994,97.18,0.0003,36432,398609,4068,0.049548011273145676,0.037207987159490585,-3.8389105796813965,1.5247434377670288
49.484405517578125,19945,10,0.04,-55.02612312,97.18,0.0003,36593,399009,4072,0.04955386370420456,0.03726847469806671,1.0406099557876587,26.376686096191406
49.348533630371094,19965,10,0.04,-55.62946218,97.18,0.0003,36750,399409,4076,0.04955711215734482,0.03728780522942543,0.4978327751159668,25.86281394958496
49.205413818359375,19985,10,0.04,-55.65002058999998,97.18,0.0003,36896,399809,4080,0.04955597221851349,0.037245139479637146,0.03860792517662048,18.010814666748047
