rollout/ep_len_mean,time/fps,train/n_updates,time/total timesteps,train/learning_rate,rollout/ep_rew_mean,train/critic_loss,time/episodes,rollout/success rate,time/time_elapsed,train/actor_loss
51.39,17,,248828,,-49.95282899,,3298,0.59,14580,
52.28,17,248820,248928,0.001,-50.665368629999996,465.1884099960327,3299,0.58,14608,128.9282028198242
52.28,17,248920,249028,0.001,-50.59619178999999,396.9127021789551,3300,0.58,14640,129.56249618530273
51.49,17,248940,249049,0.001,-49.79207188999999,465.8273178100586,3301,0.59,14646,128.94517822265624
51.49,16,249040,249149,0.001,-47.45665687999999,396.6885633468628,3302,0.59,14680,129.32875366210936
51.49,16,249140,249249,0.001,-48.05174296999999,317.5931615829468,3303,0.59,14713,128.97786636352538
51.59,16,249180,249295,0.001,-48.106518339999994,616.7553577423096,3304,0.59,14727,127.36070404052734
51.7,16,249200,249313,0.001,-48.12121023,535.9168760299683,3305,0.59,14733,128.14260635375976
50.88,16,249220,249331,0.001,-47.704765079999994,334.16905097961427,3306,0.6,14739,129.4129409790039
49.99,16,249240,249342,0.001,-44.201153989999995,382.6885778427124,3307,0.61,14747,128.4233825683594
50.92,16,249340,249442,0.001,-45.04830799999999,583.5645023345947,3308,0.6,14779,128.16633529663085
50.93,16,,249457,,-45.056564519999995,,3309,0.6,14784,
51.0,16,249360,249469,0.001,-45.13745328999998,507.651290512085,3310,0.6,14794,127.68983840942383
50.85,16,249440,249554,0.001,-44.12309459999997,609.8272583007813,3311,0.61,14817,128.1275550842285
49.99,16,249460,249568,0.001,-43.77684904999998,479.31814727783205,3312,0.62,14826,130.11334991455078
49.51,16,249500,249620,0.001,-39.11367719,405.5433010101318,3313,0.63,14847,129.39064865112306
49.44,16,249520,249628,0.001,-39.11453778,585.0399822235107,3314,0.63,14850,125.99836730957031
49.44,16,249620,249728,0.001,-38.840105939999994,513.5135461807251,3315,0.63,14872,128.29815368652345
48.73,16,249640,249757,0.001,-38.81741828,511.1329315185547,3316,0.64,14887,128.22358779907228
49.28,16,249740,249857,0.001,-39.135793189999994,364.02098617553713,3317,0.63,14916,128.9615135192871
49.28,16,249840,249957,0.001,-39.11987774,443.6970323562622,3318,0.63,14947,126.66721725463867
50.05,16,249940,250057,0.001,-39.76791926,540.0262855529785,3319,0.62,14971,129.453857421875
49.14,16,249960,250066,0.001,-38.95880618,463.4896236419678,3320,0.63,14974,128.40318145751954
49.16,16,,250076,,-38.94955275,,3321,0.63,14977,
49.31,16,249980,250095,0.001,-38.996412230000004,238.6266565322876,3322,0.63,14984,129.47987670898436
49.48,16,250020,250130,0.001,-39.00913614,511.15214958190916,3323,0.63,14996,127.51328048706054
48.79,16,250060,250161,0.001,-38.50671212,544.8318439483643,3324,0.64,15008,129.08640518188477
48.79,16,250160,250261,0.001,-38.077471720000005,566.4765642166137,3325,0.64,15035,127.38586120605468
48.79,16,,250267,,-38.125799560000004,,3326,0.64,15037,
49.13,16,250200,250308,0.001,-38.29122641,587.1712242126465,3327,0.64,15052,128.4326370239258
50.02,16,250300,250408,0.001,-39.125504920000004,664.2046335220336,3328,0.63,15070,126.78324813842774
49.87,16,,250415,,-39.09030711,,3329,0.63,15073,
50.25,16,250360,250466,0.001,-39.32653888,451.18459033966064,3330,0.63,15086,128.4765182495117
50.14,16,,250473,,-39.304823219999996,,3331,0.63,15098,
51.1,16,250460,250573,0.001,-40.16421002,524.1091163635253,3332,0.62,15126,128.29299850463866
50.17,16,,250580,,-39.84546236,,3333,0.63,15138,
51.08,16,250560,250680,0.001,-40.22642423,453.2254192352295,3334,0.62,15167,127.80610275268555
50.11,16,250580,250683,0.001,-39.83156725,561.3441869735718,3335,0.63,15169,127.99360046386718
50.69,16,250660,250765,0.001,-40.27862172,562.9589233398438,3336,0.63,15192,126.57212295532227
50.69,16,250760,250865,0.001,-40.34625312,462.81118564605714,3337,0.63,15235,127.53789443969727
50.69,16,250860,250965,0.001,-41.04400891,339.9012908935547,3338,0.63,15267,128.7707290649414
50.67,16,,250968,,-41.03824394,,3339,0.63,15279,
50.97,16,250900,251001,0.001,-41.130953600000005,396.3502197265625,3340,0.63,15288,128.62499618530273
51.12,16,250940,251044,0.001,-41.12461966,334.89544982910155,3341,0.63,15303,128.29574127197264
51.81,16,251040,251144,0.001,-41.6654194,554.8257308959961,3342,0.62,15331,128.54796295166017
51.81,16,251140,251244,0.001,-41.97695288,505.4658321380615,3343,0.62,15352,126.44690322875977
51.8,16,,251248,,-41.97995115,,3344,0.62,15354,
51.8,16,251240,251348,0.001,-39.77957374,415.6357532501221,3345,0.62,15379,127.81918716430664
51.8,16,251340,251448,0.001,-39.47667021,485.62470092773435,3346,0.62,15409,126.78832092285157
52.48,16,251420,251526,0.001,-39.723794840000004,590.1371635437011,3347,0.62,15433,125.65760955810546
52.37,16,,251535,,-39.450831560000005,,3348,0.62,15435,
52.52,16,251460,251569,0.001,-39.46950339000001,444.6363098144531,3349,0.62,15449,128.83093185424804
53.42,16,251560,251669,0.001,-39.86997382000001,543.2527610778809,3350,0.61,15475,125.92210845947265
54.27,16,251660,251769,0.001,-40.63192574000001,494.47383308410645,3351,0.6,15497,128.4880699157715
55.06,16,251760,251869,0.001,-41.044205510000005,403.98991107940674,3352,0.59,15524,126.76806106567383
55.24,16,251780,251895,0.001,-41.23778085,477.5961433410645,3353,0.59,15539,126.83441009521485
54.99,16,251860,251970,0.001,-40.607304909999996,581.9059032440185,3354,0.6,15563,126.89391860961913
55.12,16,251880,251988,0.001,-40.63135118,500.7932632446289,3355,0.6,15578,127.08707962036132
55.12,16,251980,252088,0.001,-39.40790666,496.3899684906006,3356,0.6,15609,126.55118789672852
56.0,16,252080,252188,0.001,-40.19840794,385.64989681243895,3357,0.59,15633,127.0041717529297
56.11,16,252100,252208,0.001,-40.16541205000001,504.22854652404783,3358,0.59,15639,126.17862472534179
55.28,16,252120,252225,0.001,-39.03443858,274.2194754600525,3359,0.6,15643,127.8505615234375
54.6,16,252140,252257,0.001,-35.1033362,584.8677690505981,3360,0.61,15649,127.76905136108398
54.08,16,252160,252264,0.001,-35.06532465,480.1979263305664,3361,0.61,15652,128.3320686340332
53.2,16,,252276,,-34.64919286,,3362,0.62,15656,
52.34,16,252180,252290,0.001,-33.652922919999995,449.1292064666748,3363,0.63,15660,125.5054542541504
51.46,16,252200,252302,0.001,-32.76502967,579.1612493515015,3364,0.64,15664,125.35984497070312
52.03,16,252260,252372,0.001,-33.00181292,641.6885192871093,3365,0.64,15687,127.38439102172852
51.1,16,,252379,,-32.23177511,,3366,0.65,15689,
51.1,16,252280,252381,0.001,-32.23019633,442.73034744262696,3367,0.65,15691,128.1193069458008
51.1,16,252380,252481,0.001,-32.350840940000005,450.8505308151245,3368,0.65,15718,126.69621047973632
52.04,16,252480,252581,0.001,-32.787050210000004,493.74230937957765,3369,0.64,15737,127.51142654418945
52.1,16,,252592,,-32.79299597,,3370,0.64,15740,
51.21,16,252500,252603,0.001,-32.19395657,521.3581298828125,3371,0.65,15744,128.15107955932618
50.33,16,,252609,,-32.027804859999996,,3372,0.65,15752,
49.5,16,252520,252626,0.001,-29.866156259999997,426.4886808395386,3373,0.66,15756,128.5045082092285
49.44,16,252540,252648,0.001,-29.68253126,546.2585517883301,3374,0.66,15762,127.48893280029297
48.49,16,,252653,,-28.758810609999998,,3375,0.67,15764,
47.91,16,252580,252695,0.001,-28.092340269999994,396.5440237045288,3376,0.68,15775,127.7743423461914
48.83,16,252680,252795,0.001,-29.310873219999998,350.4545310020447,3377,0.67,15794,127.37396392822265
48.83,15,252780,252895,0.001,-28.193820979999995,533.5711099624634,3378,0.67,15819,127.78911743164062
49.48,15,252880,252995,0.001,-28.699892749999993,511.8853624343872,3379,0.66,15841,127.46085815429687
50.17,15,252980,253095,0.001,-29.431204590000004,357.8233770370483,3380,0.65,15866,129.06926651000975
51.13,15,253080,253195,0.001,-30.669286899999996,341.2554229736328,3381,0.64,15898,126.96343841552735
50.2,15,253100,253202,0.001,-28.445182180000003,391.07717933654783,3382,0.65,15901,126.97807083129882
50.32,15,253120,253222,0.001,-28.372084290000004,535.6303226470948,3383,0.65,15907,128.28839340209962
50.41,15,,253239,,-28.381458700000003,,3384,0.65,15921,
50.74,15,253180,253296,0.001,-28.76648248,383.06512355804443,3385,0.65,15944,126.51105651855468
50.18,15,253200,253309,0.001,-28.480738390000003,309.26560935974123,3386,0.65,15949,127.38448486328124
49.27,15,,253318,,-28.007417210000003,,3387,0.66,15951,
49.23,15,253220,253325,0.001,-28.096217900000006,498.26089096069336,3388,0.66,15954,126.97056121826172
49.83,15,253280,253394,0.001,-28.22826987000001,474.4985422134399,3389,0.66,15973,126.88703308105468
49.83,15,253380,253494,0.001,-25.467319750000005,535.212247467041,3390,0.66,16010,125.62731475830078
50.76,15,253480,253594,0.001,-26.570267640000008,656.0536811828613,3391,0.65,16043,126.80007247924804
51.61,15,253580,253694,0.001,-27.770929060000004,443.66745681762694,3392,0.64,16065,128.4979133605957
51.51,15,253600,253702,0.001,-27.701942310000007,650.8274248123168,3393,0.64,16067,125.46526412963867
50.91,15,253640,253742,0.001,-27.56920869,485.4548234939575,3394,0.65,16077,126.65150604248046
50.72,15,253680,253785,0.001,-27.008717460000007,452.9771520614624,3395,0.65,16092,126.25197906494141
49.81,15,,253794,,-26.41921116,,3396,0.66,16095,
50.71,15,253780,253894,0.001,-26.947614350000002,456.33454875946046,3397,0.65,16133,126.87534790039062
50.7,15,,253898,,-26.95677462,,3398,0.65,16140,
49.89,15,253800,253917,0.001,-26.123620730000003,478.894700050354,3399,0.66,16150,127.8458480834961
48.94,15,253820,253922,0.001,-25.32715431,513.3549459457397,3400,0.67,16153,127.73041076660157
49.73,15,253920,254022,0.001,-26.321894900000004,459.81003799438474,3401,0.66,16187,125.63184356689453
48.82,15,,254031,,-25.580700340000003,,3402,0.67,16191,
48.0,15,253940,254049,0.001,-24.341164629999998,324.4163919448853,3403,0.68,16201,126.60893020629882
47.6,15,,254055,,-24.149886050000006,,3404,0.68,16203,
48.42,15,254040,254155,0.001,-24.946421920000002,416.75073699951173,3405,0.67,16231,126.89815902709961
49.24,15,254140,254255,0.001,-25.22039291,530.6442253112793,3406,0.66,16263,127.55013961791992
50.13,15,254240,254355,0.001,-25.83237266,367.06836891174316,3407,0.65,16295,128.15563735961913
49.34,15,254260,254376,0.001,-25.111357239999997,419.74030113220215,3408,0.66,16303,127.20522079467773
49.29,15,254280,254386,0.001,-25.209990619999996,439.61040391921995,3409,0.66,16306,125.7584732055664
50.17,15,254380,254486,0.001,-29.198650799999996,451.5632572174072,3410,0.65,16325,127.60491943359375
50.32,15,254480,254586,0.001,-29.744810629999996,520.9523822784424,3411,0.64,16358,125.95817718505859
50.44,15,254500,254612,0.001,-29.82611375,337.41491050720214,3412,0.64,16366,126.25506820678712
50.92,15,254600,254712,0.001,-30.55475218,433.34879035949706,3413,0.63,16389,129.0318359375
50.89,15,,254717,,-30.554214640000005,,3414,0.63,16392,
50.43,15,254660,254771,0.001,-30.103786290000002,372.93787956237793,3415,0.64,16404,128.55006713867186
50.37,15,254680,254794,0.001,-29.531115709999998,531.5903545379639,3416,0.64,16412,127.16580429077149
50.37,15,254780,254894,0.001,-29.852225270000005,334.8763511657715,3417,0.64,16440,127.10892486572266
49.58,15,254800,254915,0.001,-29.275299990000004,334.06169605255127,3418,0.65,16452,128.0027053833008
49.58,15,254900,255015,0.001,-29.4454101,614.122918510437,3419,0.65,16483,126.03575057983399
50.49,15,255000,255115,0.001,-30.01355748,418.8493423461914,3420,0.64,16507,127.92759170532227
50.56,15,255020,255132,0.001,-30.090997460000004,532.3036560058594,3421,0.64,16513,127.00379257202148
50.45,15,,255140,,-30.108481540000003,,3422,0.64,16520,
50.36,15,255060,255166,0.001,-30.106933920000003,570.9047742843628,3423,0.64,16528,125.2962432861328
51.05,15,255160,255266,0.001,-30.421215309999997,506.10609045028684,3424,0.63,16558,126.92725219726563
51.05,15,255260,255366,0.001,-30.518064929999994,592.7115123748779,3425,0.63,16589,125.54947204589844
51.05,15,,255372,,-30.483428919999998,,3426,0.63,16592,
51.04,15,255300,255412,0.001,-30.499476109999996,427.4200571060181,3427,0.63,16603,126.6741943359375
51.04,15,255400,255512,0.001,-30.50624113,415.95619163513186,3428,0.63,16625,127.99292068481445
51.12,15,255420,255527,0.001,-30.5264153,540.9746681213379,3429,0.63,16630,127.06745681762695
51.61,15,255520,255627,0.001,-30.956729669999994,377.6847633361816,3430,0.62,16656,126.65090255737304
51.65,15,,255638,,-30.959967119999998,,3431,0.62,16660,
51.01,15,255560,255674,0.001,-30.275568499999995,415.04536418914796,3432,0.63,16669,127.33896179199219
51.94,15,255660,255774,0.001,-30.95754998,539.7028720855712,3433,0.62,16684,126.28579788208008
51.94,15,255760,255874,0.001,-31.444242799999998,290.176704788208,3434,0.62,16716,129.51333923339843
52.18,15,255800,255901,0.001,-31.49389758,604.4937046051025,3435,0.62,16723,126.47710037231445
51.41,15,,255906,,-31.00523056,,3436,0.62,16736,
50.88,15,255840,255953,0.001,-30.736995659999998,543.6593780517578,3437,0.63,16748,125.36130905151367
49.94,15,,255959,,-29.66783301,,3438,0.64,16750,
50.04,15,255860,255972,0.001,-29.734788239999997,442.28294506072996,3439,0.64,16755,126.91190567016602
50.35,15,255920,256036,0.001,-29.879144370000002,361.37602252960204,3440,0.64,16776,126.53225555419922
50.92,15,256020,256136,0.001,-30.842989700000004,352.9365261077881,3441,0.63,16801,127.43166809082031
50.11,15,256040,256155,0.001,-30.114255550000003,434.8479340553284,3442,0.64,16807,127.16546478271485
49.35,15,256060,256179,0.001,-29.35770831,455.95036067962644,3443,0.65,16825,127.28226318359376
50.31,15,256160,256279,0.001,-30.341569790000005,477.31815395355227,3444,0.64,16849,127.77073974609375
50.31,15,256260,256379,0.001,-30.18165017,395.25444679260255,3445,0.64,16876,126.43034515380859
50.31,15,256360,256479,0.001,-30.901704210000002,501.6201709747314,3446,0.64,16893,126.300341796875
50.53,15,256460,256579,0.001,-30.99205559,464.68748931884767,3447,0.63,16927,126.09663009643555
51.44,15,256560,256679,0.001,-31.798890840000002,570.9853149414063,3448,0.62,16955,124.95031356811523
51.24,15,256580,256693,0.001,-31.75950469,517.5409591674804,3449,0.62,16960,126.57848052978515
51.24,15,256680,256793,0.001,-32.186571750000006,514.45853099823,3450,0.62,17004,126.34919967651368
51.24,15,256780,256893,0.001,-32.470171,486.5006507873535,3451,0.62,17031,127.43111572265624
50.32,15,256800,256901,0.001,-32.02880546,432.3946298599243,3452,0.63,17039,126.73463973999023
50.15,15,,256910,,-31.88367325,,3453,0.63,17043,
50.4,15,256900,257010,0.001,-32.082052000000004,453.6663061141968,3454,0.62,17067,127.32003555297851
50.57,15,256940,257045,0.001,-32.61610366,509.90099029541017,3455,0.62,17079,126.25981063842774
49.72,15,,257060,,-31.943028220000006,,3456,0.63,17089,
49.03,15,256980,257091,0.001,-31.181158120000006,520.901406288147,3457,0.64,17101,125.56185607910156
49.4,15,257040,257148,0.001,-31.50695855,273.6149938583374,3458,0.64,17123,127.24625701904297
49.46,15,257060,257171,0.001,-31.61709194,426.45431957244875,3459,0.64,17129,125.63957061767579
50.14,15,257160,257271,0.001,-36.427459760000005,461.0094825744629,3460,0.63,17148,125.49140319824218
50.1,15,,257274,,-36.34886146,,3461,0.63,17150,
50.08,14,257180,257284,0.001,-36.34299398,432.014666557312,3462,0.63,17153,126.14009017944336
50.94,14,257280,257384,0.001,-36.820144230000004,488.88437004089354,3463,0.62,17179,125.15027313232422
50.87,14,,257389,,-36.76140188,,3464,0.62,17186,
50.25,14,,257397,,-36.45975845,,3465,0.62,17194,
51.18,14,257380,257497,0.001,-36.976175590000004,497.68072814941405,3466,0.61,17221,126.81646041870117
51.28,14,257400,257509,0.001,-37.005269350000006,456.6084791183472,3467,0.61,17229,125.63371887207032
51.28,14,257500,257609,0.001,-36.69410494,482.83561611175537,3468,0.61,17254,126.44929962158203
50.5,14,257520,257631,0.001,-36.339824039999996,481.81576976776125,3469,0.62,17260,125.87373809814453
51.39,14,257620,257731,0.001,-37.04707888,452.52660903930666,3470,0.61,17289,127.0682991027832
51.36,14,,257739,,-37.040538839999996,,3471,0.61,17297,
52.3,14,257720,257839,0.001,-38.6060224,559.5497087478637,3472,0.6,17321,125.1634521484375
53.13,14,257820,257939,0.001,-39.159070199999995,530.3976594924927,3473,0.59,17344,125.5221336364746
53.03,14,257840,257951,0.001,-39.16733237999999,471.4286531448364,3474,0.59,17349,127.22492218017578
53.02,14,,257955,,-39.154948749999996,,3475,0.59,17351,
53.6,14,257940,258055,0.001,-39.53136558,590.4005268096923,3476,0.58,17382,125.64897155761719
52.82,14,257960,258077,0.001,-38.34030609,325.13443956375124,3477,0.59,17390,124.8646484375
51.89,14,257980,258084,0.001,-35.9443554,508.8238914489746,3478,0.6,17393,126.66875610351562
51.89,14,258080,258184,0.001,-35.89256144,411.8968109130859,3479,0.6,17414,129.05112915039064
51.89,14,258180,258284,0.001,-36.04814028,664.0008098602295,3480,0.6,17449,124.75789642333984
51.03,14,,258298,,-34.82909277,,3481,0.61,17453,
51.96,14,258280,258398,0.001,-39.508987340000004,414.49857540130614,3482,0.6,17490,127.23090209960938
51.8,14,258300,258402,0.001,-39.462748850000004,484.57238349914553,3483,0.6,17498,125.55099868774414
52.63,14,258400,258502,0.001,-40.11336060000001,416.0401466369629,3484,0.59,17518,126.90903396606446
52.14,14,,258510,,-39.76010496000001,,3485,0.59,17522,
53.01,14,258500,258610,0.001,-40.7562155,547.082162475586,3486,0.58,17559,125.57887954711914
53.92,14,258600,258710,0.001,-43.3763339,343.5279033660889,3487,0.57,17598,128.6636993408203
54.85,14,258700,258810,0.001,-44.332083250000004,460.740563583374,3488,0.56,17616,127.34002151489258
55.16,14,258800,258910,0.001,-45.14396017,501.9475763320923,3489,0.55,17651,126.98388595581055
54.72,14,258860,258966,0.001,-43.58092968,503.6483278274536,3490,0.56,17664,128.32583770751953
53.93,14,258880,258987,0.001,-42.472508229999995,492.00940132141113,3491,0.57,17675,125.79122314453124
53.93,14,258980,259087,0.001,-41.62960542999999,431.93054847717286,3492,0.57,17708,126.93270111083984
54.35,14,259020,259137,0.001,-41.73605102,357.81893196105955,3493,0.57,17722,127.12703933715821
54.23,14,259060,259165,0.001,-41.5270457,366.236222076416,3494,0.57,17729,126.73420639038086
53.98,14,259080,259183,0.001,-41.555125849999996,517.4101222991943,3495,0.57,17734,125.8026237487793
54.03,14,,259197,,-41.5429255,,3496,0.57,17738,
53.09,14,259100,259203,0.001,-40.999339940000006,390.7787582397461,3497,0.58,17745,126.83655242919922
54.05,14,259200,259303,0.001,-42.08708953,512.6892862319946,3498,0.57,17769,125.34556350708007
54.86,14,259300,259403,0.001,-42.688089340000005,536.7716293334961,3499,0.56,17800,126.0013816833496
55.14,14,259320,259436,0.001,-42.79189624,491.1475311279297,3500,0.56,17810,123.90011520385742
54.22,14,259340,259444,0.001,-41.74477631,497.1108196258545,3501,0.57,17813,127.463525390625
55.13,14,259440,259544,0.001,-42.81437768999999,368.8148468017578,3502,0.56,17842,126.34598236083984
55.35,14,259480,259584,0.001,-43.076025800000004,547.7117370605469,3503,0.56,17854,125.42619323730469
55.43,14,,259598,,-43.091306519999996,,3504,0.56,17859,
54.57,14,259500,259612,0.001,-42.36679481000001,647.5102115631104,3505,0.57,17865,126.20177612304687
54.57,14,259600,259712,0.001,-43.19242344,586.2081304550171,3506,0.57,17893,123.93691635131836
53.7,14,259620,259725,0.001,-42.54268726,491.8338172912598,3507,0.58,17903,125.82609558105469
53.6,14,,259736,,-42.41157407,,3508,0.58,17907,
53.56,14,259640,259742,0.001,-42.279426759999986,413.4482416152954,3509,0.58,17910,126.23756103515625
53.56,14,259740,259842,0.001,-39.1076072,436.9896774291992,3510,0.58,17930,125.17664260864258
52.59,14,,259845,,-38.548067059999994,,3511,0.59,17932,
52.44,14,,259856,,-38.46717114999999,,3512,0.59,17940,
52.44,14,259840,259956,0.001,-38.524117219999994,410.4858097076416,3513,0.59,17960,125.55288619995117
52.88,14,259900,260005,0.001,-38.91134506,371.59475288391116,3514,0.59,17979,127.27598495483399
52.55,14,259920,260026,0.001,-39.082306880000004,386.9859901428223,3515,0.59,17985,128.0710594177246
52.65,14,259940,260059,0.001,-39.10017849,598.1742050170899,3516,0.59,17994,125.33544387817383
52.65,14,260040,260159,0.001,-40.40382623000001,411.3550827026367,3517,0.59,18013,126.47246627807617
53.44,14,260140,260259,0.001,-40.84623053,442.12801876068113,3518,0.58,18032,125.9249137878418
52.56,14,260160,260271,0.001,-39.99482633,446.4782529830933,3519,0.59,18037,126.77848587036132
52.56,14,260260,260371,0.001,-40.01912687,562.7758874893188,3520,0.59,18058,123.99850997924804
52.47,14,,260379,,-40.00475079,,3521,0.59,18061,
53.39,14,260360,260479,0.001,-40.6684835,343.13872241973877,3522,0.58,18081,127.8167823791504
54.13,14,260460,260579,0.001,-41.32941656,436.780064201355,3523,0.57,18101,125.40945510864258
54.13,14,260560,260679,0.001,-41.70975144,707.4923379898071,3524,0.57,18123,124.90834732055664
53.16,14,260580,260682,0.001,-41.018993290000004,468.2761522293091,3525,0.58,18124,127.24374618530274
53.46,14,260600,260718,0.001,-41.11805910000001,385.16893711090086,3526,0.58,18133,126.64564437866211
54.06,14,260700,260818,0.001,-41.56438389000001,480.9160785675049,3527,0.57,18166,126.21775665283204
54.06,14,260800,260918,0.001,-41.59147980000001,392.75510292053224,3528,0.57,18182,125.0366584777832
54.41,14,260860,260968,0.001,-41.684271710000004,410.09481754302976,3529,0.57,18195,125.76943893432617
54.41,14,260960,261068,0.001,-45.93595760000001,480.88369674682616,3530,0.57,18218,126.25995101928712
54.36,14,,261074,,-45.92994684,,3531,0.57,18221,
55.0,14,261060,261174,0.001,-47.702950490000006,412.592818069458,3532,0.56,18246,125.93937606811524
54.07,14,261080,261181,0.001,-47.038541540000004,356.49964179992674,3533,0.57,18248,126.23361282348633
53.52,14,261120,261226,0.001,-46.33790186,555.675051689148,3534,0.58,18259,127.11650161743164
54.25,14,261220,261326,0.001,-47.18908103,455.9145824432373,3535,0.57,18279,127.34597244262696
55.2,14,261320,261426,0.001,-47.55562556999999,385.6224666595459,3536,0.56,18305,125.41468353271485
54.79,14,,261432,,-47.001849039999996,,3537,0.56,18307,
54.98,14,261340,261457,0.001,-47.05172391999999,586.823224067688,3538,0.56,18315,127.0158462524414
55.15,14,261380,261487,0.001,-47.26178986,371.01101150512693,3539,0.56,18323,125.94224395751954
54.71,14,261400,261507,0.001,-47.06491946000001,511.23108596801757,3540,0.56,18328,127.81526107788086
53.92,14,261420,261528,0.001,-46.02537351000001,601.749882888794,3541,0.57,18345,125.53087463378907
54.26,14,261480,261581,0.001,-46.13219363000001,459.6221345901489,3542,0.57,18361,125.5521354675293
55.02,14,261580,261681,0.001,-46.50237225000001,488.81376552581787,3543,0.56,18394,126.22671127319336
54.14,14,,261693,,-45.54041653,,3544,0.57,18404,
54.14,14,261680,261793,0.001,-45.961534330000006,327.8522205352783,3545,0.57,18435,126.44415130615235
54.14,14,261780,261893,0.001,-45.683961159999996,355.75707216262816,3546,0.57,18460,127.12956848144532
53.57,14,261820,261936,0.001,-45.29203144,547.7354959487915,3547,0.58,18480,126.55388565063477
53.57,14,261920,262036,0.001,-44.87716576,391.350057220459,3548,0.58,18509,127.64190368652343
54.43,14,262020,262136,0.001,-46.83263029999999,385.78834638595583,3549,0.57,18543,125.25339279174804
54.43,14,262120,262236,0.001,-46.927791709999994,525.8181018829346,3550,0.57,18564,125.72856979370117
53.65,14,262140,262258,0.001,-45.77874856999999,444.32741394042966,3551,0.58,18568,125.75232315063477
54.57,14,262240,262358,0.001,-46.15274872999999,423.09174289703367,3552,0.57,18593,125.33296813964844
54.53,14,262260,262363,0.001,-46.09991444,347.66238956451417,3553,0.57,18595,125.82491302490234
54.53,14,262360,262463,0.001,-46.216787599999996,407.69068841934205,3554,0.57,18617,125.36859664916992
55.18,14,262460,262563,0.001,-46.11102348,521.5820644378662,3555,0.56,18653,127.15415802001954
55.09,14,,262569,,-46.08659345,,3556,0.56,18655,
55.28,14,262500,262619,0.001,-46.181333720000005,481.49923667907717,3557,0.56,18669,124.92393035888672
54.76,14,262520,262624,0.001,-45.83523273,448.45859775543215,3558,0.56,18672,126.29504852294922
55.53,14,262620,262724,0.001,-46.63949471,451.00936698913574,3559,0.55,18690,125.22676696777344
55.53,14,262720,262824,0.001,-42.60672090999999,604.2930139541626,3560,0.55,18708,123.16374359130859
55.89,14,262760,262863,0.001,-44.05190399,634.2612739562989,3561,0.55,18721,125.00782165527343
56.79,14,262860,262963,0.001,-44.886696979999996,296.46458225250245,3562,0.54,18740,125.81583938598632
55.94,14,,262978,,-44.4584709,,3563,0.55,18746,
56.09,14,262880,262998,0.001,-44.618250630000006,417.45908432006837,3564,0.55,18751,123.75382385253906
56.13,14,262900,263010,0.001,-44.69398317000001,383.4935339927673,3565,0.55,18760,125.57444686889649
55.29,14,262920,263026,0.001,-44.268093230000005,509.9726505279541,3566,0.56,18766,126.03506011962891
56.17,14,263020,263126,0.001,-44.88103584,476.4315510749817,3567,0.55,18791,125.57081909179688
56.17,13,263120,263226,0.001,-45.11502707,338.9727066040039,3568,0.55,18814,127.18610763549805
56.19,13,263140,263250,0.001,-45.38504868000001,372.7396966934204,3569,0.55,18821,124.6470832824707
55.26,13,,263257,,-44.674105520000005,,3570,0.56,18824,
55.23,13,263160,263262,0.001,-44.66745971,467.52883434295654,3571,0.56,18826,125.7949836730957
55.23,13,263260,263362,0.001,-44.77248684999999,522.281961631775,3572,0.56,18848,123.33386993408203
54.91,13,263320,263430,0.001,-44.66290892999999,305.19253063201904,3573,0.57,18861,126.83668060302735
54.82,13,,263433,,-44.588658339999995,,3574,0.57,18863,
54.87,13,263340,263442,0.001,-44.688525309999996,588.9145906448364,3575,0.57,18866,124.4035545349121
54.38,13,263380,263493,0.001,-44.321407,303.0025917053223,3576,0.58,18878,126.74559020996094
55.16,13,263480,263593,0.001,-45.18582183,630.7528234481812,3577,0.57,18896,125.0139144897461
55.92,13,263560,263676,0.001,-45.473549000000006,379.52318534851076,3578,0.57,18921,125.82000961303712
55.44,13,263620,263728,0.001,-45.16790739000001,464.1988454818726,3579,0.58,18935,126.6552505493164
54.84,13,263660,263768,0.001,-44.28796667,402.95417642593384,3580,0.59,18946,125.73113327026367
55.7,13,263760,263868,0.001,-45.51993499,548.1520141601562,3581,0.58,18964,124.16440963745117
54.8,13,,263878,,-40.82547697,,3582,0.59,18973,
54.94,13,263780,263896,0.001,-40.864491900000004,540.6608667373657,3583,0.59,18979,126.17133255004883
54.07,13,263800,263909,0.001,-40.2772195,429.27224559783934,3584,0.6,18983,125.21208419799805
54.48,13,263840,263958,0.001,-40.32929385999999,534.8584167480469,3585,0.6,19001,124.29715347290039
53.56,13,263860,263966,0.001,-39.24059912,394.1843972206116,3586,0.61,19004,125.80343017578124
52.74,13,263880,263984,0.001,-36.631794299999996,506.8569120407104,3587,0.62,19009,124.76948776245118
51.9,13,,264000,,-35.62390818,,3588,0.63,19013,
51.9,13,263980,264100,0.001,-35.40676569,456.55112133026125,3589,0.63,19033,125.36756896972656
51.93,13,264040,264159,0.001,-35.280574269999995,357.98216915130615,3590,0.63,19046,127.19584350585937
52.72,13,264140,264259,0.001,-35.95997894999999,547.2981693267823,3591,0.62,19067,125.20327987670899
52.07,13,264180,264294,0.001,-35.654135939999996,630.2178951263428,3592,0.63,19085,124.26010437011719
52.57,13,264280,264394,0.001,-36.828552259999995,480.3429615020752,3593,0.62,19109,124.58792190551758
52.4,13,264300,264405,0.001,-36.57592047,332.6802318572998,3594,0.62,19113,126.58390960693359
