time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,time/fps,rollout/ep_len_mean,time/iterations,train/n_updates,train/loss,train/clip_range,train/explained_variance,train/approx_kl,train/std,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/clip_fraction,train/learning_rate
21005,-545.95119153,375800,17,100.0,758,18780,1366.69775390625,0.2,-0.09813082218170166,1.0990571,0.8601285219192505,-7.604654121398926,-0.010647536166015926,2750.5978515625,0.643999981880188,0.0003
21027,-546.44443742,375900,17,100.0,759,18785,1258.0203857421875,0.2,0.05615198612213135,0.3095787,0.8602209091186523,-7.60532169342041,0.004418064549099654,2537.12392578125,0.5079999923706054,0.0003
21062,-546.2436723899999,376000,17,100.0,760,18790,1254.566650390625,0.2,-0.022151708602905273,0.29409292,0.8602678179740906,-7.605846500396728,-0.0049872358373249884,2518.658984375,0.5639999866485595,0.0003
21093,-546.59183447,376100,17,100.0,761,18795,1297.4898681640625,0.2,0.026463627815246582,0.1283315,0.8603124022483826,-7.606162643432617,-0.014039384521583997,2616.971337890625,0.41399999260902404,0.0003
21122,-546.56700179,376200,17,100.0,762,18800,1355.633544921875,0.2,-0.0758126974105835,0.2405195,0.8603367805480957,-7.606401157379151,-0.009873817317202337,2715.814892578125,0.5019999980926514,0.0003
21152,-546.6820811100001,376300,17,100.0,763,18805,1344.360595703125,0.2,-0.006274580955505371,0.70953965,0.8603509664535522,-7.60662612915039,0.0040975037845782936,2714.37939453125,0.6579999804496766,0.0003
21168,-546.66659354,376400,17,100.0,764,18810,1354.008544921875,0.2,0.007893979549407959,1.671647,0.8602949380874634,-7.60638198852539,-0.014224090895731933,2740.420703125,0.7059999942779541,0.0003
21180,-547.28645265,376500,17,100.0,765,18815,1440.1573486328125,0.2,-0.016646623611450195,0.5818101,0.860336184501648,-7.606248283386231,-0.0026460766373929802,2900.053466796875,0.6379999876022339,0.0003
21205,-547.1624858800001,376600,17,100.0,766,18820,1420.5426025390625,0.2,-0.10355496406555176,0.29816195,0.8603938817977905,-7.606612586975098,-0.020138185859104853,2845.241064453125,0.5479999899864196,0.0003
21227,-547.33462314,376700,17,100.0,767,18825,1266.0706787109375,0.2,0.030098021030426025,0.28202617,0.8603679537773132,-7.606791877746582,-0.0009392499607201899,2530.81044921875,0.5859999895095825,0.0003
21248,-548.09408912,376800,17,100.0,768,18830,1308.0767822265625,0.2,0.08014237880706787,0.20175093,0.8602900505065918,-7.6064292907714846,-0.004225164435047191,2638.950634765625,0.42599997818470003,0.0003
21267,-548.28131122,376900,17,100.0,769,18835,1446.4136962890625,0.2,-0.04486739635467529,1.5408621,0.8601424098014832,-7.6056544303894045,-0.006707907616510056,2895.5546875,0.6999999761581421,0.0003
21283,-549.1086080099999,377000,17,100.0,770,18840,1411.1199951171875,0.2,0.030847370624542236,0.4231133,0.8601388931274414,-7.605073928833008,-0.00726515076130454,2831.5927734375,0.5879999876022339,0.0003
21305,-549.0652267600001,377100,17,100.0,771,18845,1460.4146728515625,0.2,-0.1675252914428711,1.2029371,0.860177218914032,-7.605213069915772,-0.00585761621587153,2924.47255859375,0.677999985218048,0.0003
21326,-549.2284068299999,377200,17,100.0,772,18850,1263.52978515625,0.2,0.08066201210021973,1.1992402,0.8601419925689697,-7.605318832397461,0.010087716801353962,2540.351708984375,0.7,0.0003
21354,-549.5131630100001,377300,17,100.0,773,18855,1374.6553955078125,0.2,0.06674385070800781,0.946947,0.8600665330886841,-7.604903984069824,0.008191246370552107,2757.84912109375,0.643999981880188,0.0003
21374,-549.87457942,377400,17,100.0,774,18860,1503.2100830078125,0.2,-0.02619922161102295,11.19905,0.8601524233818054,-7.604822063446045,-0.022958297861623577,3007.141015625,0.7659999966621399,0.0003
21389,-550.2021195300001,377500,17,100.0,775,18865,1492.790283203125,0.2,-0.08086347579956055,1.8786093,0.8603247404098511,-7.60560359954834,0.012884492229204625,3011.064501953125,0.7039999961853027,0.0003
21401,-550.7678100100001,377600,17,100.0,776,18870,1437.1552734375,0.2,-0.06680691242218018,0.7461229,0.8605276942253113,-7.607009220123291,0.0028446511219954117,2888.706884765625,0.6079999804496765,0.0003
21412,-550.66349638,377700,17,100.0,777,18875,1348.0975341796875,0.2,0.0005468130111694336,0.20447117,0.8606187701225281,-7.6080322265625,-0.009807956456643296,2701.853173828125,0.42599998563528063,0.0003
21425,-550.9790498699999,377800,17,100.0,778,18880,1347.3602294921875,0.2,0.006010174751281738,0.78351223,0.8607067465782166,-7.608644104003906,-0.008088294781919103,2707.027734375,0.6739999890327454,0.0003
21441,-550.6288203099999,377900,17,100.0,779,18885,1341.197998046875,0.2,0.03585928678512573,1.2596416,0.8607988357543945,-7.609259033203125,-0.012513934664457337,2691.389501953125,0.6479999780654907,0.0003
21456,-551.1284197800001,378000,17,100.0,780,18890,1411.701904296875,0.2,-0.04625427722930908,0.55998987,0.8608552813529968,-7.609806823730469,-9.296901334892027e-05,2835.179052734375,0.6399999856948853,0.0003
21469,-551.22708302,378100,17,100.0,781,18895,1326.8607177734375,0.2,0.016799330711364746,1.2961712,0.8609153032302856,-7.610165405273437,-0.007910250507848104,2658.348974609375,0.6779999732971191,0.0003
21489,-550.66540963,378200,17,100.0,782,18900,1313.611328125,0.2,0.013521015644073486,0.27177754,0.8609921336174011,-7.610617446899414,0.004290741209115367,2652.600830078125,0.5339999914169311,0.0003
21505,-551.25800956,378300,17,100.0,783,18905,1389.8109130859375,0.2,-0.017061948776245117,0.2909898,0.8610469698905945,-7.611087799072266,-0.00445353023824282,2793.48994140625,0.5379999816417694,0.0003
21524,-551.9027557799999,378400,17,100.0,784,18910,1356.0582275390625,0.2,-0.03459656238555908,0.34328708,0.8611104488372803,-7.611440849304199,-0.012498744660115335,2736.555908203125,0.5439999818801879,0.0003
21538,-551.74919837,378500,17,100.0,785,18915,1314.23828125,0.2,-0.016363859176635742,1.9286374,0.861217737197876,-7.612064075469971,0.010420570353744552,2630.50986328125,0.6879999876022339,0.0003
21552,-551.8241094599999,378600,17,100.0,786,18920,1287.653564453125,0.2,0.02814197540283203,2.5131226,0.8613381385803223,-7.612834739685058,0.025414600432122826,2586.58203125,0.7239999771118164,0.0003
21568,-552.12694802,378700,17,100.0,787,18925,1341.0904541015625,0.2,0.0018257498741149902,2.6940918,0.8614293336868286,-7.613701915740966,-0.014112340412975755,2688.212060546875,0.7199999928474426,0.0003
21583,-552.4627410200001,378800,17,100.0,788,18930,1382.9918212890625,0.2,-0.03620445728302002,1.0480074,0.8613753318786621,-7.614022254943848,0.028132944465323818,2776.06103515625,0.6619999885559082,0.0003
21597,-553.0516492400001,378900,17,100.0,789,18935,1394.0750732421875,0.2,-0.0231248140335083,0.32782644,0.8612536191940308,-7.613366317749024,-0.012093194782210048,2803.37119140625,0.49799999594688416,0.0003
21611,-553.78318876,379000,17,100.0,790,18940,1416.2496337890625,0.2,-0.002316117286682129,0.2699242,0.8611838817596436,-7.612662029266358,-0.008513327468244824,2836.166748046875,0.5519999861717224,0.0003
21629,-553.77316537,379100,17,100.0,791,18945,1428.535400390625,0.2,-0.028450727462768555,0.6773399,0.8611617088317871,-7.612305641174316,-0.0031161451230218517,2864.490234375,0.6619999766349792,0.0003
21643,-554.16916867,379200,17,100.0,792,18950,1398.261962890625,0.2,0.021503329277038574,2.1141534,0.8612316846847534,-7.612519550323486,0.001791896810027538,2807.9140625,0.715999984741211,0.0003
21659,-553.91709589,379300,17,100.0,793,18955,1416.13623046875,0.2,0.010503292083740234,0.49358985,0.8612029552459717,-7.6127725601196286,0.01961702648550272,2850.757666015625,0.6299999833106995,0.0003
21678,-554.0842725200001,379400,17,100.0,794,18960,1406.9981689453125,0.2,-0.029397010803222656,0.61805844,0.8611270189285278,-7.612363243103028,-0.004955153344781138,2821.9525390625,0.6639999747276306,0.0003
21695,-553.8535640400002,379500,17,100.0,795,18965,1335.6336669921875,0.2,-0.0002840757369995117,0.39267898,0.8610533475875854,-7.61190242767334,-0.0184397614444606,2676.23603515625,0.5559999823570252,0.0003
21711,-553.79118397,379600,17,100.0,796,18970,1320.14013671875,0.2,-0.05384218692779541,0.904344,0.8609234094619751,-7.611174774169922,-0.00713584130644449,2647.270458984375,0.6699999809265137,0.0003
21722,-553.94132167,379700,17,100.0,797,18975,1267.602783203125,0.2,0.05127060413360596,0.7788681,0.8608936071395874,-7.610556316375733,-0.0043161468012840485,2536.859716796875,0.6579999923706055,0.0003
21735,-554.36155318,379800,17,100.0,798,18980,1392.1627197265625,0.2,-0.06617546081542969,0.4318441,0.8608795404434204,-7.6104341506958,0.004420575933181681,2818.62607421875,0.5759999871253967,0.0003
21749,-554.99491708,379900,17,100.0,799,18985,1346.2421875,0.2,0.02553856372833252,0.44294554,0.8608900904655457,-7.610433769226074,-0.007908852346008643,2689.318408203125,0.5879999876022339,0.0003
21764,-555.1316332099999,380000,17,100.0,800,18990,1393.65234375,0.2,-0.024294734001159668,4.0651,0.8610334396362305,-7.610818195343017,-0.005970031485776417,2793.05859375,0.7419999957084655,0.0003
21777,-555.37120152,380100,17,100.0,801,18995,1393.066650390625,0.2,-0.003955721855163574,0.36637068,0.8611385226249695,-7.611699390411377,0.0695252946614346,2795.1341796875,0.6319999933242798,0.0003
21795,-555.77939254,380200,17,100.0,802,19000,1411.1195068359375,0.2,0.006392300128936768,0.5595941,0.8612289428710938,-7.612363624572754,-0.007202817589859478,2815.46396484375,0.6639999866485595,0.0003
21810,-556.10778433,380300,17,100.0,803,19005,1437.925048828125,0.2,-0.019180774688720703,10.929151,0.8612302541732788,-7.612668418884278,0.0025941675412468612,2880.500048828125,0.7859999775886536,0.0003
21824,-556.7099718899999,380400,17,100.0,804,19010,1415.27734375,0.2,-0.020218491554260254,2.9070842,0.8612308502197266,-7.612691593170166,0.009978209369000979,2838.80048828125,0.7339999914169312,0.0003
21840,-557.0345335099998,380500,17,100.0,805,19015,1403.265869140625,0.2,0.028086364269256592,1.5460726,0.8612290620803833,-7.61265754699707,0.004837651095294859,2814.224072265625,0.693999981880188,0.0003
21858,-557.04034158,380600,17,100.0,806,19020,1435.1065673828125,0.2,-0.009758949279785156,0.2811598,0.861250102519989,-7.612754154205322,-0.0017271517557674088,2880.72802734375,0.529999977350235,0.0003
21874,-557.05935267,380700,17,100.0,807,19025,1409.233642578125,0.2,0.01829296350479126,0.30876154,0.8612701892852783,-7.612920570373535,-0.012569651455123676,2820.012744140625,0.5399999976158142,0.0003
21895,-557.18926101,380800,17,100.0,808,19030,1408.03271484375,0.2,-0.01557457447052002,2.4824877,0.8613742589950562,-7.613396072387696,-0.0018088424680172467,2817.51943359375,0.699999988079071,0.0003
21913,-557.32748994,380900,17,100.0,809,19035,1381.8419189453125,0.2,-0.011802434921264648,8.019681,0.8614083528518677,-7.613958072662354,-0.007969844652689063,2767.01962890625,0.7599999785423279,0.0003
21926,-557.5341819500001,381000,17,100.0,810,19040,1338.2760009765625,0.2,0.038928449153900146,6.406889,0.8614353537559509,-7.613984107971191,0.028949897141137625,2696.44091796875,0.7539999842643738,0.0003
21941,-557.7608108300001,381100,17,100.0,811,19045,1407.468505859375,0.2,-0.04145002365112305,1.0736934,0.8615612983703613,-7.614564514160156,0.004238263244042173,2812.280517578125,0.6759999871253968,0.0003
21961,-558.01567216,381200,17,100.0,812,19050,1320.7025146484375,0.2,0.08906763792037964,0.28678703,0.8615829348564148,-7.615069103240967,-0.010008284456853289,2653.734130859375,0.5539999961853027,0.0003
21978,-558.12193837,381300,17,100.0,813,19055,1491.4478759765625,0.2,-0.17118990421295166,0.10528425,0.8615572452545166,-7.615064334869385,-0.012292613691533916,3005.772119140625,0.39999998807907106,0.0003
21993,-558.49014101,381400,17,100.0,814,19060,1282.642822265625,0.2,0.016200244426727295,0.044441555,0.8615104556083679,-7.614808559417725,-0.007000994519330561,2563.241162109375,0.3499999850988388,0.0003
22008,-558.3992957300001,381500,17,100.0,815,19065,1298.839111328125,0.2,0.030292809009552002,0.99648297,0.8615432977676392,-7.614677238464355,-0.002366945263929665,2609.578466796875,0.6759999871253968,0.0003
22030,-558.53345475,381600,17,100.0,816,19070,1339.075439453125,0.2,0.009379804134368896,9.53069,0.8617388606071472,-7.61544189453125,-0.009330884020801022,2683.848779296875,0.7639999866485596,0.0003
22065,-558.77053386,381700,17,100.0,817,19075,1346.5369873046875,0.2,-0.0025478601455688477,1.4884454,0.8616761565208435,-7.616054344177246,0.056377857267216315,2697.835595703125,0.7179999828338623,0.0003
22099,-559.32784055,381800,17,100.0,818,19080,1398.0115966796875,0.2,-0.03810691833496094,0.4953766,0.861595630645752,-7.6154743194580075,-0.011222290768637322,2825.70927734375,0.5859999895095825,0.0003
22124,-559.89843812,381900,17,100.0,819,19085,1370.729736328125,0.2,0.027919769287109375,0.29078907,0.8615325689315796,-7.614925575256348,-0.01010488466199604,2749.16611328125,0.5879999876022339,0.0003
22156,-560.33910677,382000,17,100.0,820,19090,1438.204345703125,0.2,-0.032773733139038086,0.16590987,0.8614446520805359,-7.614451694488525,-0.011686149615707108,2887.8640625,0.3639999836683273,0.0003
22184,-560.7132300600001,382100,17,100.0,821,19095,1462.53076171875,0.2,0.03552812337875366,0.4116703,0.8613695502281189,-7.613890075683594,-0.013130053900022176,2936.410400390625,0.5980000019073486,0.0003
22209,-560.8500020500001,382200,17,100.0,822,19100,1558.9678955078125,0.2,-0.1097794771194458,0.37456083,0.8613170385360718,-7.6134415626525875,0.0007930393650894985,3155.2181640625,0.6399999976158142,0.0003
22234,-561.0859069700001,382300,17,100.0,823,19105,1419.5694580078125,0.2,-0.0016683340072631836,2.299749,0.8613966703414917,-7.613426971435547,-0.007774122964474372,2863.22763671875,0.6739999771118164,0.0003
22246,-561.1719649400001,382400,17,100.0,824,19110,1412.7601318359375,0.2,-0.07442831993103027,0.5503939,0.8614614009857178,-7.61394567489624,0.0005041628130129539,2821.621533203125,0.6079999804496765,0.0003
22275,-561.32396312,382500,17,100.0,825,19115,1276.703369140625,0.2,-0.0022274255752563477,5.2514515,0.8616997003555298,-7.6149476051330565,-1.35794747620821e-05,2560.705615234375,0.7399999856948852,0.0003
22289,-561.09447704,382600,17,100.0,826,19120,1271.5421142578125,0.2,-0.005367636680603027,2.409746,0.8616966009140015,-7.615967464447022,0.008661699424555991,2556.4892578125,0.7239999771118164,0.0003
22300,-560.99331135,382700,17,100.0,827,19125,1232.507568359375,0.2,0.006725788116455078,1.0636706,0.8616307973861694,-7.615599250793457,-0.014490976050365135,2488.447900390625,0.6659999847412109,0.0003
22317,-561.4620182699999,382800,17,100.0,828,19130,1272.099609375,0.2,0.023223400115966797,0.24212566,0.8615567088127136,-7.615089321136475,-0.00933928556041792,2548.09228515625,0.5539999783039093,0.0003
22331,-561.72123404,382900,17,100.0,829,19135,1330.4434814453125,0.2,0.002435028553009033,0.38060242,0.861495852470398,-7.61465368270874,-0.015266586214420386,2667.285302734375,0.5079999923706054,0.0003
22349,-561.91492844,383000,17,100.0,830,19140,1367.201171875,0.2,-0.019553542137145996,0.3083968,0.8614364862442017,-7.614191722869873,-0.011708665490004933,2734.67490234375,0.5859999775886535,0.0003
22361,-561.88852501,383100,17,100.0,831,19145,1353.14208984375,0.2,0.0038790106773376465,0.31993246,0.8614047765731812,-7.613927364349365,-0.007422538354876451,2716.0837890625,0.5399999856948853,0.0003
22376,-562.48237217,383200,17,100.0,832,19150,1381.8802490234375,0.2,-0.0228424072265625,0.16074035,0.8613617420196533,-7.613678932189941,-0.015460867732872429,2767.80703125,0.4679999887943268,0.0003
22388,-562.4056276700001,383300,17,100.0,833,19155,1348.108154296875,0.2,-0.05223441123962402,3.1694372,0.8614425659179688,-7.613766479492187,-0.01640443269861862,2708.838623046875,0.6819999814033508,0.0003
22411,-562.4966050799999,383400,17,100.0,834,19160,1298.4417724609375,0.2,0.047326505184173584,2.7010424,0.8615039587020874,-7.6141886711120605,0.011354803839640226,2604.763720703125,0.721999979019165,0.0003
22429,-562.4781521699999,383500,17,100.0,835,19165,1373.70361328125,0.2,-0.11892366409301758,0.9626985,0.8614773750305176,-7.614458656311035,0.016987215511471733,2750.66806640625,0.6399999856948853,0.0003
22445,-562.61167686,383600,17,100.0,836,19170,1250.278564453125,0.2,0.06501907110214233,0.15794143,0.8614444136619568,-7.614158725738525,-0.013875155053392518,2505.71923828125,0.5099999904632568,0.0003
22464,-562.67900853,383700,17,100.0,837,19175,1344.8548583984375,0.2,-0.004158735275268555,0.82143766,0.861447811126709,-7.614060115814209,-0.0023991612677491505,2699.946826171875,0.6319999814033508,0.0003
22484,-562.90394664,383800,17,100.0,838,19180,1367.8309326171875,0.2,0.031055927276611328,0.8233081,0.8614386320114136,-7.614039897918701,-0.01870121452211606,2742.7513671875,0.6459999918937683,0.0003
22504,-562.79189681,383900,17,100.0,839,19185,1420.7249755859375,0.2,-0.11524522304534912,2.4094818,0.861484944820404,-7.614192295074463,0.00934041768196039,2846.576708984375,0.7179999828338623,0.0003
22537,-563.0749142299999,384000,17,100.0,840,19190,1276.0283203125,0.2,0.051062047481536865,1.0118339,0.8614780306816101,-7.614258289337158,-0.007222773257672089,2555.50263671875,0.677999985218048,0.0003
22552,-562.77533419,384100,17,100.0,841,19195,1324.5826416015625,0.2,-0.06624925136566162,0.85505164,0.8614962100982666,-7.614391803741455,-0.0012405527784721925,2663.12294921875,0.6679999828338623,0.0003
22567,-563.0158112499998,384200,17,100.0,842,19200,1252.517578125,0.2,0.07946211099624634,0.5068354,0.8614758253097534,-7.614406585693359,-0.010498140923664323,2509.838818359375,0.5879999876022339,0.0003
22583,-562.9977722599999,384300,17,100.0,843,19205,1385.0574951171875,0.2,-0.07497048377990723,0.13449004,0.8614636659622192,-7.614378929138184,-0.011305450081999879,2776.381689453125,0.4199999958276749,0.0003
22599,-563.2569389299999,384400,17,100.0,844,19210,1334.3565673828125,0.2,0.024982571601867676,0.2771409,0.8614238500595093,-7.614228534698486,-0.017521165177458897,2677.50869140625,0.5099999845027924,0.0003
22616,-563.41973941,384500,17,100.0,845,19215,1397.2530517578125,0.2,-0.11683642864227295,0.14207417,0.8613938093185425,-7.614008140563965,-0.010356597684585722,2805.120947265625,0.4779999852180481,0.0003
22631,-562.9166879300001,384600,16,100.0,846,19220,1255.548095703125,0.2,-0.00538945198059082,0.066172436,0.8613819479942322,-7.613852024078369,-0.011496110715961549,2514.5568359375,0.33599998950958254,0.0003
22644,-563.38170748,384700,16,100.0,847,19225,1244.05908203125,0.2,0.09916245937347412,0.5529794,0.8614282608032227,-7.613950443267822,-0.01141586082521826,2498.4708984375,0.6079999804496765,0.0003
22657,-563.2311375600001,384800,16,100.0,848,19230,1382.2457275390625,0.2,-0.13182473182678223,0.8464917,0.8614816665649414,-7.614354038238526,-0.006009254298987798,2771.72353515625,0.6819999933242797,0.0003
22671,-563.04437521,384900,16,100.0,849,19235,1227.6063232421875,0.2,-0.015242815017700195,0.9780623,0.8615036010742188,-7.61458044052124,-0.004336604929994792,2466.875146484375,0.6419999837875366,0.0003
22687,-563.2797097199999,385000,16,100.0,850,19240,1227.0985107421875,0.2,0.044165074825286865,0.49581814,0.8614392280578613,-7.614485549926758,0.004425447362154955,2461.947119140625,0.5819999814033509,0.0003
22699,-563.21863454,385100,16,100.0,851,19245,1313.77734375,0.2,-0.062178730964660645,0.16089824,0.8614006042480469,-7.614019870758057,-0.013802021228184459,2632.39365234375,0.46199997663497927,0.0003
22717,-563.1253199600001,385200,16,100.0,852,19250,1235.0762939453125,0.2,0.052227795124053955,1.2679882,0.8614946603775024,-7.614117622375488,-0.0012013005078188143,2475.935205078125,0.6759999752044678,0.0003
22743,-562.8268398399999,385300,16,100.0,853,19255,1305.6212158203125,0.2,-0.0411834716796875,1.3943521,0.8616492748260498,-7.614951705932617,0.002188385074259713,2626.130224609375,0.6479999899864197,0.0003
22767,-563.28292075,385400,16,100.0,854,19260,1301.1883544921875,0.2,0.07547545433044434,0.39224282,0.8617674112319946,-7.615942287445068,-0.00732958399457857,2609.438671875,0.5939999938011169,0.0003
22787,-563.7870308500001,385500,16,100.0,855,19265,1431.37841796875,0.2,0.02330571413040161,12.957768,0.8618413805961609,-7.616674995422363,-0.012350859193247743,2864.9724609375,0.7759999752044677,0.0003
22800,-563.76081199,385600,16,100.0,856,19270,1411.9222412109375,0.2,-0.11562168598175049,1.7986289,0.861893355846405,-7.617180252075196,0.004198736221587751,2854.00048828125,0.7119999885559082,0.0003
22814,-563.8317818500001,385700,16,100.0,857,19275,1318.1168212890625,0.2,0.006645321846008301,0.3323287,0.8619198799133301,-7.617545795440674,-0.0044540671209688295,2639.15263671875,0.4879999876022339,0.0003
22825,-564.45881797,385800,16,100.0,858,19280,1373.557373046875,0.2,-0.0278245210647583,0.10924384,0.8619591593742371,-7.617826461791992,-0.01327037399269102,2757.06162109375,0.40399999022483823,0.0003
22851,-564.30814432,385900,16,100.0,859,19285,1370.9110107421875,0.2,0.04253131151199341,6.6839185,0.8621739149093628,-7.618651485443115,-0.006814159185159952,2742.8470703125,0.7179999828338623,0.0003
22885,-564.32623576,386000,16,100.0,860,19290,1437.1138916015625,0.2,-0.06941056251525879,1.3732116,0.8623725175857544,-7.620154857635498,-0.006815916977939196,2887.053173828125,0.7099999904632568,0.0003
22932,-564.16183807,386100,16,100.0,861,19295,1376.5015869140625,0.2,0.01852238178253174,0.32023826,0.8624767065048218,-7.621302890777588,-0.005130867885418411,2771.779296875,0.571999990940094,0.0003
22959,-564.42291943,386200,16,100.0,862,19300,1435.89990234375,0.2,-0.02214527130126953,1.19668,0.8626140356063843,-7.622169780731201,-0.01647656705972622,2892.4833984375,0.6539999961853027,0.0003
22984,-564.81034888,386300,16,100.0,863,19305,1450.513916015625,0.2,-0.014381766319274902,0.6665509,0.8627290725708008,-7.623011493682862,-0.0029712579926126637,2921.9537109375,0.649999988079071,0.0003
23006,-564.9916748899999,386400,16,100.0,864,19310,1444.1881103515625,0.2,-0.036302924156188965,1.3847444,0.8628570437431335,-7.623935127258301,0.0025242222756787667,2891.642626953125,0.6959999799728394,0.0003
23025,-564.5407477399999,386500,16,100.0,865,19315,1407.029052734375,0.2,-0.04149889945983887,1.8132228,0.8629671335220337,-7.624764633178711,0.016436923868604937,2820.556298828125,0.7139999866485596,0.0003
23047,-565.0913768,386600,16,100.0,866,19320,1340.57958984375,0.2,0.0020522475242614746,0.49927077,0.862633466720581,-7.62464714050293,0.01174057741445722,2693.569091796875,0.6639999747276306,0.0003
23075,-565.6971728,386700,16,100.0,867,19325,1409.6585693359375,0.2,0.038548052310943604,0.88238114,0.8622215986251831,-7.621625518798828,-0.00019227216871513518,2816.257666015625,0.6459999799728393,0.0003
23102,-565.0331327,386800,16,100.0,868,19330,1459.454345703125,0.2,-0.15682566165924072,1.0842735,0.8619524836540222,-7.619163894653321,-0.001896397559903562,2932.3513671875,0.6239999771118164,0.0003
23136,-565.21608399,386900,16,100.0,869,19335,1296.2791748046875,0.2,0.09793496131896973,0.77127117,0.8617938756942749,-7.617642498016357,-0.010481792256177869,2603.69736328125,0.6279999852180481,0.0003
23167,-564.84464665,387000,16,100.0,870,19340,1427.011962890625,0.2,-0.044657349586486816,0.285851,0.8616906404495239,-7.61668701171875,-0.013219656676665182,2861.61376953125,0.5539999902248383,0.0003
23192,-564.9907112,387100,16,100.0,871,19345,1375.5379638671875,0.2,-0.09706032276153564,0.2367597,0.8615559339523315,-7.615913963317871,-0.007298258693845127,2768.16162109375,0.47199998795986176,0.0003
23213,-564.89937354,387200,16,100.0,872,19350,1268.195556640625,0.2,0.034032464027404785,0.2838526,0.8614999651908875,-7.61515703201294,-0.01155674516412546,2542.44375,0.5179999828338623,0.0003
23229,-564.45872307,387300,16,100.0,873,19355,1329.6065673828125,0.2,0.0022592544555664062,0.4315021,0.8614588975906372,-7.614842510223388,-0.005686971441173227,2666.123779296875,0.6019999861717225,0.0003
23246,-564.25087226,387400,16,100.0,874,19360,1337.3104248046875,0.2,0.03772813081741333,0.7288049,0.861306369304657,-7.614199638366699,-0.0009072447326616384,2680.188232421875,0.6639999747276306,0.0003
23263,-564.09332994,387500,16,100.0,875,19365,1392.5933837890625,0.2,-0.04983210563659668,1.5647823,0.861254096031189,-7.6134851455688475,-0.0172263218461012,2795.61708984375,0.6699999928474426,0.0003
23281,-563.6695226899999,387600,16,100.0,876,19370,1301.91064453125,0.2,-0.03687942028045654,0.951947,0.8612281084060669,-7.61320390701294,0.0011174467392265797,2623.179345703125,0.6719999790191651,0.0003
23294,-563.93018146,387700,16,100.0,877,19375,1286.3284912109375,0.2,0.04566490650177002,0.84462833,0.8613178730010986,-7.613351154327392,-0.0032257805309200195,2575.35205078125,0.6559999942779541,0.0003
23309,-563.84933988,387800,16,100.0,878,19380,1354.1903076171875,0.2,-0.024434924125671387,0.88037807,0.8613921999931335,-7.613971805572509,-0.007522366385819624,2715.8705078125,0.6479999899864197,0.0003
23348,-563.8964265500001,387900,16,100.0,879,19385,1330.2987060546875,0.2,-0.049236297607421875,17.199953,0.8616670370101929,-7.615044498443604,-0.01737568503813236,2665.60234375,0.771999990940094,0.0003
23369,-563.56191451,388000,16,100.0,880,19390,1284.58740234375,0.2,-0.038759469985961914,4.929558,0.86180180311203,-7.616528415679932,0.00363931906176731,2578.37060546875,0.7579999804496765,0.0003
23383,-563.5991022000001,388100,16,100.0,881,19395,1263.3841552734375,0.2,0.07988190650939941,2.4924343,0.8618842363357544,-7.6173240661621096,0.0033645134531980147,2541.221337890625,0.7419999718666077,0.0003
23401,-564.45718489,388200,16,100.0,882,19400,1413.283447265625,0.2,-0.04125690460205078,1.0448322,0.8619420528411865,-7.61776819229126,0.02625164745550137,2851.635302734375,0.7019999980926513,0.0003
23415,-564.1690462800001,388300,16,100.0,883,19405,1385.317138671875,0.2,-0.01230776309967041,0.42009893,0.8619168996810913,-7.618001174926758,-0.013889147683948977,2769.789453125,0.5399999916553497,0.0003
23431,-564.1501592000001,388400,16,100.0,884,19410,1419.378173828125,0.2,-0.029424309730529785,0.28265157,0.8618940114974976,-7.617754077911377,-0.012717059889109806,2853.61064453125,0.5219999730587006,0.0003
23447,-564.18722661,388500,16,100.0,885,19415,1366.6749267578125,0.2,-0.008272290229797363,0.38945773,0.8618857264518738,-7.617652416229248,-0.004450536739022936,2740.828125,0.5579999804496765,0.0003
23462,-564.3102685100001,388600,16,100.0,886,19420,1347.5201416015625,0.2,0.06001526117324829,1.6452137,0.8619279265403748,-7.6177469253540036,-0.014838809624052374,2700.01142578125,0.693999981880188,0.0003
23479,-564.2006470200001,388700,16,100.0,887,19425,1429.8421630859375,0.2,-0.09866726398468018,2.2804184,0.8619984984397888,-7.618141746520996,0.014631668498623185,2866.008935546875,0.7259999871253967,0.0003
23501,-564.41575622,388800,16,100.0,888,19430,1338.455322265625,0.2,0.04757291078567505,1.1128541,0.8620461225509644,-7.618488407135009,-0.004522977702436037,2697.5126953125,0.6339999914169312,0.0003
23513,-564.2923778500001,388900,16,100.0,889,19435,1438.7618408203125,0.2,0.00783395767211914,1.5441929,0.862172544002533,-7.6190825462341305,0.005528516605500045,2875.780859375,0.6919999837875366,0.0003
23536,-563.92560426,389000,16,100.0,890,19440,1462.7080078125,0.2,-0.08731496334075928,0.44441363,0.8621739745140076,-7.619496822357178,0.008002485308679752,2935.09375,0.621999990940094,0.0003
23553,-563.7519812600001,389100,16,100.0,891,19445,1345.1085205078125,0.2,0.05578434467315674,0.4698879,0.8622697591781616,-7.619802188873291,-0.008982251063571312,2692.45205078125,0.5799999892711639,0.0003
23572,-563.66798769,389200,16,100.0,892,19450,1416.2020263671875,0.2,-0.011819005012512207,2.6922412,0.8623465299606323,-7.620447826385498,0.005061311737517826,2837.509814453125,0.7379999876022338,0.0003
