rollout/ep_rew_mean,train/n_updates,time/fps,time/time_elapsed,rollout/ep_len_mean,train/critic_loss,time/episodes,train/learning_rate,rollout/success rate,train/actor_loss,time/total timesteps
-24.07460371,337520,31,10810,42.76,482.7387279510498,5245,0.001,0.66,126.8102294921875,337629
-24.07668003,,31,10813,42.79,,5246,,0.66,,337639
-24.110638780000002,337540,31,10815,42.77,383.0632432937622,5247,0.001,0.66,127.50429840087891,337643
-23.99694256,337640,31,10845,42.77,524.755973815918,5248,0.001,0.66,125.61231384277343,337743
-24.241987310000003,337660,31,10856,42.91,497.13319816589353,5249,0.001,0.66,126.27998809814453,337764
-24.626143820000003,337760,31,10879,43.69,636.6325267791748,5250,0.001,0.65,124.84835433959961,337864
-24.159478800000002,,31,10883,42.82,,5251,,0.66,,337877
-23.542846330000003,337780,31,10886,41.97,466.64885501861573,5252,0.001,0.67,125.52816314697266,337892
-23.234523319999997,337800,31,10892,41.12,655.7857637405396,5253,0.001,0.68,126.65931625366211,337907
-24.52169126,337900,30,10916,42.05,340.2362766265869,5254,0.001,0.67,127.76162414550781,338007
-23.63907562,,30,10929,41.12,,5255,,0.68,,338014
-24.52453986,338000,30,10954,41.94,617.6329488754272,5256,0.001,0.67,126.4695671081543,338114
-24.58973952,338020,30,10959,41.94,661.886960220337,5257,0.001,0.67,127.96630020141602,338127
-27.584236420000003,338120,30,10985,42.84,331.89158153533936,5258,0.001,0.66,128.3014793395996,338227
-27.60207794,338140,30,10990,42.9,643.1645721435547,5259,0.001,0.66,127.79475326538086,338245
-27.998610869999997,338240,30,11010,43.59,599.1731815338135,5260,0.001,0.65,126.37139663696288,338345
-28.109156159999998,338280,30,11025,43.95,524.3841945648194,5261,0.001,0.65,126.1998275756836,338388
-28.324335849999997,338300,30,11031,44.05,606.1022817611695,5262,0.001,0.65,126.22635269165039,338404
-28.302797319999996,,30,11054,43.82,,5263,,0.65,,338414
-28.252753069999997,,30,11057,43.83,,5264,,0.65,,338419
-27.377298100000004,338320,30,11059,42.91,571.8979619979858,5265,0.001,0.66,127.11665496826171,338427
-26.79885712,,30,11062,42.0,,5266,,0.67,,338436
-26.340328700000004,338340,30,11066,41.17,480.98729209899903,5267,0.001,0.68,127.2084228515625,338453
-26.88026773,338360,30,11076,41.37,455.5048320770264,5268,0.001,0.68,127.58868789672852,338480
-26.875272839999997,338380,30,11079,41.31,429.68206043243407,5269,0.001,0.68,127.08429336547852,338486
-27.88498018,338480,30,11101,42.11,603.3218574523926,5270,0.001,0.67,127.25557174682618,338586
-28.64141115,338500,30,11107,42.27,586.4129997253418,5271,0.001,0.67,125.98552627563477,338614
-29.10426655,338540,30,11120,42.5,498.4079290390015,5272,0.001,0.67,128.19217834472656,338650
-27.486308710000003,338580,30,11133,42.0,441.5072780609131,5273,0.001,0.68,126.52163925170899,338700
-29.074943570000002,338680,30,11151,42.77,526.8608127593994,5274,0.001,0.67,127.53886260986329,338800
-30.65823285,338780,30,11172,43.71,664.5033430099487,5275,0.001,0.66,126.52410202026367,338900
-34.52278802,338880,30,11190,43.71,585.9136360168457,5276,0.001,0.66,124.80297088623047,339000
-34.50702158000001,338900,30,11197,43.68,596.6858165740966,5277,0.001,0.66,126.06107788085937,339004
-34.048160630000005,338940,30,11209,43.08,441.0655773162842,5278,0.001,0.67,126.01327362060547,339044
-34.2385364,338980,30,11223,43.54,496.09214000701905,5279,0.001,0.67,126.76291198730469,339096
-34.11529737,339000,30,11225,43.12,504.027219581604,5280,0.001,0.67,127.1367301940918,339105
-34.08410076,,30,11227,43.09,,5281,,0.67,,339109
-34.40254758,339020,30,11234,43.21,373.18167667388917,5282,0.001,0.67,127.73854446411133,339128
-34.42142404999999,,30,11247,43.14,,5283,,0.67,,339138
-35.29072008,339120,30,11271,44.06,421.1217151641846,5284,0.001,0.66,126.8713165283203,339238
-35.29217189999999,339140,30,11279,44.1,674.0609485626221,5285,0.001,0.66,127.41998291015625,339259
-35.42691241,339200,30,11298,44.6,547.0118482589721,5286,0.001,0.66,127.72144927978516,339316
-36.84061807,339300,29,11318,45.55,544.8292274475098,5287,0.001,0.65,126.13749160766602,339416
-36.22491939,339400,29,11349,45.55,405.94120063781736,5288,0.001,0.65,126.22010726928711,339516
-36.95502494,339460,29,11366,46.1,422.9090274810791,5289,0.001,0.65,128.58869552612305,339575
-37.71927688,339560,29,11391,46.99,472.29787826538086,5290,0.001,0.64,127.2644660949707,339675
-37.720478230000005,339580,29,11393,46.96,754.5888233184814,5291,0.001,0.64,126.45136795043945,339681
-37.91063819,339680,29,11419,47.75,524.6895008087158,5292,0.001,0.63,127.59257202148437,339781
-38.15693714,339760,29,11447,47.7,547.1412631988526,5293,0.001,0.64,126.65070343017578,339876
-38.11467747,,29,11448,47.62,,5294,,0.64,,339880
-37.488839899999995,339780,29,11452,46.74,585.7566577911377,5295,0.001,0.65,126.95258483886718,339892
-37.91457551,339820,29,11462,46.06,487.36723499298097,5296,0.001,0.66,128.37320251464843,339924
-37.71218546,,29,11466,45.18,,5297,,0.67,,339936
-38.80294347,339920,29,11488,46.09,412.64391803741455,5298,0.001,0.66,128.65464553833007,340036
-38.80214017,339940,29,11491,46.1,626.6912715911865,5299,0.001,0.66,127.9033317565918,340041
-39.05238763,340040,29,11508,46.87,529.8212547302246,5300,0.001,0.65,126.1609977722168,340141
-39.054354319999995,,29,11511,46.86,,5301,,0.65,,340147
-41.06719373999999,340140,29,11535,47.68,714.2578369140625,5302,0.001,0.64,126.81259002685547,340247
-41.043990560000005,,29,11539,47.47,,5303,,0.64,,340256
-42.29653864,340240,29,11579,48.36,473.3445100784302,5304,0.001,0.63,126.99383010864258,340356
-41.95932861,340340,29,11599,48.36,496.8540475845337,5305,0.001,0.63,129.12944793701172,340456
-41.97284068999999,340360,29,11601,48.38,432.7411947250366,5306,0.001,0.63,127.62521133422851,340464
-41.24851783,,29,11605,47.79,,5307,,0.63,,340473
-42.60711101,340460,29,11632,48.72,554.7878578186035,5308,0.001,0.62,126.83644332885743,340573
-41.98520670999999,,29,11635,47.79,,5309,,0.63,,340580
-42.00677735,340480,29,11640,47.9,610.2993339538574,5310,0.001,0.63,127.24431533813477,340594
-42.339583639999994,340580,29,11665,48.86,359.1341650009155,5311,0.001,0.62,128.1785545349121,340694
-43.13249875999999,340680,29,11685,49.67,552.6198126792908,5312,0.001,0.61,128.92763442993163,340794
-43.16212609,340720,29,11695,49.66,616.7758981704712,5313,0.001,0.61,126.45028915405274,340834
-43.11259121999999,340740,29,11704,49.68,730.9911870956421,5314,0.001,0.61,126.6265365600586,340845
-42.67390622,340760,29,11714,48.99,529.6426536560059,5315,0.001,0.62,126.33611831665038,340876
-41.93705331999999,340780,29,11716,48.06,503.9009433746338,5316,0.001,0.63,126.71521224975587,340883
-41.96553592,340800,29,11725,48.19,539.6069791793823,5317,0.001,0.63,128.79737014770507,340902
-45.76392719,340900,29,11747,48.19,464.505078125,5318,0.001,0.63,127.73221282958984,341002
-43.977659730000006,340940,28,11760,47.65,315.53241577148435,5319,0.001,0.64,129.1799644470215,341048
-45.10641853999999,341040,28,11794,48.53,509.33155632019043,5320,0.001,0.63,128.1136604309082,341148
-45.41698629,341140,28,11819,48.53,602.3728378295898,5321,0.001,0.63,128.0584503173828,341248
-45.33972479,341180,28,11830,48.0,741.2779396057128,5322,0.001,0.64,127.79927368164063,341295
-46.52320422,341280,28,11852,48.0,448.1258071899414,5323,0.001,0.64,128.96033630371093,341395
-46.52046910999999,341300,28,11860,48.01,590.0639156341553,5324,0.001,0.64,128.94043350219727,341403
-47.2700902,341400,28,11885,48.92,575.7291454315185,5325,0.001,0.63,128.70632400512696,341503
-47.36080621999999,,28,11888,48.92,,5326,,0.63,,341513
-47.54607411999999,341420,28,11891,48.83,474.3974128723145,5327,0.001,0.63,129.7219551086426,341521
-47.0002531,,28,11895,47.95,,5328,,0.64,,341533
-47.1592815,341440,28,11906,47.95,549.5675857543945,5329,0.001,0.64,127.21908645629883,341545
-47.10133148,341460,28,11910,48.05,725.882343673706,5330,0.001,0.64,127.31349334716796,341565
-46.965211200000006,,28,11919,48.08,,5331,,0.64,,341576
-44.86918466000001,341560,28,11936,48.08,586.7400005340576,5332,0.001,0.64,127.3259178161621,341676
-44.66648427,341580,28,11939,47.18,656.3896110534668,5333,0.001,0.65,127.38601531982422,341686
-44.18120417000001,341680,28,11959,47.18,537.5464260101319,5334,0.001,0.65,127.83877792358399,341786
-44.207621079999996,,28,11964,47.26,,5335,,0.65,,341800
-44.175570670000006,341780,28,11987,47.26,679.100770187378,5336,0.001,0.65,128.20527725219728,341900
-43.80011786000001,341800,28,11996,46.35,514.4189279556274,5337,0.001,0.66,130.04211654663087,341909
-43.84034697000001,,28,12009,46.36,,5338,,0.66,,341915
-44.492741300000006,341900,28,12029,47.19,644.4425262451172,5339,0.001,0.65,127.56356430053711,342015
-44.09664414000001,341920,28,12038,46.28,638.5035146713257,5340,0.001,0.66,128.4419937133789,342024
-43.54099095000001,342020,28,12062,46.28,542.2226318359375,5341,0.001,0.66,128.8182113647461,342124
-42.81130528,,28,12064,45.36,,5342,,0.67,,342132
-43.25974104,342120,28,12090,46.28,486.3071773529053,5343,0.001,0.66,128.74518966674805,342232
-43.2478036,,28,12092,46.24,,5344,,0.66,,342236
-43.34277571999999,342140,28,12097,46.19,576.5064067840576,5345,0.001,0.66,128.71043243408204,342248
-43.36087408999999,,28,12099,46.16,,5346,,0.66,,342255
-46.43815270999998,342240,28,12125,47.12,593.3971281051636,5347,0.001,0.65,128.71572647094726,342355
-45.74319011999999,342260,28,12134,46.24,444.5427989959717,5348,0.001,0.66,128.36841583251953,342367
-45.50521862999998,,28,12137,46.11,,5349,,0.66,,342375
-46.089571019999994,342360,28,12159,46.11,690.3886512756347,5350,0.001,0.66,126.39400024414063,342475
-46.12858692999999,,28,12166,46.02,,5351,,0.66,,342479
-46.171233040000004,342380,28,12173,45.95,662.3598518371582,5352,0.001,0.66,128.30809326171874,342487
-46.88068453000001,342480,28,12194,46.8,423.865075302124,5353,0.001,0.65,128.30280990600585,342587
-45.998278260000006,342580,28,12225,46.8,667.2372289657593,5354,0.001,0.65,128.35801010131837,342687
-46.54771103000001,342680,27,12253,47.73,528.6405183792115,5355,0.001,0.64,130.0660484313965,342787
-45.72713295,342700,27,12258,46.91,640.3845863342285,5356,0.001,0.65,129.0466506958008,342805
-46.22952456,342780,27,12274,47.58,646.1761528015137,5357,0.001,0.65,129.524365234375,342885
-43.21762075999999,,27,12282,46.64,,5358,,0.66,,342891
-43.21414251999999,342800,27,12290,46.59,467.9604532241821,5359,0.001,0.66,128.92657470703125,342904
-42.664273779999995,,27,12294,45.74,,5360,,0.67,,342919
-42.71257933999999,342820,27,12296,45.37,658.1650829315186,5361,0.001,0.67,129.80995178222656,342925
-42.868189009999995,342920,27,12319,46.21,499.27940864562987,5362,0.001,0.66,128.87048416137696,343025
-42.84740928,,27,12322,46.19,,5363,,0.66,,343033
-42.83993031999999,,27,12324,46.19,,5364,,0.66,,343038
-43.804452680000004,343020,27,12342,47.11,754.9756286621093,5365,0.001,0.65,126.50929260253906,343138
-44.247306169999995,343120,27,12363,48.02,635.4688201904297,5366,0.001,0.64,129.22297744750978,343238
-44.13852539,343140,27,12368,48.02,505.6834239959717,5367,0.001,0.64,126.87572402954102,343255
-43.753000570000005,343160,27,12372,47.82,616.4529285430908,5368,0.001,0.64,129.4106559753418,343262
-44.66091007,343260,27,12393,48.76,504.74982299804685,5369,0.001,0.63,129.5915199279785,343362
-44.57352875999999,343360,27,12410,48.76,542.1500217437745,5370,0.001,0.63,128.68481063842773,343462
-43.73003820999998,,27,12420,48.62,,5371,,0.63,,343476
-43.12483407,343380,27,12431,48.42,644.5757961273193,5372,0.001,0.63,128.25054855346679,343492
-43.04550681,,27,12434,47.99,,5373,,0.63,,343499
-44.035208190000006,343480,27,12460,47.99,713.2201131820678,5374,0.001,0.63,128.1120750427246,343599
-43.07607852,343580,27,12484,47.99,515.4007596969604,5375,0.001,0.63,128.66996383666992,343699
-38.95150569,343680,27,12507,47.99,647.585857963562,5376,0.001,0.63,129.20587921142578,343799
-38.9677315,343700,27,12524,48.02,516.3201972961426,5377,0.001,0.63,130.0613800048828,343806
-38.81814363,,27,12528,47.74,,5378,,0.63,,343818
-38.65051011,343720,27,12531,47.32,763.6692710876465,5379,0.001,0.63,128.3448631286621,343828
-38.703644770000004,,27,12535,47.35,,5380,,0.63,,343840
-38.72030237,343740,27,12543,47.4,603.1289289474487,5381,0.001,0.63,129.7624656677246,343849
-38.435862629999995,343760,27,12554,47.41,582.7843255996704,5382,0.001,0.63,128.38391647338867,343869
-38.39247079,,27,12563,47.42,,5383,,0.63,,343880
-38.739475230000004,343860,27,12582,47.42,577.3659704208374,5384,0.001,0.63,127.13286819458008,343980
-38.72174426,343880,27,12586,47.3,546.3557628631592,5385,0.001,0.63,128.77226028442382,343989
-38.605705400000005,,27,12589,46.84,,5386,,0.63,,344000
-37.335985199999996,343920,27,12597,46.1,505.4348039627075,5387,0.001,0.64,128.23369522094725,344026
-37.66413121000001,344020,27,12623,46.1,486.326149559021,5388,0.001,0.64,128.58159103393555,344126
-37.91983098,344120,27,12650,46.51,658.3880722045899,5389,0.001,0.63,129.08265762329103,344226
-37.922952689999995,344220,27,12671,46.51,495.5792510986328,5390,0.001,0.63,128.04717330932618,344326
-37.93356824,,27,12674,46.57,,5391,,0.63,,344338
-36.99860212,344240,27,12689,45.75,544.3574069976806,5392,0.001,0.64,128.38874053955078,344356
-35.72329415,344260,27,12695,44.96,669.8701614379883,5393,0.001,0.64,129.42881698608397,344372
-36.87671082,344340,27,12716,45.63,500.8400260925293,5394,0.001,0.64,128.94176559448243,344443
-36.871861519999996,,27,12728,45.56,,5395,,0.64,,344448
-36.02667087999999,,27,12732,45.33,,5396,,0.64,,344457
-35.87372253,344360,27,12736,45.32,595.7738723754883,5397,0.001,0.64,129.2812530517578,344468
-34.78570404999999,344380,27,12740,44.46,669.2343444824219,5398,0.001,0.65,130.35049896240236,344482
-34.79833999,,27,12748,44.48,,5399,,0.65,,344489
-35.44158712,344480,26,12774,44.48,531.525217628479,5400,0.001,0.65,129.54941940307617,344589
-35.467085999999995,344500,26,12784,44.55,492.738494682312,5401,0.001,0.65,128.17643966674805,344602
-34.13913934,344600,26,12808,44.55,619.5701526641845,5402,0.001,0.65,127.4982292175293,344702
-34.73869632,344700,26,12831,45.46,521.9336553573609,5403,0.001,0.64,128.05914840698242,344802
-33.498243959999996,,26,12841,44.61,,5404,,0.65,,344817
-32.975291199999994,344720,26,12849,43.68,664.040731048584,5405,0.001,0.66,128.6831024169922,344824
-33.93630091,344820,26,12873,44.6,619.6276620864868,5406,0.001,0.65,129.02927780151367,344924
-33.95612117,344840,26,12882,44.7,514.2379726409912,5407,0.001,0.65,130.0058723449707,344943
-32.59508488,,26,12889,43.77,,5408,,0.66,,344950
-32.59976378000001,,26,12892,43.77,,5409,,0.66,,344957
-32.60806471000001,344860,26,12897,43.77,473.619967842102,5410,0.001,0.66,130.57171173095702,344971
-32.66395904000001,344960,26,12924,43.77,526.5571271896363,5411,0.001,0.66,129.5013084411621,345071
-32.97959597000001,345060,26,12945,43.77,613.2348152160645,5412,0.001,0.66,127.64581909179688,345171
-32.87116831000001,345160,26,12966,44.37,553.33176612854,5413,0.001,0.65,130.14508972167968,345271
-33.01646714000001,345220,26,12980,44.86,502.70778884887693,5414,0.001,0.65,129.77066650390626,345331
-33.03960431,345240,26,12984,44.67,490.83245315551756,5415,0.001,0.65,129.27716369628905,345343
-33.01269312,,26,12987,44.72,,5416,,0.65,,345355
-33.07656835,345260,26,12992,44.7,371.86535301208494,5417,0.001,0.65,130.82952270507812,345372
-29.202077820000003,345360,26,13012,44.7,473.39733333587645,5418,0.001,0.65,131.84116134643554,345472
-29.099575720000008,,26,13015,44.31,,5419,,0.65,,345479
-28.253518300000007,345460,26,13036,44.26,505.84184436798097,5420,0.001,0.66,131.79248657226563,345574
-28.675056930000004,345560,26,13066,44.26,551.221508216858,5421,0.001,0.66,131.33991622924805,345674
-28.210954709999996,345580,26,13071,43.89,312.236985206604,5422,0.001,0.66,131.89574737548827,345684
-26.26914430999999,345660,26,13099,43.81,607.3728218078613,5423,0.001,0.67,129.92257690429688,345776
-26.27625832999999,345680,26,13103,43.87,400.15518379211426,5424,0.001,0.67,132.525732421875,345790
-26.598263959999993,345780,26,13122,43.87,609.9931468963623,5425,0.001,0.67,130.95717697143556,345890
-26.499181299999996,,26,13130,43.83,,5426,,0.67,,345896
-26.310878159999994,345800,26,13138,43.86,717.0361392974853,5427,0.001,0.67,131.08931503295898,345907
-29.118253339999995,345900,26,13163,44.74,400.84200553894044,5428,0.001,0.66,129.3073616027832,346007
-29.08720487,,26,13167,44.75,,5429,,0.66,,346020
-29.884853620000005,346000,26,13189,45.55,628.9812099456788,5430,0.001,0.65,129.35589828491212,346120
-30.35784631,346100,26,13210,46.44,652.1326560974121,5431,0.001,0.64,130.5135368347168,346220
-30.144499070000002,346120,26,13213,45.49,550.4649147033691,5432,0.001,0.65,128.92516479492187,346225
-29.87922919,,26,13222,45.49,,5433,,0.65,,346235
-29.374421359999996,,26,13230,44.54,,5434,,0.66,,346240
-29.460922609999997,346180,26,13259,44.92,519.2399635314941,5435,0.001,0.66,132.82122879028321,346292
-28.66389491,,26,13261,43.97,,5436,,0.67,,346297
-29.26728748,346280,26,13281,44.88,621.0886705398559,5437,0.001,0.66,131.00768661499023,346397
-30.049552359999996,346380,26,13303,45.82,731.5473327636719,5438,0.001,0.65,130.67768096923828,346497
-33.728650249999994,346480,26,13322,45.82,664.8389091491699,5439,0.001,0.65,131.55122756958008,346597
-33.52363968,346500,26,13329,45.77,684.0078569412232,5440,0.001,0.65,130.52384872436522,346601
-33.878820590000004,346600,25,13357,45.77,615.2337051391602,5441,0.001,0.65,130.3911247253418,346701
-33.85968589,,25,13358,45.7,,5442,,0.65,,346702
-33.33324093000001,346640,25,13367,45.17,583.4611404418945,5443,0.001,0.66,132.84651641845704,346749
-34.29827983,346740,25,13390,46.13,670.9355972290039,5444,0.001,0.65,129.67415771484374,346849
-34.19215354,,25,13398,46.11,,5445,,0.65,,346859
-34.886884359999996,346840,25,13416,47.04,444.8742015838623,5446,0.001,0.64,131.67375946044922,346959
-32.01440307,346860,25,13420,46.16,639.8709819793701,5447,0.001,0.65,132.43853607177735,346971
-32.06901366,346880,25,13424,46.15,589.8122089385986,5448,0.001,0.65,130.93984985351562,346982
-32.07703694,,25,13428,46.2,,5449,,0.65,,346995
-31.775873830000005,346940,25,13442,45.79,546.6231422424316,5450,0.001,0.66,131.44512710571288,347054
-32.03401357,347040,25,13473,46.75,708.602445602417,5451,0.001,0.65,129.87622604370117,347154
-32.60947891,347120,25,13490,47.34,674.8317197799682,5452,0.001,0.65,129.49937210083007,347221
-31.747021580000002,,25,13498,46.48,,5453,,0.66,,347235
-31.341851070000004,347140,25,13500,45.54,646.2906366348267,5454,0.001,0.67,131.33668365478516,347241
-30.81490132,,25,13505,44.65,,5455,,0.68,,347252
-31.63047099,347240,25,13532,45.47,487.0632411956787,5456,0.001,0.67,132.71869812011718,347352
-31.00528677999999,347260,25,13535,44.77,637.488627243042,5457,0.001,0.67,129.7892288208008,347362
-31.505782410000002,347360,25,13560,45.71,580.9051912307739,5458,0.001,0.66,130.06628189086913,347462
-32.196875229999996,347460,25,13587,46.58,729.665060043335,5459,0.001,0.65,130.57604904174804,347562
