time/time_elapsed,rollout/ep_rew_mean,train/critic_loss,train/actor_loss,time/episodes,rollout/ep_len_mean,train/learning_rate,train/n_updates,time/fps,time/total timesteps,rollout/success rate
20012,-58.48049752000001,351.056226348877,144.23028106689452,1938,76.59,0.001,168480,8,168582,0.35
20017,-58.50053449,,,1939,76.62,,,8,168598,0.35
20037,-58.30894936,590.3554893493653,144.24356536865236,1940,76.62,0.001,168580,8,168698,0.35
20053,-58.791222049999995,585.6832124710083,142.72469787597657,1941,77.45,0.001,168680,8,168798,0.34
20069,-58.36278915999999,652.8411945343017,143.0678680419922,1942,76.99,0.001,168740,8,168852,0.35
20090,-59.36239943,452.365025138855,143.5948684692383,1943,76.99,0.001,168840,8,168952,0.35
20123,-60.17869906000001,505.4364875793457,143.91016693115233,1944,77.71,0.001,168940,8,169052,0.34
20155,-61.12037982000001,655.996771621704,144.23370513916015,1945,78.46,0.001,169040,8,169152,0.33
20182,-62.134009649999996,402.5061273574829,145.42505493164063,1946,79.1,0.001,169140,8,169252,0.32
20220,-62.202613119999995,686.8960260391235,144.5569641113281,1947,79.1,0.001,169240,8,169352,0.32
20229,-61.79530156999999,673.306805229187,144.86040649414062,1948,78.43,0.001,169280,8,169385,0.33
20252,-61.88337507999999,534.9244464874267,143.66900329589845,1949,78.43,0.001,169380,8,169485,0.33
20275,-60.73114371,503.97618732452395,146.0721176147461,1950,78.08,0.001,169440,8,169550,0.34
20312,-60.68393626,635.5434463500976,141.7625534057617,1951,78.08,0.001,169540,8,169650,0.34
20335,-60.41541865,343.39549751281737,144.57059020996093,1952,78.08,0.001,169640,8,169750,0.34
20358,-58.28586998,609.2802917480469,142.38504943847656,1953,78.0,0.001,169740,8,169842,0.35
20393,-57.98572693999999,584.738549041748,144.79931030273437,1954,78.0,0.001,169840,8,169942,0.35
20424,-58.57271541,745.7973468780517,143.06803283691406,1955,78.27,0.001,169940,8,170042,0.34
20457,-58.507526799999994,714.7126453399658,142.8628677368164,1956,77.97,0.001,170000,8,170112,0.35
20465,-58.36466014999999,495.08963203430176,144.36036224365233,1957,77.47,0.001,170040,8,170144,0.35
20515,-58.93911171999999,318.85887718200684,146.07576751708984,1958,77.47,0.001,170140,8,170244,0.35
20522,-58.73912726,808.0861591339111,143.05017852783203,1959,77.06,0.001,170160,8,170269,0.35
20541,-58.27907234,,,1960,76.16,,,8,170279,0.36
20565,-58.327300339999994,610.3033843994141,142.23971710205078,1961,76.16,0.001,170260,8,170379,0.36
20568,-57.55981318999999,644.1875638961792,142.82257537841798,1962,75.26,0.001,170280,8,170389,0.37
20578,-57.58010623999999,477.6244230270386,143.56578674316407,1963,75.44,0.001,170300,8,170419,0.37
20598,-57.83570605,443.02978019714357,143.31227264404296,1964,75.44,0.001,170400,8,170519,0.37
20618,-58.28420995,477.0407005310059,144.76679534912108,1965,76.17,0.001,170500,8,170619,0.36
20646,-58.10568234,567.090107345581,144.3260482788086,1966,76.17,0.001,170600,8,170719,0.36
20669,-58.53331341000001,344.4817049026489,143.69424438476562,1967,76.83,0.001,170700,8,170819,0.35
20693,-59.112605470000005,534.1158517837524,143.3947769165039,1968,77.53,0.001,170800,8,170919,0.34
20728,-59.33260906,505.90856952667235,142.97999725341796,1969,77.53,0.001,170900,8,171019,0.34
20743,-58.91893949,556.2213946342468,145.58541259765624,1970,76.73,0.001,170920,8,171039,0.35
20765,-58.65444371,540.9612951278687,143.13196868896483,1971,76.19,0.001,170980,8,171085,0.36
20775,-57.92396320999999,,,1972,75.7,,,8,171094,0.36
20801,-57.36772126999998,485.6741584777832,144.76331176757813,1973,75.7,0.001,171080,8,171194,0.36
20826,-57.20211783,398.613480758667,145.29727935791016,1974,75.7,0.001,171180,8,171294,0.36
20851,-58.47940749,684.9628629684448,142.99524841308593,1975,75.7,0.001,171280,8,171394,0.36
20883,-58.90719689,634.9391874313354,141.87987518310547,1976,75.7,0.001,171380,8,171494,0.36
20905,-59.421146500000006,587.2140493392944,145.11260375976562,1977,76.62,0.001,171480,8,171594,0.35
20920,-58.775509840000005,523.2475498199462,143.1568389892578,1978,75.96,0.001,171520,8,171628,0.36
20936,-57.905198060000004,573.297566986084,143.93108215332032,1979,75.49,0.001,171580,8,171681,0.37
20947,-56.39621309000001,577.8547897338867,143.5142395019531,1980,74.78,0.001,171600,8,171710,0.38
20967,-55.85411594,481.63481521606445,142.7293228149414,1981,74.78,0.001,171700,8,171810,0.38
20990,-55.74932803000001,362.2318953514099,145.27367553710937,1982,74.78,0.001,171800,8,171910,0.38
20992,-55.25873148000001,,,1983,74.45,,,8,171915,0.38
21007,-54.595865999999994,378.43022899627687,144.0544631958008,1984,73.66,0.001,171820,8,171936,0.39
21017,-53.77240292,498.94609088897704,142.21133422851562,1985,73.01,0.001,171860,8,171971,0.4
21039,-53.7967623,526.5476703643799,144.54344635009767,1986,73.71,0.001,171960,8,172071,0.39
21044,-53.176225220000006,456.73961009979246,141.7618896484375,1987,73.13,0.001,171980,8,172081,0.39
21054,-53.321398849999994,464.7080280303955,143.9931900024414,1988,73.55,0.001,172020,8,172125,0.39
21080,-54.62699764,484.50546445846555,143.55216369628906,1989,73.55,0.001,172120,8,172225,0.39
21084,-54.66626181999999,,,1990,73.66,,,8,172240,0.39
21108,-55.232511689999995,615.8656326293946,144.19300842285156,1991,74.27,0.001,172220,8,172340,0.38
21118,-54.626978230000006,431.9674182891846,144.63925323486328,1992,73.4,0.001,172240,8,172353,0.39
21152,-54.27113998000001,568.6673202514648,144.3583770751953,1993,73.4,0.001,172340,8,172453,0.39
21177,-56.41837872000001,565.6153160095215,144.1959228515625,1994,74.31,0.001,172440,8,172553,0.38
21182,-56.38662076000001,614.5474369049073,142.65391387939454,1995,74.16,0.001,172460,8,172573,0.38
21204,-57.083693870000005,448.31751346588135,143.5091567993164,1996,75.02,0.001,172560,8,172673,0.37
21228,-57.35049175,497.0151067733765,143.63324584960938,1997,75.02,0.001,172660,8,172773,0.37
21238,-57.55465955,606.9474769592285,142.6221450805664,1998,75.03,0.001,172680,8,172797,0.37
21251,-57.66516930999999,425.48311882019044,145.14850921630858,1999,75.21,0.001,172720,8,172837,0.37
21281,-56.49416001999999,538.648042678833,145.9299545288086,2000,75.21,0.001,172820,8,172937,0.37
21309,-56.42888990999999,593.9109733581543,143.58717193603516,2001,75.21,0.001,172920,8,173037,0.37
21321,-56.14674245999998,507.0945072174072,143.89083557128907,2002,74.5,0.001,172960,8,173066,0.38
21327,-52.72165326999999,639.5774580001831,141.86994171142578,2003,73.69,0.001,172980,8,173085,0.39
21334,-52.21018846,533.5759407043457,144.93746032714844,2004,72.89,0.001,173000,8,173105,0.4
21358,-51.74568927999999,497.3613374710083,144.0692932128906,2005,72.89,0.001,173100,8,173205,0.4
21380,-51.847511669999996,481.38369579315184,144.84041748046874,2006,72.89,0.001,173200,8,173305,0.4
21407,-52.37463726,654.3362051010132,143.57837677001953,2007,73.7,0.001,173300,8,173405,0.39
21415,-52.01069908999999,,,2008,72.75,,,8,173410,0.4
21442,-52.9036878,344.9254384994507,144.00446166992188,2009,73.61,0.001,173400,8,173510,0.39
21460,-52.963461259999995,604.9301998138428,143.6362564086914,2010,73.61,0.001,173500,8,173610,0.39
21478,-52.95940268,323.9573524475098,142.77476654052734,2011,73.61,0.001,173600,8,173710,0.39
21498,-52.44611952,494.91509532928467,143.37965240478516,2012,73.43,0.001,173680,8,173792,0.4
21525,-52.591658419999995,713.8636440277099,142.8670425415039,2013,73.43,0.001,173780,8,173892,0.4
21527,-51.996158449999996,,,2014,72.48,,,8,173897,0.41
21546,-51.755468709999995,585.8019170761108,143.39602966308593,2015,72.48,0.001,173880,8,173997,0.41
21552,-51.436880779999996,597.373183631897,143.73092193603514,2016,71.63,0.001,173900,8,174012,0.42
21558,-51.17934774999999,463.4081314086914,142.39079742431642,2017,71.16,0.001,173920,8,174038,0.42
21574,-50.55356319999999,431.01404266357423,143.75174255371093,2018,70.79,0.001,174000,8,174101,0.43
21598,-50.57574655999999,608.0562978744507,143.32989044189452,2019,70.79,0.001,174100,8,174201,0.43
21623,-51.842494710000004,384.0277843475342,144.10032501220704,2020,71.6,0.001,174200,8,174301,0.42
21629,-49.568164499999995,573.4290637969971,143.1880661010742,2021,70.8,0.001,174220,8,174321,0.43
21658,-50.11186188999999,541.1072130203247,144.32257995605468,2022,71.67,0.001,174320,8,174421,0.42
21685,-46.17899927999999,485.047176361084,144.63123474121093,2023,71.67,0.001,174420,8,174521,0.42
21711,-46.953716379999996,521.2287989616394,143.5769775390625,2024,71.67,0.001,174520,8,174621,0.42
21738,-46.81726649,571.8145990371704,144.4291534423828,2025,71.67,0.001,174620,8,174721,0.42
21769,-47.43384153,613.8272630691529,143.8821792602539,2026,72.35,0.001,174720,8,174821,0.41
21808,-47.500552850000005,517.5511114120484,145.8943313598633,2027,72.35,0.001,174820,8,174921,0.41
21810,-46.733161579999994,,,2028,71.42,,,8,174928,0.42
21827,-46.50666709000001,362.6720569610596,144.0396255493164,2029,70.85,0.001,174860,8,174971,0.43
21830,-46.46316142,,,2030,70.52,,,8,174979,0.43
21855,-46.96152172,634.0430850982666,143.75741577148438,2031,71.04,0.001,174960,8,175079,0.42
21887,-48.69035879999999,551.1166843414306,142.57186126708984,2032,71.04,0.001,175060,8,175179,0.42
21912,-48.37498929999999,319.107106590271,142.75773010253906,2033,71.04,0.001,175160,7,175279,0.42
21914,-47.98675199999999,557.0901863098145,143.2641403198242,2034,70.25,0.001,175180,7,175283,0.42
21924,-47.215285159999986,683.5701807022094,144.20372924804687,2035,69.43,0.001,175200,7,175301,0.43
21949,-47.64786193999999,428.0102088928223,144.11886596679688,2036,69.43,0.001,175300,7,175401,0.43
21957,-46.7316596,680.3745429992675,142.4230514526367,2037,68.71,0.001,175320,7,175429,0.44
21997,-48.2838244,548.7820278167725,145.66181488037108,2038,69.47,0.001,175420,7,175529,0.43
22031,-48.64321115999999,511.6440097808838,143.29756622314454,2039,70.31,0.001,175520,7,175629,0.42
22063,-48.711818220000005,387.97504234313965,142.6152770996094,2040,70.31,0.001,175620,7,175729,0.42
22089,-48.75609566999999,635.1803300857543,144.17054138183593,2041,70.31,0.001,175720,7,175829,0.42
22091,-48.63103931,,,2042,69.83,,,7,175835,0.42
22110,-48.029787369999994,392.78089752197263,144.39799041748046,2043,69.83,0.001,175820,7,175935,0.42
22113,-47.17058586,,,2044,68.88,,,7,175940,0.43
22118,-46.21778804,542.5313656806945,143.45431213378907,2045,68.01,0.001,175840,7,175953,0.44
22145,-46.619024849999995,458.58488750457764,143.82747650146484,2046,68.01,0.001,175940,7,176053,0.44
22176,-46.02575341,644.0478469848633,142.94884643554687,2047,68.01,0.001,176040,7,176153,0.44
22204,-46.39997517999999,608.8359657287598,144.12042236328125,2048,68.58,0.001,176140,7,176243,0.44
22229,-46.311913190000006,519.7097763061523,143.8393997192383,2049,68.58,0.001,176240,7,176343,0.44
22259,-46.44545080000001,510.01652240753174,143.93266906738282,2050,68.93,0.001,176340,7,176443,0.43
22280,-46.18192143,606.1080545425415,144.07134552001952,2051,68.82,0.001,176420,7,176532,0.44
22309,-46.360966390000016,532.2608110427857,145.07659301757812,2052,68.82,0.001,176520,7,176632,0.44
22338,-47.0940808,477.94458236694334,143.71295623779298,2053,68.9,0.001,176620,7,176732,0.43
22343,-46.608662159999994,705.8472818374634,143.53957824707032,2054,68.11,0.001,176640,7,176753,0.44
22362,-48.20913152,387.3866376876831,143.5763961791992,2055,68.11,0.001,176740,7,176853,0.44
22371,-47.89443364000001,566.6479473114014,143.00491180419922,2056,67.69,0.001,176780,7,176881,0.44
22386,-47.92260367000001,450.41915836334226,143.23272552490235,2057,67.72,0.001,176800,7,176916,0.44
22390,-46.68490382000001,505.0039066314697,145.21459350585937,2058,66.84,0.001,176820,7,176928,0.45
22414,-47.16284198,357.2695550918579,146.00338897705078,2059,67.59,0.001,176920,7,177028,0.44
22444,-47.78275557,492.911722946167,142.39644927978514,2060,68.49,0.001,177020,7,177128,0.43
22462,-48.01494265,699.1807783126831,144.2085174560547,2061,68.49,0.001,177120,7,177228,0.43
22485,-48.14075395,390.11512489318847,146.07839660644532,2062,69.21,0.001,177200,7,177310,0.43
22494,-48.12238437,468.332173538208,144.39383087158203,2063,69.17,0.001,177220,7,177336,0.43
22520,-47.487548430000004,530.6037498474121,144.94961395263672,2064,69.17,0.001,177320,7,177436,0.43
22543,-49.4739294,503.7056537628174,144.1533660888672,2065,69.17,0.001,177420,7,177536,0.43
22581,-49.516069040000005,513.1000455856323,145.20592346191407,2066,69.17,0.001,177520,7,177636,0.43
22618,-49.99990012999999,338.53366622924807,143.07213134765624,2067,69.17,0.001,177620,7,177736,0.43
22648,-50.39918252,478.91078357696534,144.61226348876954,2068,69.17,0.001,177720,7,177836,0.43
22670,-50.17900473999999,408.0273248672485,144.21602935791014,2069,69.17,0.001,177820,7,177936,0.43
22690,-51.92205636,470.3504656791687,143.11851806640624,2070,69.97,0.001,177920,7,178036,0.42
22704,-51.85720756,471.6784730911255,143.44705047607422,2071,69.92,0.001,177960,7,178077,0.42
22710,-51.89580142,544.3839336395264,144.19935150146483,2072,70.01,0.001,177980,7,178095,0.42
22741,-51.892252549999995,518.7523853302002,143.55831146240234,2073,70.01,0.001,178080,7,178195,0.42
22749,-50.57229496,440.6207437515259,145.84337615966797,2074,69.15,0.001,178100,7,178209,0.43
22757,-48.65878592,417.7316261291504,143.57339935302736,2075,68.35,0.001,178120,7,178229,0.44
22773,-48.766045010000006,383.1113510131836,143.58700561523438,2076,68.35,0.001,178220,7,178329,0.44
22801,-50.40635082000001,383.9623502731323,144.36743927001953,2077,68.35,0.001,178320,7,178429,0.44
22812,-50.11515544000001,510.90888595581055,142.285693359375,2078,68.25,0.001,178340,7,178453,0.44
22831,-50.8798801,264.41345806121825,146.3496536254883,2079,68.72,0.001,178440,7,178553,0.43
22856,-51.294310579999994,414.18992977142335,145.88382415771486,2080,69.23,0.001,178520,7,178633,0.43
22884,-50.96898399999999,362.5334224700928,145.3335205078125,2081,69.23,0.001,178620,7,178733,0.43
22910,-51.10733216999999,447.1173604011536,141.90176696777343,2082,69.23,0.001,178720,7,178833,0.43
22916,-51.14151565,506.93225479125977,143.78900299072265,2083,69.43,0.001,178740,7,178858,0.43
22942,-52.61564523,466.0986835479736,142.06937408447266,2084,70.22,0.001,178840,7,178958,0.42
22975,-52.866672159999986,554.5288284301757,144.410888671875,2085,70.87,0.001,178940,7,179058,0.41
22986,-52.466963390000004,436.7105474472046,144.58049468994142,2086,70.28,0.001,178980,7,179099,0.42
23006,-57.672956000000006,620.0633779525757,144.2386734008789,2087,71.18,0.001,179080,7,179199,0.41
23029,-58.479687479999996,517.0601789474488,145.24832916259766,2088,71.74,0.001,179180,7,179299,0.4
23039,-56.90845799000001,381.7718378067017,145.20315704345703,2089,71.13,0.001,179220,7,179338,0.41
23073,-57.573777559999996,661.8205795288086,144.35557403564454,2090,71.98,0.001,179320,7,179438,0.4
23077,-56.913452240000005,419.1709491729736,144.66126861572266,2091,71.06,0.001,179340,7,179446,0.41
23099,-57.065860640000004,519.3746720314026,145.0846740722656,2092,71.93,0.001,179440,7,179546,0.4
23124,-57.404833950000004,420.5921043395996,143.37545471191407,2093,71.93,0.001,179540,7,179646,0.4
23143,-55.68379144000001,565.882400894165,143.8435302734375,2094,71.93,0.001,179640,7,179746,0.4
23167,-56.897682100000004,520.4787008285523,145.18694915771485,2095,72.73,0.001,179740,7,179846,0.39
23187,-57.05217616000001,714.6910625457764,143.443212890625,2096,72.73,0.001,179840,7,179946,0.39
23223,-56.905364840000004,472.60087871551514,143.39859619140626,2097,72.73,0.001,179940,7,180046,0.39
23244,-57.818057610000004,704.3378890991211,143.64625854492186,2098,73.49,0.001,180040,7,180146,0.38
23246,-57.636773000000005,,,2099,73.12,,,7,180149,0.38
23270,-58.52219808999999,518.6473930358886,147.1136215209961,2100,73.12,0.001,180140,7,180249,0.38
23273,-58.18728746,803.0849069595337,142.82386474609376,2101,72.24,0.001,180160,7,180261,0.39
23292,-59.0335242,514.695393371582,142.02359924316406,2102,72.95,0.001,180260,7,180361,0.38
23294,-59.01238495,,,2103,72.81,,,7,180366,0.38
23298,-58.96234527000001,,,2104,72.7,,,7,180375,0.38
23306,-58.46229428000001,372.67368812561034,144.61190032958984,2105,71.77,0.001,180280,7,180382,0.39
23323,-58.01824579000001,483.05520725250244,143.06179809570312,2106,71.43,0.001,180340,7,180448,0.4
23348,-57.67514682,681.1977546691894,142.08964080810546,2107,71.39,0.001,180440,7,180544,0.41
23376,-58.134262750000005,653.7461412429809,143.63831481933593,2108,72.34,0.001,180540,7,180644,0.4
23401,-58.065105530000004,391.8388772964478,143.2565689086914,2109,72.34,0.001,180640,7,180744,0.4
23425,-58.39562576,787.1596435546875,141.00474853515624,2110,72.34,0.001,180740,7,180844,0.4
23428,-57.51682299,,,2111,71.39,,,7,180849,0.41
23432,-57.30540166000001,359.2646770477295,142.8018371582031,2112,70.69,0.001,180760,7,180861,0.41
23464,-57.434764320000006,504.18370189666746,143.3959518432617,2113,70.69,0.001,180860,7,180961,0.41
23467,-57.42920558000001,,,2114,70.69,,,7,180966,0.41
23489,-60.48586273,406.5242702484131,144.4973587036133,2115,70.69,0.001,180960,7,181066,0.41
23522,-60.60399372,363.11707611083983,144.09290008544923,2116,71.12,0.001,181020,7,181124,0.41
23547,-61.36500118,435.65098457336427,145.12210998535156,2117,71.86,0.001,181120,7,181224,0.4
23554,-60.962835459999994,458.07356491088865,144.02463073730468,2118,71.44,0.001,181140,7,181245,0.4
23558,-60.10640081,,,2119,70.51,,,7,181252,0.41
23582,-59.46340686999999,634.4875082015991,143.31111602783204,2120,70.51,0.001,181240,7,181352,0.41
23587,-59.43388379,672.4216398239136,143.2510787963867,2121,70.46,0.001,181260,7,181367,0.41
23597,-58.97373997,485.0554983139038,143.3639175415039,2122,69.62,0.001,181280,7,181383,0.42
23622,-58.865166089999995,718.6508710861206,142.8191925048828,2123,69.62,0.001,181380,7,181483,0.42
23649,-58.87439089999999,476.00570421218873,145.5648178100586,2124,69.62,0.001,181480,7,181583,0.42
23655,-58.37723149000001,567.0110122680665,141.8233657836914,2125,68.88,0.001,181500,7,181609,0.43
23661,-57.7703479,767.7594551086426,142.2486099243164,2126,68.11,0.001,181520,7,181632,0.44
23670,-57.34471524,451.6044101715088,145.18592376708983,2127,67.24,0.001,181540,7,181645,0.45
23674,-57.35807249,,,2128,67.32,,,7,181660,0.45
23687,-57.260972699999996,523.08473072052,142.03781280517578,2129,67.16,0.001,181580,7,181687,0.45
23715,-57.31109559000001,,,2130,67.14,,,7,181693,0.45
23719,-56.443715329999996,625.9337984085083,144.36041717529298,2131,66.29,0.001,181600,7,181708,0.46
23729,-53.17420093,,,2132,65.41,,,7,181720,0.47
23756,-52.873696120000005,610.2055572509765,141.37437438964844,2133,65.41,0.001,181700,7,181820,0.47
23758,-52.87671069000001,634.012774848938,142.45020141601563,2134,65.45,0.001,181720,7,181828,0.47
23776,-53.02920318,517.2807746887207,144.20107727050782,2135,65.91,0.001,181780,7,181892,0.47
23808,-52.35487053000001,353.5399233818054,144.36195220947266,2136,65.91,0.001,181880,7,181992,0.47
23816,-52.709129270000005,469.34708576202394,143.77108764648438,2137,65.82,0.001,181900,7,182011,0.47
23843,-52.32589811,468.4645938873291,142.26508026123048,2138,65.82,0.001,182000,7,182111,0.47
23864,-52.8300776,622.4448064804077,143.1210678100586,2139,65.82,0.001,182100,7,182211,0.47
23870,-52.142708250000005,628.2662137985229,143.11660919189453,2140,64.99,0.001,182120,7,182228,0.48
23899,-52.61866835,479.8812219619751,143.66840362548828,2141,64.99,0.001,182220,7,182328,0.48
23921,-53.33666019,670.7905660629273,142.57789916992186,2142,65.93,0.001,182320,7,182428,0.47
23928,-52.217027990000005,518.8142309188843,144.6721176147461,2143,65.14,0.001,182340,7,182449,0.48
23964,-52.578101509999996,564.0550020217895,143.98247833251952,2144,66.09,0.001,182440,7,182549,0.47
23999,-53.32756416,501.2367275238037,143.90781860351564,2145,66.96,0.001,182540,7,182649,0.46
24018,-55.57475939,555.2075372695923,141.24754638671874,2146,66.96,0.001,182640,7,182749,0.46
24030,-54.76975012,479.3252834320068,143.35081329345704,2147,66.27,0.001,182660,7,182780,0.47
24057,-54.89862273,389.0392198562622,141.68665161132813,2148,66.37,0.001,182760,7,182880,0.46
24076,-54.07499995,496.4119476318359,143.94829559326172,2149,66.0,0.001,182840,7,182943,0.47
24080,-53.68265371999999,,,2150,65.07,,,7,182950,0.48
24120,-54.552818179999996,388.701912689209,144.86318817138672,2151,64.94,0.001,182920,7,183026,0.48
24131,-54.05800801,398.76542263031007,145.27002716064453,2152,64.19,0.001,182940,7,183051,0.49
24133,-52.84505516,,,2153,63.26,,,7,183058,0.5
24149,-52.96618371,344.77004165649413,143.69535064697266,2154,63.74,0.001,183020,7,183127,0.5
24174,-51.64926757,322.03159980773927,142.2372024536133,2155,63.74,0.001,183120,7,183227,0.5
24196,-51.736347130000006,500.42492084503175,142.5456985473633,2156,63.82,0.001,183160,7,183263,0.5
24227,-52.03177885000001,563.2006839752197,143.51813659667968,2157,64.47,0.001,183260,7,183363,0.49
24262,-52.78486273000001,517.603948020935,142.7467788696289,2158,65.35,0.001,183360,7,183463,0.48
24283,-53.47065302000001,496.08654136657714,143.2684310913086,2159,65.35,0.001,183460,7,183563,0.48
24290,-52.91881221999999,,,2160,64.52,,,7,183580,0.49
24323,-52.925243959999996,485.86926612854006,144.66381378173827,2161,64.52,0.001,183560,7,183680,0.49
24326,-52.68273155999999,746.4983385086059,142.09691925048827,2162,63.78,0.001,183580,7,183688,0.49
24344,-52.792402159999995,745.1258605957031,142.2900192260742,2163,63.99,0.001,183620,7,183735,0.49
24368,-52.67800241999999,606.444485282898,141.70992431640624,2164,63.99,0.001,183720,7,183835,0.49
24411,-51.21136171999999,477.99162616729734,141.53002319335937,2165,63.99,0.001,183820,7,183935,0.49
24435,-51.847952310000004,605.8374851226806,142.24761505126952,2166,63.99,0.001,183920,7,184035,0.49
24462,-51.64589662,477.30007591247556,143.51641540527345,2167,63.99,0.001,184020,7,184135,0.49
24488,-51.72404614,560.5567161560059,143.18381042480468,2168,63.99,0.001,184120,7,184235,0.49
24493,-50.69499682000001,574.0912276268006,141.58216705322266,2169,63.18,0.001,184140,7,184254,0.5
24510,-48.9257581,590.4668121337891,141.0218048095703,2170,62.61,0.001,184180,7,184297,0.51
24532,-49.37575218,592.192912864685,143.0684555053711,2171,63.2,0.001,184280,7,184397,0.5
24555,-50.18082485,462.0258388519287,141.00391082763673,2172,64.02,0.001,184380,7,184497,0.49
24586,-52.65235963999999,569.7363854408264,143.17969665527343,2173,64.02,0.001,184480,7,184597,0.49
24635,-53.57965153999999,463.18952465057373,143.95096435546876,2174,64.88,0.001,184580,7,184697,0.48
24642,-53.649248799999995,477.74608583450316,142.3994171142578,2175,65.01,0.001,184620,7,184730,0.48
24672,-53.791051429999996,641.2420244216919,141.54621124267578,2176,65.01,0.001,184720,7,184830,0.48
24706,-52.650912680000005,596.4185571670532,140.9794921875,2177,65.01,0.001,184820,7,184930,0.48
24737,-52.99877308999999,526.6865037918091,141.39261322021486,2178,65.77,0.001,184920,7,185030,0.47
24756,-55.188090859999996,393.696551322937,141.62308502197266,2179,65.77,0.001,185020,7,185130,0.47
24760,-54.67985584,525.587353515625,140.34992370605468,2180,65.1,0.001,185040,7,185143,0.47
24764,-54.29282023,,,2181,64.19,,,7,185152,0.48
24768,-53.26561308,546.8962034225464,142.49991455078126,2182,63.3,0.001,185060,7,185163,0.49
24797,-54.450633319999994,637.9009225845336,142.7720520019531,2183,64.05,0.001,185160,7,185263,0.48
24805,-53.04408305999999,469.9146137237549,142.7701187133789,2184,63.31,0.001,185180,7,185289,0.49
24833,-53.159209499999996,706.324013710022,141.10843658447266,2185,63.31,0.001,185280,7,185389,0.49
24861,-53.72935826,530.2684160232544,144.18124542236328,2186,63.9,0.001,185380,7,185489,0.48
24870,-48.59616354,268.29181118011473,142.5024642944336,2187,63.2,0.001,185400,7,185519,0.49
24894,-48.060730089999986,334.10552234649657,144.59225463867188,2188,63.1,0.001,185500,7,185609,0.5
24920,-48.72761096999999,676.5098905563354,140.62327423095704,2189,63.71,0.001,185600,7,185709,0.49
24943,-49.036911960000005,536.1893644332886,141.24606628417968,2190,63.34,0.001,185660,7,185772,0.5
24969,-49.414893189999994,587.5256423950195,141.7872100830078,2191,64.01,0.001,185740,7,185847,0.5
24983,-49.671039730000004,514.5345743179321,140.96025695800782,2192,63.29,0.001,185760,7,185875,0.51
24986,-48.90612472,460.3153350830078,140.76087951660156,2193,62.4,0.001,185780,7,185886,0.52
25010,-48.89123793999999,477.7826900482178,141.06983489990233,2194,62.4,0.001,185880,7,185986,0.52
25013,-47.69244046,,,2195,61.45,,,7,185991,0.53
25040,-47.629524229999994,548.008729171753,141.9100830078125,2196,61.45,0.001,185980,7,186091,0.53
25042,-46.94816798,,,2197,60.5,,,7,186096,0.54
25065,-46.37876012000001,553.035564994812,141.8911605834961,2198,60.5,0.001,186080,7,186196,0.54
25088,-46.98272604999999,515.4878742218018,142.59823303222657,2199,61.47,0.001,186180,7,186296,0.53
25121,-45.825110720000005,485.49434223175047,140.01454467773436,2200,61.35,0.001,186280,7,186384,0.54
25147,-46.292240549999995,287.0424171447754,141.97931976318358,2201,62.23,0.001,186380,7,186484,0.53
25173,-46.20098897,375.43253288269045,141.65054016113282,2202,62.23,0.001,186480,7,186584,0.53
25216,-46.87715736,467.2486700057983,142.59392242431642,2203,63.18,0.001,186580,7,186684,0.52
25230,-47.11093133,580.5445600509644,142.31267700195312,2204,63.54,0.001,186620,7,186729,0.52
25262,-47.48546214,277.05049057006835,143.3388885498047,2205,64.47,0.001,186720,7,186829,0.51
25264,-47.381467269999995,,,2206,63.87,,,7,186835,0.51
25270,-47.21924383,479.8714141845703,142.5506103515625,2207,63.13,0.001,186740,7,186857,0.51
25304,-47.45634449,503.0455726623535,140.33499145507812,2208,63.13,0.001,186840,7,186957,0.51
25330,-47.31855437,435.9836263656616,141.30433807373046,2209,63.13,0.001,186940,7,187057,0.51
25357,-46.90087311,534.7388175964355,139.760400390625,2210,63.13,0.001,187040,7,187157,0.51
25381,-47.75372106,408.45170097351075,143.53419342041016,2211,64.08,0.001,187140,7,187257,0.5
25382,-47.71844940999999,,,2212,63.99,,,7,187260,0.5
25409,-48.34598688000001,556.3656744003296,141.06100006103514,2213,63.99,0.001,187240,7,187360,0.5
25439,-49.20209566000001,476.7321559906006,141.89220275878907,2214,64.94,0.001,187340,7,187460,0.49
25456,-46.17920411000001,353.3043412208557,142.19757537841798,2215,64.94,0.001,187440,7,187560,0.49
25482,-48.57751165000001,516.316240978241,140.37657775878907,2216,65.36,0.001,187540,7,187660,0.48
25509,-48.28891507,532.9389715194702,140.81658477783202,2217,65.36,0.001,187640,7,187760,0.48
25519,-48.43637861,495.37682418823243,142.73675231933595,2218,65.42,0.001,187680,7,187787,0.48
25558,-49.02845401,427.75025005340575,141.4495422363281,2219,66.35,0.001,187780,7,187887,0.47
25561,-48.378971279999995,,,2220,65.43,,,7,187895,0.48
25586,-49.332836019999995,565.895078086853,140.6573226928711,2221,66.28,0.001,187880,7,187995,0.47
25588,-49.246622329999994,480.0550704956055,142.4953628540039,2222,66.19,0.001,187900,7,188002,0.47
25616,-49.08622305,658.7049041748047,140.64888458251954,2223,66.19,0.001,188000,7,188102,0.47
25621,-47.967498559999996,,,2224,65.32,,,7,188115,0.48
25651,-48.32099004,623.2830158233643,141.61756896972656,2225,65.96,0.001,188100,7,188205,0.48
25668,-48.39740300999999,530.0547981262207,140.2502471923828,2226,65.96,0.001,188120,7,188228,0.48
