train/actor_loss,rollout/ep_len_mean,time/fps,train/ent_coef,train/ent_coef_loss,train/std,time/time_elapsed,rollout/success rate,train/critic_loss,train/n_updates,rollout/ep_rew_mean,time/episodes,time/total timesteps,train/learning_rate
28.241168975830078,98.58,4,0.5401565432548523,-6.519137859344482,0.05016177520155907,8311,0.02,6.028188705444336,1902,-554.0114133,384,38150,0.0003
28.55133819580078,98.58,4,0.5369293093681335,-6.787080764770508,0.05016275495290756,8404,0.02,8.800027847290039,1922,-553.4770958,388,38550,0.0003
28.995960235595703,98.58,4,0.533732533454895,-6.562087059020996,0.05016414448618889,8484,0.02,9.173477172851562,1942,-553.1562118400001,392,38950,0.0003
29.389949798583984,98.58,4,0.5304704308509827,-5.765050888061523,0.05016501992940903,8575,0.02,11.370733261108398,1962,-552.83219481,396,39350,0.0003
28.627222061157227,98.58,4,0.527305543422699,-7.543150424957275,0.05016623064875603,8650,0.02,11.869487762451172,1982,-552.16734784,400,39750,0.0003
30.18777084350586,98.58,4,0.5240720510482788,-5.938299179077148,0.05016699433326721,8742,0.02,11.796876907348633,2002,-551.74360202,404,40150,0.0003
30.53723907470703,98.32,4,0.5210456848144531,-6.019304275512695,0.050167158246040344,8830,0.03,3.8373522758483887,2021,-549.12989791,408,40524,0.0003
30.25746726989746,97.34,4,0.5187167525291443,-6.089832305908203,0.05016753077507019,8889,0.04,4.41583251953125,2036,-543.63524969,412,40826,0.0003
31.085445404052734,97.34,4,0.5156148672103882,-6.004433631896973,0.05016818642616272,8980,0.04,3.335296630859375,2056,-543.0278438400001,416,41226,0.0003
30.983713150024414,97.34,4,0.5125241875648499,-6.389984130859375,0.05016736313700676,9054,0.04,6.92108154296875,2076,-542.9537059800001,420,41626,0.0003
31.567535400390625,97.34,4,0.5094597339630127,-6.284420967102051,0.050169434398412704,9141,0.04,5.2897443771362305,2096,-542.70269923,424,42026,0.0003
31.659805297851562,97.34,4,0.5064435005187988,-6.703391075134277,0.050172358751297,9224,0.04,7.369292259216309,2116,-542.0104195900001,428,42426,0.0003
32.628108978271484,96.38,4,0.5041805505752563,-6.938544273376465,0.05017458647489548,9301,0.05,13.463479042053223,2131,-536.58870612,432,42730,0.0003
32.71510314941406,96.38,4,0.5011835098266602,-6.1996870040893555,0.050175733864307404,9392,0.05,13.867006301879883,2151,-536.35808578,436,43130,0.0003
33.47679138183594,96.38,4,0.49809613823890686,-6.718993663787842,0.050174832344055176,9505,0.05,4.474562644958496,2171,-536.6133889299999,440,43530,0.0003
33.738101959228516,96.38,4,0.49508431553840637,-6.489861011505127,0.05017539858818054,9590,0.05,8.358733177185059,2191,-536.46908596,444,43930,0.0003
32.900169372558594,96.38,4,0.4920859634876251,-7.662282466888428,0.05017499625682831,9669,0.05,7.8896026611328125,2211,-536.6573477200001,448,44330,0.0003
34.4326171875,97.05,4,0.4890858829021454,-6.280115127563477,0.05017302557826042,9750,0.04,8.122076034545898,2231,-541.09379876,452,44730,0.0003
33.95322036743164,96.96,4,0.48674720525741577,-6.37116813659668,0.050174109637737274,9831,0.04,1.1195545196533203,2247,-540.17146305,456,45046,0.0003
34.82354736328125,96.51,4,0.4841023087501526,-6.575057506561279,0.05017521232366562,9910,0.05,19.423011779785156,2265,-537.5993834000001,460,45401,0.0003
34.89817428588867,96.51,4,0.48119306564331055,-7.255434989929199,0.05017445236444473,9986,0.05,10.776209831237793,2285,-537.53746901,464,45801,0.0003
34.94121170043945,96.51,4,0.47832009196281433,-6.835697174072266,0.050172995775938034,10069,0.05,14.247576713562012,2305,-537.7835240499999,468,46201,0.0003
35.587623596191406,96.51,4,0.47547048330307007,-6.967227935791016,0.050172410905361176,10156,0.05,17.463790893554688,2325,-537.45158893,472,46601,0.0003
36.03053283691406,96.51,4,0.4726409614086151,-7.109363555908203,0.0501728430390358,10244,0.05,17.452861785888672,2345,-537.8033204799999,476,47001,0.0003
36.07172393798828,96.51,4,0.4698372781276703,-6.5599045753479,0.05017353221774101,10326,0.05,11.540987968444824,2365,-537.22426522,480,47401,0.0003
36.617713928222656,96.51,4,0.46711236238479614,-6.87321138381958,0.05017714947462082,10430,0.05,16.927898406982422,2385,-537.7378562700001,484,47801,0.0003
36.89760971069336,96.51,4,0.46438223123550415,-6.812239646911621,0.050179146230220795,10513,0.05,11.753908157348633,2405,-537.92120309,488,48201,0.0003
36.723419189453125,96.51,4,0.4616162180900574,-7.5590338706970215,0.05017905682325363,10621,0.05,13.44484806060791,2425,-537.8863921699999,492,48601,0.0003
37.48555374145508,96.51,4,0.45889946818351746,-7.650617599487305,0.05018064007163048,10708,0.05,16.50614356994629,2445,-537.4183525999999,496,49001,0.0003
37.40826416015625,96.51,4,0.45615246891975403,-6.9507575035095215,0.050181321799755096,10785,0.05,9.79909896850586,2465,-537.44230075,500,49401,0.0003
37.73577880859375,96.51,4,0.4534253776073456,-7.486042022705078,0.05018188804388046,10877,0.05,11.098011016845703,2485,-537.7004227299999,504,49801,0.0003
38.26499938964844,96.77,4,0.4507242739200592,-7.38697624206543,0.050181906670331955,10946,0.04,10.680736541748047,2505,-540.0120507899999,508,50201,0.0003
38.94396209716797,97.75,4,0.44803231954574585,-7.740853309631348,0.05018245801329613,11022,0.03,6.0576677322387695,2525,-545.86889222,512,50601,0.0003
39.33245849609375,97.75,4,0.4453122019767761,-7.525534629821777,0.05018187686800957,11098,0.03,11.396059036254883,2545,-546.02144171,516,51001,0.0003
39.41848373413086,97.75,4,0.4426811933517456,-8.827670097351074,0.05018328130245209,11172,0.03,22.514314651489258,2565,-545.62382361,520,51401,0.0003
39.905601501464844,97.75,4,0.44002866744995117,-7.650723934173584,0.05018303915858269,11260,0.03,12.889225006103516,2585,-545.51095904,524,51801,0.0003
40.00107192993164,97.75,4,0.43740135431289673,-7.740478515625,0.050180912017822266,11342,0.03,6.425663948059082,2605,-545.5691733,528,52201,0.0003
40.317195892333984,98.71,4,0.4348191022872925,-8.689897537231445,0.050181787461042404,11431,0.02,12.185739517211914,2625,-550.48293082,532,52601,0.0003
41.02358627319336,98.71,4,0.43223223090171814,-7.657932758331299,0.05018424242734909,11512,0.02,5.8053107261657715,2645,-550.5553474,536,53001,0.0003
41.361595153808594,98.71,4,0.42968547344207764,-9.216025352478027,0.0501861497759819,11604,0.02,25.609392166137695,2665,-550.45178059,540,53401,0.0003
41.549766540527344,97.58,4,0.4278930723667145,-7.542185306549072,0.05018607899546623,11688,0.04,25.467124938964844,2679,-544.09542816,544,53688,0.0003
41.84162139892578,97.11,4,0.425640344619751,-7.5718488693237305,0.05018603056669235,11770,0.05,34.15130615234375,2697,-540.9987207900001,548,54041,0.0003
41.42845153808594,97.11,4,0.4231116473674774,-11.354744911193848,0.05018548667430878,11861,0.05,11.356965065002441,2717,-540.7958073,552,54441,0.0003
43.01683807373047,97.95,4,0.4206010401248932,-9.665740013122559,0.05018415302038193,11952,0.04,1.269852876663208,2737,-545.38179303,556,54841,0.0003
41.957305908203125,98.4,4,0.41812267899513245,-9.345087051391602,0.05018402636051178,12032,0.03,53.869590759277344,2757,-547.7511522799999,560,55241,0.0003
44.06187438964844,98.4,4,0.4156093895435333,-7.957529067993164,0.05018310993909836,12120,0.03,10.263091087341309,2777,-547.88707868,564,55641,0.0003
43.06311798095703,98.4,4,0.4131035804748535,-9.021295547485352,0.05018129572272301,12201,0.03,24.51247787475586,2797,-547.34617289,568,56041,0.0003
42.508758544921875,98.4,4,0.4106414020061493,-9.923545837402344,0.05018199607729912,12277,0.03,25.979923248291016,2817,-546.57036943,572,56441,0.0003
43.02946472167969,98.4,4,0.4081709682941437,-9.795700073242188,0.05018150433897972,12371,0.03,19.592391967773438,2837,-546.4729456599999,576,56841,0.0003
43.55086898803711,98.4,4,0.4057134687900543,-8.458526611328125,0.05017950385808945,12468,0.03,13.046656608581543,2857,-546.4846806599999,580,57241,0.0003
44.641624450683594,98.4,4,0.4033645987510681,-7.938697814941406,0.05018142983317375,12548,0.03,20.585529327392578,2877,-546.0635384999999,584,57641,0.0003
44.86750793457031,98.4,4,0.4009951055049896,-8.556446075439453,0.05018177628517151,12626,0.03,12.092877388000488,2897,-545.1612193999999,588,58041,0.0003
45.520267486572266,98.4,4,0.3986441493034363,-8.423710823059082,0.05018218606710434,12724,0.03,15.75698471069336,2917,-545.25442337,592,58441,0.0003
44.5221061706543,98.4,4,0.3963381350040436,-11.575672149658203,0.05018622800707817,12812,0.03,20.79730224609375,2937,-545.6321562600001,596,58841,0.0003
46.14366912841797,98.4,4,0.3940105736255646,-8.97144889831543,0.05018862709403038,12896,0.03,7.530543804168701,2957,-546.15713861,600,59241,0.0003
46.09615707397461,98.4,4,0.39168551564216614,-8.416345596313477,0.0501880869269371,12973,0.03,21.488849639892578,2977,-545.5292162000001,604,59641,0.0003
46.35090255737305,98.4,4,0.38940995931625366,-9.157320022583008,0.050189487636089325,13052,0.03,15.569465637207031,2997,-545.06272374,608,60041,0.0003
47.10983657836914,98.4,4,0.3871192932128906,-9.181228637695312,0.050189658999443054,13135,0.03,36.50267791748047,3017,-545.35886767,612,60441,0.0003
47.07210159301758,98.4,4,0.3848316967487335,-9.390912055969238,0.05018853396177292,13217,0.03,38.56715393066406,3037,-545.86654975,616,60841,0.0003
47.26648712158203,98.4,4,0.3825727701187134,-8.906143188476562,0.05018753558397293,13310,0.03,7.822327136993408,3057,-546.63925517,620,61241,0.0003
47.340858459472656,98.4,4,0.3803499639034271,-7.656991004943848,0.05018772929906845,13393,0.03,9.400009155273438,3077,-546.20309204,624,61641,0.0003
47.42619323730469,98.4,4,0.37809184193611145,-11.879241943359375,0.050183966755867004,13493,0.03,7.771367073059082,3097,-546.0291038500001,628,62041,0.0003
48.64356994628906,98.4,4,0.37586164474487305,-8.459501266479492,0.05018289014697075,13600,0.03,15.935968399047852,3117,-546.40923234,632,62441,0.0003
48.636940002441406,98.4,4,0.3736788034439087,-8.93644905090332,0.05018320679664612,13680,0.03,24.6165771484375,3137,-546.85071145,636,62841,0.0003
48.61565017700195,98.4,4,0.37148794531822205,-8.821935653686523,0.050184354186058044,13758,0.03,51.04828643798828,3157,-546.3436413200001,640,63241,0.0003
48.398292541503906,99.53,4,0.36930400133132935,-8.657562255859375,0.05018399655818939,13845,0.01,10.739635467529297,3177,-552.6134989400001,644,63641,0.0003
48.98890686035156,99.24,4,0.367601603269577,-9.254512786865234,0.050184279680252075,13915,0.01,25.3233642578125,3193,-551.32021924,648,63965,0.0003
49.700443267822266,99.24,4,0.3654309809207916,-10.270574569702148,0.05018315464258194,14005,0.01,31.197067260742188,3213,-551.14454055,652,64365,0.0003
49.48912048339844,99.24,4,0.3633297383785248,-9.760822296142578,0.0501835010945797,14083,0.01,8.34228515625,3233,-550.7878594199999,656,64765,0.0003
