train/actor_loss,rollout/ep_len_mean,rollout/success rate,time/fps,train/critic_loss,train/n_updates,train/learning_rate,time/episodes,rollout/ep_rew_mean,time/total timesteps,time/time_elapsed
237.8477981567383,46.73,0.64,35,2449.618762207031,442000,0.001,7541,-56.101060370000006,442104,12311
238.15323944091796,45.91,0.65,35,2595.9076736450197,442020,0.001,7542,-55.53222144,442122,12318
,45.92,0.65,35,,,,7543,-55.489154080000006,442131,12320
241.5688018798828,45.03,0.66,35,2618.637907409668,442040,0.001,7544,-54.82823067,442142,12323
244.65239715576172,45.03,0.66,35,1863.5686950683594,442140,0.001,7545,-51.933256920000005,442242,12344
,45.09,0.66,35,,,,7546,-51.98331595,442255,12348
242.2624053955078,45.09,0.66,35,2178.696662902832,442240,0.001,7547,-50.550493460000006,442355,12368
240.2748809814453,45.22,0.66,35,1876.1697631835937,442260,0.001,7548,-51.12994635,442373,12374
243.37175903320312,44.82,0.66,35,2634.1234809875486,442280,0.001,7549,-49.457818659999994,442384,12383
240.22548828125,45.04,0.66,35,2842.329356384277,442320,0.001,7550,-50.01319153,442432,12398
237.92128143310546,46.0,0.65,35,2106.23610534668,442420,0.001,7551,-54.51010399,442532,12420
,45.92,0.65,35,,,,7552,-54.03976253,442536,12422
240.79106750488282,46.82,0.64,35,2033.2689277648926,442520,0.001,7553,-54.70364702,442636,12445
246.36320953369142,46.82,0.64,35,1688.072859954834,442620,0.001,7554,-55.00034899,442736,12468
241.07579345703124,47.7,0.63,35,2097.6165756225587,442720,0.001,7555,-55.50084542,442836,12490
240.04276275634766,48.62,0.62,35,2249.4704986572265,442820,0.001,7556,-56.035352169999996,442936,12517
240.71143798828126,48.47,0.62,35,2584.8319885253904,442840,0.001,7557,-55.90658864,442941,12519
240.6700210571289,49.33,0.61,35,2557.5021240234373,442940,0.001,7558,-57.053420640000006,443041,12541
243.29425506591798,50.18,0.6,35,1989.9436065673829,443040,0.001,7559,-57.59956343999999,443141,12560
245.0404479980469,51.1,0.59,35,2478.205000305176,443140,0.001,7560,-57.9993195,443241,12585
241.36695709228516,50.55,0.6,35,2761.4945373535156,443180,0.001,7561,-57.91475736,443286,12597
,50.52,0.6,35,,,,7562,-57.66221401000001,443297,12615
243.01392822265626,50.99,0.6,35,2996.195208740234,443240,0.001,7563,-58.08949576,443349,12635
245.935400390625,51.83,0.59,35,2315.611134338379,443340,0.001,7564,-59.02853958000001,443449,12669
,51.74,0.59,34,,,,7565,-58.939286540000005,443456,12681
241.29132537841798,52.64,0.58,34,3158.7983947753905,443440,0.001,7566,-59.910314449999994,443556,12708
245.2957794189453,51.79,0.59,34,2706.8443168640138,443460,0.001,7567,-58.57282282999999,443571,12715
246.1440689086914,52.7,0.58,34,2141.507522583008,443560,0.001,7568,-59.08245072999999,443671,12748
243.64121704101564,52.8,0.58,34,1781.7963104248047,443580,0.001,7569,-59.63072896,443689,12755
241.10419311523438,53.7,0.57,34,2135.8165390014647,443680,0.001,7570,-60.013237090000004,443789,12784
,53.71,0.57,34,,,,7571,-60.01954105000001,443795,12787
242.64957733154296,53.65,0.57,34,3135.2418167114256,443700,0.001,7572,-59.95112599,443801,12790
,52.68,0.58,34,,,,7573,-58.76364514000001,443804,12812
243.44103393554687,53.62,0.57,34,2429.348373413086,443800,0.001,7574,-59.78294819,443904,12833
,53.61,0.57,34,,,,7575,-59.77025246,443908,12835
,53.49,0.57,34,,,,7576,-58.74835117,443920,12839
243.0845733642578,54.42,0.56,34,1694.774331665039,443900,0.001,7577,-59.55540047,444020,12867
244.04511566162108,54.42,0.56,34,1922.7839973449707,444000,0.001,7578,-61.19040597,444120,12887
246.09397888183594,54.42,0.56,34,2405.311605834961,444100,0.001,7579,-61.232560490000004,444220,12911
245.31790313720703,54.42,0.56,34,2183.640138244629,444200,0.001,7580,-61.11136063000001,444320,12936
244.61346282958985,54.57,0.56,34,2343.8597091674806,444240,0.001,7581,-61.58585321,444348,12944
,53.66,0.57,34,,,,7582,-60.67566783000001,444357,12946
238.77797241210936,54.59,0.56,34,2347.11598815918,444340,0.001,7583,-62.04118798000001,444457,12973
241.8010498046875,54.59,0.56,34,2882.550764465332,444360,0.001,7584,-62.05206111000001,444465,12977
,54.55,0.56,34,,,,7585,-61.746701550000004,444470,12979
243.4592544555664,53.67,0.57,34,2586.49287109375,444380,0.001,7586,-61.13533102,444482,12982
,52.74,0.58,34,,,,7587,-60.52113145000001,444489,12985
245.0803421020508,53.66,0.57,34,2358.315783691406,444480,0.001,7588,-61.60168080000001,444589,13006
242.99583282470704,53.11,0.58,34,2664.3566711425783,444520,0.001,7589,-62.026678440000005,444634,13017
244.56119079589843,54.05,0.57,34,2550.370724487305,444620,0.001,7590,-63.24827933000002,444734,13048
244.38744659423827,53.14,0.58,34,2194.80984954834,444640,0.001,7591,-62.87768547000002,444743,13051
244.8461700439453,52.36,0.59,34,2364.5763092041016,444660,0.001,7592,-63.11883858000001,444765,13063
,51.41,0.6,34,,,,7593,-62.26747929000001,444770,13066
244.53599700927734,51.45,0.6,33,2705.6947830200197,444680,0.001,7594,-62.03878515,444783,13086
241.5553985595703,52.37,0.59,33,2032.164680480957,444780,0.001,7595,-62.06257099999999,444883,13106
244.3432144165039,53.28,0.58,33,2312.2372863769533,444880,0.001,7596,-62.427909719999995,444983,13139
244.0841049194336,53.59,0.58,33,2562.665200805664,444920,0.001,7597,-62.816363169999995,445021,13153
,53.5,0.58,33,,,,7598,-62.65818200999999,445027,13155
247.85556030273438,54.41,0.57,33,2367.8436965942383,445020,0.001,7599,-63.22037446,445127,13180
,53.46,0.58,33,,,,7600,-62.23611207999999,445132,13187
,53.49,0.58,33,,,,7601,-62.23805323,445137,13189
249.51885986328125,53.49,0.58,33,2167.7575805664064,445120,0.001,7602,-62.09826487999999,445237,13211
244.56044311523436,54.37,0.57,33,2779.120445251465,445220,0.001,7603,-67.20088073999999,445337,13239
245.852978515625,54.37,0.57,33,2609.8860565185546,445240,0.001,7604,-67.19193872999999,445344,13241
,54.32,0.57,33,,,,7605,-67.26124487000001,445346,13243
,53.43,0.58,33,,,,7606,-61.8554161,445357,13246
240.52334747314453,54.36,0.57,33,3716.7612335205076,445340,0.001,7607,-63.750394100000015,445457,13280
245.06714324951173,54.39,0.57,33,2863.606871032715,445360,0.001,7608,-63.7462888,445466,13283
,54.12,0.57,33,,,,7609,-63.85430848,445478,13288
245.26267700195314,54.19,0.57,33,2520.7250411987307,445380,0.001,7610,-63.974906849999996,445496,13301
242.42700958251953,54.19,0.57,33,3004.864604949951,445480,0.001,7611,-64.78596156,445596,13328
248.91407318115233,53.82,0.57,33,1980.065219116211,445500,0.001,7612,-64.71652073,445603,13332
,52.88,0.58,33,,,,7613,-63.36418676,445609,13340
,52.03,0.58,33,,,,7614,-62.393207860000004,445615,13341
249.37419738769532,51.53,0.58,33,2775.4187713623046,445520,0.001,7615,-61.97386953999999,445628,13347
246.2298553466797,51.53,0.58,33,2322.02138671875,445620,0.001,7616,-65.73443432,445728,13365
,50.59,0.59,33,,,,7617,-65.31909332000001,445734,13377
244.2442413330078,51.55,0.58,33,2998.4130249023438,445720,0.001,7618,-66.6897664,445834,13395
247.31927490234375,50.68,0.59,33,2099.7302520751955,445740,0.001,7619,-65.88432424000001,445847,13404
249.52642974853515,50.68,0.59,33,1384.47130279541,445840,0.001,7620,-66.18074988000001,445947,13425
243.68938293457032,50.36,0.6,33,2845.951889038086,445900,0.001,7621,-65.44247828000002,446015,13444
248.22820434570312,49.49,0.61,33,2132.233612060547,445920,0.001,7622,-62.933886550000004,446028,13460
247.75130615234374,50.22,0.6,33,3087.2427978515625,446020,0.001,7623,-63.08641824,446128,13493
,50.24,0.6,33,,,,7624,-63.09058588,446133,13500
248.48540496826172,50.26,0.6,33,2455.00510559082,446040,0.001,7625,-63.10163114,446142,13504
251.53919372558593,50.89,0.59,32,2774.754689025879,446140,0.001,7626,-63.8772458,446242,13528
247.32362518310546,51.35,0.58,32,2456.129556274414,446240,0.001,7627,-64.52575969,446342,13551
249.10982208251954,51.54,0.58,32,3150.1054870605467,446280,0.001,7628,-64.92164461,446388,13577
,50.61,0.59,32,,,,7629,-62.470836930000004,446395,13580
249.44799346923827,50.61,0.59,32,2783.2399017333983,446380,0.001,7630,-62.75018387,446495,13602
246.1943572998047,51.5,0.58,32,2677.885549926758,446480,0.001,7631,-63.13831415,446595,13631
248.0191223144531,52.41,0.57,32,2676.5603942871094,446580,0.001,7632,-63.55841104999999,446695,13653
245.15753631591798,51.52,0.58,32,2835.1974822998045,446600,0.001,7633,-61.829415739999995,446706,13661
,51.3,0.58,32,,,,7634,-61.21337029999999,446711,13664
245.63297119140626,51.3,0.58,32,2695.660025024414,446700,0.001,7635,-60.84534939,446811,13687
248.1148910522461,51.89,0.57,32,3521.2010391235353,446800,0.001,7636,-65.18326802,446911,13709
249.0955581665039,51.89,0.57,32,2969.081721496582,446900,0.001,7637,-64.91751041,447011,13732
248.1729736328125,52.18,0.56,32,1972.043830871582,447000,0.001,7638,-63.98885828,447111,13764
250.4216796875,52.18,0.56,32,3023.839921569824,447100,0.001,7639,-61.41275767,447211,13790
,52.15,0.56,32,,,,7640,-61.3585053,447219,13794
249.43790130615236,51.29,0.57,32,2464.637940979004,447120,0.001,7641,-58.565518270000005,447233,13799
249.69432525634767,52.11,0.56,32,2528.3854125976563,447220,0.001,7642,-59.85995281999999,447333,13821
249.7882537841797,53.02,0.55,32,2687.7392547607424,447320,0.001,7643,-60.53929153,447433,13846
,52.96,0.55,32,,,,7644,-60.321280779999995,447438,13859
248.74197845458986,52.01,0.56,32,2454.9810943603516,447340,0.001,7645,-59.813685299999996,447443,13861
249.57892913818358,52.14,0.56,32,2596.2176177978517,447360,0.001,7646,-59.839449880000004,447469,13871
,51.24,0.57,32,,,,7647,-59.61904337,447479,13875
250.83533172607423,52.06,0.56,32,2727.2206848144533,447460,0.001,7648,-59.86344135,447579,13909
255.04278564453125,52.35,0.56,32,2612.604315185547,447500,0.001,7649,-60.14852787999999,447619,13926
250.48013610839843,51.95,0.56,32,3070.1778396606446,447520,0.001,7650,-58.82340635999999,447627,13930
,51.0,0.57,32,,,,7651,-54.33301818999998,447632,13933
251.99190826416014,51.17,0.57,32,2373.8087631225585,447540,0.001,7652,-54.979981429999995,447653,13938
251.1487258911133,50.36,0.58,32,2467.3765716552734,447560,0.001,7653,-54.67926076,447672,13943
253.4688491821289,50.36,0.58,32,1777.0334030151366,447660,0.001,7654,-59.59056804000001,447772,13958
253.56156311035156,50.36,0.58,32,2560.8152389526367,447760,0.001,7655,-61.32071798000001,447872,13976
250.2662841796875,49.47,0.59,32,2505.6176467895507,447780,0.001,7656,-60.80856939,447883,13981
254.1827880859375,50.42,0.58,31,2416.184083557129,447880,0.001,7657,-63.48924756,447983,14000
252.0170684814453,50.42,0.58,31,2286.0292419433595,447980,0.001,7658,-63.925792599999994,448083,14021
,49.51,0.59,31,,,,7659,-63.08091503,448092,14025
250.84160614013672,49.51,0.59,31,2593.4125839233398,448080,0.001,7660,-68.2656832,448192,14041
257.3632415771484,50.06,0.58,31,2246.320391845703,448180,0.001,7661,-70.73000266999999,448292,14063
255.75560455322267,50.06,0.58,31,3321.450273132324,448200,0.001,7662,-70.68150883999999,448303,14068
,49.6,0.58,31,,,,7663,-70.35627937999999,448309,14070
250.25325622558594,48.74,0.59,31,2638.3919677734375,448220,0.001,7664,-69.48385857999999,448323,14079
256.14931640625,49.67,0.58,31,2009.2379684448242,448320,0.001,7665,-73.44907083,448423,14108
253.38126068115236,49.67,0.58,31,2164.5301971435547,448420,0.001,7666,-73.73048566,448523,14131
252.7667709350586,50.52,0.57,31,2954.4590927124023,448520,0.001,7667,-74.60643357,448623,14166
253.49800720214844,50.52,0.57,31,2303.39666595459,448620,0.001,7668,-75.39667682,448723,14197
252.5101577758789,51.34,0.56,31,3308.066552734375,448720,0.001,7669,-75.08488626,448823,14222
258.2349456787109,50.61,0.57,31,1963.41639251709,448740,0.001,7670,-75.74522117000001,448850,14228
254.34845428466798,50.73,0.57,31,2232.7914428710938,448760,0.001,7671,-75.82330987,448868,14243
253.21784515380858,51.67,0.56,31,2462.6383842468263,448860,0.001,7672,-77.837179,448968,14272
252.82041931152344,52.64,0.55,31,3086.6442474365235,448960,0.001,7673,-79.90109182,449068,14292
,51.74,0.56,31,,,,7674,-78.91510895,449078,14295
253.16842498779297,52.7,0.55,31,3120.9205657958983,449060,0.001,7675,-79.93745577,449178,14319
250.78353424072264,53.58,0.54,31,2658.1714599609377,449160,0.001,7676,-80.63298489,449278,14344
253.06905975341797,52.64,0.55,31,2943.433972167969,449180,0.001,7677,-79.94653543,449284,14347
251.2059127807617,52.64,0.55,31,2786.816931152344,449280,0.001,7678,-80.90036968999999,449384,14381
252.58130950927733,52.64,0.55,31,2564.503338623047,449380,0.001,7679,-85.97959100999998,449484,14417
,51.72,0.56,31,,,,7680,-85.21552428999999,449492,14420
,51.52,0.56,31,,,,7681,-84.96767459,449500,14424
250.63040618896486,51.44,0.56,31,2399.4819610595705,449400,0.001,7682,-84.95025255,449501,14426
254.60263061523438,51.44,0.56,31,2922.074655151367,449500,0.001,7683,-88.6658084,449601,14456
252.41799621582032,52.36,0.55,31,2690.270440673828,449600,0.001,7684,-93.98639797,449701,14486
,52.34,0.55,31,,,,7685,-93.97822659000002,449704,14492
254.48947296142578,52.59,0.55,31,2158.0374404907225,449640,0.001,7686,-94.97073393000001,449741,14505
,52.58,0.55,30,,,,7687,-95.08124459000001,449747,14518
,51.65,0.56,30,,,,7688,-94.0039096,449754,14521
254.96497039794923,52.2,0.55,30,2640.6218841552736,449740,0.001,7689,-94.75542455,449854,14540
249.63823699951172,51.33,0.56,30,2600.4139251708984,449760,0.001,7690,-93.44760722000001,449867,14545
,51.28,0.56,30,,,,7691,-93.18191474,449871,14547
253.43295593261718,51.18,0.56,30,3452.702508544922,449780,0.001,7692,-92.65270768,449883,14551
,51.17,0.56,30,,,,7693,-92.51236033,449887,14558
,51.08,0.56,30,,,,7694,-92.50336513,449891,14560
254.88641662597655,51.08,0.56,30,2824.2068832397463,449880,0.001,7695,-96.53612814000002,449991,14577
254.17119445800782,51.08,0.56,30,3057.9929489135743,449980,0.001,7696,-97.38936601000002,450091,14605
258.7498580932617,51.7,0.55,30,2594.8981964111326,450080,0.001,7697,-97.93172624000003,450191,14631
252.47559967041016,51.91,0.55,30,3105.571440124512,450100,0.001,7698,-98.52398398000001,450218,14644
253.1529067993164,51.91,0.55,30,2713.5951446533204,450200,0.001,7699,-102.50688349,450318,14668
259.2284454345703,51.92,0.55,30,2323.2344329833986,450220,0.001,7700,-102.50259167,450324,14671
,51.89,0.55,30,,,,7701,-102.49992347,450326,14672
256.066455078125,51.89,0.55,30,2614.480609893799,450320,0.001,7702,-102.76380069999998,450426,14698
257.50206298828124,51.42,0.56,30,2559.143688964844,450360,0.001,7703,-99.84112682999998,450479,14708
258.1642105102539,52.35,0.55,30,2220.6445129394533,450460,0.001,7704,-102.35984857,450579,14726
259.8362777709961,53.33,0.54,30,2225.6987380981445,450560,0.001,7705,-103.55095553999998,450679,14755
260.1999740600586,53.28,0.54,30,2571.8490982055664,450580,0.001,7706,-103.45098967,450685,14757
,52.38,0.55,30,,,,7707,-101.34068024999999,450695,14776
255.99639739990235,52.44,0.55,30,2943.50018157959,450600,0.001,7708,-101.38108987,450710,14782
256.9958892822266,53.32,0.54,30,3074.7716217041016,450700,0.001,7709,-106.34119110000002,450810,14800
256.1243698120117,54.14,0.53,30,3068.9480514526367,450800,0.001,7710,-108.72372345999999,450910,14820
254.68094329833986,53.61,0.54,30,3157.268377685547,450840,0.001,7711,-106.84174658,450957,14838
254.96032257080077,53.6,0.54,30,2136.3048194885255,450860,0.001,7712,-106.83488247999999,450963,14839
,53.59,0.54,30,,,,7713,-106.83135078,450968,14841
255.63936309814454,54.53,0.53,30,2226.1495559692385,450960,0.001,7714,-107.55038675,451068,14880
258.1177947998047,55.4,0.52,30,2925.284678649902,451060,0.001,7715,-110.44436220999998,451168,14905
257.5378112792969,54.64,0.53,30,2963.6075897216797,451080,0.001,7716,-106.82797209999997,451192,14911
257.1628143310547,55.58,0.52,30,2407.278387451172,451180,0.001,7717,-107.75503764,451292,14936
256.65535736083984,55.58,0.52,30,3551.7205810546875,451280,0.001,7718,-108.16633551999998,451392,14962
260.11804656982423,55.6,0.52,30,2297.0893371582033,451300,0.001,7719,-108.39004260999998,451407,14971
257.92420806884763,55.6,0.52,30,3023.5355072021484,451400,0.001,7720,-109.09300807999998,451507,15012
260.24746856689455,55.92,0.51,30,2610.926483154297,451500,0.001,7721,-108.67036289999999,451607,15038
256.40726165771486,56.79,0.5,29,2505.7053100585936,451600,0.001,7722,-109.76036506999999,451707,15065
258.77893829345703,56.79,0.5,29,2608.589096069336,451700,0.001,7723,-109.52603272999998,451807,15096
,56.81,0.5,29,,,,7724,-109.54927652,451814,15098
260.1427261352539,57.72,0.49,29,2342.876792907715,451800,0.001,7725,-110.53714009000001,451914,15121
258.72872467041014,57.72,0.49,29,3654.3603790283205,451900,0.001,7726,-110.16675799000001,452014,15142
258.0737869262695,56.82,0.5,29,2589.180680847168,451920,0.001,7727,-109.21779772000002,452024,15145
,56.48,0.5,29,,,,7728,-108.95192417,452036,15149
,56.45,0.5,29,,,,7729,-108.98943978999999,452040,15151
255.11500549316406,56.45,0.5,29,3465.4722023010254,452020,0.001,7730,-108.65104659,452140,15172
256.79849395751955,55.49,0.51,29,3142.64052734375,452040,0.001,7731,-108.14648025000001,452144,15174
,54.63,0.52,29,,,,7732,-107.79679962,452158,15181
259.36494903564454,54.57,0.52,29,2283.4585815429687,452060,0.001,7733,-107.67474753,452163,15184
259.4800827026367,55.52,0.51,29,3733.248565673828,452160,0.001,7734,-109.0163643,452263,15209
259.93334808349607,55.52,0.51,29,2455.7367050170897,452260,0.001,7735,-109.45195829000001,452363,15237
259.304182434082,55.52,0.51,29,3034.419268798828,452360,0.001,7736,-104.61799834000001,452463,15255
256.45599060058595,55.52,0.51,29,2475.967918395996,452460,0.001,7737,-104.36567782,452563,15281
259.5190185546875,55.49,0.52,29,3131.1856735229494,452540,0.001,7738,-104.44812511,452660,15309
260.9158416748047,55.49,0.52,29,2441.094471740723,452640,0.001,7739,-104.63795722,452760,15332
259.42460479736326,55.53,0.52,29,2544.8301391601562,452660,0.001,7740,-104.70438150000001,452772,15342
,55.4,0.52,29,,,,7741,-104.61290650000001,452773,15343
261.37647399902346,54.56,0.53,29,2343.173193359375,452680,0.001,7742,-103.39176621,452789,15348
,53.66,0.54,29,,,,7743,-102.77034673999998,452799,15362
259.8015426635742,54.61,0.53,29,3021.2857452392577,452780,0.001,7744,-103.38705524,452899,15394
260.7088027954102,54.65,0.53,29,2900.1461219787598,452800,0.001,7745,-103.30693416999999,452908,15402
260.54920501708983,55.39,0.52,29,2385.049755859375,452900,0.001,7746,-106.26522293,453008,15421
263.17311401367186,56.29,0.51,29,2361.1172790527344,453000,0.001,7747,-111.26968957999999,453108,15440
261.49588775634766,55.47,0.52,29,2781.3112350463866,453020,0.001,7748,-110.53983551999998,453126,15446
265.50146484375,56.07,0.51,29,2633.7768966674803,453120,0.001,7749,-115.38237312999999,453226,15475
258.57762298583987,56.99,0.5,29,2720.932950592041,453220,0.001,7750,-116.01477363,453326,15504
,56.99,0.5,29,,,,7751,-116.06742302,453331,15507
258.8098480224609,57.78,0.49,29,2451.5969482421874,453320,0.001,7752,-116.07272945999999,453431,15537
262.6048828125,57.72,0.49,29,2606.6634262084963,453340,0.001,7753,-115.79341296000001,453444,15558
,56.86,0.5,29,,,,7754,-110.03921165999998,453458,15564
259.3532211303711,56.86,0.5,29,4119.856475830078,453440,0.001,7755,-108.41004476,453558,15592
262.83655242919923,56.84,0.5,29,3372.5243560791014,453460,0.001,7756,-108.35135292999999,453567,15605
263.299169921875,56.84,0.5,29,2522.6653167724608,453560,0.001,7757,-106.55382055,453667,15629
260.665592956543,56.84,0.5,28,3178.4692291259767,453660,0.001,7758,-105.8221841,453767,15650
264.1609802246094,56.91,0.5,28,2379.3983306884766,453680,0.001,7759,-106.15797768,453783,15656
265.5543701171875,56.69,0.51,28,2739.1145568847655,453760,0.001,7760,-100.53464051,453861,15677
263.9340301513672,56.69,0.51,28,2570.0399490356444,453860,0.001,7761,-102.62586767,453961,15696
,56.77,0.51,28,,,,7762,-102.76140054000001,453980,15702
261.7035507202148,56.76,0.51,28,2810.232846069336,453880,0.001,7763,-102.76413612,453985,15704
260.7570404052734,57.62,0.5,28,3100.822561645508,453980,0.001,7764,-104.04962348000001,454085,15729
,56.65,0.51,28,,,,7765,-99.98123104000003,454088,15736
,55.75,0.52,28,,,,7766,-98.67656027000002,454098,15740
265.61583557128904,55.75,0.52,28,2940.014697265625,454080,0.001,7767,-98.48741815,454198,15768
260.94273529052737,54.8,0.53,28,3792.681217956543,454100,0.001,7768,-97.16787026000002,454203,15771
265.76048736572267,54.8,0.53,28,3082.9631469726564,454200,0.001,7769,-97.74459928,454303,15796
,54.58,0.53,28,,,,7770,-96.54657809999999,454308,15803
,54.45,0.53,28,,,,7771,-96.4642901,454313,15806
266.00123596191406,53.54,0.54,28,2712.1582641601562,454220,0.001,7772,-94.42366466999998,454322,15808
260.5203460693359,52.99,0.55,28,3721.778186035156,454260,0.001,7773,-92.38793326999999,454367,15825
264.656022644043,53.65,0.55,28,2828.1638946533203,454340,0.001,7774,-92.92962689999999,454443,15850
,52.78,0.56,28,,,,7775,-92.09530553,454456,15854
264.18114776611327,52.78,0.56,28,3421.7057403564454,454440,0.001,7776,-92.42015413000003,454556,15902
,52.75,0.56,28,,,,7777,-92.44339263000002,454559,15909
267.4646484375,52.75,0.56,28,2676.219482421875,454540,0.001,7778,-90.01144629000001,454659,15940
263.32261657714844,51.85,0.57,28,2702.9042938232424,454560,0.001,7779,-84.40772145999999,454669,15944
265.6234664916992,51.89,0.57,28,3331.7246170043945,454580,0.001,7780,-84.70523894,454681,15948
261.6338943481445,52.81,0.56,28,2941.1721099853517,454680,0.001,7781,-85.07300969999999,454781,15969
263.91503448486327,53.0,0.56,28,2373.485708618164,454700,0.001,7782,-85.43648701999999,454801,15976
261.58836975097654,53.0,0.56,28,3312.4373825073244,454800,0.001,7783,-85.28328779999998,454901,15997
259.86433563232424,53.0,0.56,28,3009.429167175293,454900,0.001,7784,-81.46015093,455001,16027
263.65848541259766,53.97,0.55,28,2684.4703536987304,455000,0.001,7785,-82.60574329,455101,16051
,53.67,0.55,28,,,,7786,-81.60584659999999,455108,16053
,53.72,0.55,28,,,,7787,-81.52771425999998,455119,16057
259.53953704833987,54.65,0.54,28,3833.0883026123047,455100,0.001,7788,-82.11111912999999,455219,16082
264.9999603271484,53.73,0.55,28,2770.3701095581055,455120,0.001,7789,-79.71562846,455227,16090
,53.69,0.55,28,,,,7790,-79.60561238999999,455236,16099
259.1208923339844,53.73,0.55,28,3845.636656188965,455140,0.001,7791,-79.75519807999999,455244,16102
,53.66,0.55,28,,,,7792,-79.57799526999999,455249,16104
,53.71,0.55,28,,,,7793,-79.52850798,455258,16107
,53.69,0.55,28,,,,7794,-79.52399258,455260,16109
258.28618774414065,53.37,0.56,28,3677.3368408203123,455220,0.001,7795,-78.26778300999999,455328,16123
,52.43,0.57,28,,,,7796,-76.74855367,455334,16125
262.5869415283203,51.77,0.58,28,3982.7114318847657,455260,0.001,7797,-76.41190449999999,455368,16135
267.24334411621095,52.5,0.57,28,3438.401091003418,455360,0.001,7798,-76.52808831,455468,16161
263.92297210693357,52.5,0.57,28,2895.3537826538086,455460,0.001,7799,-72.13482615999999,455568,16185
264.6673156738281,52.62,0.57,28,3492.7490844726562,455480,0.001,7800,-72.14929340999998,455586,16192
265.05152587890626,53.6,0.56,28,3012.866495513916,455580,0.001,7801,-72.94167829,455686,16215
,52.64,0.57,28,,,,7802,-72.30596365999999,455690,16217
263.24407348632815,53.11,0.56,28,3189.271629333496,455680,0.001,7803,-70.93828540999999,455790,16247
260.302912902832,53.11,0.56,28,3071.5590789794924,455780,0.001,7804,-70.08984009,455890,16279
266.6011932373047,53.11,0.56,27,2745.393589782715,455880,0.001,7805,-69.82201361,455990,16307
264.6255828857422,53.17,0.56,27,2850.6376770019533,455900,0.001,7806,-70.16790712999999,456002,16311
,53.12,0.56,27,,,,7807,-70.16138934,456007,16313
,53.09,0.56,27,,,,7808,-70.72120534,456019,16318
264.95086059570315,52.12,0.57,27,2907.4019569396974,455920,0.001,7809,-65.31906213999999,456022,16330
,51.19,0.58,27,,,,7810,-62.73483103999999,456029,16333
,50.76,0.58,27,,,,7811,-62.43077894999998,456033,16336
262.64495849609375,50.79,0.58,27,2870.228105163574,455940,0.001,7812,-62.44948249999999,456042,16339
,50.78,0.58,27,,,,7813,-62.44082921999998,456046,16341
,49.88,0.59,27,,,,7814,-61.785767789999994,456056,16344
264.29266357421875,49.88,0.59,27,2820.0206085205077,456040,0.001,7815,-59.46006012,456156,16375
264.6261352539062,49.84,0.59,27,2965.9733825683593,456060,0.001,7816,-59.277786660000004,456176,16385
268.02565002441406,48.92,0.6,27,3100.5142318725584,456080,0.001,7817,-58.35697453999999,456184,16393
263.2958038330078,48.92,0.6,27,2862.0566589355467,456180,0.001,7818,-60.755137680000004,456284,16417
265.80994415283203,48.98,0.6,27,4214.885168457031,456200,0.001,7819,-60.67715871,456305,16424
,48.05,0.61,27,,,,7820,-59.499764569999996,456312,16432
261.65220031738284,48.05,0.61,27,3605.239277648926,456300,0.001,7821,-60.31634208999999,456412,16459
266.0386627197266,48.05,0.61,27,2805.743486022949,456400,0.001,7822,-62.66075119,456512,16481
266.94378051757815,48.05,0.61,27,2777.728338623047,456500,0.001,7823,-62.07420018999999,456612,16511
267.23134155273436,48.98,0.6,27,2839.1836212158205,456600,0.001,7824,-62.76789232,456712,16539
263.472998046875,48.08,0.61,27,3799.193453979492,456620,0.001,7825,-61.78039548999999,456722,16542
263.7849639892578,48.08,0.61,27,2043.9823822021485,456720,0.001,7826,-63.91832563999999,456822,16573
266.5875518798828,48.98,0.6,27,3516.7343841552733,456820,0.001,7827,-64.27719662999999,456922,16601
268.4951232910156,49.86,0.59,27,2866.0796478271486,456920,0.001,7828,-64.82897634999999,457022,16617
268.5576477050781,50.82,0.58,27,3318.9820220947267,457020,0.001,7829,-65.29449779,457122,16641
267.73206634521483,50.82,0.58,27,3089.260093688965,457120,0.001,7830,-65.89137428,457222,16680
,50.81,0.58,27,,,,7831,-65.89115362999999,457225,16687
268.83440856933595,51.67,0.57,27,3800.268450927734,457220,0.001,7832,-66.74684861,457325,16720
265.0825469970703,52.62,0.56,27,3026.1861785888673,457320,0.001,7833,-69.40807192999999,457425,16739
267.42889709472655,52.62,0.56,27,2659.0718017578124,457420,0.001,7834,-69.14393723,457525,16759
267.4851013183594,52.62,0.56,27,3747.7358947753905,457520,0.001,7835,-68.55086446,457625,16783
269.5346923828125,51.81,0.57,27,2701.7019317626955,457540,0.001,7836,-68.23721425,457644,16791
,50.88,0.58,27,,,,7837,-67.77271942,457651,16799
263.81475219726565,50.02,0.58,27,3045.693063354492,457560,0.001,7838,-67.30606799,457662,16802
266.94403076171875,49.87,0.59,27,2785.8004035949707,457640,0.001,7839,-67.00023089,457747,16817
,49.79,0.59,27,,,,7840,-66.91980139000002,457751,16818
,49.83,0.59,27,,,,7841,-66.92476595000001,457756,16820
267.96092681884767,49.82,0.59,27,2789.4733489990235,457660,0.001,7842,-67.38161929,457771,16830
,49.75,0.59,27,,,,7843,-67.30815160000002,457774,16832
268.07188110351564,49.75,0.59,27,2854.6284622192384,457760,0.001,7844,-69.63607610000001,457874,16853
271.6049438476563,50.66,0.58,27,2971.873161315918,457860,0.001,7845,-72.49741718,457974,16887
