time/total timesteps,train/learning_rate,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,rollout/success rate,time/episodes,train/n_updates,time/time_elapsed,train/critic_loss,train/actor_loss
674346,0.001,59.0,-93.74615906999998,30,0.49,11854,674240,22344,5525.841821289063,315.84349365234374
674446,0.001,59.0,-93.49671205999998,30,0.49,11855,674340,22374,5470.123741149902,314.123046875
674462,0.001,58.16,-89.81155406999999,30,0.5,11856,674360,22379,5268.568896484375,322.6957489013672
674562,0.001,59.12,-95.46563738999997,30,0.49,11857,674460,22400,5145.842120361328,320.2733459472656
674585,0.001,59.26,-96.13035934999998,30,0.49,11858,674480,22407,5830.175347900391,318.9888977050781
674598,,59.27,-96.12747088999998,30,0.49,11859,,22412,,
674698,0.001,59.27,-93.71468571999999,30,0.49,11860,674580,22439,4290.305322265625,328.15919189453126
674706,0.001,58.35,-93.74385760999999,30,0.5,11861,674600,22441,5621.104385375977,325.139990234375
674724,0.001,58.45,-94.37456118,30,0.5,11862,674620,22445,5974.114205932618,320.53636474609374
674824,0.001,59.39,-98.82751413,30,0.49,11863,674720,22460,4675.733950805664,313.9926055908203
674828,,58.43,-98.0938825,30,0.5,11864,,22461,,
674832,,57.47,-92.22642714,30,0.51,11865,,22463,,
674859,0.001,56.93,-92.14844151,30,0.51,11866,674740,22472,4064.4470611572265,313.4912963867188
674863,0.001,56.51,-91.34187667,30,0.51,11867,674760,22474,6107.166989135742,323.75355529785156
674881,0.001,56.46,-90.48179925999999,30,0.51,11868,674780,22481,5930.088485717773,319.5804077148438
674981,0.001,57.32,-90.34884661999999,29,0.5,11869,674880,22502,5211.605752563477,325.3629943847656
674990,,56.41,-88.87675402999999,29,0.51,11870,,22505,,
675006,0.001,56.46,-88.88363054,29,0.51,11871,674900,22511,4496.728555297852,312.42565002441404
675017,,55.57,-88.20367401999998,29,0.52,11872,,22513,,
675117,0.001,55.57,-87.85215319000001,29,0.52,11873,675000,22537,6458.981970214843,321.44944152832034
675122,0.001,55.6,-87.91299005,29,0.52,11874,675020,22541,5565.250695800782,325.0449920654297
675222,0.001,56.57,-89.13621908,29,0.51,11875,675120,22567,5908.356753540039,319.0566864013672
675322,0.001,56.57,-84.31668241000001,29,0.51,11876,675220,22597,5013.504669189453,322.3882568359375
675422,0.001,57.45,-85.72958708,29,0.5,11877,675320,22628,6003.044128417969,319.91297912597656
675522,0.001,57.45,-91.23138865999998,29,0.5,11878,675420,22653,5551.008377075195,317.7796661376953
675529,,57.5,-91.14022714,29,0.5,11879,,22656,,
675548,0.001,56.69,-89.98080046999998,29,0.51,11880,675440,22661,5244.058685302734,317.45708923339845
675648,0.001,57.66,-91.71346149999998,29,0.5,11881,675540,22691,6265.479907226562,308.92357177734374
675748,0.001,57.66,-86.89830171999998,29,0.5,11882,675640,22718,5043.7048965454105,328.1704895019531
675848,0.001,57.66,-89.17339501999999,29,0.5,11883,675740,22736,4635.450248718262,320.5328338623047
675948,0.001,58.4,-93.24340503000002,29,0.49,11884,675840,22759,5864.667538452149,314.7369079589844
676048,0.001,58.4,-91.9338147,29,0.49,11885,675940,22781,4994.801739501953,321.681591796875
676060,,57.52,-91.97331709,29,0.5,11886,,22791,,
676160,0.001,58.25,-91.51497601999999,29,0.49,11887,676040,22822,3228.4240539550783,325.673828125
676163,0.001,58.1,-91.231255,29,0.49,11888,676060,22824,6262.862408447266,327.09971008300784
676263,0.001,59.04,-91.74581656000002,29,0.48,11889,676160,22857,4754.443304443359,322.1759521484375
676363,0.001,59.04,-92.25366956000003,29,0.48,11890,676260,22876,5573.4844970703125,320.1000213623047
676396,0.001,59.24,-91.78948321000001,29,0.48,11891,676280,22885,7096.080834960938,311.41103210449216
676496,0.001,59.86,-92.13322878000001,29,0.47,11892,676380,22915,5812.923187255859,313.8403778076172
676506,0.001,59.33,-91.9969379,29,0.47,11893,676400,22924,5647.506939697266,316.1442108154297
676509,,58.36,-91.15367955000002,29,0.48,11894,,22926,,
676609,0.001,59.26,-91.69579283000002,29,0.47,11895,676500,22948,6915.771203613282,311.817578125
676709,0.001,60.18,-94.44287576000002,29,0.46,11896,676600,22974,6994.4992950439455,319.0143188476562
676723,0.001,59.32,-94.2944529,29,0.47,11897,676620,22980,7307.136694335937,321.5681488037109
676754,0.001,58.63,-94.1024141,29,0.48,11898,676640,22990,7162.696508789062,323.1864898681641
676776,0.001,58.81,-94.16508845999999,29,0.48,11899,676660,23002,7148.91318359375,312.16728515625
676782,0.001,58.82,-94.22225953000002,29,0.48,11900,676680,23005,5562.483782958984,321.1247131347656
676789,,58.78,-93.9663462,29,0.48,11901,,23008,,
676889,0.001,58.78,-94.091527,29,0.48,11902,676780,23047,4745.297348022461,315.6573791503906
676989,0.001,59.71,-94.64974715000002,29,0.47,11903,676880,23066,7618.181372070312,317.71558532714846
677065,0.001,59.47,-97.19232342000001,29,0.48,11904,676960,23091,4350.046994018555,320.4284729003906
677093,0.001,58.75,-96.51565194999999,29,0.49,11905,676980,23098,6512.461499023438,321.0136779785156
677193,0.001,58.75,-93.47391046999999,29,0.49,11906,677080,23138,5938.225234985352,316.7598388671875
677198,,57.8,-92.40563369,29,0.5,11907,,23141,,
677201,0.001,56.83,-91.54753265000001,29,0.51,11908,677100,23153,6171.657003784179,316.58021850585936
677301,0.001,56.83,-91.58083139,29,0.51,11909,677200,23177,4635.628579711914,323.3208801269531
677314,,56.86,-91.47452478,29,0.51,11910,,23181,,
677325,0.001,56.38,-91.79857875000002,29,0.51,11911,677220,23185,5959.284535217285,312.13392028808596
677328,,55.41,-90.77422589,29,0.52,11912,,23187,,
677428,0.001,55.41,-88.09394843,29,0.52,11913,677320,23210,5317.154470825195,318.70826110839846
677528,0.001,56.37,-89.14645987,29,0.51,11914,677420,23230,4434.978707885743,327.19630432128906
677628,0.001,56.37,-84.31231373,29,0.51,11915,677520,23250,3930.920962524414,322.8708129882813
677632,,55.41,-80.85718202,29,0.52,11916,,23252,,
677638,,54.47,-80.28825211999998,29,0.53,11917,,23255,,
677654,0.001,53.63,-80.21242588999999,29,0.54,11918,677540,23259,5805.51982421875,318.5727172851563
677695,0.001,53.88,-80.21263416999999,29,0.54,11919,677580,23268,6689.745205688477,319.1905914306641
677795,0.001,53.88,-80.18043792,29,0.54,11920,677680,23305,3452.09201965332,319.3310882568359
677895,0.001,54.81,-80.7828003,29,0.53,11921,677780,23333,5976.296871948242,316.1172729492188
677914,0.001,54.0,-79.53117867,29,0.54,11922,677800,23339,5984.464047241211,314.6009094238281
677923,0.001,54.05,-79.6450621,29,0.54,11923,677820,23341,4438.794714355468,310.33763427734374
678016,0.001,53.98,-75.13178633000001,29,0.55,11924,677900,23378,4535.366989135742,325.8838806152344
678116,0.001,54.91,-80.72532706,28,0.54,11925,678000,23405,5031.5788299560545,330.14317932128904
678120,,53.95,-80.07683922000001,28,0.55,11926,,23411,,
678136,0.001,53.11,-79.46538687,28,0.56,11927,678020,23417,6379.958062744141,329.51323852539065
678236,0.001,54.04,-80.18222573999999,28,0.55,11928,678120,23438,4181.737384033203,333.9703765869141
678336,0.001,54.04,-75.35069435000001,28,0.55,11929,678220,23457,5445.35203704834,322.21751403808594
678346,0.001,53.14,-75.04565089,28,0.56,11930,678240,23461,5971.018743896484,317.71873779296874
678446,0.001,53.14,-75.25162479000001,28,0.56,11931,678340,23499,5068.512324523926,327.66943359375
678546,0.001,53.14,-79.41883856,28,0.56,11932,678440,23520,6066.713021850586,330.3065246582031
678646,0.001,54.07,-80.43139982000001,28,0.55,11933,678540,23551,6206.177554321289,312.66546020507815
678653,,53.14,-79.5839977,28,0.56,11934,,23554,,
678669,0.001,52.3,-78.79204785,28,0.57,11935,678560,23558,7246.799645996094,314.795458984375
678769,0.001,52.3,-78.60273091,28,0.57,11936,678660,23581,5430.122640991211,312.66062316894534
678869,0.001,52.3,-78.47110731,28,0.57,11937,678760,23608,3425.266082763672,315.5650207519531
678932,0.001,52.83,-78.97224153,28,0.57,11938,678820,23626,4217.858837890625,325.63062744140626
679032,0.001,52.88,-83.49443642,28,0.56,11939,678920,23676,5477.000427246094,309.92344360351564
679055,0.001,52.92,-83.35765932,28,0.56,11940,678940,23684,5407.793072509766,323.83184509277345
679062,0.001,51.99,-82.46440208,28,0.57,11941,678960,23687,6459.005456542969,314.4763916015625
679069,,51.06,-81.83785487,28,0.58,11942,,23690,,
679086,0.001,50.96,-81.61319345,28,0.58,11943,678980,23697,5924.514916992188,314.8475799560547
679186,0.001,51.88,-87.3645666,28,0.57,11944,679080,23717,5516.599896240235,316.64369506835936
679286,0.001,52.86,-91.48398529,28,0.56,11945,679180,23735,4946.738107299805,312.5537109375
679386,0.001,52.86,-91.66128520000001,28,0.56,11946,679280,23761,8565.575732421876,315.14080200195315
679405,0.001,52.94,-91.85466708,28,0.56,11947,679300,23767,5699.559490966797,313.295166015625
679489,0.001,53.74,-95.87521965000002,28,0.56,11948,679380,23789,5436.291647338867,323.3908935546875
679589,0.001,54.68,-96.79468760000002,28,0.55,11949,679480,23814,4484.803302001953,328.9963684082031
679689,0.001,54.68,-97.2065896,28,0.55,11950,679580,23839,6292.632952880859,319.3400573730469
679789,0.001,55.64,-97.58584051,28,0.54,11951,679680,23859,4253.114599609375,322.76884765625
679801,0.001,55.62,-97.72188817000001,28,0.54,11952,679700,23862,6107.88948059082,311.6137969970703
679901,0.001,55.62,-95.54474041000002,28,0.54,11953,679800,23883,5588.870611572265,317.5978729248047
680001,0.001,56.55,-101.27201941999999,28,0.53,11954,679900,23907,5007.456799316406,316.1280883789062
680101,0.001,56.55,-101.55071345,28,0.53,11955,680000,23933,6539.66123046875,324.63599548339846
680201,0.001,57.39,-101.89361511999999,28,0.52,11956,680100,23956,4785.403216552734,313.03001098632814
680301,0.001,57.39,-97.12624244,28,0.52,11957,680200,23990,4561.676068115235,313.49891357421876
680401,0.001,58.16,-97.30200840999998,28,0.51,11958,680300,24043,5285.226611328125,316.2367248535156
680501,0.001,59.03,-101.37767964999999,28,0.5,11959,680400,24064,3900.2972412109375,326.4030395507813
680601,0.001,59.03,-101.72899919,28,0.5,11960,680500,24092,5028.981625366211,314.13164672851565
680701,0.001,59.95,-107.01233654000002,28,0.49,11961,680600,24122,5070.346527099609,328.44227905273436
680710,,59.86,-106.39075606,28,0.49,11962,,24127,,
680713,,58.89,-101.91937217,28,0.5,11963,,24129,,
680717,,58.89,-101.77000057000001,28,0.5,11964,,24131,,
680817,0.001,59.85,-107.18468161000001,28,0.49,11965,680700,24158,5697.854174804687,316.61707763671876
680917,0.001,60.58,-107.79886902,28,0.48,11966,680800,24186,6157.784576416016,314.5384002685547
681017,0.001,61.54,-108.52131622,28,0.47,11967,680900,24208,7355.663537597657,313.0328735351562
681030,0.001,61.49,-108.48547880000002,28,0.47,11968,680920,24213,5726.000030517578,315.17396545410156
681130,0.001,61.49,-111.03585549000002,28,0.47,11969,681020,24242,5490.135034179688,322.5560791015625
681230,0.001,62.4,-111.51865336000003,28,0.46,11970,681120,24267,5953.692102050782,315.0267761230469
681232,,62.26,-111.41245629000001,28,0.46,11971,,24269,,
681302,0.001,62.85,-115.24491645,28,0.46,11972,681200,24282,5278.2557571411135,315.00470275878905
681402,0.001,62.85,-115.28781008999997,28,0.46,11973,681300,24304,4878.214184570313,314.2193359375
681502,0.001,63.8,-115.72752608999997,28,0.45,11974,681400,24333,4917.2681640625,315.923828125
681526,0.001,63.04,-114.77726938999999,27,0.46,11975,681420,24342,6664.427868652344,313.58843688964845
681531,,62.09,-113.98533698,27,0.47,11976,,24345,,
681546,0.001,61.24,-113.00432562,27,0.48,11977,681440,24349,9223.288610839843,322.3826538085938
681646,0.001,61.24,-108.08167546,27,0.48,11978,681540,24375,5023.299841308593,320.0642425537109
681746,0.001,62.17,-108.90019918,27,0.47,11979,681640,24404,4858.223626708985,312.4684112548828
681752,,62.04,-107.96372274,27,0.47,11980,,24408,,
681852,0.001,62.04,-108.66252918000002,27,0.47,11981,681740,24434,4353.472724914551,324.23740844726564
681946,0.001,61.98,-108.44952735000001,27,0.48,11982,681840,24455,5047.586517333984,324.52434997558595
681950,,61.02,-105.66095502,27,0.49,11983,,24458,,
682050,0.001,61.02,-102.01727653000002,27,0.49,11984,681940,24474,7088.5717102050785,310.5960235595703
682150,0.001,61.02,-101.96849476000003,27,0.49,11985,682040,24508,5824.035729980469,321.8066467285156
682250,0.001,61.9,-102.58573034000001,27,0.48,11986,682140,24531,3870.018719482422,330.55556335449216
682255,,60.95,-101.8940182,27,0.49,11987,,24538,,
682355,0.001,61.92,-102.34778832,27,0.48,11988,682240,24567,7151.9200439453125,319.3742614746094
682364,0.001,61.01,-101.52917711000002,27,0.49,11989,682260,24571,5627.710717773438,315.1123321533203
682374,,60.11,-100.26614494000002,27,0.5,11990,,24584,,
682474,0.001,60.78,-102.29912274999998,27,0.49,11991,682360,24620,7029.468075561524,311.6735076904297
682488,0.001,59.92,-101.48034740000001,27,0.5,11992,682380,24624,6676.925453186035,325.54596557617185
682588,0.001,60.82,-101.89578995999999,27,0.49,11993,682480,24657,7053.410934448242,312.59617614746094
682635,0.001,61.26,-104.18750684000001,27,0.49,11994,682520,24668,7986.6427551269535,308.943798828125
682650,0.001,60.41,-104.18143011000001,27,0.5,11995,682540,24679,6179.931311035156,315.4710632324219
682653,,59.44,-101.40818374,27,0.51,11996,,24680,,
682666,0.001,59.43,-100.86047516000001,27,0.51,11997,682560,24684,3925.384744262695,314.17066650390626
682766,0.001,60.12,-100.66929784,27,0.5,11998,682660,24718,5660.519555664063,316.2964782714844
682866,0.001,60.9,-106.04075656999997,27,0.49,11999,682760,24739,5415.616693115235,321.0226165771484
682966,0.001,61.84,-106.85555667999998,27,0.48,12000,682860,24766,5031.262774658203,316.78582153320315
683066,0.001,62.77,-107.77651766999999,27,0.47,12001,682960,24797,5892.236282348633,332.55174865722654
683122,0.001,62.33,-108.38739847000001,27,0.48,12002,683020,24810,5058.000108337403,322.6785095214844
683222,0.001,62.33,-112.48117634,27,0.48,12003,683120,24839,4201.838104248047,315.77378845214844
683322,0.001,62.57,-109.76993607,27,0.47,12004,683220,24868,4838.422595214844,319.8938751220703
683359,0.001,62.66,-111.26469827999999,27,0.47,12005,683240,24876,7095.220086669922,319.4821044921875
683363,0.001,61.7,-110.5504062,27,0.48,12006,683260,24879,6361.186555480957,317.34983825683594
683463,0.001,62.65,-111.82151762,27,0.47,12007,683360,24899,4976.914514160157,323.4134979248047
683471,,62.7,-112.13365811,27,0.47,12008,,24903,,
683486,0.001,61.85,-111.45726545999997,27,0.48,12009,683380,24912,5641.352233886719,321.49049377441406
683586,0.001,62.72,-111.71551937999999,27,0.47,12010,683480,24937,4949.711459350586,317.7560241699219
683686,0.001,63.61,-113.94515489999999,27,0.46,12011,683580,24968,4584.590979003906,327.6389984130859
683786,0.001,64.58,-114.74294536000001,27,0.45,12012,683680,24989,4934.053994750977,318.1173034667969
683794,,63.66,-113.86115262,27,0.46,12013,,24993,,
683894,0.001,63.66,-113.78933384999999,27,0.46,12014,683780,25014,3734.7095153808596,315.7346435546875
683903,0.001,62.75,-113.37323532999999,27,0.47,12015,683800,25017,6445.450003051757,330.686767578125
684003,0.001,63.71,-114.70218920999997,27,0.46,12016,683900,25044,6883.780514526367,321.7166259765625
684103,0.001,64.65,-117.84813657,27,0.45,12017,684000,25066,4248.514776611328,319.2705352783203
684107,,64.53,-117.27890636000001,27,0.45,12018,,25069,,
684110,,64.15,-116.57196872,27,0.45,12019,,25071,,
684210,0.001,64.15,-116.14387725000002,27,0.45,12020,684100,25102,7128.191369628907,314.0134613037109
684310,0.001,64.15,-116.70629285999999,27,0.45,12021,684200,25127,4843.602090454102,316.7601654052734
684328,0.001,64.14,-117.14562276999999,27,0.45,12022,684220,25134,4717.231243896485,320.585009765625
684334,,64.11,-117.19658437999999,27,0.45,12023,,25136,,
684434,0.001,64.18,-116.92264363999999,27,0.44,12024,684320,25159,7295.780633544922,322.6286987304687
684534,0.001,64.18,-112.66578497,27,0.44,12025,684420,25191,4199.522854614258,328.5816619873047
684634,0.001,65.14,-112.96598438000001,27,0.43,12026,684520,25222,7476.204040527344,311.71730041503906
684734,0.001,65.98,-113.63695424999997,27,0.42,12027,684620,25247,5815.36826171875,319.0772338867188
684834,0.001,65.98,-113.62429026,27,0.42,12028,684720,25269,7535.551858520508,308.85850830078124
684839,,65.03,-112.99585052999998,27,0.43,12029,,25271,,
684939,0.001,65.93,-117.70342545000001,27,0.42,12030,684820,25301,4862.890621948242,310.81700439453124
684941,0.001,64.95,-116.75347110999999,27,0.43,12031,684840,25302,3920.509506225586,315.62598876953126
684945,,63.99,-111.15465967,27,0.44,12032,,25305,,
684959,,63.13,-110.18026497000002,27,0.45,12033,,25315,,
685059,0.001,64.06,-110.99591112000002,27,0.44,12034,684940,25341,5409.064566040039,317.20307006835935
685075,0.001,64.06,-111.56031608,27,0.44,12035,684960,25346,5988.917419433594,322.37213745117185
685175,0.001,64.06,-111.56230582,26,0.44,12036,685060,25385,7421.983808898925,316.85121459960936
685179,,63.1,-110.69412326,26,0.45,12037,,25388,,
685279,0.001,63.47,-110.91826530999998,26,0.44,12038,685160,25411,5596.169812011719,318.94114074707034
685285,0.001,62.53,-105.25467393,26,0.45,12039,685180,25415,7536.813293457031,323.46703186035154
685385,0.001,63.3,-105.89579010000001,26,0.44,12040,685280,25435,4870.607257080078,312.2161895751953
685485,0.001,64.23,-109.90892517,26,0.43,12041,685380,25462,6125.33109741211,319.93580932617186
685585,0.001,65.16,-110.10192361999998,26,0.42,12042,685480,25496,7043.863656616211,320.8258453369141
685685,0.001,65.99,-111.18527285,26,0.41,12043,685580,25523,5393.47215423584,310.79506225585936
685696,,65.1,-105.64218152,26,0.42,12044,,25528,,
685727,0.001,64.41,-103.00880204,26,0.43,12045,685620,25536,5579.720086669922,321.14110412597654
685734,,63.48,-102.08790471,26,0.44,12046,,25539,,
685834,0.001,64.29,-106.82897146,26,0.43,12047,685720,25562,7135.257336425781,311.79266662597655
685844,0.001,63.55,-103.09929178,26,0.43,12048,685740,25568,5014.309002685547,315.3271820068359
685850,,62.61,-102.22141281,26,0.44,12049,,25581,,
685883,0.001,61.94,-102.43820636000001,26,0.45,12050,685780,25588,4655.821215820312,319.1694732666016
685893,,61.04,-102.18756721,26,0.46,12051,,25592,,
685926,0.001,61.25,-102.05502095,26,0.46,12052,685820,25607,5893.666009521485,319.13512268066404
686026,0.001,61.25,-102.48465527,26,0.46,12053,685920,25640,4889.135180664062,323.2324737548828
686078,0.001,60.77,-97.15015132,26,0.47,12054,685960,25655,4996.1980758667,324.52195129394534
686178,0.001,60.77,-96.84389022,26,0.47,12055,686060,25687,6598.194116210938,322.01332702636716
686200,0.001,59.99,-96.27321857999999,26,0.48,12056,686080,25695,5963.886627197266,319.4284973144531
686300,0.001,59.99,-95.96488181000001,26,0.48,12057,686180,25720,6314.117178344726,316.5571044921875
686400,0.001,59.99,-95.62736031000003,26,0.48,12058,686280,25740,8671.568041992188,322.3118072509766
686414,0.001,59.13,-92.26736447000002,26,0.49,12059,686300,25754,5701.115881347656,324.49842224121096
686514,0.001,59.13,-92.38907415000001,26,0.49,12060,686400,25791,6657.8638366699215,324.2706756591797
686520,,58.19,-86.94958324000001,26,0.5,12061,,25794,,
686524,0.001,58.14,-86.92624614,26,0.5,12062,686420,25801,6180.804769897461,311.440869140625
686624,0.001,59.11,-87.60192848000001,26,0.49,12063,686520,25837,4132.137191772461,326.4360748291016
686668,0.001,59.51,-87.7235585,26,0.49,12064,686560,25848,4641.181770324707,326.0763366699219
686768,0.001,59.51,-87.08880400999999,26,0.49,12065,686660,25875,5654.05944519043,316.5674652099609
686868,0.001,59.51,-86.81812968000003,26,0.49,12066,686760,25906,5277.374754333496,319.69459228515626
686874,,58.57,-86.10543307000002,26,0.5,12067,,25909,,
686878,,58.48,-85.72623468000002,26,0.5,12068,,25911,,
686978,0.001,58.48,-83.47015614000001,26,0.5,12069,686860,25944,5241.176068115235,310.1610992431641
687078,0.001,58.48,-83.39690360000003,26,0.5,12070,686960,25980,4635.140762329102,315.26771240234376
687178,0.001,59.46,-87.86478822000001,26,0.49,12071,687060,26001,6985.758636474609,318.9732971191406
687186,0.001,58.84,-84.08868301000001,26,0.49,12072,687080,26010,7701.889611816407,315.037255859375
687193,,57.91,-83.46377138,26,0.5,12073,,26012,,
687293,0.001,57.91,-86.25902795,26,0.5,12074,687180,26047,4686.40230102539,318.2753845214844
687295,,57.69,-86.03230250000003,26,0.5,12075,,26049,,
687395,0.001,58.64,-86.92882547,26,0.49,12076,687280,26076,4715.562326049805,320.50714111328125
687495,0.001,59.49,-86.88953613,26,0.48,12077,687380,26098,5859.386511230468,316.05742797851565
687500,,58.54,-85.91236546,26,0.49,12078,,26101,,
687600,0.001,58.54,-85.77550097,26,0.49,12079,687480,26137,8152.034826660156,312.6117828369141
687700,0.001,59.48,-86.44150865,26,0.48,12080,687580,26161,5015.801873779297,323.25591430664065
687707,0.001,58.55,-84.01792808000002,26,0.49,12081,687600,26164,7098.883944702148,320.6427307128906
687735,0.001,57.89,-83.30999883,26,0.49,12082,687620,26174,6098.268905639648,319.7927215576172
687747,0.001,57.97,-83.26485721,26,0.49,12083,687640,26177,5496.713729858398,324.42539978027344
687772,0.001,57.22,-82.43503872000002,26,0.5,12084,687660,26182,4777.680755615234,320.58937072753906
687778,,56.28,-81.64436858,26,0.51,12085,,26190,,
687796,0.001,55.46,-80.70540072,26,0.52,12086,687680,26194,5658.1864562988285,327.8931060791016
687896,0.001,56.41,-83.06085686,26,0.51,12087,687780,26216,5909.210366821289,312.8481506347656
687996,0.001,56.41,-83.61715397000002,26,0.51,12088,687880,26232,6087.239645385742,323.27041015625
688016,0.001,56.52,-83.70250116000001,26,0.51,12089,687900,26242,6682.955438232422,313.4463256835937
688023,0.001,56.49,-83.69431235000002,26,0.51,12090,687920,26245,5442.242077636719,332.53004760742186
688123,0.001,56.49,-82.21413301999999,26,0.51,12091,688020,26269,6487.776647949218,315.0877258300781
688223,0.001,57.35,-82.56229054,26,0.5,12092,688120,26297,5417.282611083984,313.3224792480469
688323,0.001,57.35,-84.79516395,26,0.5,12093,688220,26327,4983.392309570312,323.77589111328126
688423,0.001,57.88,-88.49406079,26,0.49,12094,688320,26346,7572.583786010742,322.14268493652344
688523,0.001,58.73,-88.75436112999999,26,0.48,12095,688420,26375,6382.46488647461,325.1125061035156
688623,0.001,59.7,-89.33186838000002,26,0.47,12096,688520,26401,4321.424377441406,315.3990783691406
688723,0.001,60.57,-93.29346903,26,0.46,12097,688620,26421,4858.86746673584,318.0778747558594
688823,0.001,60.57,-93.49631372999998,26,0.46,12098,688720,26447,6171.241064453125,321.7897033691406
688923,0.001,60.57,-88.36895746999998,26,0.46,12099,688820,26471,5189.4700927734375,319.54628601074216
689023,0.001,60.57,-93.07443828999997,26,0.46,12100,688920,26497,6291.997375488281,313.98578491210935
689123,0.001,60.57,-92.50211555999998,25,0.46,12101,689020,26528,3964.5210296630858,317.36500244140626
689223,0.001,61.01,-91.88503448999998,25,0.45,12102,689120,26551,5183.049301147461,315.1898559570312
689228,,60.06,-87.28061927,25,0.46,12103,,26554,,
689328,0.001,60.06,-87.90180518,25,0.46,12104,689220,26571,6302.125012207031,317.8688110351562
689428,0.001,60.69,-86.97264643,25,0.45,12105,689320,26592,4341.20322265625,314.7973571777344
689437,,60.74,-86.94390779999999,25,0.45,12106,,26595,,
689537,0.001,60.74,-86.02232830000001,25,0.45,12107,689420,26619,4651.288545227051,325.2677276611328
689541,0.001,60.7,-85.71313298999999,25,0.45,12108,689440,26626,4983.967822265625,318.5137451171875
689641,0.001,61.55,-90.94666348000001,25,0.44,12109,689540,26653,6784.138665771485,320.426513671875
689646,,60.6,-90.26645959,25,0.45,12110,,26655,,
689746,0.001,60.6,-92.28730438000001,25,0.45,12111,689640,26691,7697.494909667968,316.76349182128905
689750,,59.64,-91.48824839000002,25,0.46,12112,,26694,,
689850,0.001,60.56,-92.06462746000001,25,0.45,12113,689740,26725,4312.5711120605465,322.3081573486328
689950,0.001,60.56,-91.78524948999998,25,0.45,12114,689840,26749,3901.637725830078,316.1797821044922
689953,,60.5,-91.66891465999998,25,0.45,12115,,26751,,
689959,,59.56,-90.18800491999998,25,0.46,12116,,26758,,
690059,0.001,59.56,-87.63001772999998,25,0.46,12117,689940,26778,6612.0577941894535,316.1336212158203
690067,0.001,59.6,-87.48315226999998,25,0.46,12118,689960,26781,5814.1947021484375,326.6621429443359
690167,0.001,60.57,-88.66309368999998,25,0.45,12119,690060,26816,3803.5485076904297,324.7849456787109
690174,,59.64,-88.26699758,25,0.46,12120,,26818,,
690274,0.001,59.64,-87.84157643999998,25,0.46,12121,690160,26838,5005.523216247559,321.74345703125
690277,,59.49,-87.30228301999999,25,0.46,12122,,26839,,
690294,0.001,59.6,-88.02228320999998,25,0.46,12123,690180,26850,6864.127160644532,315.3363739013672
690300,,58.66,-87.18175489,25,0.47,12124,,26852,,
690400,0.001,58.66,-86.53719661000001,25,0.47,12125,690280,26874,5191.768212890625,316.76593322753905
690500,0.001,58.66,-86.77356628000001,25,0.47,12126,690380,26901,7262.251684570312,311.93459167480466
690600,0.001,58.66,-86.90428933,25,0.47,12127,690480,26921,5476.632589721679,318.5047271728516
690616,0.001,57.82,-86.36091008000001,25,0.48,12128,690500,26926,3872.6587448120117,315.1670776367188
690620,,57.81,-86.31519586,25,0.48,12129,,26927,,
690644,0.001,57.05,-82.03399511000003,25,0.49,12130,690540,26939,5405.182540893555,312.38146057128904
690744,0.001,58.03,-82.69096427000002,25,0.48,12131,690640,26961,4595.59058227539,317.05613708496094
690844,0.001,58.99,-84.68886277000001,25,0.47,12132,690740,26998,5038.2977294921875,319.38416442871096
690944,0.001,59.85,-85.66090618000003,25,0.46,12133,690840,27026,4305.738262939453,312.83136596679685
690955,,58.96,-85.0029908,25,0.47,12134,,27036,,
691055,0.001,59.8,-85.08055725,25,0.46,12135,690940,27064,4364.768011474609,320.3744354248047
691068,0.001,58.93,-84.37593666000001,25,0.47,12136,690960,27068,4616.8711013793945,314.3835113525391
691072,,58.93,-84.42299373,25,0.47,12137,,27071,,
691172,0.001,58.93,-88.52686815999999,25,0.47,12138,691060,27088,5138.5279296875,333.60646667480466
691272,0.001,59.87,-93.35265362,25,0.46,12139,691160,27111,3767.8522186279297,305.6247039794922
691372,0.001,59.87,-93.47103713999999,25,0.46,12140,691260,27136,5430.780783081054,320.0852844238281
691472,0.001,59.87,-89.96162951000001,25,0.46,12141,691360,27161,5614.955322265625,313.9276947021484
691475,,58.9,-89.65746211999998,25,0.47,12142,,27163,,
691482,0.001,57.97,-88.54360819,25,0.48,12143,691380,27166,4990.825241088867,307.7152984619141
691488,,57.92,-88.44070813999998,25,0.48,12144,,27168,,
691567,0.001,58.4,-87.16459878999999,25,0.48,12145,691460,27192,5478.425811767578,326.51341857910154
691667,0.001,59.33,-87.52822184,25,0.47,12146,691560,27219,6329.856396484375,316.77125854492186
691767,0.001,59.33,-86.00302041,25,0.47,12147,691660,27246,6606.559426879883,307.63722839355466
691867,0.001,60.23,-86.38106529000001,25,0.46,12148,691760,27280,6055.642218017578,321.79132080078125
691967,0.001,61.17,-86.69135291,25,0.45,12149,691860,27314,4765.686370849609,319.00914306640624
691975,,60.92,-85.48203977999998,25,0.45,12150,,27318,,
692075,0.001,61.82,-91.18994708,25,0.44,12151,691960,27341,4672.457220458984,318.90142211914065
692175,0.001,62.49,-91.78363854999999,25,0.43,12152,692060,27375,4783.871887207031,318.88234558105466
692275,0.001,62.49,-91.19069357000001,25,0.43,12153,692160,27398,5684.571701049805,315.87476806640626
692282,0.001,62.04,-90.75161246000002,25,0.43,12154,692180,27400,5563.50237121582,313.25634765625
