train/critic_loss,train/ent_coef,train/ent_coef_loss,rollout/success rate,train/learning_rate,time/total timesteps,time/time_elapsed,rollout/ep_len_mean,train/n_updates,time/episodes,time/fps,train/std,rollout/ep_rew_mean,train/actor_loss
59.00285339355469,0.03524494171142578,0.38794445991516113,0.04,0.0003,430672,12471,98.37,21528,4396,34,0.04960323125123978,-54.79153076999999,47.27909851074219
39.064205169677734,0.035206470638513565,1.7413994073867798,0.05,0.0003,430992,12588,97.57,21544,4400,34,0.04960410296916962,-53.46750924999999,47.31541061401367
7.410788059234619,0.03512320667505264,-2.3204360008239746,0.05,0.0003,431392,12739,97.57,21564,4404,33,0.04960549622774124,-52.87815685,48.362388610839844
15.141895294189453,0.035074613988399506,-3.817251205444336,0.05,0.0003,431792,12914,97.57,21584,4408,33,0.04960618540644646,-52.441456640000006,48.288482666015625
26.123733520507812,0.035059522837400436,-6.211747646331787,0.05,0.0003,432192,13075,97.57,21604,4412,33,0.049608826637268066,-52.25879231,47.94439697265625
77.20379638671875,0.034994158893823624,1.0654852390289307,0.05,0.0003,432592,13261,97.57,21624,4416,32,0.04960836097598076,-52.34931887999999,47.617958068847656
36.420249938964844,0.0350043810904026,-2.26950740814209,0.04,0.0003,432992,13426,97.86,21644,4420,32,0.049613725394010544,-52.64431602,47.195343017578125
24.486125946044922,0.03496425971388817,-8.360102653503418,0.04,0.0003,433392,13620,97.86,21664,4424,31,0.04961414262652397,-52.40412020000001,47.23802947998047
44.55091094970703,0.034890588372945786,-2.9848005771636963,0.04,0.0003,433792,13756,97.86,21684,4428,31,0.04961416870355606,-52.37235799000001,46.83686828613281
9.7678861618042,0.034815337508916855,1.2015867233276367,0.04,0.0003,434192,13939,97.86,21704,4432,31,0.04961665719747543,-53.58282343999999,46.918067932128906
41.779815673828125,0.03473950922489166,0.8250885009765625,0.05,0.0003,434509,14053,97.03,21720,4436,30,0.04961521551012993,-53.10050573,47.367183685302734
26.5318546295166,0.03471188247203827,-3.699096918106079,0.05,0.0003,434909,14226,97.03,21740,4440,30,0.04961797595024109,-53.37240865999999,46.73052215576172
60.8472900390625,0.03464015573263168,0.7073022127151489,0.04,0.0003,435309,14375,97.27,21760,4444,30,0.04961944743990898,-54.00413622999999,47.00975036621094
11.899158477783203,0.034578680992126465,1.0738426446914673,0.04,0.0003,435709,14521,97.27,21780,4448,30,0.04961719363927841,-54.493562700000005,48.408416748046875
27.705814361572266,0.03455202281475067,-2.947373390197754,0.04,0.0003,436109,14692,97.27,21800,4452,29,0.04961849004030228,-55.60891022,47.398658752441406
52.144344329833984,0.0344962403178215,-1.6368958950042725,0.04,0.0003,436416,14822,96.79,21815,4456,29,0.04961477965116501,-55.51740503999999,46.66539001464844
7.006496429443359,0.03446810692548752,-1.5029010772705078,0.04,0.0003,436816,14960,96.79,21835,4460,29,0.04961351305246353,-55.82905627,47.33205032348633
7.849841117858887,0.03440852090716362,-2.2068607807159424,0.05,0.0003,437163,15080,96.26,21853,4464,28,0.049612682312726974,-54.939786619999985,47.254600524902344
6.872585296630859,0.034357745200395584,-3.50341796875,0.05,0.0003,437563,15241,96.26,21873,4468,28,0.049611400812864304,-54.49593027,46.91328048706055
40.78683853149414,0.03433924540877342,-2.1605606079101562,0.06,0.0003,437944,15383,96.07,21892,4472,28,0.0496104471385479,-54.651502009999994,46.7789421081543
37.034156799316406,0.03433800861239433,-4.967245101928711,0.06,0.0003,438344,15546,96.07,21912,4476,28,0.04961115121841431,-54.943867450000006,46.5931510925293
48.89826202392578,0.03436916694045067,1.6026971340179443,0.06,0.0003,438744,15721,96.07,21932,4480,27,0.04961792752146721,-56.25538856,46.45872497558594
11.976070404052734,0.03435441851615906,0.9336910247802734,0.06,0.0003,439144,15886,96.07,21952,4484,27,0.049621593207120895,-56.25436949,47.45526885986328
29.628982543945312,0.03437269851565361,-2.6316404342651367,0.05,0.0003,439544,16045,96.72,21972,4488,27,0.049625035375356674,-56.51768643,47.09622573852539
33.47028350830078,0.034320395439863205,2.5504846572875977,0.05,0.0003,439944,16206,96.72,21992,4492,27,0.04962047189474106,-55.65604046000001,46.983367919921875
10.235780715942383,0.034288644790649414,0.07731392979621887,0.05,0.0003,440344,16361,96.72,22012,4496,26,0.04962201043963432,-55.220078859999994,47.23487091064453
29.98518943786621,0.03421006724238396,-0.3202694058418274,0.04,0.0003,440744,16507,97.52,22032,4500,26,0.049622923135757446,-56.34075189,46.874305725097656
30.47992706298828,0.03412765637040138,0.25071659684181213,0.05,0.0003,441103,16630,97.11,22050,4504,26,0.04962100833654404,-55.964258609999995,46.378910064697266
35.62041091918945,0.03407571092247963,-2.144592761993408,0.05,0.0003,441503,16765,97.11,22070,4508,26,0.049620769917964935,-55.36213361000001,46.26979064941406
39.99264144897461,0.0340699665248394,3.2315425872802734,0.05,0.0003,441903,16907,97.11,22090,4512,26,0.04962261766195297,-55.04475280000001,46.601600646972656
22.16278648376465,0.03403051570057869,-0.3353974521160126,0.05,0.0003,442303,17082,97.11,22110,4516,25,0.049623042345047,-54.76102833,46.22784423828125
30.212074279785156,0.03398030251264572,-2.1868300437927246,0.06,0.0003,442640,17227,96.48,22126,4520,25,0.04962003976106644,-54.0448765,46.581878662109375
48.63460922241211,0.033892106264829636,1.4974486827850342,0.06,0.0003,443040,17383,96.48,22146,4524,25,0.04961466044187546,-54.31983794999999,46.29458999633789
0.7846161127090454,0.0338921956717968,-2.3823556900024414,0.06,0.0003,443440,17516,96.48,22166,4528,25,0.04961378499865532,-54.00725668,46.300079345703125
36.35370635986328,0.03381679579615593,-1.1666806936264038,0.06,0.0003,443840,17684,96.48,22186,4532,25,0.04960740730166435,-52.96575247999999,45.44313430786133
1.8302314281463623,0.03377469629049301,-0.9712007641792297,0.05,0.0003,444240,17861,97.31,22206,4536,24,0.049602847546339035,-53.05641945,46.312530517578125
9.73554801940918,0.0337781198322773,0.5867608785629272,0.05,0.0003,444640,17987,97.31,22226,4540,24,0.04960237070918083,-52.37730109,46.48591613769531
26.841358184814453,0.03378439322113991,1.452392339706421,0.05,0.0003,445040,18136,97.31,22246,4544,24,0.04960082098841667,-52.330734299999996,46.47589111328125
15.8941011428833,0.03377682343125343,-0.47465038299560547,0.05,0.0003,445440,18306,97.31,22266,4548,24,0.049601130187511444,-52.36483538,46.27992248535156
32.79300308227539,0.03377249836921692,-1.7161184549331665,0.05,0.0003,445840,18483,97.31,22286,4552,24,0.04960298538208008,-52.43679147000001,46.84795379638672
17.643341064453125,0.03376777842640877,-3.144150972366333,0.04,0.0003,446240,18653,98.24,22306,4556,23,0.04960217326879501,-53.229239820000004,46.38576126098633
1.5493390560150146,0.03375270217657089,2.35860013961792,0.04,0.0003,446640,18795,98.24,22326,4560,23,0.0496043786406517,-53.11915747000001,46.309112548828125
21.449138641357422,0.033737506717443466,-0.3337424397468567,0.03,0.0003,447040,18951,98.77,22346,4564,23,0.04960409551858902,-53.55364345000001,46.23036193847656
14.311155319213867,0.03369079902768135,1.496384859085083,0.03,0.0003,447440,19119,98.77,22366,4568,23,0.049601830542087555,-53.90864422000001,46.10263442993164
21.770780563354492,0.033640503883361816,1.8209391832351685,0.02,0.0003,447840,19263,98.96,22386,4572,23,0.049601875245571136,-53.48508608,46.571449279785156
31.189022064208984,0.033602580428123474,-1.2100138664245605,0.02,0.0003,448240,19417,98.96,22406,4576,23,0.049602046608924866,-53.6274187,46.453956604003906
25.163999557495117,0.033515263348817825,0.003220498561859131,0.02,0.0003,448640,19558,98.96,22426,4580,22,0.049597155302762985,-52.729610820000005,46.71368408203125
28.657447814941406,0.03344450145959854,2.520908832550049,0.02,0.0003,449040,19711,98.96,22446,4584,22,0.04959326237440109,-52.773257599999994,45.97100830078125
19.53224754333496,0.03342253342270851,-6.862166404724121,0.02,0.0003,449440,19867,98.96,22466,4588,22,0.04959365352988243,-52.35498571,46.22239303588867
16.305221557617188,0.03335173428058624,2.430508613586426,0.02,0.0003,449840,20020,98.96,22486,4592,22,0.04959035664796829,-51.949750519999995,45.168914794921875
12.52773380279541,0.033303577452898026,-0.00828409194946289,0.03,0.0003,450210,20150,98.66,22505,4596,22,0.049587637186050415,-51.14253380000001,46.094520568847656
