time/total timesteps,train/n_updates,time/fps,time/episodes,rollout/ep_rew_mean,train/actor_loss,train/critic_loss,train/learning_rate,rollout/ep_len_mean,rollout/success rate,time/time_elapsed
1679783,1679600,67,778,-762.5315932899998,57.402691497802735,5.78175936954096,0.001,1099.06,1.0,24913
1681182,1681000,67,779,-767.1341763900001,56.944271087646484,5.32599640885368,0.001,1102.02,1.0,24934
1683032,1682900,67,780,-779.95992314,59.07860092163086,2.980207863058895,0.001,1115.62,1.0,24962
1683996,1683800,67,781,-781.7172727400002,58.09312812805176,10.526637538447977,0.001,1117.58,1.0,24976
1686179,1686000,67,782,-789.7133254300003,59.99163215637207,2.016334630921483,0.001,1126.54,1.0,25008
1687886,1687700,67,783,-799.31576843,57.001205139160156,3.638719891272485,0.001,1134.07,1.0,25033
1688379,1688200,67,784,-791.13494676,58.35698913574219,5.837107995674014,0.001,1122.33,1.0,25040
1691431,1691300,67,785,-813.9454152599999,58.313789215087894,2.489440678469837,0.001,1143.9,1.0,25086
1692519,1692400,67,786,-802.9221961999999,60.036310806274415,4.873683852422983,0.001,1138.19,1.0,25101
1694017,1693900,67,787,-811.7698644399998,59.34500915527344,3.558836674131453,0.001,1147.89,1.0,25123
1696115,1696000,67,788,-838.0544220300002,58.093812255859376,10.071915176175535,0.001,1165.13,1.0,25154
1697787,1697600,67,789,-853.4039080000001,58.56404663085937,1.6960533682070673,0.001,1174.5,1.0,25178
1698329,1698200,67,790,-854.7637864099999,57.02316017150879,4.779516713134944,0.001,1177.42,1.0,25187
1699501,1699400,67,791,-857.6073782799999,58.94611282348633,4.970248040761799,0.001,1183.41,1.0,25204
1702049,1701900,67,792,-877.7136400799999,59.37270523071289,6.151981899254024,0.001,1194.41,1.0,25241
1702313,1702200,67,793,-863.3622003799999,58.88268600463867,5.9139985769987105,0.001,1179.85,1.0,25245
1703604,1703500,67,794,-850.3116114999998,57.92496734619141,6.034275675974786,0.001,1173.43,1.0,25265
1705032,1704900,67,795,-854.4915006100001,57.83345863342285,4.02145695798099,0.001,1176.64,1.0,25285
1706247,1706100,67,796,-857.98259632,57.113399810791016,4.357367055565119,0.001,1181.79,1.0,25303
1707056,1706900,67,797,-857.85166345,59.29408027648926,10.006592069696636,0.001,1183.68,1.0,25315
1708125,1708000,67,798,-862.1778306799999,59.09863624572754,3.186722478233278,0.001,1188.46,1.0,25331
1709155,1709000,67,799,-861.2412310100001,57.639233169555666,9.998483632337303,0.001,1189.56,1.0,25346
1709506,1709400,67,800,-839.61539929,58.668813934326174,6.841038359217346,0.001,1168.17,1.0,25351
1710791,1710600,67,801,-842.5994448100001,57.71236152648926,7.8055314933508635,0.001,1167.95,1.0,25370
1711974,1711800,67,802,-848.21039403,58.60612663269043,9.653273159433157,0.001,1174.27,1.0,25388
1712628,1712500,67,803,-849.9356819799999,58.26017997741699,6.3836316062882545,0.001,1174.45,1.0,25398
1715157,1715000,67,804,-877.6045204399999,58.49208480834961,10.189536164365709,0.001,1183.98,1.0,25435
1716768,1716600,67,805,-889.9224572799999,57.902060546875,5.592138004414737,0.001,1191.97,1.0,25459
1717847,1717700,67,806,-893.3174776699999,59.38027069091797,7.29046085132286,0.001,1195.39,1.0,25474
1718349,1718200,67,807,-894.19030249,59.518798828125,15.554868172332645,0.001,1195.63,1.0,25482
1718842,1718700,67,808,-894.14947509,58.949375,5.807041134405881,0.001,1195.7,1.0,25489
1720251,1720100,67,809,-898.6122648400001,59.53890762329102,4.134264381378889,0.001,1199.27,1.0,25510
1720700,1720500,67,810,-883.2633667600002,58.663061981201174,10.291657524686308,0.001,1185.22,1.0,25517
1721336,1721200,67,811,-880.0668681100002,59.41772727966308,3.4495409669913353,0.001,1182.7,1.0,25526
1722991,1722800,67,812,-879.5072135400001,58.315380249023434,3.698882700931281,0.001,1183.41,1.0,25550
1723495,1723300,67,813,-880.7184608700002,58.11189819335937,6.544119587410242,0.001,1185.51,1.0,25557
1723912,1723800,67,814,-879.03678409,58.71174301147461,1.0806919987872243,0.001,1181.45,1.0,25564
1724450,1724300,67,815,-857.79904423,59.19160224914551,10.903996864426881,0.001,1156.47,1.0,25572
1726186,1726000,67,816,-867.7990986499999,59.856251373291016,7.864960343278945,0.001,1164.09,1.0,25597
1726695,1726500,67,817,-864.2624238299999,56.531416778564456,2.6962562026269734,0.001,1159.64,1.0,25605
1727371,1727200,67,818,-862.26053475,59.30447708129883,4.749364770818501,0.001,1157.45,1.0,25615
1728578,1728400,67,819,-862.4804092900002,58.62414138793945,2.2136628741584716,0.001,1160.87,1.0,25633
1730269,1730100,67,820,-874.8342375100002,58.620481948852536,9.967145513184368,0.001,1167.19,1.0,25658
1731321,1731200,67,821,-852.1961769000002,60.38130241394043,5.574264429882168,0.001,1155.2,1.0,25673
1732615,1732500,67,822,-861.4363523800001,57.80589897155762,3.495433373283595,0.001,1163.12,1.0,25692
1734274,1734100,67,823,-862.65114657,58.566709671020504,9.280559267252684,0.001,1163.45,1.0,25717
1734517,1734400,67,824,-859.2206253700001,59.44392776489258,6.550990719478578,0.001,1158.3,1.0,25721
1735161,1735000,67,825,-860.2168365899998,59.935675888061525,2.8112465612962843,0.001,1159.51,1.0,25730
1736513,1736400,67,826,-862.97120117,58.559231491088866,3.1862757887691258,0.001,1161.55,1.0,25750
1737142,1737000,67,827,-862.0569499999998,59.062582397460936,5.87140710491687,0.001,1161.49,1.0,25760
1738590,1738400,67,828,-872.1668128999997,57.99674995422363,2.2217917469888926,0.001,1168.83,1.0,25781
1739994,1739800,67,829,-878.8538259199998,60.16604331970215,7.899276754744351,0.001,1175.3,1.0,25801
1740306,1740200,67,830,-859.3765692200001,58.45986915588379,7.358285808973014,0.001,1159.26,1.0,25806
1742759,1742600,67,831,-879.6501921700001,60.14163475036621,9.370320793874562,0.001,1171.18,1.0,25842
1743969,1743800,67,832,-883.5892969100001,60.11796569824219,5.659049335308373,0.001,1172.03,1.0,25860
1745056,1744900,67,833,-881.4652414400001,59.08415657043457,7.931661062259227,0.001,1171.0,1.0,25876
1745449,1745300,67,834,-882.4538687600001,59.53953132629395,13.169596730787307,0.001,1173.61,1.0,25882
1746400,1746200,67,835,-885.07156418,59.37375549316406,12.09015480948612,0.001,1175.78,1.0,25896
1747447,1747300,67,836,-885.71913012,58.953261337280274,3.6613003726676108,0.001,1177.79,1.0,25911
1748072,1747900,67,837,-881.69028725,59.34911064147949,5.8240085439011455,0.001,1174.41,1.0,25920
1748562,1748400,67,838,-874.6837869,59.737106018066406,9.513518563807011,0.001,1168.03,1.0,25927
1749353,1749200,67,839,-875.23931549,58.23477340698242,7.050437476169318,0.001,1166.45,1.0,25939
1750289,1750100,67,840,-876.3985643700001,59.2399365234375,8.298156070727854,0.001,1167.37,1.0,25953
1751108,1751000,67,841,-875.5145910100001,58.460553283691404,1.492177289277315,0.001,1166.73,1.0,25965
1751981,1751800,67,842,-866.5192814800002,59.7758048248291,5.819613669067621,0.001,1161.53,1.0,25977
1754524,1754400,67,843,-890.4698186300002,59.65833053588867,2.34167446564883,0.001,1173.68,1.0,26015
1755178,1755000,67,844,-891.5283471600001,60.3862808227539,9.984447028301656,0.001,1176.64,1.0,26025
1757064,1756900,67,845,-909.39214726,59.5253084564209,3.1751814776845277,0.001,1189.11,1.0,26052
1758822,1758700,67,846,-908.5954170699999,58.388986587524414,9.83743924876675,0.001,1186.68,1.0,26078
1760486,1760300,67,847,-922.73731309,60.20762886047363,8.601934334896505,0.001,1201.35,1.0,26102
1761201,1761100,67,848,-923.0579773600001,59.13115364074707,1.7915220637246967,0.001,1201.82,1.0,26113
1761671,1761500,67,849,-917.4649624900002,59.50588973999024,8.669766449844465,0.001,1195.13,1.0,26119
1762402,1762300,67,850,-915.97804197,59.789340286254884,1.3186483194027097,0.001,1193.51,1.0,26131
1762849,1762700,67,851,-916.9177650500001,59.05348251342773,1.7381578790955245,0.001,1195.74,1.0,26137
1763561,1763400,67,852,-915.52953881,58.62587623596191,4.140879210624844,0.001,1194.12,1.0,26148
1764441,1764300,67,853,-911.80053886,60.41315368652344,5.916447768807411,0.001,1190.82,1.0,26161
1765274,1765100,67,854,-896.25465796,60.89784317016601,7.298851968627423,0.001,1181.46,1.0,26173
1766243,1766100,67,855,-887.3623254000001,57.55779083251953,7.541783645506948,0.001,1175.42,1.0,26187
1767226,1767100,67,856,-889.28561532,59.781825103759765,5.041886439584196,0.001,1175.84,1.0,26202
1768112,1768000,67,857,-881.4778340199998,59.590831451416015,7.865333464294672,0.001,1169.16,1.0,26215
1768686,1768500,67,858,-880.8857452,59.31429069519043,5.78899838520214,0.001,1168.28,1.0,26224
1770101,1770000,67,859,-854.20578845,60.45745109558106,8.699404893368483,0.001,1151.1,1.0,26245
1771227,1771100,67,860,-839.7047422199998,58.88849533081055,7.983032629601658,0.001,1141.76,1.0,26262
1772328,1772200,67,861,-830.1264034699999,58.2812947845459,8.337126467246563,0.001,1133.3,1.0,26278
1773609,1773500,67,862,-826.8115081999999,60.222247009277346,1.2033678940311074,0.001,1129.97,1.0,26297
1774567,1774400,67,863,-830.3464898199999,59.310237426757816,3.916814148388803,0.001,1132.86,1.0,26312
1776207,1776100,67,864,-835.6586936199998,59.7902124786377,4.6074920946732165,0.001,1136.58,1.0,26336
1777001,1776900,67,865,-823.8509838699999,59.63053321838379,9.687756940461695,0.001,1126.39,1.0,26348
1777568,1777400,67,866,-814.51345865,60.25715980529785,11.545568697359412,0.001,1116.97,1.0,26356
1778562,1778400,67,867,-800.1249354700001,60.35725715637207,5.639199595823884,0.001,1105.4,1.0,26371
1779225,1779100,67,868,-785.30985483,59.38157005310059,4.872850942183286,0.001,1094.37,1.0,26381
1779550,1779400,67,869,-772.6039969400001,59.68640762329102,8.541629804391414,0.001,1082.72,1.0,26386
1781036,1780900,67,870,-778.4210905300001,59.931366806030276,9.414908356741071,0.001,1087.26,1.0,26408
1782180,1782000,67,871,-786.3508182,59.74234626770019,1.7864338698983193,0.001,1096.39,1.0,26424
1784607,1784500,67,872,-811.4659191300001,58.814768600463864,3.1158492349460722,0.001,1110.39,1.0,26461
1786596,1786400,67,873,-812.60537121,61.23300148010254,3.074085629414767,0.001,1117.95,1.0,26490
1787918,1787800,67,874,-817.5341554799999,60.607287368774415,6.803004031311721,0.001,1126.72,1.0,26509
1788759,1788600,67,875,-819.9123456899999,59.21122222900391,8.343743153307587,0.001,1129.03,1.0,26522
1789797,1789600,67,876,-804.9742018799999,59.63547622680664,7.246870279721915,0.001,1119.25,1.0,26537
1790425,1790300,67,877,-800.9968700600001,59.75460319519043,2.896930685695261,0.001,1115.36,1.0,26547
1791299,1791100,67,878,-801.2435257400002,58.67924293518067,3.1368559615686538,0.001,1115.16,1.0,26559
1792362,1792200,67,879,-793.47701427,59.37507308959961,6.1169548114575445,0.001,1111.8,1.0,26575
1793062,1792900,67,880,-782.2405849300001,60.81274673461914,2.617766142077744,0.001,1100.3,1.0,26586
1793441,1793300,67,881,-777.36103212,59.951352462768554,0.9615001410804689,0.001,1094.45,1.0,26591
1794872,1794700,67,882,-772.06667927,59.2752564239502,1.1219816289655864,0.001,1086.93,1.0,26612
1796091,1795900,67,883,-767.6718943200001,59.150497131347656,10.55863873679191,0.001,1082.05,1.0,26630
1797420,1797300,67,884,-770.3581719700001,58.745875701904296,3.9863297403231264,0.001,1090.41,1.0,26650
1798172,1798000,67,885,-748.8763324500001,61.048003387451175,13.042306370120496,0.001,1067.41,1.0,26661
1799454,1799300,67,886,-756.90643255,59.64276206970215,4.066869054846466,0.001,1069.35,1.0,26680
1800226,1800100,67,887,-749.9039805500001,60.02821876525879,7.086089290678501,0.001,1062.09,1.0,26692
1801738,1801600,67,888,-733.1557792800002,61.06533912658691,11.994182239435613,0.001,1056.23,1.0,26715
1802832,1802700,67,889,-723.27251763,60.86846405029297,5.999443172607571,0.001,1050.45,1.0,26731
1803486,1803300,67,890,-722.8421740200001,60.00402618408203,7.672386282514781,0.001,1051.57,1.0,26740
1804809,1804700,67,891,-730.1495522299999,61.394088134765624,12.072961790580303,0.001,1053.08,1.0,26760
1805495,1805300,67,892,-700.3205370000001,60.38506072998047,6.240515370648354,0.001,1034.46,1.0,26770
1807632,1807500,67,893,-721.6548598699999,60.20621788024902,0.20779813077300788,0.001,1053.19,1.0,26801
1808501,1808400,67,894,-719.4200125,60.28361183166504,1.3973560157231986,0.001,1048.97,1.0,26814
1809935,1809800,67,895,-720.47844912,61.92962242126465,5.002714226059616,0.001,1049.03,1.0,26836
1811815,1811700,67,896,-730.5027341400001,61.89996704101563,2.829934322312474,0.001,1055.68,1.0,26863
1812514,1812400,67,897,-731.03364597,62.303666534423826,8.560389407202601,0.001,1054.58,1.0,26873
1813978,1813800,67,898,-733.5785223,59.976017532348635,10.853296749312431,0.001,1058.53,1.0,26895
1814466,1814300,67,899,-730.5355089699999,59.38563034057617,3.637486971318722,0.001,1053.11,1.0,26902
1815160,1815000,67,900,-732.5868156999999,60.93556869506836,2.578289265278727,0.001,1056.54,1.0,26912
1815248,1815100,67,901,-722.3127100699999,59.82816932678222,4.890467245373875,0.001,1044.57,1.0,26913
1817190,1817000,67,902,-733.51939512,60.08245590209961,3.31362482290715,0.001,1052.16,1.0,26942
1819615,1819500,67,903,-762.5754907,61.14785499572754,11.54089366056025,0.001,1069.87,1.0,26978
1820833,1820700,67,904,-735.8582438600001,62.051636657714845,4.517789655607194,0.001,1056.76,1.0,26995
1821232,1821100,67,905,-720.52768834,60.41635833740234,5.077730672284961,0.001,1044.64,1.0,27001
1821521,1821400,67,906,-714.07776249,62.41989158630371,7.339121287632733,0.001,1036.74,1.0,27006
1822744,1822600,67,907,-722.1340626399999,61.237095794677735,5.923333563636988,0.001,1043.95,1.0,27024
1824761,1824600,67,908,-744.4063554299998,60.694283905029295,7.255073232986033,0.001,1059.19,1.0,27053
1825497,1825300,67,909,-737.5218011299999,61.53065948486328,6.990627471003681,0.001,1052.46,1.0,27064
1826429,1826300,67,910,-742.0146383599998,60.07131332397461,9.028963981121779,0.001,1057.29,1.0,27078
1828272,1828100,67,911,-760.8766662899999,60.10574592590332,9.13901939915493,0.001,1069.36,1.0,27106
1829381,1829200,67,912,-755.7863418499998,60.219738235473635,5.232436393331736,0.001,1063.9,1.0,27122
1830283,1830100,67,913,-759.0897007799998,61.76904365539551,2.2419006486237048,0.001,1067.88,1.0,27136
1830919,1830800,67,914,-760.0192980999999,59.6964404296875,8.093801559135319,0.001,1070.07,1.0,27146
1831244,1831100,67,915,-758.1909546799999,61.483505477905275,10.185146472007036,0.001,1067.94,1.0,27151
1832181,1832000,67,916,-746.5507963399998,60.8892529296875,6.328524182215333,0.001,1059.95,1.0,27164
1832919,1832800,67,917,-747.6616500199999,60.53016288757324,5.126049689278006,0.001,1062.24,1.0,27175
1833298,1833100,67,918,-745.30745169,61.176545486450195,14.532478943094612,0.001,1059.27,1.0,27180
1834484,1834300,67,919,-748.06219369,61.62415069580078,5.520335368774831,0.001,1059.06,1.0,27198
1834891,1834700,67,920,-732.4040869300001,59.79173942565918,7.280095041813329,0.001,1046.22,1.0,27204
1835578,1835400,67,921,-727.5710763400001,60.97792778015137,12.099222997259348,0.001,1042.57,1.0,27214
1837284,1837100,67,922,-732.1807426700002,61.214178314208986,2.3197611353266985,0.001,1046.69,1.0,27239
1837834,1837700,67,923,-718.8545042,62.392565689086915,2.944624032340944,0.001,1035.6,1.0,27247
1839480,1839300,67,924,-735.77708218,59.79049873352051,2.1792728751525283,0.001,1049.63,1.0,27271
1840187,1840000,67,925,-736.37030856,60.004268646240234,7.88925755083561,0.001,1050.26,1.0,27282
1840863,1840700,67,926,-730.3941988299999,60.54244850158691,13.822439500764013,0.001,1043.5,1.0,27291
1842599,1842400,67,927,-745.6944577600001,60.24837043762207,5.795669806767255,0.001,1054.57,1.0,27317
1843291,1843100,67,928,-735.3364424800001,60.05552444458008,5.599579584524036,0.001,1047.01,1.0,27327
1843943,1843800,67,929,-727.38294014,61.75537948608398,8.763807597141714,0.001,1039.49,1.0,27337
1844483,1844300,67,930,-728.5566783200001,60.04582321166992,5.745128516815603,0.001,1041.77,1.0,27344
1845235,1845100,67,931,-700.8919491899999,60.88648902893066,6.676986286975444,0.001,1024.76,1.0,27355
1845942,1845800,67,932,-695.09300741,60.51807556152344,11.091699296981096,0.001,1019.73,1.0,27366
1847727,1847600,67,933,-708.90103506,60.657259216308596,4.683190929852426,0.001,1026.71,1.0,27392
1848405,1848300,67,934,-710.2884150699999,60.299527893066404,6.021997726894915,0.001,1029.56,1.0,27403
1850508,1850400,67,935,-727.2239904699999,60.38542892456055,5.774596274234354,0.001,1041.08,1.0,27433
1852024,1851900,67,936,-734.9183039999999,61.109731369018554,6.326980400383473,0.001,1045.77,1.0,27456
1853439,1853300,67,937,-743.2845876199999,61.06323776245117,11.345894531384111,0.001,1053.67,1.0,27477
1854185,1854000,67,938,-745.79842872,61.8865283203125,13.794805560596288,0.001,1056.23,1.0,27487
1855331,1855200,67,939,-747.54501528,60.507989959716795,17.790049528554082,0.001,1059.78,1.0,27504
1857194,1857000,67,940,-758.2520052300001,61.178092880249025,1.4539365842007101,0.001,1069.05,1.0,27532
1858852,1858700,67,941,-768.77487462,60.11874580383301,13.501247188039123,0.001,1077.44,1.0,27556
1859451,1859300,67,942,-766.8810501200002,61.48167945861817,10.721270181238651,0.001,1074.7,1.0,27565
1860179,1860000,67,943,-733.41971227,62.05358673095703,0.9096002491936087,0.001,1056.55,1.0,27576
1871227,1871100,67,944,-755.8735595100001,61.87443237304687,3.2879674102924765,0.001,1160.49,1.0,27738
1872630,1872500,67,945,-747.6602694800001,59.47970016479492,7.67647846756503,0.001,1155.66,1.0,27758
1873403,1873300,67,946,-731.3827167000001,60.84809600830078,13.961442526206374,0.001,1145.81,1.0,27770
1874166,1874000,67,947,-720.7545329899999,61.771559677124024,1.2319388452731073,0.001,1136.8,1.0,27782
1875380,1875200,67,948,-726.1963723499998,61.930453567504884,9.474518187586218,0.001,1141.79,1.0,27799
1875749,1875600,67,949,-726.19850426,61.33375244140625,3.481653776485473,0.001,1140.78,1.0,27804
1876542,1876400,67,950,-726.83701904,61.73034324645996,2.671663560848683,0.001,1141.4,1.0,27816
1878513,1878400,67,951,-747.853992,62.16782623291016,6.355712243597955,0.001,1156.64,1.0,27846
1879399,1879200,67,952,-748.5112611999998,61.10250946044922,2.3171287832595406,0.001,1158.38,1.0,27858
1879967,1879800,67,953,-746.4082317599999,61.01630172729492,5.359498159810901,0.001,1155.26,1.0,27866
1880427,1880300,67,954,-744.9195584499997,61.31292839050293,6.521529532261193,0.001,1151.53,1.0,27873
1882844,1882700,67,955,-772.8716547499998,60.66084907531738,15.107238840386271,0.001,1166.01,1.0,27910
1883591,1883400,67,956,-771.3734945,61.67725631713867,4.211810899525881,0.001,1163.65,1.0,27920
1885665,1885500,67,957,-790.1029773799997,61.31908172607422,12.923504924941808,0.001,1175.53,1.0,27950
1886740,1886600,67,958,-793.4201659599998,61.28812362670899,2.6790269120782613,0.001,1180.54,1.0,27967
1887340,1887200,67,959,-785.4238215999999,62.19182113647461,0.9466166117042303,0.001,1172.39,1.0,27975
1888245,1888100,67,960,-783.0124049,62.95848617553711,2.112185410503298,0.001,1170.18,1.0,27988
1888694,1888500,67,961,-776.8421250199999,61.74055526733398,5.3035761168599125,0.001,1163.66,1.0,27994
1890051,1889900,67,962,-776.7001079,61.00473731994629,3.7852230768278243,0.001,1164.42,1.0,28015
1890881,1890700,67,963,-773.7512788600001,61.195846786499025,7.288761808406561,0.001,1163.14,1.0,28027
1891292,1891100,67,964,-759.4193367500001,62.044287109375,8.581230165287852,0.001,1150.85,1.0,28033
1893425,1893300,67,965,-780.15958371,60.20362014770508,5.455185827035457,0.001,1164.24,1.0,28064
1894794,1894600,67,966,-789.51174261,61.337372283935544,7.064712402187288,0.001,1172.26,1.0,28085
1896015,1895900,67,967,-792.2864451099999,61.20019790649414,11.260786408893765,0.001,1174.53,1.0,28103
1896787,1896600,67,968,-792.3612957499998,61.72770278930664,1.7174734291248024,0.001,1175.62,1.0,28114
1897232,1897100,67,969,-792.9645635599998,62.02707542419434,6.37012768983841,0.001,1176.82,1.0,28120
1897601,1897500,67,970,-781.57500118,63.307618637084964,6.828140951860696,0.001,1165.65,1.0,28126
1899498,1899300,67,971,-796.7811814099998,60.71988235473633,10.22135636445135,0.001,1173.18,1.0,28154
1902593,1902400,67,972,-771.7149069599999,60.49777252197266,4.76675456572324,0.001,1179.86,1.0,28199
1903183,1903000,67,973,-765.2071330699999,61.984002914428714,4.530278641153127,0.001,1165.87,1.0,28208
1903561,1903400,67,974,-759.91405759,60.34394989013672,1.6184232573583721,0.001,1156.43,1.0,28214
1903889,1903700,67,975,-756.1172348300001,62.22587417602539,5.113504878412932,0.001,1151.3,1.0,28219
1906146,1906000,67,976,-780.7094252600001,60.92010810852051,8.617216659933328,0.001,1163.49,1.0,28252
1907045,1906900,67,977,-782.8212578600001,59.30702072143555,4.707361364401877,0.001,1166.2,1.0,28265
1908739,1908600,67,978,-794.01491325,62.697205505371095,3.957748014219105,0.001,1174.4,1.0,28290
1910324,1910200,67,979,-803.7512684100001,61.7939990234375,6.195903040282428,0.001,1179.62,1.0,28313
1910540,1910400,67,980,-800.78880353,59.46245872497558,8.378454254865646,0.001,1174.78,1.0,28316
1911668,1911500,67,981,-806.94453947,62.32484489440918,8.616784515753388,0.001,1182.27,1.0,28333
1912707,1912600,67,982,-801.21949181,62.34296974182129,5.34657353432849,0.001,1178.35,1.0,28349
1913978,1913800,67,983,-800.8125053,60.01382568359375,23.239573341608047,0.001,1178.87,1.0,28367
1915308,1915200,67,984,-807.6935887600001,61.90588348388672,2.698228204678744,0.001,1178.88,1.0,28387
1915749,1915600,67,985,-805.5248731700001,61.102807235717776,10.670608290042729,0.001,1175.77,1.0,28394
1916536,1916400,67,986,-799.7600587100001,60.8067244720459,3.3030728245526553,0.001,1170.82,1.0,28406
1919194,1919000,67,987,-832.8207884599999,62.091786575317386,3.0758849453553556,0.001,1189.68,1.0,28444
1919829,1919700,67,988,-825.08879948,61.53187889099121,7.9138528216257695,0.001,1180.91,1.0,28454
1920353,1920200,67,989,-819.5922553200002,60.06434814453125,11.552079762835056,0.001,1175.21,1.0,28462
1923132,1923000,67,990,-861.5550756800002,61.93529182434082,12.774112535901368,0.001,1196.46,1.0,28503
1925181,1925000,67,991,-875.7178314500002,62.44281661987305,3.6128020552545785,0.001,1203.72,1.0,28533
1925683,1925500,67,992,-873.7702714600002,61.63853164672852,2.256301117222756,0.001,1201.88,1.0,28540
1926849,1926700,67,993,-857.89690025,60.77578231811523,3.2018616316094994,0.001,1192.17,1.0,28558
1928772,1928600,67,994,-878.3952600000001,61.66380920410156,14.69043969474733,0.001,1202.71,1.0,28587
1930564,1930400,67,995,-873.5214168400003,61.100039138793946,2.3222224777191878,0.001,1206.29,1.0,28613
1932378,1932200,67,996,-875.2133488200001,62.75295532226563,2.573561905324459,0.001,1205.63,1.0,28640
1933166,1933000,67,997,-876.29381087,61.70103485107422,3.220585336089134,0.001,1206.52,1.0,28652
1934149,1934000,67,998,-874.10042474,62.34192840576172,8.845747688859701,0.001,1201.71,1.0,28667
1934697,1934500,67,999,-874.3980173100001,62.76258079528809,1.6041925713047385,0.001,1202.31,1.0,28674
1937154,1937000,67,1000,-904.8349331500001,62.03750831604004,5.6180428017303345,0.001,1219.94,1.0,28711
1937729,1937600,67,1001,-906.7939310900001,61.95304611206055,10.225781180541963,0.001,1224.81,1.0,28720
1939701,1939600,67,1002,-908.4767007200003,61.72460250854492,14.470890148542821,0.001,1225.11,1.0,28748
1940992,1940800,67,1003,-887.70642452,61.751771774291996,3.709035080187023,0.001,1213.77,1.0,28767
1941360,1941200,67,1004,-880.1365443100002,62.380943298339844,15.157521140407772,0.001,1205.27,1.0,28773
1942942,1942800,67,1005,-892.8112031000002,61.44275840759278,4.966693422533572,0.001,1217.1,1.0,28796
1944340,1944200,67,1006,-903.4815054600002,62.676793823242186,7.8639518331736324,0.001,1228.19,1.0,28816
1946046,1945900,67,1007,-913.1172448700001,60.859854202270505,5.018717832900584,0.001,1233.02,1.0,28842
1947356,1947200,67,1008,-899.3451679200002,62.23747856140137,6.882875424269587,0.001,1225.95,1.0,28861
1947728,1947600,67,1009,-896.8874287300001,63.398838424682616,7.841837962586433,0.001,1222.31,1.0,28867
1948024,1947900,67,1010,-891.7538690599999,62.33424728393555,13.927231014929712,0.001,1215.95,1.0,28871
1949013,1948900,67,1011,-877.8725308699999,62.22578712463379,9.044135921318084,0.001,1207.41,1.0,28886
1949666,1949500,67,1012,-873.3184899799999,62.128769607543944,5.114921717587858,0.001,1202.85,1.0,28896
1950083,1949900,67,1013,-869.3244947799998,62.51337226867676,2.138416820783168,0.001,1198.0,1.0,28902
1951166,1951000,67,1014,-873.8138556499999,63.92557632446289,6.276904909983277,0.001,1202.47,1.0,28918
1952533,1952400,67,1015,-883.3836263399999,62.36458236694336,8.846409624032676,0.001,1212.89,1.0,28938
1952744,1952600,67,1016,-880.06096829,62.302619552612306,3.312460792455822,0.001,1205.63,1.0,28941
1953275,1953100,67,1017,-878.9322504500001,61.882471618652346,12.534377378430218,0.001,1203.56,1.0,28949
1954493,1954300,67,1018,-886.4517008100001,63.46392883300781,6.178869816716761,0.001,1211.95,1.0,28967
1955625,1955500,67,1019,-884.9068795500002,63.66659446716309,3.186066773366183,0.001,1211.41,1.0,28984
1956771,1956600,67,1020,-891.47316378,61.38548530578613,2.674952645637095,0.001,1218.8,1.0,29000
1958400,1958200,67,1021,-906.40514801,63.069716796875,10.862790291048587,0.001,1228.22,1.0,29024
1960128,1960000,67,1022,-906.1027735299999,61.87117988586426,19.07593637464568,0.001,1228.44,1.0,29049
1961296,1961100,67,1023,-912.3431810299999,62.227698135375974,3.953854694943875,0.001,1234.62,1.0,29066
1961949,1961800,67,1024,-897.5038593999999,63.27243453979492,11.647718097642064,0.001,1224.69,1.0,29076
1962491,1962300,67,1025,-896.53067786,61.435022048950195,5.729443472139537,0.001,1223.04,1.0,29084
1963730,1963600,67,1026,-900.8107404199999,63.20009658813476,8.923499113433063,0.001,1228.67,1.0,29102
1964502,1964400,67,1027,-886.4559495899999,62.71722991943359,4.7583078602515165,0.001,1219.03,1.0,29114
1965666,1965500,67,1028,-891.8766248699999,61.08659133911133,5.549330160655082,0.001,1223.75,1.0,29131
1966533,1966400,67,1029,-892.7328844100001,62.980302276611326,10.917300556320697,0.001,1225.9,1.0,29144
1966927,1966800,67,1030,-891.5173772600001,62.163001708984375,6.370037257354706,0.001,1224.44,1.0,29150
1967598,1967400,67,1031,-891.2504347700001,64.17441543579102,2.7883657019771637,0.001,1223.63,1.0,29160
1967890,1967700,67,1032,-888.64876772,61.74341873168945,6.5085633878596125,0.001,1219.48,1.0,29164
1968175,1968000,67,1033,-870.4594910700002,60.57554153442383,8.254917205125093,0.001,1204.48,1.0,29168
1968860,1968700,67,1034,-870.8905470100003,62.71497627258301,3.7187608988583087,0.001,1204.55,1.0,29178
1969209,1969100,67,1035,-848.5028130900002,61.42137405395508,17.06506555924192,0.001,1187.01,1.0,29183
1969561,1969400,67,1036,-836.0445106400001,62.48082191467285,14.62386945169419,0.001,1175.37,1.0,29188
1970891,1970700,67,1037,-837.7216705400002,63.59177001953125,1.114431299995631,0.001,1174.52,1.0,29209
1972293,1972100,67,1038,-846.28435563,62.50751350402832,10.55606519324705,0.001,1181.08,1.0,29229
1972890,1972700,67,1039,-842.1456508100001,63.24458786010742,7.966239292137325,0.001,1175.59,1.0,29238
1973227,1973100,67,1040,-826.7051610000001,62.792550582885745,7.507775378320366,0.001,1160.33,1.0,29243
