time/episodes,time/time_elapsed,rollout/success rate,rollout/ep_len_mean,time/fps,time/total timesteps,rollout/ep_rew_mean,train/n_updates,train/learning_rate,train/critic_loss,train/actor_loss
831,27535,0.28,79.38,2,73291,-6007.585620139999,,,,
832,27574,0.28,79.38,2,73391,-6009.481150539999,73280,0.001,1704210.344921875,9056.895703125
833,27612,0.28,79.38,2,73491,-5977.905298900001,73380,0.001,1975755.201171875,9080.064453125
834,27615,0.29,78.45,2,73498,-5926.587068689999,,,,
835,27642,0.29,78.45,2,73598,-5873.1299115500005,73480,0.001,1943195.169921875,9059.6517578125
836,27672,0.29,78.45,2,73698,-5838.118001900001,73580,0.001,2028954.09375,9038.2505859375
837,27710,0.29,78.45,2,73798,-5826.5052807600005,73680,0.001,1571765.212890625,9100.33056640625
838,27755,0.29,78.45,2,73898,-5754.0028976700005,73780,0.001,1155838.422265625,9108.528515625
839,27779,0.28,79.41,2,73998,-5794.521971990001,73880,0.001,1982979.909765625,9014.0302734375
840,27818,0.27,80.27,2,74098,-5841.07341498,73980,0.001,1550253.4703125,9115.20439453125
841,27836,0.28,79.85,2,74156,-5787.206787200001,74040,0.001,2388335.5765625,9069.115625
842,27864,0.28,79.85,2,74256,-5796.138493620001,74140,0.001,2692437.945703125,9081.29912109375
843,27901,0.28,79.85,2,74356,-5791.579364970001,74240,0.001,1961743.930859375,9129.0337890625
844,27938,0.28,80.07,2,74392,-5849.64914427,74280,0.001,1565923.05625,9105.39365234375
845,27960,0.28,79.53,2,74396,-5828.636713360001,,,,
846,28032,0.28,79.53,2,74496,-6105.70104359,74380,0.001,2573691.3390625,9052.391015625
847,28057,0.28,79.53,2,74596,-6140.87568478,74480,0.001,1581405.49296875,9083.767578125
848,28079,0.27,80.33,2,74696,-6231.69238088,74580,0.001,1142764.27578125,9202.59462890625
849,28103,0.26,81.15,2,74796,-6266.5808093000005,74680,0.001,1358614.59609375,9205.89462890625
850,28116,0.27,80.25,2,74806,-6165.68351878,74700,0.001,2167583.58125,9150.11337890625
851,28140,0.26,81.16,2,74906,-6203.64364746,74800,0.001,3242778.6828125,9128.78095703125
852,28154,0.27,80.79,2,74969,-6160.107696260001,74860,0.001,1809955.16953125,9118.3115234375
853,28181,0.27,80.79,2,75069,-6153.234797169999,74960,0.001,2028827.2013671875,9122.23154296875
854,28203,0.27,80.79,2,75169,-6146.555474160001,75060,0.001,2303496.95546875,9180.0736328125
855,28223,0.27,80.79,2,75269,-6151.83425118,75160,0.001,1745852.08203125,9202.8830078125
856,28251,0.27,80.79,2,75369,-6130.37277289,75260,0.001,1645392.20546875,9101.096875
857,28267,0.27,80.79,2,75469,-6224.78084777,75360,0.001,1835654.8421875,9182.48291015625
858,28281,0.27,80.79,2,75569,-6227.1887168700005,75460,0.001,2828021.304296875,9127.98974609375
859,28286,0.27,80.04,2,75582,-6199.19943371,75480,0.001,2175245.836328125,9157.10732421875
860,28305,0.28,79.16,2,75594,-6088.559584939999,,,,
861,28330,0.28,79.16,2,75694,-6040.831485919999,75580,0.001,1367733.8765625,9157.51787109375
862,28375,0.28,79.16,2,75794,-6024.03411343,75680,0.001,1737645.63046875,9207.5150390625
863,28385,0.29,78.3,2,75808,-5948.418692399999,75700,0.001,2376192.021484375,9192.49267578125
864,28426,0.28,79.27,2,75908,-5998.6101055300005,75800,0.001,1516756.4640625,9225.8494140625
865,28455,0.28,79.27,2,76008,-6077.49732799,75900,0.001,1772532.11015625,9266.59208984375
866,28468,0.28,79.25,2,76018,-6077.66412104,,,,
867,28486,0.27,79.79,2,76118,-6168.0285981199995,76000,0.001,2242011.4359375,9104.74814453125
868,28517,0.26,80.48,2,76218,-6205.55247378,76100,0.001,1977770.9765625,9228.0564453125
869,28568,0.26,80.48,2,76318,-6192.62004005,76200,0.001,2179821.240625,9168.62861328125
870,28592,0.26,80.48,2,76418,-6112.581483749998,76300,0.001,1589961.894140625,9256.09287109375
871,28619,0.25,81.3,2,76518,-6148.312615229999,76400,0.001,1907705.6890625,9211.403515625
872,28652,0.25,81.3,2,76618,-6157.561586870001,76500,0.001,1946050.64765625,9231.905859375
873,28680,0.25,81.3,2,76718,-6178.6326681499995,76600,0.001,1744847.93046875,9247.65869140625
874,28713,0.25,81.3,2,76818,-5993.220493139999,76700,0.001,2811985.0375,9148.35048828125
875,28727,0.26,80.83,2,76871,-5922.40629799,76760,0.001,2609275.767578125,9185.48408203125
876,28775,0.26,80.83,2,76971,-5935.336557019999,76860,0.001,2288104.83125,9127.455859375
877,28819,0.26,80.83,2,77071,-5898.40591079,76960,0.001,1895896.112890625,9241.4337890625
878,28838,0.26,80.83,2,77171,-5889.660465770001,77060,0.001,1823190.280078125,9252.41865234375
879,28849,0.27,80.25,2,77213,-5740.5491976600015,77100,0.001,1953130.845703125,9220.809375
880,28860,0.28,79.43,2,77231,-5617.933808580001,77120,0.001,2085955.2203125,9250.47431640625
881,28884,0.28,79.43,2,77331,-5604.947552280001,77220,0.001,1968562.397265625,9275.02099609375
882,28919,0.29,78.62,2,77350,-5527.727146449999,77240,0.001,1768724.54765625,9248.42490234375
883,28949,0.28,79.35,2,77450,-5596.363553190001,77340,0.001,1740199.488671875,9333.14716796875
884,28975,0.29,78.56,2,77471,-5543.124318910001,77360,0.001,2198852.76640625,9192.8259765625
885,28998,0.28,78.69,2,77571,-5538.0093648500015,77460,0.001,2340158.334375,9249.819921875
886,29009,0.29,77.97,2,77599,-5516.307491440002,77480,0.001,2312087.77109375,9266.7755859375
887,29028,0.29,77.97,2,77699,-5513.9176105800025,77580,0.001,1803577.768359375,9367.129296875
888,29064,0.3,77.19,2,77721,-5407.543910290001,77620,0.001,2009851.634765625,9295.0861328125
889,29116,0.3,77.19,2,77821,-5399.318859010001,77720,0.001,1818900.59296875,9327.97587890625
890,29154,0.3,77.19,2,77921,-5404.75423071,77820,0.001,1728091.496875,9248.75810546875
891,29190,0.3,77.19,2,78021,-4654.497357609999,77920,0.001,2640728.2123046876,9216.35595703125
892,29221,0.29,78.02,2,78121,-4685.38049461,78020,0.001,1806263.520703125,9265.77412109375
893,29248,0.29,78.02,2,78221,-4947.213624429999,78120,0.001,1533611.051171875,9357.42490234375
894,29283,0.29,78.02,2,78321,-4958.52547909,78220,0.001,1677249.71484375,9324.4970703125
895,29301,0.28,78.89,2,78421,-5007.58803725,78320,0.001,2235582.634375,9281.798828125
896,29324,0.28,78.89,2,78521,-4989.43762754,78420,0.001,2482743.035546875,9257.56845703125
897,29381,0.28,78.89,2,78621,-5396.53327146,78520,0.001,2125814.730859375,9274.126171875
898,29463,0.28,78.89,2,78721,-5396.440348499999,78620,0.001,1482527.423046875,9337.71806640625
899,29507,0.28,78.89,2,78821,-5435.046530729999,78720,0.001,1987312.38515625,9318.7921875
900,29534,0.29,78.12,2,78844,-5368.21421442,78740,0.001,2423292.9859375,9358.1263671875
901,29599,0.29,78.12,2,78944,-5362.1563908200005,78840,0.001,1991900.360546875,9344.75361328125
902,29635,0.29,78.12,2,79044,-5354.627975209999,78940,0.001,2235484.207421875,9357.2943359375
903,29651,0.29,78.12,2,79144,-5303.76554347,79040,0.001,2363737.2328125,9345.3587890625
904,29661,0.29,78.2,2,79161,-5304.923663410001,79060,0.001,1531512.590625,9431.78505859375
905,29757,0.28,78.78,2,79261,-5377.093899660001,79160,0.001,1712423.49375,9380.2861328125
906,29792,0.28,78.78,2,79361,-5424.03393316,79260,0.001,2406149.615625,9306.507421875
907,29845,0.29,77.84,2,79367,-5394.62033991,,,,
908,29888,0.28,78.37,2,79467,-5452.312162050001,79360,0.001,1781361.566015625,9374.30068359375
909,29933,0.27,78.89,2,79567,-5502.3426033900005,79460,0.001,1875619.457421875,9344.7123046875
910,29974,0.27,78.89,2,79667,-5577.081967340001,79560,0.001,2430918.26015625,9314.46708984375
911,30004,0.28,78.79,2,79757,-5516.191123630002,79640,0.001,2453082.6109375,9327.49326171875
912,30034,0.28,78.79,2,79857,-5548.99912293,79740,0.001,2042657.342578125,9385.97451171875
913,30058,0.28,78.79,2,79957,-5626.836498060001,79840,0.001,2169555.43359375,9397.0185546875
914,30080,0.27,79.68,2,80057,-5712.074880480001,79940,0.001,2081154.5421875,9385.1361328125
915,30119,0.27,79.68,2,80157,-5698.69798382,80040,0.001,1890513.6453125,9407.516796875
916,30133,0.28,79.36,2,80225,-5638.739069640001,80120,0.001,2625802.87890625,9390.773828125
917,30152,0.29,78.5,2,80239,-5603.257922680002,,,,
918,30220,0.3,77.53,2,80242,-5569.335443600001,80140,0.001,1842052.590234375,9417.93330078125
919,30259,0.3,77.53,2,80342,-5595.12857186,80240,0.001,1952116.95078125,9456.535546875
920,30290,0.3,77.53,2,80442,-5867.73474564,80340,0.001,2367194.6578125,9418.87705078125
921,30340,0.29,78.51,2,80542,-5918.400042790001,80440,0.001,1905285.040234375,9448.36845703125
922,30377,0.28,79.3,2,80642,-5993.79861961,80540,0.001,1806522.162109375,9502.75009765625
923,30393,0.29,78.51,2,80663,-5921.747269820001,80560,0.001,2083927.94921875,9428.29296875
924,30414,0.29,78.51,2,80763,-5967.9643889,80660,0.001,1340011.61015625,9524.90107421875
925,30429,0.29,78.51,2,80863,-6013.89178441,80760,0.001,2106941.26796875,9396.41767578125
926,30453,0.28,79.02,2,80963,-6099.39442644,80860,0.001,1691628.25546875,9463.54990234375
927,30457,0.28,79.06,2,80973,-6101.6158545,,,,
928,30486,0.27,79.84,2,81073,-6192.746113380001,80960,0.001,2221251.698046875,9424.65009765625
929,30520,0.27,79.84,2,81173,-6230.080444740001,81060,0.001,2085560.89375,9433.54150390625
930,30537,0.27,79.84,2,81273,-6236.594952750002,81160,0.001,2121979.671484375,9480.727734375
931,30558,0.27,80.12,2,81303,-6250.748224840001,81200,0.001,1133286.615234375,9610.3830078125
932,30560,0.28,79.17,2,81308,-6201.650237860001,,,,
933,30597,0.28,79.17,2,81408,-6229.521167880001,81300,0.001,1661511.415234375,9577.77265625
934,30651,0.27,80.1,2,81508,-6327.05486986,81400,0.001,2315509.297265625,9444.1474609375
935,30687,0.27,80.1,2,81608,-6312.895832530002,81500,0.001,2213091.683203125,9513.8615234375
936,30696,0.28,79.5,2,81648,-6267.1268480300005,81540,0.001,2538499.516796875,9524.41484375
937,30714,0.29,78.56,2,81654,-6209.0425501,,,,
938,30718,0.3,77.69,2,81667,-6163.20373629,81560,0.001,2185370.451953125,9475.18671875
939,30744,0.3,77.69,2,81767,-6174.4908376,81660,0.001,1899425.5609375,9506.02412109375
940,30780,0.3,77.69,2,81867,-6159.402611550001,81760,0.001,1666244.286328125,9546.64931640625
941,30805,0.29,78.11,2,81967,-6190.377378330002,81860,0.001,1659429.600390625,9613.525
942,30833,0.3,78.08,2,82064,-6173.535257570001,81960,0.001,2095310.051953125,9515.79091796875
943,30866,0.3,78.08,2,82164,-6155.17207057,82060,0.001,1920481.231640625,9487.99765625
944,30883,0.3,77.8,2,82172,-6093.44433054,,,,
945,30996,0.29,78.76,2,82272,-6181.91538164,82160,0.001,2428491.2234375,9549.9080078125
946,31023,0.29,78.76,2,82372,-5916.023210000001,82260,0.001,2243740.89921875,9597.27685546875
947,31041,0.29,78.76,2,82472,-5905.823942870001,82360,0.001,2540939.558984375,9569.44560546875
948,31062,0.29,78.76,2,82572,-5850.04976481,82460,0.001,1970287.15,9581.79833984375
949,31088,0.29,78.76,2,82672,-5854.17692896,82560,0.001,2252119.313671875,9563.9001953125
950,31118,0.28,79.66,2,82772,-5896.28397668,82660,0.001,2791897.246875,9586.51318359375
951,31140,0.28,79.66,2,82872,-5897.336343899999,82760,0.001,2244568.4646484377,9679.08994140625
952,31177,0.27,80.03,2,82972,-5913.5731737199985,82860,0.001,2653256.9291015626,9625.2044921875
953,31234,0.27,80.03,2,83072,-5886.878587499999,82960,0.001,3056448.921875,9493.67353515625
954,31278,0.27,80.03,2,83172,-5885.27627409,83060,0.001,1106353.823828125,9698.270703125
955,31301,0.27,80.03,2,83272,-5856.79714349,83160,0.001,1902960.62578125,9637.17900390625
956,31328,0.27,80.03,2,83372,-5846.866936269999,83260,0.001,2627926.331640625,9617.870703125
957,31362,0.27,80.03,2,83472,-5794.63471401,83360,0.001,1777175.98203125,9663.239453125
958,31413,0.27,80.03,2,83572,-5806.1989415,83460,0.001,2371787.5625,9635.0572265625
959,31486,0.26,80.9,2,83672,-5857.027326019999,83560,0.001,2018915.9203125,9636.41240234375
960,31496,0.26,80.93,2,83687,-5860.311608819999,83580,0.001,1336029.06875,9692.49765625
961,31528,0.26,80.93,2,83787,-5892.336861579999,83680,0.001,2578076.5640625,9594.32021484375
962,31570,0.26,80.93,2,83887,-5908.808766109999,83780,0.001,1755045.94375,9623.562109375
963,31607,0.25,81.79,2,83987,-5945.997123349999,83880,0.001,2492177.62734375,9683.07646484375
964,31633,0.26,81.33,2,84041,-5910.840137250001,83940,0.001,2221082.8484375,9685.21904296875
965,31654,0.26,81.33,2,84141,-5922.66089284,84040,0.001,2472437.40859375,9670.53544921875
966,31676,0.26,82.04,2,84222,-5956.237215720001,84120,0.001,1991628.225390625,9595.6955078125
967,31678,0.27,81.1,2,84228,-5854.095908360002,,,,
968,31681,0.28,80.17,2,84235,-5807.130745280002,,,,
969,31694,0.29,79.49,2,84267,-5770.989400970001,84160,0.001,1656451.7828125,9745.82412109375
970,31764,0.29,79.49,2,84367,-5817.392172920001,84260,0.001,2768238.83203125,9611.5498046875
971,31787,0.29,79.49,2,84467,-5789.435249219999,84360,0.001,1237612.4046875,9733.4072265625
972,31813,0.29,79.49,2,84567,-5783.51036095,84460,0.001,2685400.10078125,9680.50859375
973,31841,0.29,79.49,2,84667,-5745.808514529998,84560,0.001,2659339.2890625,9668.26845703125
974,31904,0.29,79.49,2,84767,-5671.59873894,84660,0.001,2080336.5677734376,9740.021484375
975,31921,0.29,79.02,2,84773,-5660.720742349999,,,,
976,31947,0.29,79.02,2,84873,-5697.276850179999,84760,0.001,3101087.3328125,9686.65087890625
977,32039,0.29,79.02,2,84973,-5714.71611127,84860,0.001,2925049.5984375,9710.6107421875
978,32053,0.29,79.02,2,85073,-5743.334144210001,84960,0.001,1539546.376953125,9785.1708984375
979,32083,0.28,79.6,2,85173,-5777.251621890001,85060,0.001,1953114.0265625,9777.04794921875
980,32124,0.28,79.65,2,85196,-5781.65794047,85080,0.001,1787891.1875,9743.07919921875
981,32146,0.28,79.65,2,85296,-5811.37888655,85180,0.001,2079692.6890625,9736.2453125
982,32182,0.27,80.46,2,85396,-5882.345495400001,85280,0.001,1706915.60390625,9751.75390625
983,32205,0.28,79.55,2,85405,-5805.8601078599995,85300,0.001,1992015.769140625,9778.6244140625
984,32234,0.27,80.34,2,85505,-5875.990486889999,85400,0.001,2446143.0515625,9735.78017578125
985,32257,0.27,80.34,2,85605,-5889.1312629899985,85500,0.001,2962220.189453125,9700.05732421875
986,32301,0.27,80.88,2,85687,-5901.998215129998,85580,0.001,1920720.251171875,9783.90537109375
987,32304,0.28,79.96,2,85695,-5844.663943219997,,,,
988,32325,0.28,80.27,2,85748,-5849.517463509998,85640,0.001,2640976.30703125,9740.7634765625
989,32353,0.28,80.27,2,85848,-5835.91492397,85740,0.001,2020895.58203125,9816.78828125
990,32378,0.28,80.27,2,85948,-5821.345675619999,85840,0.001,2601073.930078125,9769.83837890625
991,32411,0.28,80.27,2,86048,-5889.2910605,85940,0.001,2327452.4921875,9809.103125
992,32501,0.28,80.27,2,86148,-5906.319369659999,86040,0.001,2045191.441796875,9783.36630859375
993,32536,0.28,80.27,2,86248,-5649.293195390001,86140,0.001,2690093.36875,9794.72802734375
994,32566,0.28,80.27,2,86348,-5647.73582176,86240,0.001,2485220.820703125,9865.23271484375
995,32588,0.29,79.98,2,86419,-5615.8931523699985,86300,0.001,2945550.748046875,9811.42236328125
996,32630,0.29,79.98,2,86519,-5643.687058369999,86400,0.001,2654059.03984375,9778.9962890625
997,32649,0.29,79.98,2,86619,-5249.6036811799995,86500,0.001,2884971.1171875,9808.0025390625
998,32675,0.29,79.98,2,86719,-5180.5723535199995,86600,0.001,2509143.201171875,9874.56337890625
999,32731,0.29,79.98,2,86819,-5167.023772919999,86700,0.001,2502836.97578125,9867.24375
1000,32758,0.28,80.75,2,86919,-5204.49952028,86800,0.001,2847273.503125,9850.822265625
1001,32774,0.28,80.75,2,87019,-5252.17316277,86900,0.001,2183911.05625,9852.665234375
1002,32809,0.28,80.75,2,87119,-5253.47444441,87000,0.001,1656859.009765625,9930.61015625
1003,32843,0.28,80.75,2,87219,-5236.40024658,87100,0.001,1629253.86484375,9895.472265625
1004,32857,0.27,81.58,2,87319,-5329.57710905,87200,0.001,3407871.3046875,9818.6544921875
1005,32917,0.27,81.58,2,87419,-5298.51497054,87300,0.001,2124236.595703125,9971.48212890625
1006,32934,0.27,81.58,2,87519,-5269.46589224,87400,0.001,2622254.196875,9900.8310546875
1007,32939,0.27,81.65,2,87532,-5274.119715199999,87420,0.001,2293837.22578125,9882.51796875
1008,32979,0.27,81.65,2,87632,-5248.268603139999,87520,0.001,2155470.37734375,9852.13037109375
1009,33006,0.27,81.65,2,87732,-5313.94256811,87620,0.001,2594195.8,9916.883203125
1010,33025,0.27,81.65,2,87832,-5273.80295747,87720,0.001,2263638.20546875,9904.923828125
1011,33058,0.27,80.84,2,87841,-5253.760187910001,87740,0.001,3310779.68671875,9894.7021484375
1012,33085,0.28,80.56,2,87913,-5185.727342690001,87800,0.001,2594833.6953125,9942.921875
1013,33102,0.29,79.6,2,87917,-5058.54601737,,,,
1014,33131,0.29,79.6,2,88017,-5012.4982952300015,87900,0.001,1946175.77421875,9963.41640625
1015,33197,0.3,79.24,2,88081,-4998.324677449999,87980,0.001,1863107.41640625,10000.4359375
1016,33216,0.29,79.56,2,88181,-5008.1166870100005,88080,0.001,2094741.7140625,9965.34169921875
1017,33233,0.29,80.39,2,88278,-5034.6469672700005,88160,0.001,1602664.95234375,10028.07880859375
1018,33272,0.28,81.36,2,88378,-5087.50100021,88260,0.001,2659752.1046875,9972.99345703125
1019,33295,0.28,81.36,2,88478,-5063.070272510001,88360,0.001,2471038.181640625,9985.019921875
1020,33371,0.28,81.36,2,88578,-4821.959357670001,88460,0.001,1981184.8484375,9964.896484375
1021,33394,0.28,81.36,2,88678,-4833.466791840001,88560,0.001,2029703.64453125,9997.8115234375
1022,33431,0.28,81.36,2,88778,-4845.1155046700005,88660,0.001,2851618.88828125,9993.240234375
1023,33450,0.27,82.15,2,88878,-4903.75588512,88760,0.001,2206426.957421875,9997.6693359375
1024,33452,0.28,81.22,2,88885,-4831.221963510001,88780,0.001,2716589.850390625,10011.78388671875
1025,33556,0.28,81.22,2,88985,-4795.033001730001,88880,0.001,1589002.81015625,9986.88876953125
1026,33574,0.29,80.29,2,88992,-4695.17091492,,,,
1027,33615,0.28,81.19,2,89092,-4781.36407795,88980,0.001,2943208.4078125,9982.98076171875
1028,33640,0.28,81.19,2,89192,-4723.384665729999,89080,0.001,2897889.02109375,9988.01806640625
1029,33680,0.28,81.19,2,89292,-4687.448509849999,89180,0.001,2968326.030078125,9998.217578125
1030,33697,0.29,80.23,2,89296,-4605.09634115,,,,
1031,33720,0.28,80.93,2,89396,-4632.30090797,89280,0.001,3253520.60234375,9997.57587890625
1032,33795,0.27,81.88,2,89496,-4737.233163929999,89380,0.001,1783944.765625,10063.05126953125
1033,33812,0.27,81.88,2,89596,-4747.421235129999,89480,0.001,2230238.538671875,10068.433203125
1034,33838,0.27,81.88,2,89696,-4733.39379896,89580,0.001,2537576.770703125,10025.23935546875
1035,33857,0.27,81.88,2,89796,-4783.959304589999,89680,0.001,2985060.739453125,10063.35126953125
1036,33908,0.26,82.48,2,89896,-4847.06855926,89780,0.001,3314087.03671875,10037.63427734375
1037,33916,0.26,82.52,2,89906,-4848.275043809999,89800,0.001,1927570.179296875,10078.85361328125
1038,33921,0.26,82.54,2,89921,-4847.926187369999,89820,0.001,1952131.71953125,10080.569140625
1039,33944,0.26,82.54,2,90021,-4845.615910899999,89920,0.001,3022196.14375,10026.27939453125
1040,33982,0.26,82.54,2,90121,-4918.576534809999,90020,0.001,2217361.892578125,10119.0875
1041,34019,0.26,82.54,2,90221,-4907.68278106,90120,0.001,2491766.77734375,10078.75068359375
1042,34028,0.26,82.02,2,90266,-4887.397277200001,90160,0.001,2923639.7625,10050.771875
1043,34053,0.26,82.02,2,90366,-4880.6076834099995,90260,0.001,3134131.995703125,10101.471484375
1044,34080,0.25,82.94,2,90466,-4915.400787940001,90360,0.001,2162533.29375,10130.78349609375
1045,34082,0.26,82.0,2,90472,-4827.761662360001,,,,
1046,34114,0.26,82.0,2,90572,-4828.64873606,90460,0.001,1959437.441796875,10180.3912109375
1047,34128,0.27,81.53,2,90625,-4777.87760907,90520,0.001,2071438.2625,10210.83798828125
1048,34163,0.27,81.53,2,90725,-4847.1030054600005,90620,0.001,3050348.73671875,10108.64072265625
1049,34170,0.28,80.8,2,90752,-4815.72915963,90640,0.001,2473835.01328125,10081.5990234375
1050,34196,0.28,80.8,2,90852,-4823.192720759999,90740,0.001,2433966.8625,10198.2185546875
1051,34262,0.28,80.8,2,90952,-4841.942153309999,90840,0.001,2633898.43671875,10126.594921875
1052,34288,0.28,80.8,2,91052,-4882.01202031,90940,0.001,1926590.29921875,10195.31416015625
1053,34309,0.29,79.82,2,91054,-4825.30158813,,,,
1054,34344,0.29,79.82,2,91154,-4843.74819791,91040,0.001,2950494.107421875,10126.8064453125
1055,34370,0.29,79.82,2,91254,-4889.58035378,91140,0.001,2995228.86640625,10188.9328125
1056,34448,0.29,79.82,2,91354,-4909.248364149999,91240,0.001,2209756.5546875,10173.23359375
1057,34476,0.29,79.82,2,91454,-4879.7506048899995,91340,0.001,2317986.05078125,10160.843359375
1058,34582,0.3,79.52,2,91524,-4855.8084748500005,91420,0.001,2424956.9078125,10248.752734375
1059,34599,0.3,79.52,2,91624,-4884.48560244,91520,0.001,2898845.012890625,10171.88916015625
1060,34620,0.29,80.37,2,91724,-4913.83879349,91620,0.001,2420006.759765625,10211.8638671875
1061,34660,0.29,80.37,2,91824,-4877.98310645,91720,0.001,2314781.79921875,10249.45732421875
1062,34686,0.29,80.37,2,91924,-4876.90706977,91820,0.001,2543824.462109375,10220.76279296875
1063,34736,0.29,80.37,2,92024,-4893.4036658800005,91920,0.001,2159768.34609375,10267.312109375
1064,34766,0.28,80.83,2,92124,-4925.679100920001,92020,0.001,2139626.86640625,10303.6126953125
1065,34781,0.28,80.83,2,92224,-4869.389109610001,92120,0.001,2146973.28203125,10304.7181640625
1066,34826,0.27,81.02,2,92324,-4932.96456926,92220,0.001,2530913.886328125,10330.687890625
1067,34849,0.26,81.96,2,92424,-5005.3560466,92320,0.001,2380264.962109375,10266.76513671875
1068,34877,0.25,82.89,2,92524,-5046.517798270001,92420,0.001,2026317.909765625,10330.1568359375
1069,34914,0.24,83.57,2,92624,-5156.85692848,92520,0.001,2670270.786328125,10271.909375
1070,34953,0.24,83.57,2,92724,-5142.9347644300005,92620,0.001,3798068.62578125,10267.166015625
1071,34962,0.25,82.68,2,92735,-5101.868391659999,,,,
1072,34970,0.26,81.78,2,92745,-5051.55061105,92640,0.001,1961637.651171875,10370.6021484375
1073,34991,0.26,81.78,2,92845,-5080.930668839999,92740,0.001,3052265.58046875,10296.3451171875
1074,35012,0.26,81.78,2,92945,-5084.14733474,92840,0.001,2450027.06796875,10296.53291015625
1075,35015,0.26,81.76,2,92949,-5082.959833019999,,,,
1076,35054,0.26,81.76,2,93049,-5085.23424824,92940,0.001,2294483.95234375,10288.4142578125
1077,35077,0.27,81.61,2,93134,-5137.19104885,93020,0.001,2416723.38203125,10327.2744140625
1078,35116,0.27,81.61,2,93234,-5103.7526575,93120,0.001,2152242.20546875,10376.24921875
1079,35143,0.28,80.87,2,93260,-5082.6201652400005,93140,0.001,2202362.63828125,10347.35703125
1080,35166,0.28,80.93,2,93289,-5087.76640448,93180,0.001,2804058.08046875,10357.30810546875
1081,35169,0.29,79.99,2,93295,-5018.26243358,,,,
1082,35185,0.3,79.58,2,93354,-4956.673702030001,93240,0.001,3780700.10859375,10314.3279296875
1083,35227,0.29,80.49,2,93454,-4996.658048910001,93340,0.001,2697994.965234375,10403.1564453125
1084,35323,0.29,80.49,2,93554,-4961.7640554,93440,0.001,2257042.79921875,10428.27275390625
1085,35337,0.3,79.61,2,93566,-4926.91137801,93460,0.001,2244364.081640625,10391.31435546875
1086,35370,0.29,79.79,2,93666,-4974.79621235,93560,0.001,2319494.871875,10411.15498046875
1087,35402,0.28,80.71,2,93766,-5070.171156319999,93660,0.001,1993688.8765625,10400.0109375
1088,35439,0.27,81.18,2,93866,-5109.078617159999,93760,0.001,2869774.816796875,10414.01181640625
1089,35517,0.27,81.18,2,93966,-5109.47533131,93860,0.001,2995878.29296875,10418.74228515625
1090,35539,0.27,81.18,2,94066,-5090.513817569999,93960,0.001,2473721.5265625,10500.4001953125
1091,35590,0.28,80.53,2,94101,-4989.7098389699995,94000,0.001,2181159.650390625,10411.14521484375
1092,35598,0.29,79.6,2,94108,-4936.575793909999,,,,
1093,35625,0.3,78.8,2,94128,-4902.2982341199995,94020,0.001,3659948.812890625,10382.38837890625
1094,35674,0.3,78.8,2,94228,-4880.88472794,94120,0.001,2703690.33515625,10429.588671875
1095,35747,0.3,78.69,2,94288,-4879.40699281,94180,0.001,3065526.916796875,10425.46923828125
1096,35774,0.3,78.69,2,94388,-4885.64094339,94280,0.001,3461312.76875,10348.70078125
1097,35778,0.31,77.85,2,94404,-4817.55100829,94300,0.001,3551224.90390625,10360.49404296875
1098,35806,0.32,76.92,2,94411,-4784.866925900001,,,,
1099,35831,0.33,76.32,2,94451,-4732.394023530001,94340,0.001,2847987.317578125,10385.54365234375
1100,35871,0.34,75.5,2,94469,-4685.22265583,94360,0.001,2769820.2109375,10496.93701171875
1101,35950,0.34,75.5,2,94569,-4635.62557749,94460,0.001,2682809.2671875,10485.5189453125
1102,35951,0.35,74.51,2,94570,-4593.20843652,,,,
1103,36003,0.35,74.51,2,94670,-4610.531625949999,94560,0.001,2339187.14453125,10417.68955078125
1104,36077,0.35,74.51,2,94770,-4630.159839849999,94660,0.001,3493442.5625,10395.13701171875
1105,36128,0.36,74.12,2,94831,-4595.93638504,94720,0.001,2244714.02734375,10466.16162109375
1106,36155,0.36,74.12,2,94931,-4618.15975986,94820,0.001,3856774.3109375,10389.9263671875
1107,36188,0.35,74.99,2,95031,-4652.10606269,94920,0.001,2826957.23984375,10486.77509765625
1108,36230,0.35,74.99,2,95131,-4686.94349419,95020,0.001,2375243.765234375,10526.72900390625
1109,36238,0.36,74.06,2,95138,-4561.01624989,,,,
1110,36287,0.37,73.86,2,95218,-4539.14240252,95100,0.001,2122712.4578125,10522.15771484375
1111,36327,0.36,74.77,2,95318,-4590.6967740400005,95200,0.001,3560225.441015625,10459.23798828125
1112,36351,0.35,75.05,2,95418,-4626.807848930001,95300,0.001,2617681.34140625,10520.7763671875
1113,36361,0.35,75.19,2,95436,-4631.25361545,95320,0.001,2893565.24296875,10497.16220703125
1114,36384,0.36,74.42,2,95459,-4593.97690769,95340,0.001,2452611.88359375,10514.300390625
1115,36403,0.35,74.78,2,95559,-4609.35955181,95440,0.001,3973444.12265625,10487.98017578125
1116,36406,0.36,73.84,2,95565,-4568.008971339999,95460,0.001,2081162.433203125,10549.99501953125
1117,36463,0.35,73.87,2,95665,-4604.211208269999,95560,0.001,2649633.871875,10568.28134765625
1118,36467,0.36,73.0,2,95678,-4553.676796469999,,,,
1119,36485,0.36,73.0,2,95778,-4560.84896143,95660,0.001,2347505.096875,10586.59755859375
1120,36539,0.37,72.31,2,95809,-4509.61065215,95700,0.001,2298888.368359375,10549.50244140625
