train/actor_loss,rollout/success rate,time/total timesteps,train/critic_loss,time/time_elapsed,rollout/ep_rew_mean,train/n_updates,rollout/ep_len_mean,time/episodes,time/fps,train/learning_rate
12795.15751953125,0.57,155397,3714681.65390625,25012,-3126.31177677,155280,52.37,2046,6,0.001
12709.98525390625,0.58,155410,4253807.684375,25016,-3102.34037478,155300,51.5,2047,6,0.001
12775.171484375,0.58,155427,4227382.93515625,25022,-3103.9248331,155320,51.46,2048,6,0.001
12719.903515625,0.57,155527,4087649.0109375,25058,-3141.56269771,155420,52.39,2049,6,0.001
12713.1390625,0.57,155624,4099021.59921875,25097,-3192.89888641,155520,53.32,2050,6,0.001
,0.57,155633,,25099,-3189.6014140400007,,53.24,2051,6,
12643.573828125,0.57,155733,5352326.6375,25128,-3184.3910888900004,155620,53.24,2052,6,0.001
12611.635546875,0.57,155797,5585720.3296875,25154,-3211.27353017,155680,53.86,2053,6,0.001
12607.98369140625,0.58,155804,4952728.15625,25157,-3148.5698527400004,155700,52.93,2054,6,0.001
12626.18486328125,0.58,155904,4553824.6203125,25170,-3730.83239446,155800,52.93,2055,6,0.001
,0.59,155920,,25175,-3694.99698502,,52.09,2056,6,
12751.10810546875,0.59,155946,4311476.053125,25202,-3699.8241312100004,155840,52.17,2057,6,0.001
,0.6,155959,,25217,-3644.2792216899993,,51.3,2058,6,
12801.0455078125,0.6,156059,2974722.3953125,25259,-3617.989082429999,155940,51.3,2059,6,0.001
12685.66650390625,0.6,156088,4541593.290625,25342,-3629.3300371699997,155980,51.57,2060,6,0.001
12614.6544921875,0.6,156188,4600943.0640625,25385,-3547.174402489999,156080,51.57,2061,6,0.001
,0.6,156194,,25393,-3547.3533164699993,,51.58,2062,6,
12674.819140625,0.6,156231,4033729.1453125,25413,-3551.5610788199997,156120,51.58,2063,6,0.001
,0.61,156235,,25415,-3502.3054032799996,,50.62,2064,6,
12750.23349609375,0.6,156335,3948001.2328125,25449,-3541.2527677300004,156220,51.39,2065,6,0.001
12651.6642578125,0.59,156435,4443421.76875,25497,-3598.3424124999997,156320,52.23,2066,6,0.001
12728.9431640625,0.59,156443,2255489.3140625,25515,-3595.46712136,156340,52.16,2067,6,0.001
12631.6630859375,0.6,156519,4522367.453125,25529,-3621.6809363699995,156400,51.92,2068,6,0.001
12723.20439453125,0.6,156619,3045863.92421875,25565,-3645.7023913,156500,51.92,2069,6,0.001
12681.1576171875,0.6,156669,3846625.025,25578,-3656.0371518,156560,52.31,2070,6,0.001
12642.72119140625,0.61,156705,4617678.5140625,25639,-3622.8903107700003,156600,51.67,2071,6,0.001
12720.03291015625,0.61,156805,3692618.759375,25710,-3642.74847776,156700,51.67,2072,6,0.001
12713.816796875,0.61,156905,3605367.51640625,25754,-3683.9149960699997,156800,51.67,2073,6,0.001
12705.62275390625,0.61,157005,4505731.396875,25791,-4038.0828357299997,156900,51.67,2074,6,0.001
,0.61,157017,,25795,-4028.0067574900004,,51.73,2075,6,
12638.20859375,0.61,157047,5602758.665625,25805,-4039.10648038,156940,51.99,2076,6,0.001
12708.78857421875,0.61,157147,4802399.384375,25830,-4037.7833960099997,157040,51.99,2077,6,0.001
,0.61,157156,,25838,-4037.79660684,,51.9,2078,6,
12648.43427734375,0.62,157163,3774469.81328125,25851,-4008.1287318,157060,50.97,2079,6,0.001
,0.63,157174,,25879,-3965.4123677200005,,50.08,2080,6,
12793.1765625,0.63,157182,2775510.9671875,25933,-3965.258227689999,157080,49.97,2081,6,0.001
12773.8919921875,0.63,157201,3498319.67265625,25963,-3967.66697689,157100,50.12,2082,6,0.001
,0.63,157205,,25965,-3909.0843514500007,,49.61,2083,6,
12629.23212890625,0.63,157239,4917097.2421875,25998,-3923.7900503500005,157120,49.85,2084,6,0.001
12695.093359375,0.62,157339,4707516.015625,26030,-3990.3618587200012,157220,50.82,2085,6,0.001
12668.71396484375,0.63,157348,4225898.771875,26048,-3928.1348450300006,157240,49.91,2086,6,0.001
12658.73125,0.63,157448,3916517.5609375,26081,-3897.4254277200007,157340,49.91,2087,6,0.001
,0.64,157455,,26099,-3857.1376029500007,,48.98,2088,6,
12718.3115234375,0.65,157546,4153278.86484375,26122,-3848.342480700001,157440,48.89,2089,6,0.001
12617.23486328125,0.66,157563,4586098.496875,26138,-3810.3463128800004,157460,48.06,2090,6,0.001
12792.1451171875,0.66,157663,3341063.29609375,26166,-3904.65293262,157560,48.06,2091,6,0.001
12674.68623046875,0.66,157689,3895601.0578125,26178,-3933.16121381,157580,48.21,2092,6,0.001
12761.50400390625,0.66,157789,4335609.5203125,26224,-3868.3256557499994,157680,48.21,2093,6,0.001
,0.66,157794,,26247,-3868.31951694,,48.21,2094,6,
12751.00830078125,0.66,157894,4131942.21015625,26319,-3641.1926334,157780,48.21,2095,5,0.001
12818.7462890625,0.66,157925,3829179.24296875,26327,-3652.08692743,157820,48.46,2096,5,0.001
,0.66,157928,,26339,-3625.5637363700002,,48.24,2097,5,
12718.435546875,0.65,158028,3728453.7515625,26379,-3726.14683433,157920,49.09,2098,5,0.001
,0.65,158033,,26396,-3715.43884142,,49.03,2099,5,
12656.53447265625,0.65,158133,6047365.64375,26416,-3758.5079513000005,158020,49.03,2100,5,0.001
12698.50166015625,0.65,158145,4746912.57265625,26436,-3755.4446846099995,158040,48.93,2101,5,0.001
12763.643359375,0.64,158245,4623673.75859375,26468,-3825.5254681799997,158140,49.91,2102,5,0.001
12677.084375,0.63,158345,3201184.7640625,26514,-3859.7491343,158240,50.67,2103,5,0.001
12663.8017578125,0.63,158389,6251293.7203125,26525,-3867.2983489400003,158280,50.97,2104,5,0.001
12707.67509765625,0.62,158489,4949757.93125,26551,-3897.6754214300004,158380,51.44,2105,5,0.001
12737.0318359375,0.62,158589,4493316.39375,26567,-3908.10187597,158480,51.44,2106,5,0.001
12750.86025390625,0.61,158689,3728416.190625,26602,-3983.3560594199994,158580,52.34,2107,5,0.001
12600.105859375,0.61,158720,5600745.715625,26615,-3994.41055009,158600,52.57,2108,5,0.001
12770.3978515625,0.62,158726,2851059.45234375,26632,-3934.7842416999997,158620,51.63,2109,5,0.001
12656.083203125,0.62,158821,4234453.40078125,26659,-3960.2962656099994,158720,52.48,2110,5,0.001
12767.6509765625,0.62,158921,3253648.12421875,26689,-3964.8069339999993,158820,52.48,2111,5,0.001
12712.69833984375,0.61,159021,3407289.02421875,26725,-4019.04990499,158920,53.36,2112,5,0.001
12769.20947265625,0.61,159043,4205360.6375,26747,-3977.364534,158940,53.1,2113,5,0.001
12757.38740234375,0.62,159093,3323866.1609375,26760,-3960.5513324900003,158980,52.6,2114,5,0.001
12695.13447265625,0.63,159120,5335556.3546875,26798,-3935.8004572500004,159000,51.87,2115,5,0.001
12853.08662109375,0.62,159220,3622429.0984375,26822,-3996.25040917,159100,52.74,2116,5,0.001
12733.75439453125,0.63,159226,4789637.24375,26845,-3957.55743405,159120,51.8,2117,5,0.001
,0.63,159238,,26865,-3896.2417722100004,,51.24,2118,5,
12683.7958984375,0.63,159252,5174172.5328125,26880,-3890.17300472,159140,51.02,2119,5,0.001
12749.38466796875,0.62,159352,4804577.628125,26918,-3962.93034503,159240,51.94,2120,5,0.001
12658.0556640625,0.63,159372,5291298.409375,26929,-3925.09826409,159260,51.14,2121,5,0.001
12756.5240234375,0.63,159396,3446297.5109375,26946,-3926.66248715,159280,51.22,2122,5,0.001
12702.53671875,0.63,159407,5478271.15625,27004,-3900.79842725,159300,50.79,2123,5,0.001
12701.40615234375,0.64,159453,4953277.4171875,27016,-3858.87689102,159340,50.25,2124,5,0.001
12736.4201171875,0.64,159498,3827304.63203125,27055,-3868.8875912200006,159380,50.62,2125,5,0.001
12719.800390625,0.65,159531,4698518.6765625,27113,-3794.93378831,159420,49.95,2126,5,0.001
,0.65,159537,,27151,-3791.0866026500007,,49.9,2127,5,
12683.7134765625,0.65,159543,3724265.496875,27169,-3785.2664792,159440,49.73,2128,5,0.001
12780.30087890625,0.65,159599,3868555.325,27185,-3794.9357224399996,159480,50.15,2129,5,0.001
12751.32685546875,0.64,159699,3896893.53203125,27204,-3849.5170581999996,159580,51.14,2130,5,0.001
12615.7662109375,0.64,159702,5988566.9390625,27211,-3846.2249532199994,159600,51.04,2131,5,0.001
,0.64,159714,,27216,-3855.2598005900004,,51.01,2132,5,
12729.3779296875,0.63,159814,4099921.16640625,27240,-3909.4157074,159700,51.9,2133,5,0.001
12726.1220703125,0.63,159914,3616491.409375,27288,-3876.92171924,159800,51.9,2134,5,0.001
,0.63,159917,,27290,-3862.59483045,,51.61,2135,5,
12679.15283203125,0.63,159981,4811742.40546875,27337,-3880.97906993,159880,52.08,2136,5,0.001
12652.04375,0.63,160081,5702179.55625,27372,-4167.3354756,159980,52.08,2137,5,0.001
12812.45888671875,0.62,160181,3903525.79140625,27418,-4746.8264413199995,160080,53.03,2138,5,0.001
,0.62,160187,,27451,-4757.88438597,,53.05,2139,5,
,0.63,160190,,27478,-4685.898215069999,,52.08,2140,5,
12742.030859375,0.63,160224,4176245.8140625,27486,-4695.22341538,160120,52.36,2141,5,0.001
12705.06689453125,0.63,160324,4072942.421875,27511,-4667.794842480001,160220,52.36,2142,5,0.001
12670.35966796875,0.63,160424,5442973.196875,27532,-4701.86733734,160320,52.36,2143,5,0.001
12769.9990234375,0.63,160477,4993920.8671875,27588,-4720.5604034,160360,52.8,2144,5,0.001
12710.0607421875,0.63,160577,4290200.3203125,27646,-4731.491228039999,160460,52.8,2145,5,0.001
12685.08955078125,0.64,160595,3872976.2578125,27663,-4682.309981580001,160480,51.98,2146,5,0.001
12758.51083984375,0.63,160695,3873567.36171875,27727,-4715.11917152,160580,52.85,2147,5,0.001
12776.625,0.63,160726,4068569.315625,27771,-4721.045714399999,160620,52.99,2148,5,0.001
12717.97080078125,0.63,160826,4815879.9421875,27820,-4742.66934402,160720,52.99,2149,5,0.001
12815.81201171875,0.62,160926,3737930.51953125,27845,-4761.26813124,160820,53.02,2150,5,0.001
,0.62,160928,,27846,-4756.759500419999,,52.95,2151,5,
12701.66162109375,0.63,160941,4838995.7265625,27936,-4713.855940809999,160840,52.08,2152,5,0.001
,0.63,160946,,27979,-4689.610118929999,,51.49,2153,5,
12662.4279296875,0.63,161003,4672856.8078125,27994,-4728.079879479999,160900,51.99,2154,5,0.001
12637.1994140625,0.63,161103,5177691.09609375,28009,-4108.135180489999,161000,51.99,2155,5,0.001
12739.3173828125,0.62,161203,3952904.72109375,28028,-4157.534701629998,161100,52.83,2156,5,0.001
12698.13515625,0.61,161303,4517504.3265625,28101,-4181.505506189999,161200,53.57,2157,5,0.001
12617.672265625,0.6,161403,6215106.8328125,28123,-4275.14662608,161300,54.44,2158,5,0.001
,0.61,161412,,28146,-4247.863767999999,,53.53,2159,5,
12776.2080078125,0.61,161448,2433478.11875,28166,-4248.6651347,161340,53.6,2160,5,0.001
12778.23037109375,0.62,161465,3407753.878125,28172,-4219.45482172,161360,52.77,2161,5,0.001
12734.9123046875,0.61,161565,4978151.90625,28196,-4329.349501819999,161460,53.71,2162,5,0.001
12733.01982421875,0.6,161665,3334587.34296875,28240,-4358.74682674,161560,54.34,2163,5,0.001
12750.21513671875,0.59,161765,3841183.79296875,28319,-4414.00364701,161660,55.3,2164,5,0.001
,0.6,161772,,28326,-4373.11290869,,54.37,2165,5,
12749.702734375,0.6,161872,4891851.14609375,28363,-4370.43757746,161760,54.37,2166,5,0.001
12715.59453125,0.6,161893,4211199.3953125,28368,-4375.89318571,161780,54.5,2167,5,0.001
12823.61083984375,0.59,161993,3860859.25,28394,-4409.36381392,161880,54.74,2168,5,0.001
12747.43671875,0.6,162019,4785153.8109375,28420,-4344.1831861,161900,54.0,2169,5,0.001
12829.0509765625,0.6,162024,2040038.5796875,28428,-4332.26456473,161920,53.55,2170,5,0.001
12776.61552734375,0.6,162069,3996064.18671875,28448,-4486.603958670001,161960,53.64,2171,5,0.001
,0.61,162077,,28451,-4378.02008635,,52.72,2172,5,
,0.62,162079,,28457,-4291.37880872,,51.74,2173,5,
12844.45888671875,0.62,162179,2946506.13046875,28481,-3916.79572029,162060,51.74,2174,5,0.001
12879.3302734375,0.61,162279,3629092.5734375,28559,-4032.70350867,162160,52.62,2175,5,0.001
12760.56982421875,0.61,162294,3705313.80546875,28630,-4024.28767085,162180,52.47,2176,5,0.001
12767.3080078125,0.62,162302,5452881.715625,28633,-3975.2188962800005,162200,51.55,2177,5,0.001
,0.62,162303,,28650,-3969.83863074,,51.47,2178,5,
12694.18544921875,0.62,162325,5708578.2640625,28671,-3974.04522143,162220,51.62,2179,5,0.001
,0.62,162332,,28674,-3974.1977459699997,,51.58,2180,5,
12803.5890625,0.62,162385,4887699.2703125,28709,-3990.1915145799994,162280,52.03,2181,5,0.001
12761.43525390625,0.61,162485,5254962.803125,28728,-4041.85411982,162380,52.84,2182,5,0.001
12749.946875,0.61,162544,4403015.0703125,28755,-4062.9837834399996,162440,53.39,2183,5,0.001
12777.239453125,0.6,162644,4047954.8140625,28791,-4098.186172080001,162540,54.05,2184,5,0.001
12862.4875,0.6,162744,3849382.18125,28822,-4100.73403485,162640,54.05,2185,5,0.001
,0.6,162751,,28850,-4103.81976625,,54.03,2186,5,
12824.57705078125,0.6,162851,3767169.8984375,28917,-4198.72195964,162740,54.03,2187,5,0.001
12883.5625,0.6,162865,3762903.95390625,28922,-4200.014203219999,162760,54.1,2188,5,0.001
12817.39892578125,0.59,162965,4415402.99375,28963,-4196.55474879,162860,54.19,2189,5,0.001
12780.87666015625,0.58,163065,4199687.8859375,28987,-4250.718145299999,162960,55.02,2190,5,0.001
12826.55712890625,0.58,163165,3894885.3171875,29016,-4152.429459089999,163060,55.02,2191,5,0.001
,0.58,163178,,29040,-4121.597365109999,,54.89,2192,5,
12636.5501953125,0.58,163278,6001175.6046875,29067,-4117.57391509,163160,54.89,2193,5,0.001
12869.5138671875,0.58,163298,3353401.90625,29093,-4121.64262182,163180,55.04,2194,5,0.001
12865.447265625,0.59,163303,3076935.734375,29106,-4077.4364486,163200,54.09,2195,5,0.001
12676.3521484375,0.58,163403,5644041.5390625,29136,-4111.905588819999,163300,54.78,2196,5,0.001
12781.938671875,0.57,163503,5087245.6375,29152,-4174.77435505,163400,55.75,2197,5,0.001
12744.96162109375,0.58,163555,5048633.140625,29175,-4084.1941736799995,163440,55.27,2198,5,0.001
12835.2794921875,0.58,163620,4736401.53671875,29192,-4101.58185615,163500,55.87,2199,5,0.001
12831.35654296875,0.59,163654,4672443.8078125,29287,-3999.1751491800005,163540,55.21,2200,5,0.001
,0.59,163657,,29314,-3996.09653293,,55.12,2201,5,
12815.66396484375,0.6,163716,3035583.25,29364,-3961.3507124000002,163600,54.71,2202,5,0.001
12736.77900390625,0.6,163816,4736941.13125,29400,-3973.914677760001,163700,54.71,2203,5,0.001
12733.51484375,0.6,163830,5726754.9234375,29435,-3976.6059017000002,163720,54.41,2204,5,0.001
12798.25205078125,0.61,163915,4303584.4296875,29455,-3953.8074565100014,163800,54.26,2205,5,0.001
12892.149609375,0.62,163953,3121441.4875,29473,-3911.7770800900007,163840,53.64,2206,5,0.001
12626.38876953125,0.63,163961,5651167.59375,29482,-3836.019158270001,163860,52.72,2207,5,0.001
12817.9923828125,0.63,164044,4682864.85,29504,-3858.0212128500007,163940,53.24,2208,5,0.001
,0.63,164051,,29508,-3867.7822221300007,,53.25,2209,5,
12848.62724609375,0.62,164151,3978944.40625,29536,-3896.9543372099997,164040,53.3,2210,5,0.001
,0.63,164156,,29558,-3846.3930217100005,,52.35,2211,5,
12854.9162109375,0.64,164170,3941344.8546875,29583,-3803.8467912000006,164060,51.49,2212,5,0.001
,0.64,164180,,29601,-3796.25231925,,51.37,2213,5,
12748.14443359375,0.64,164191,4995398.96484375,29605,-3813.4914745500005,164080,50.98,2214,5,0.001
12799.64609375,0.63,164291,4347680.4265625,29639,-3846.5174045500003,164180,51.71,2215,5,0.001
,0.64,164299,,29646,-3795.57279153,,50.79,2216,5,
12799.11044921875,0.63,164399,2874353.13984375,29674,-3827.26671077,164280,51.73,2217,5,0.001
12761.8298828125,0.63,164435,4444979.171875,29689,-3834.7281303900004,164320,51.97,2218,5,0.001
12785.33994140625,0.63,164449,4169483.071875,29703,-3847.3023705200003,164340,51.97,2219,5,0.001
12882.933984375,0.64,164477,3688585.5796875,29711,-3781.9874205200003,164360,51.25,2220,5,0.001
12802.041015625,0.64,164516,3492057.8953125,29791,-3792.08580742,164400,51.44,2221,5,0.001
12788.2712890625,0.64,164550,4357133.3046875,29832,-3793.76825361,164440,51.54,2222,5,0.001
12648.042578125,0.63,164650,5939391.4453125,29869,-3887.23260222,164540,52.43,2223,5,0.001
12686.76279296875,0.62,164750,6181588.9046875,29941,-3912.26606747,164640,52.97,2224,5,0.001
12797.33427734375,0.62,164775,3945853.6921875,29964,-3906.303353060001,164660,52.77,2225,5,0.001
12814.7978515625,0.62,164787,4264517.7875,29968,-3903.403574520001,164680,52.56,2226,5,0.001
12747.943359375,0.61,164887,3964710.4109375,30039,-3961.4147133,164780,53.5,2227,5,0.001
12867.6150390625,0.6,164987,4194461.7609375,30062,-4009.8015293500002,164880,54.44,2228,5,0.001
,0.6,164992,,30084,-3997.0946483999996,,53.93,2229,5,
12857.77607421875,0.6,165092,4392420.2796875,30105,-4094.10645567,164980,53.93,2230,5,0.001
12818.203515625,0.59,165192,4115421.796875,30135,-4125.300681649999,165080,54.9,2231,5,0.001
12857.1982421875,0.59,165202,5398328.565625,30144,-4116.550530119999,165100,54.88,2232,5,0.001
,0.6,165212,,30153,-4062.0895141499996,,53.98,2233,5,
,0.61,165220,,30181,-4027.1628337099996,,53.06,2234,5,
12851.18916015625,0.6,165320,5496818.1296875,30205,-4101.2158606,165200,54.03,2235,5,0.001
12799.2296875,0.59,165420,4613321.8921875,30221,-4370.32471311,165300,54.39,2236,5,0.001
12862.578125,0.6,165427,4245381.1,30249,-4031.79901193,165320,53.46,2237,5,0.001
,0.61,165432,,30257,-3451.9788693100004,,52.51,2238,5,
12832.89931640625,0.61,165504,4483145.79375,30279,-3462.1075592400007,165400,53.17,2239,5,0.001
12808.37978515625,0.6,165604,4617009.671875,30317,-3547.6947289600002,165500,54.14,2240,5,0.001
12779.12392578125,0.59,165704,5872299.253125,30347,-3825.73702441,165600,54.8,2241,5,0.001
,0.6,165711,,30349,-3802.1882130199997,,53.87,2242,5,
12785.1255859375,0.61,165745,4798957.66875,30365,-3722.3283321599993,165640,53.21,2243,5,0.001
12821.32744140625,0.6,165845,4500373.96796875,30398,-3733.8709372699996,165740,53.68,2244,5,0.001
12837.2291015625,0.6,165945,3502494.53359375,30430,-3865.3081498499996,165840,53.68,2245,5,0.001
12843.06865234375,0.6,165962,4602726.621875,30445,-3869.66559611,165860,53.67,2246,5,0.001
12804.177734375,0.61,165997,4288328.46640625,30489,-3843.0061804299994,165880,53.02,2247,5,0.001
12785.783203125,0.61,166006,4996165.84140625,30492,-3832.92367303,165900,52.8,2248,5,0.001
12797.41123046875,0.61,166106,4151388.3515625,30518,-3846.436478559999,166000,52.8,2249,5,0.001
12852.829296875,0.61,166206,5429617.515625,30564,-3899.49029164,166100,52.8,2250,5,0.001
,0.61,166210,,30571,-3900.6427210999996,,52.82,2251,5,
12681.6740234375,0.61,166226,6172824.6625,30581,-3925.76804099,166120,52.85,2252,5,0.001
,0.61,166236,,30625,-3929.63553768,,52.9,2253,5,
12844.63642578125,0.61,166333,3866895.075,30682,-3932.5360955900005,166220,53.3,2254,5,0.001
12847.21201171875,0.62,166425,5001345.040625,30711,-3891.045705220001,166320,53.22,2255,5,0.001
12775.077734375,0.63,166484,4986053.075,30744,-3857.7566630300003,166380,52.81,2256,5,0.001
12867.816796875,0.63,166584,3689298.225,30789,-3873.2791044299997,166480,52.81,2257,5,0.001
12763.2236328125,0.63,166684,5043963.80625,30826,-3882.3268959800002,166580,52.81,2258,5,0.001
12853.32109375,0.63,166715,3453210.8640625,30839,-3887.57034525,166600,53.03,2259,5,0.001
12764.21748046875,0.63,166800,4903583.6578125,30866,-3923.8603288500003,166680,53.52,2260,5,0.001
12821.165625,0.63,166807,4605278.38671875,30874,-3910.13515649,166700,53.42,2261,5,0.001
12717.88330078125,0.64,166824,6041244.3453125,30885,-3804.93719415,166720,52.59,2262,5,0.001
12787.33876953125,0.64,166924,4610361.4796875,30919,-3880.98265648,166820,52.59,2263,5,0.001
,0.65,166929,,30956,-3825.9345532199995,,51.64,2264,5,
12807.11787109375,0.64,167029,4375137.4953125,31001,-3863.76679132,166920,52.57,2265,5,0.001
12847.8421875,0.64,167129,3571518.190625,31021,-3916.4530445199994,167020,52.57,2266,5,0.001
12788.2263671875,0.63,167229,6220801.1625,31071,-3995.0778652499994,167120,53.36,2267,5,0.001
12772.09169921875,0.63,167329,4960479.6484375,31096,-3958.84250036,167220,53.36,2268,5,0.001
12868.65419921875,0.63,167342,3600150.15625,31106,-3956.58011764,167240,53.23,2269,5,0.001
12792.93232421875,0.63,167435,5019989.3625,31137,-4001.4470275400004,167320,54.11,2270,5,0.001
12807.82919921875,0.62,167535,4957276.8,31163,-3882.787200929999,167420,54.66,2271,5,0.001
12831.16142578125,0.61,167635,4317928.6765625,31192,-3983.53653812,167520,55.58,2272,5,0.001
,0.61,167640,,31205,-3984.4654361899993,,55.61,2273,5,
12809.4841796875,0.62,167654,6559048.93125,31224,-3952.3492862599996,167540,54.75,2274,5,0.001
,0.63,167656,,31226,-3843.60651254,,53.77,2275,5,
12828.2779296875,0.63,167683,4028046.1046875,31289,-3850.86976876,167580,53.89,2276,5,0.001
,0.63,167693,,31293,-3870.20886277,,53.91,2277,5,
,0.63,167700,,31326,-3872.2918986999994,,53.97,2278,5,
12781.6611328125,0.62,167800,4751329.8359375,31351,-3928.10103688,167680,54.75,2279,5,0.001
12773.3462890625,0.61,167900,5335476.9921875,31383,-3976.9768658099997,167780,55.68,2280,5,0.001
12837.6990234375,0.6,168000,4619150.2078125,31405,-3992.2331623699997,167880,56.15,2281,5,0.001
12844.21162109375,0.6,168100,4372414.2015625,31468,-3989.74754698,167980,56.15,2282,5,0.001
12805.90693359375,0.6,168113,5431275.89375,31533,-3973.9228070900003,168000,55.69,2283,5,0.001
12899.60849609375,0.6,168213,3510839.915625,31577,-4029.7057311700005,168100,55.69,2284,5,0.001
12806.0060546875,0.61,168260,4694973.284375,31609,-3975.5160801699994,168140,55.16,2285,5,0.001
12870.35693359375,0.61,168291,3986267.9515625,31623,-3983.1781465299996,168180,55.4,2286,5,0.001
,0.62,168299,,31631,-3853.55823656,,54.48,2287,5,
12880.7029296875,0.62,168323,4697904.31953125,31641,-3858.86327742,168220,54.58,2288,5,0.001
12818.24716796875,0.62,168423,5679389.496875,31657,-3903.5177484300007,168320,54.58,2289,5,0.001
,0.63,168435,,31665,-3847.85894645,,53.7,2290,5,
,0.64,168439,,31713,-3817.5042176899997,,52.74,2291,5,
12832.7638671875,0.64,168474,3966850.9640625,31733,-3824.2410756899994,168360,52.96,2292,5,0.001
12829.32900390625,0.65,168486,5068557.1015625,31773,-3784.434085029999,168380,52.08,2293,5,0.001
12880.075,0.65,168510,5043529.66328125,31795,-3786.7745875899996,168400,52.12,2294,5,0.001
,0.65,168515,,31803,-3786.46419862,,52.12,2295,5,
12787.74423828125,0.66,168521,3954869.390625,31830,-3740.1992993500003,168420,51.18,2296,5,0.001
,0.67,168535,,31849,-3682.8655628400006,,50.32,2297,5,
12791.2673828125,0.67,168543,4360698.37265625,31852,-3671.3697633100005,168440,49.88,2298,5,0.001
,0.67,168548,,31865,-3653.4741511799994,,49.28,2299,5,
12868.52802734375,0.66,168648,3592198.665625,31938,-3684.0165076399994,168540,49.94,2300,5,0.001
12950.64541015625,0.65,168748,5299801.1625,31966,-3725.4299096699997,168640,50.91,2301,5,0.001
12870.262109375,0.64,168848,4945056.3890625,32004,-3726.20504434,168740,51.32,2302,5,0.001
12912.10205078125,0.64,168948,4310948.13359375,32028,-3730.77363694,168840,51.32,2303,5,0.001
12905.7021484375,0.63,169048,4229098.2859375,32060,-3852.2559971700002,168940,52.18,2304,5,0.001
12894.8990234375,0.62,169148,4271480.62109375,32103,-3914.38743042,169040,52.33,2305,5,0.001
12910.714453125,0.62,169165,4587699.065625,32119,-3868.27237532,169060,52.12,2306,5,0.001
12817.54306640625,0.61,169265,5297368.62421875,32139,-3918.4989347399996,169160,53.04,2307,5,0.001
12857.815625,0.6,169365,5365997.765625,32178,-3924.5579520799993,169260,53.21,2308,5,0.001
12850.7888671875,0.59,169465,4718203.578125,32212,-4024.9407115499994,169360,54.14,2309,5,0.001
12869.07421875,0.59,169565,5174840.69375,32234,-4017.89724992,169460,54.14,2310,5,0.001
,0.59,169571,,32242,-4008.3560615899996,,54.15,2311,5,
12928.32041015625,0.59,169583,4279245.134375,32256,-3996.977811,169480,54.13,2312,5,0.001
12895.02998046875,0.58,169683,4471502.9578125,32290,-4032.2597424,169580,55.03,2313,5,0.001
,0.58,169689,,32297,-3992.11342183,,54.98,2314,5,
12914.07646484375,0.58,169789,4054425.671875,32315,-3975.5362303800002,169680,54.98,2315,5,0.001
12827.07734375,0.58,169837,4943601.703125,32358,-3977.5773784200005,169720,55.38,2316,5,0.001
12886.27041015625,0.59,169903,4002686.4953125,32403,-3964.60318768,169800,55.04,2317,5,0.001
,0.59,169912,,32412,-3961.1024221400003,,54.77,2318,5,
12987.2791015625,0.58,170012,3751824.7140625,32436,-3976.54488308,169900,55.63,2319,5,0.001
12931.27431640625,0.58,170029,4230261.3546875,32450,-3975.6665347800003,169920,55.52,2320,5,0.001
,0.58,170038,,32453,-3974.09715038,,55.22,2321,5,
12774.91943359375,0.58,170045,5830590.6703125,32461,-3967.37142771,169940,54.95,2322,5,0.001
12909.8837890625,0.59,170088,3845486.5625,32480,-3899.78752275,169980,54.38,2323,5,0.001
12828.84091796875,0.6,170105,5923708.5578125,32496,-3874.95708034,170000,53.55,2324,5,0.001
,0.6,170107,,32508,-3865.88374342,,53.32,2325,5,
12911.34296875,0.6,170148,3434044.2859375,32522,-3899.5091845800007,170040,53.61,2326,5,0.001
12831.04619140625,0.6,170248,5895865.6703125,32550,-3870.729027290001,170140,53.61,2327,5,0.001
12853.71904296875,0.61,170293,4986254.0640625,32600,-3842.8595120500013,170180,53.06,2328,5,0.001
12888.55771484375,0.61,170302,4149639.58125,32624,-3846.1749583400006,170200,53.1,2329,5,0.001
,0.62,170312,,32643,-3696.772342400001,,52.2,2330,5,
12790.38388671875,0.63,170324,5082640.734375,32653,-3668.9065711200005,170220,51.32,2331,5,0.001
12912.8962890625,0.62,170424,4921285.228125,32671,-3729.7659891000008,170320,52.22,2332,5,0.001
12869.0625,0.61,170524,4029009.7140625,32725,-3770.6632536200004,170420,53.12,2333,5,0.001
,0.61,170531,,32727,-3758.4129842700004,,53.11,2334,5,
12954.57578125,0.62,170563,4307684.659375,32762,-3715.9525607800006,170460,52.43,2335,5,0.001
,0.63,170575,,32781,-3428.10882483,,51.55,2336,5,
12937.16376953125,0.63,170639,5187346.20546875,32808,-3453.6554537300003,170520,52.12,2337,5,0.001
12786.1275390625,0.63,170645,6218912.4109375,32812,-3453.3902412300004,170540,52.13,2338,5,0.001
12854.6615234375,0.62,170745,5002794.23515625,32847,-3470.8872406799996,170640,52.41,2339,5,0.001
12936.64091796875,0.62,170845,4123815.17109375,32880,-3449.20799998,170740,52.41,2340,5,0.001
12986.83994140625,0.62,170945,4463289.95625,32916,-3224.09756089,170840,52.41,2341,5,0.001
12937.3068359375,0.62,171023,4914545.90859375,32938,-3401.89704838,170920,53.12,2342,5,0.001
,0.62,171030,,32942,-3391.84988863,,52.85,2343,5,
,0.63,171040,,32966,-3363.19195123,,51.95,2344,5,
