time/total timesteps,rollout/ep_rew_mean,time/episodes,time/time_elapsed,rollout/success rate,rollout/ep_len_mean,time/fps,train/learning_rate,train/n_updates,train/actor_loss,train/critic_loss
237847,-1882.0240494700001,4181,25785,0.83,28.33,9,0.001,237740,11288.5294921875,5483684.646875
237850,-1877.68184526,4182,25792,0.83,28.23,9,,,,
237869,-1893.17216108,4183,25808,0.83,28.36,9,0.001,237760,11277.12529296875,4452642.7125
237885,-1883.1426300399999,4184,25813,0.83,28.33,9,0.001,237780,11322.26494140625,4644516.584375
237985,-1933.12953784,4185,25881,0.82,29.27,9,0.001,237880,11371.50234375,4712846.840625
238011,-1924.84481662,4186,25923,0.82,29.33,9,0.001,237900,11196.13291015625,4855044.95
238032,-1929.5360138500002,4187,25929,0.82,29.48,9,0.001,237920,11335.3990234375,4023660.384375
238042,-1936.5702849600002,4188,25933,0.83,28.58,9,0.001,237940,11277.085546875,5294141.76875
238080,-1945.5769446000004,4189,25977,0.83,28.94,9,0.001,237960,11343.84794921875,3690736.01875
238180,-1954.1910783400003,4190,26015,0.82,29.9,9,0.001,238060,11156.43388671875,5059624.359375
238280,-2011.18824685,4191,26035,0.81,30.81,9,0.001,238160,11297.843359375,4700276.384375
238380,-2106.19507234,4192,26071,0.8,31.68,9,0.001,238260,11169.89072265625,4945201.70625
238421,-2113.74303909,4193,26096,0.8,31.97,9,0.001,238320,11205.33173828125,5027917.603125
238429,-2113.5551704199997,4194,26124,0.8,31.98,9,,,,
238438,-2105.0963178499997,4195,26138,0.8,32.0,9,,,,
238538,-2125.62721678,4196,26156,0.79,32.92,9,0.001,238420,11183.9298828125,4577528.85
238623,-2153.38499925,4197,26185,0.79,33.72,9,0.001,238520,11178.96728515625,4579322.0578125
238681,-2150.6797439399998,4198,26233,0.79,33.96,9,0.001,238580,11033.8970703125,6913392.975
238686,-2097.3923102999997,4199,26236,0.8,33.01,9,,,,
238694,-2106.87931976,4200,26269,0.8,33.04,9,,,,
238707,-2104.8708849199998,4201,26278,0.8,33.05,9,0.001,238600,11304.11982421875,4675713.396875
238807,-2137.18431927,4202,26339,0.79,33.95,9,0.001,238700,11192.8904296875,5398343.0875
238814,-2135.7451629099996,4203,26347,0.79,33.89,9,,,,
238818,-2124.3133856299996,4204,26349,0.79,33.85,9,,,,
238844,-2129.63596925,4205,26376,0.79,34.06,9,0.001,238740,11353.28369140625,3076951.24375
238846,-2064.0672852400003,4206,26413,0.8,33.08,9,,,,
238928,-2157.6900311599998,4207,26442,0.8,33.83,9,0.001,238820,11306.1451171875,3335120.959375
239028,-2201.515634,4208,26485,0.79,34.79,9,0.001,238920,11201.069921875,5147100.615625
239128,-2241.3347014,4209,26521,0.78,35.73,9,0.001,239020,11296.79150390625,4218473.06875
239228,-2277.1967225999997,4210,26562,0.78,35.73,9,0.001,239120,11228.03349609375,4195115.43125
239233,-2275.66462164,4211,26595,0.78,35.73,8,,,,
239248,-2279.2513027700006,4212,26599,0.78,35.82,8,0.001,239140,11328.1189453125,4433613.703125
239257,-2235.1622569,4213,26638,0.79,34.91,8,,,,
239260,-2206.3502919899997,4214,26640,0.8,33.94,8,,,,
239323,-2219.23823221,4215,26659,0.8,34.22,8,0.001,239220,11366.21083984375,4437247.4703125
239335,-2213.58012528,4216,26699,0.8,34.02,8,,,,
239340,-2191.8920782,4217,26737,0.81,33.07,8,,,,
239430,-2196.6569856700003,4218,26772,0.81,33.87,8,0.001,239320,11284.3998046875,4341239.9625
239438,-2195.1111017800004,4219,26805,0.81,33.88,8,,,,
239456,-2165.4264643799997,4220,26811,0.81,33.48,8,0.001,239340,11275.72529296875,5033790.85625
239465,-2167.1313244899998,4221,26825,0.81,33.43,8,0.001,239360,11314.39248046875,4160611.7375
239482,-2168.20208716,4222,26840,0.81,33.52,8,0.001,239380,11239.16884765625,5043898.7140625
239498,-2171.6709019600003,4223,26849,0.81,33.63,8,,,,
239517,-2163.5796065199997,4224,26860,0.81,33.77,8,0.001,239400,11176.21142578125,4619278.684375
239521,-2162.72149307,4225,26908,0.81,33.76,8,0.001,239420,11204.5578125,3843664.278125
239527,-2162.6370875599996,4226,26916,0.81,33.75,8,,,,
239529,-2152.42857281,4227,26918,0.81,33.47,8,,,,
239536,-2152.23119818,4228,26966,0.81,33.47,8,,,,
239599,-2273.92143573,4229,26985,0.82,33.1,8,0.001,239480,11218.8482421875,4756903.6
239684,-2278.0428933599997,4230,27022,0.82,33.91,8,0.001,239580,11136.4537109375,6155200.8546875
239691,-2266.9555528000005,4231,27025,0.82,33.78,8,,,,
239698,-2249.9926254700003,4232,27029,0.82,33.83,8,,,,
239798,-2320.01559249,4233,27052,0.81,34.79,8,0.001,239680,11285.63310546875,4794264.11875
239809,-2288.44969545,4234,27096,0.81,34.63,8,0.001,239700,11161.6140625,5004409.859375
239821,-2280.52052805,4235,27140,0.81,34.56,8,0.001,239720,11159.52119140625,5390788.5
239828,-2171.6207749399996,4236,27194,0.82,33.63,8,,,,
239928,-2240.00606685,4237,27213,0.81,34.59,8,0.001,239820,11123.836328125,6224499.74375
239940,-2205.0546932200004,4238,27267,0.82,33.71,8,,,,
240040,-2225.8180675400004,4239,27285,0.81,34.63,8,0.001,239920,11288.6955078125,4471765.2359375
240047,-2222.19859685,4240,27303,0.81,34.42,8,0.001,239940,11252.51064453125,5021844.46875
240056,-2223.73099251,4241,27312,0.81,34.47,8,,,,
240058,-2131.31366998,4242,27333,0.82,33.49,8,,,,
240063,-2128.09149443,4243,27336,0.82,33.46,8,0.001,239960,11284.11787109375,4551524.784375
240065,-2126.74969977,4244,27337,0.82,33.43,8,,,,
240069,-2117.1540152799994,4245,27355,0.82,33.42,8,,,,
240169,-2192.72824341,4246,27383,0.81,34.35,8,0.001,240060,11179.8458984375,5010292.175
240175,-2193.4945107199997,4247,27410,0.81,34.36,8,,,,
240180,-2192.1224845199995,4248,27413,0.81,34.34,8,,,,
240280,-2228.0361505499995,4249,27441,0.8,35.25,8,0.001,240160,11367.2197265625,4300479.1046875
240324,-2241.5091158099995,4250,27453,0.8,35.63,8,0.001,240220,11221.14072265625,5111117.796875
240338,-2230.4346202799998,4251,27458,0.8,35.65,8,,,,
240344,-2221.64660405,4252,27496,0.8,35.64,8,0.001,240240,11245.5611328125,5589572.659375
240412,-2123.5289833999996,4253,27521,0.81,35.32,8,0.001,240300,11008.22763671875,5391167.615625
240512,-2223.0527074399997,4254,27542,0.81,35.32,8,0.001,240400,11221.53037109375,4582117.55625
240517,-2207.3890883900003,4255,27549,0.81,35.24,8,,,,
240526,-2209.55948489,4256,27572,0.81,35.27,8,0.001,240420,11383.458203125,4400678.278125
240529,-2207.02006504,4257,27579,0.81,35.23,8,,,,
240540,-2235.9811594100006,4258,27584,0.81,35.25,8,,,,
240562,-2241.51418469,4259,27590,0.81,35.39,8,0.001,240460,11353.45419921875,4264925.4515625
240662,-2274.94781158,4260,27606,0.8,36.33,8,0.001,240560,11254.55166015625,4173642.303125
240666,-2263.37345225,4261,27609,0.8,36.27,8,,,,
240671,-2249.7657326099998,4262,27631,0.8,35.88,8,,,,
240676,-2210.1071770299995,4263,27643,0.81,34.93,8,,,,
240681,-2209.6372396499996,4264,27666,0.81,34.84,8,0.001,240580,11105.22958984375,5142850.025
240686,-2210.2967443999996,4265,27669,0.81,34.79,8,,,,
240786,-2298.3534193299997,4266,27696,0.8,35.54,8,0.001,240680,11099.10107421875,5163217.01875
240792,-2214.1014855,4267,27703,0.8,35.29,8,,,,
240846,-2175.51967499,4268,27743,0.81,34.83,8,0.001,240740,11041.1083984375,7100125.8375
240850,-2175.47339449,4269,27765,0.81,34.78,8,,,,
240859,-2168.7189738800002,4270,27789,0.81,34.8,8,,,,
240864,-2155.56849929,4271,27802,0.81,34.7,8,0.001,240760,11156.8416015625,3550058.0953125
240886,-2158.38877346,4272,27833,0.81,34.86,8,0.001,240780,11291.7787109375,3529286.05
240891,-2149.08005723,4273,27835,0.81,34.8,8,,,,
240991,-2138.91952885,4274,27862,0.8,35.36,8,0.001,240880,11147.6228515625,5187988.790625
240998,-2131.05425043,4275,27890,0.8,35.06,8,,,,
241002,-2035.4013788400002,4276,27892,0.81,34.1,8,0.001,240900,11132.19853515625,4480180.571875
241057,-1988.78979557,4277,27912,0.81,33.77,8,0.001,240940,11248.241015625,4978703.325
241073,-1992.25231834,4278,27927,0.81,33.81,8,0.001,240960,11246.5544921875,4840180.371875
241078,-1993.2408645599999,4279,27959,0.81,33.83,8,,,,
241084,-1968.05799599,4280,27962,0.81,33.37,8,0.001,240980,11150.81171875,5085692.69375
241088,-1933.60289958,4281,27984,0.82,32.41,8,,,,
241135,-1956.5633499800003,4282,28048,0.82,32.85,8,0.001,241020,11228.062890625,2934093.7421875
241143,-1939.15985561,4283,28061,0.82,32.74,8,0.001,241040,11195.76103515625,4986411.946875
241157,-1941.98909608,4284,28076,0.82,32.72,8,,,,
241160,-1889.79950465,4285,28083,0.83,31.75,8,,,,
241237,-1912.57113816,4286,28102,0.83,32.26,8,0.001,241120,11174.87001953125,4775425.2515625
241240,-1906.74562596,4287,28134,0.83,32.08,8,,,,
241260,-1870.54548624,4288,28149,0.83,32.18,8,0.001,241140,11075.685546875,6700598.675
241360,-1895.4437411499998,4289,28204,0.82,32.8,8,0.001,241240,11139.95625,5475080.265625
241460,-1995.0637728299998,4290,28246,0.82,32.8,8,0.001,241340,11178.0564453125,3805416.990625
241473,-1929.5660310800001,4291,28261,0.83,31.93,8,0.001,241360,11321.28984375,3982778.45
241478,-1832.0858211399996,4292,28309,0.84,30.98,8,,,,
241481,-1820.9799448400001,4293,28356,0.84,30.6,8,0.001,241380,11097.8626953125,5422088.6
241484,-1828.99656939,4294,28433,0.84,30.55,8,,,,
241487,-1826.1786646400003,4295,28440,0.84,30.49,8,,,,
241488,-1803.8580977299998,4296,28446,0.85,29.5,8,,,,
241495,-1777.8667425000003,4297,28454,0.85,28.72,8,,,,
241502,-1779.04103512,4298,28467,0.85,28.21,8,0.001,241400,11051.1748046875,4997593.46875
241602,-1816.4747084,4299,28496,0.84,29.16,8,0.001,241500,11016.07451171875,4891525.23125
241607,-1806.5968430899998,4300,28498,0.84,29.13,8,,,,
241621,-1808.3978816,4301,28513,0.84,29.14,8,0.001,241520,11182.97138671875,3774904.2375
241653,-1783.85637467,4302,28522,0.85,28.46,8,0.001,241540,11108.35009765625,4190600.796875
241753,-1842.41800058,4303,28542,0.84,29.39,8,0.001,241640,11116.3361328125,4370245.9015625
241760,-1852.73962084,4304,28565,0.84,29.42,8,,,,
241826,-1872.49957232,4305,28593,0.84,29.82,8,0.001,241720,11016.3330078125,4637067.925
241846,-1876.7888262599997,4306,28604,0.84,30.0,8,0.001,241740,11243.06162109375,3494995.25
241850,-1783.2411653499998,4307,28616,0.84,29.22,8,,,,
241854,-1760.9497621699995,4308,28620,0.85,28.26,8,,,,
241874,-1722.7881058699998,4309,28625,0.86,27.46,8,0.001,241760,11110.23447265625,4162561.5359375
241878,-1678.7848191599999,4310,28637,0.87,26.5,8,,,,
241887,-1670.0137664700003,4311,28711,0.87,26.54,8,0.001,241780,11014.28203125,6194993.015625
241897,-1667.8550092100004,4312,28721,0.87,26.49,8,,,,
241907,-1668.7213161900002,4313,28739,0.87,26.5,8,0.001,241800,11114.69541015625,5134751.6375
241924,-1684.7674993499998,4314,28749,0.87,26.64,8,0.001,241820,11124.41708984375,3807397.85
241933,-1669.71936362,4315,28758,0.87,26.1,8,,,,
241941,-1669.6830690399997,4316,28776,0.87,26.06,8,0.001,241840,11103.9677734375,3718891.70625
241949,-1671.84787795,4317,28789,0.87,26.09,8,,,,
241954,-1644.27508623,4318,28817,0.87,25.24,8,,,,
241958,-1643.51438392,4319,28820,0.87,25.2,8,,,,
241966,-1643.1926100900005,4320,28843,0.87,25.1,8,0.001,241860,11125.7818359375,4383419.896875
241981,-1642.86136846,4321,28868,0.87,25.16,8,0.001,241880,11215.72275390625,4892491.7859375
241987,-1641.1833422600002,4322,28871,0.87,25.05,8,,,,
241994,-1637.94423058,4323,28874,0.87,24.96,8,,,,
242010,-1638.8326833900003,4324,28878,0.87,24.93,8,0.001,241900,11063.00595703125,5502437.4
242017,-1623.2017059900004,4325,28921,0.87,24.96,8,,,,
242021,-1621.9359559200002,4326,28924,0.87,24.94,8,0.001,241920,11157.491015625,3923991.34375
242025,-1662.89740392,4327,28940,0.87,24.96,8,,,,
242031,-1661.2205291,4328,28958,0.87,24.95,8,,,,
242131,-1511.3349617899999,4329,28983,0.86,25.32,8,0.001,242020,11212.37841796875,3082472.759375
242135,-1487.0553611699997,4330,29076,0.86,24.51,8,,,,
242143,-1489.39799979,4331,29084,0.86,24.52,8,0.001,242040,11144.56943359375,4595963.159375
242243,-1576.60188384,4332,29124,0.85,25.45,8,0.001,242140,11048.7775390625,3932429.759375
242246,-1495.74025116,4333,29136,0.86,24.48,8,,,,
242254,-1503.1246089200001,4334,29140,0.86,24.45,8,,,,
242261,-1501.0643301399996,4335,29168,0.86,24.4,8,0.001,242160,11160.061328125,4220272.196875
242269,-1500.8700614799995,4336,29211,0.86,24.41,8,,,,
242275,-1434.4511070899998,4337,29218,0.87,23.47,8,,,,
242283,-1424.58572667,4338,29232,0.87,23.43,8,0.001,242180,11181.6095703125,5150631.275
242287,-1392.10487,4339,29235,0.88,22.47,8,,,,
242387,-1415.82818483,4340,29262,0.87,23.4,8,0.001,242280,11111.64853515625,3367430.6984375
242414,-1428.3608659600002,4341,29284,0.87,23.58,8,0.001,242300,11107.4388671875,4105880.209375
242429,-1432.66867213,4342,29294,0.87,23.71,8,0.001,242320,11188.366796875,3944820.303125
242442,-1435.4184113699996,4343,29308,0.87,23.79,8,0.001,242340,11015.6208984375,5166599.19375
242456,-1439.9727303099996,4344,29313,0.87,23.91,8,,,,
242462,-1442.35088325,4345,29321,0.87,23.93,8,0.001,242360,11257.65751953125,4072912.809375
242472,-1367.5517225499998,4346,29334,0.88,23.03,8,,,,
242484,-1370.09166812,4347,29362,0.88,23.09,8,0.001,242380,11061.68193359375,5956075.08125
242584,-1436.74312414,4348,29379,0.87,24.04,8,0.001,242480,11085.76201171875,4202356.35625
242599,-1415.0768061499998,4349,29389,0.88,23.19,8,,,,
242699,-1699.445281,4350,29414,0.87,23.75,8,0.001,242580,11152.3037109375,4552955.6515625
242705,-1686.87686275,4351,29447,0.87,23.67,8,0.001,242600,11133.8228515625,5657515.8390625
242712,-1685.8784583000004,4352,29466,0.87,23.68,8,,,,
242720,-1662.6525344300003,4353,29469,0.87,23.08,8,,,,
242820,-1556.1362745300005,4354,29501,0.87,23.08,8,0.001,242700,11102.13486328125,4901139.103125
242822,-1555.4181823800004,4355,29533,0.87,23.05,8,0.001,242720,11171.3212890625,4316338.7
242883,-1565.1132939300003,4356,29548,0.87,23.57,8,0.001,242780,11091.57197265625,4393457.525
242889,-1567.6303041,4357,29561,0.87,23.6,8,,,,
242989,-1566.6224336,4358,29601,0.86,24.49,8,0.001,242880,11048.49921875,4911408.1625
242994,-1561.0832973999998,4359,29608,0.86,24.32,8,,,,
242999,-1526.91710133,4360,29610,0.87,23.37,8,,,,
243099,-1568.9241233,4361,29638,0.86,24.33,8,0.001,242980,11194.91416015625,2979048.009375
243106,-1569.42815839,4362,29677,0.86,24.35,8,0.001,243000,11059.10546875,5320823.90625
243111,-1579.3603964799997,4363,29679,0.86,24.35,8,,,,
243120,-1579.41299269,4364,29693,0.86,24.39,8,,,,
243130,-1580.95036255,4365,29766,0.86,24.44,8,0.001,243020,11130.32109375,4732516.69375
243133,-1487.0559305900001,4366,29768,0.87,23.47,8,,,,
243222,-1529.88007021,4367,29811,0.87,24.3,8,0.001,243120,11128.190625,4871405.115625
243230,-1520.4999915099997,4368,29824,0.87,23.84,8,,,,
243330,-1558.8287778699998,4369,29844,0.86,24.8,8,0.001,243220,11273.6859375,4014207.515625
243335,-1556.3439141499996,4370,29847,0.86,24.76,8,,,,
243341,-1567.9933563499999,4371,29849,0.86,24.77,8,0.001,243240,11099.7806640625,5222759.1
243350,-1566.5384282499997,4372,29868,0.86,24.64,8,,,,
243355,-1565.60212702,4373,29896,0.86,24.64,8,,,,
243387,-1545.2377203700003,4374,29914,0.87,23.96,8,0.001,243280,11236.42216796875,4714795.1671875
243391,-1541.93552077,4375,29937,0.87,23.93,8,,,,
243398,-1543.12976684,4376,29940,0.87,23.96,8,,,,
243403,-1521.60309828,4377,29947,0.87,23.46,8,0.001,243300,11197.69609375,4338147.765625
243503,-1614.05351084,4378,29965,0.86,24.3,8,0.001,243400,11170.02880859375,3302917.884375
243514,-1623.8697735100002,4379,30013,0.86,24.36,8,,,,
243517,-1623.16006817,4380,30096,0.86,24.33,8,,,,
243524,-1616.5787277000002,4381,30099,0.86,24.36,8,0.001,243420,11285.83271484375,4192827.6140625
243547,-1599.91589952,4382,30116,0.86,24.12,8,0.001,243440,11126.09873046875,6424662.90625
243552,-1599.7911495300002,4383,30123,0.86,24.09,8,,,,
243652,-1632.41700021,4384,30146,0.85,24.95,8,0.001,243540,11193.0880859375,3987870.640625
243657,-1634.0407710999998,4385,30158,0.85,24.97,8,,,,
243660,-1603.6428147100003,4386,30165,0.85,24.23,8,,,,
243665,-1604.1826787399998,4387,30168,0.85,24.25,8,0.001,243560,11211.3552734375,4723767.090625
243676,-1611.22882243,4388,30252,0.85,24.16,8,,,,
243719,-1591.6663950599998,4389,30287,0.86,23.59,8,0.001,243600,11191.27373046875,5328565.56875
243723,-1474.1466320799998,4390,30290,0.87,22.63,8,0.001,243620,11143.52705078125,5616767.15
243730,-1471.55460114,4391,30338,0.87,22.57,8,,,,
243733,-1472.02159911,4392,30376,0.87,22.55,8,,,,
243736,-1471.9575218100001,4393,30397,0.87,22.55,8,,,,
243744,-1464.56695527,4394,30420,0.87,22.6,8,0.001,243640,11155.1830078125,4389382.5015625
243746,-1464.2109615199997,4395,30452,0.87,22.59,8,,,,
243766,-1481.34861064,4396,30463,0.87,22.78,8,0.001,243660,11158.875,5003611.953125
243771,-1479.4719248,4397,30480,0.87,22.76,7,,,,
243777,-1499.0800363399999,4398,30493,0.87,22.75,7,,,,
243786,-1463.7749914600001,4399,30557,0.88,21.84,7,0.001,243680,11215.12236328125,5070013.24375
243789,-1463.2637934200002,4400,30599,0.88,21.82,7,,,,
243795,-1461.3589639000002,4401,30601,0.88,21.74,7,,,,
243816,-1456.6312240700001,4402,30608,0.88,21.63,7,0.001,243700,11139.5388671875,4416902.296875
243859,-1398.4882560900003,4403,30644,0.89,21.06,7,0.001,243740,11161.12001953125,4847942.621875
243865,-1390.3957083799999,4404,30677,0.89,21.05,7,0.001,243760,11141.29521484375,4910046.0375
243904,-1374.8759064199999,4405,30702,0.89,20.78,7,0.001,243800,11200.58193359375,5098464.815625
243922,-1374.61718391,4406,30728,0.89,20.76,7,0.001,243820,11331.41904296875,3242110.975
243933,-1375.6072821799999,4407,30741,0.89,20.83,7,,,,
243939,-1356.3433372499996,4408,30744,0.89,20.85,7,,,,
243947,-1375.67557455,4409,30747,0.89,20.73,7,0.001,243840,11166.0771484375,3934277.696875
243965,-1359.03439873,4410,30758,0.89,20.87,7,0.001,243860,11206.38837890625,5377198.121875
244065,-1378.75935991,4411,30781,0.88,21.78,7,0.001,243960,11275.983203125,4902799.328125
244072,-1377.8515443400001,4412,30789,0.88,21.75,7,,,,
244168,-1399.9624513400004,4413,30809,0.88,22.61,7,0.001,244060,11209.63173828125,4173196.925
244185,-1397.45051637,4414,30819,0.88,22.61,7,0.001,244080,11109.54560546875,5208666.975
244195,-1390.93687052,4415,30828,0.88,22.62,7,,,,
244200,-1379.2907226300001,4416,30835,0.88,22.59,7,,,,
244204,-1386.1286605500002,4417,30862,0.88,22.55,7,0.001,244100,11239.951171875,4508996.246875
244209,-1383.60413331,4418,30870,0.88,22.55,7,,,,
244217,-1404.49362281,4419,30888,0.88,22.59,7,,,,
244220,-1402.1455799999999,4420,30940,0.88,22.54,7,,,,
244227,-1400.6419508099998,4421,30949,0.88,22.46,7,0.001,244120,11144.1126953125,5320080.9671875
244327,-1426.1839215599998,4422,30984,0.87,23.4,7,0.001,244220,10995.26650390625,5533542.846875
244346,-1429.4887737200002,4423,31010,0.87,23.52,7,0.001,244240,11042.769140625,6050550.6
244358,-1437.6709724600003,4424,31024,0.87,23.48,7,,,,
244403,-1452.3306083700006,4425,31042,0.87,23.86,7,0.001,244300,11064.9681640625,4847495.4296875
244466,-1475.9233316400005,4426,31057,0.87,24.45,7,0.001,244360,11185.25703125,4734677.315625
244479,-1437.8735630300005,4427,31061,0.87,24.54,7,,,,
244497,-1442.37207195,4428,31067,0.87,24.66,7,0.001,244380,11195.11064453125,4053414.13125
244597,-1390.86112632,4429,31151,0.87,24.66,7,0.001,244480,11159.094140625,4363926.2
244601,-1391.13880821,4430,31178,0.87,24.66,7,0.001,244500,11228.81728515625,4317736.5625
244701,-1412.74217373,4431,31215,0.86,25.58,7,0.001,244600,11154.69111328125,4599261.6375
244705,-1323.86201555,4432,31218,0.87,24.62,7,,,,
244713,-1327.1621833,4433,31246,0.87,24.67,7,,,,
244751,-1324.221063,4434,31266,0.87,24.97,7,0.001,244640,11271.71123046875,4777112.90625
244757,-1322.6145156399998,4435,31284,0.87,24.96,7,,,,
244801,-1335.43182171,4436,31357,0.87,25.32,7,0.001,244700,11272.12587890625,4201670.85
244812,-1334.89936621,4437,31405,0.87,25.37,7,,,,
244820,-1333.14338153,4438,31408,0.87,25.37,7,,,,
244825,-1333.8068186799999,4439,31436,0.87,25.38,7,0.001,244720,11412.60234375,3275569.4515625
244925,-1342.14274909,4440,31485,0.87,25.38,7,0.001,244820,11141.2814453125,4568087.021875
244930,-1328.7979590300001,4441,31492,0.87,25.16,7,,,,
244939,-1356.12279921,4442,31501,0.87,25.1,7,,,,
244946,-1354.8665029500003,4443,31524,0.87,25.04,7,0.001,244840,11182.39912109375,3945300.371875
245046,-1401.3657557200004,4444,31575,0.86,25.9,7,0.001,244940,11321.67763671875,4254917.8625
245049,-1398.4566958000005,4445,31593,0.86,25.87,7,,,,
245053,-1408.2519320399997,4446,31600,0.86,25.81,7,,,,
245058,-1415.29050258,4447,31623,0.86,25.74,7,,,,
245062,-1349.1319891500002,4448,31625,0.87,24.78,7,0.001,244960,11207.45751953125,5446626.975
245067,-1334.90865244,4449,31658,0.87,24.68,7,,,,
245167,-1164.12484053,4450,31690,0.87,24.68,7,0.001,245060,11355.9861328125,4270948.675
